image_id,label,fold,ctype,pred_clean,pred_testlike,v2_clean,v2_corrupt,v2_ok,v3_ok,sib_same,sib_diff,margin,gain,margin_bin
JUcIlUlw.jpg,jawa,4,page,jawa,jawa,jawa,jawa,True,True,0.81735384,0.8543472,-0.036993384,0,"(-1.0, 0.0]"
EIbBGv9G.jpg,bali,4,page,bali,bali,bali,lampung,True,True,0.6997112,0.73972553,-0.040014327,0,"(-1.0, 0.0]"
QMe5Qa85.jpg,lampung,4,page,lampung,lampung,lampung,lampung,True,True,0.7516244,0.79679745,-0.04517305,0,"(-1.0, 0.0]"
1aIVpZ2l.jpg,lampung,4,page,lampung,lampung,lampung,lampung,True,True,0.96683836,0.87950873,0.087329626,0,"(0.05, 0.1]"
y3XQDMZv.jpg,sunda,4,page,sunda,sunda,jawa,jawa,False,True,0.7804785,0.8591872,-0.07870871,1,"(-1.0, 0.0]"
L5ew6cf9.jpg,pegon,4,page,pegon,pegon,pegon,pegon,True,True,0.69916844,0.7845571,-0.08538866,0,"(-1.0, 0.0]"
XE1yQhgw.webp,sunda,4,page,lampung,lampung,sunda,sunda,True,False,0.48910564,0.67283875,-0.1837331,-1,"(-1.0, 0.0]"
T4CwXbxe.jpg,bali,4,page,bali,bali,bali,bali,True,True,0.5893606,0.6163376,-0.026977003,0,"(-1.0, 0.0]"
AjwosTfp.png,pegon,4,page,pegon,pegon,jawi,pegon,False,True,0.7480287,0.7346826,0.013346076,1,"(0.0, 0.05]"
ogPEoW0X.jpg,sunda,4,page,sunda,sunda,jawa,sunda,False,True,0.71012545,0.702542,0.0075834394,1,"(0.0, 0.05]"
a2qh7aww.png,jawa,4,page,jawa,jawa,jawa,jawa,True,True,0.38619348,0.46682915,-0.08063567,0,"(-1.0, 0.0]"
vFM0jy9H.jpg,jawa,4,page,jawa,jawa,jawa,jawa,True,True,0.60813534,0.615582,-0.0074466467,0,"(-1.0, 0.0]"
