image_id,ctype,v1,v2,v3,pattern
34HKXjV9.png,line,2,2,2,v1=v2 (v3 alone)
rZnOMgbJ.png,glyph,6,6,6,v1=v2 (v3 alone)
6W0xinoW.png,line,2,2,2,v1=v2 (v3 alone)
BF2a88L9.webp,page,3,3,3,v1=v2 (v3 alone)
vdHe3qEg.png,line,4,4,4,v1=v2 (v3 alone)
nGYbQt8U.png,line,3,3,3,v1=v2 (v3 alone)
r7fakC6Y.png,line,1,1,1,v1=v2 (v3 alone)
01eMwHuH.png,line,2,2,2,v1=v2 (v3 alone)
mzWOtlbp.png,line,5,5,5,v1=v2 (v3 alone)
iiCd7aNl.jpg,page,0,0,0,v1=v2 (v3 alone)
NjeIgej1.png,block,5,5,5,v1=v2 (v3 alone)
r3Ups2lg.png,line,2,2,2,v1=v2 (v3 alone)
AQwUoSbi.png,line,6,6,6,v1=v2 (v3 alone)
USzzfXaO.png,line,6,6,6,v1=v2 (v3 alone)
nWpj5DQ3.png,line,2,2,2,v1=v2 (v3 alone)
ak3GwgIz.png,line,2,2,2,v1=v2 (v3 alone)
a48ZKsTM.png,block,5,5,5,v1=v2 (v3 alone)
3f76p0cH.png,line,5,5,5,v1=v2 (v3 alone)
WIzFRrQw.png,line,3,3,3,v1=v2 (v3 alone)
t0CUnaq7.png,line,0,0,0,v1=v2 (v3 alone)
CURsUyvi.jpg,page,3,3,3,v1=v2 (v3 alone)
rSIh1IgC.png,line,6,6,6,v1=v2 (v3 alone)
TSJcHALM.jpg,page,6,6,6,v1=v2 (v3 alone)
gxSxzmWq.png,page,4,4,4,v1=v2 (v3 alone)
hS8BXVxE.png,line,2,2,2,v1=v2 (v3 alone)
FJIb3JJZ.png,line,2,2,2,v1=v2 (v3 alone)
103HUaxy.png,line,3,3,3,v1=v2 (v3 alone)
KJdY1jWR.jpg,page,1,1,1,v1=v2 (v3 alone)
qO6OKcRs.jpg,page,5,5,2,v1=v2 (v3 alone)
BpemwSh9.png,block,5,5,5,v1=v2 (v3 alone)
XMWlmHYn.webp,page,1,1,1,v1=v2 (v3 alone)
cIvpkHsH.jpg,page,2,2,2,v1=v2 (v3 alone)
iN8lmlCB.png,block,5,5,5,v1=v2 (v3 alone)
YtqTEdMc.png,line,3,3,3,v1=v2 (v3 alone)
TsW7zvts.png,line,4,4,4,v1=v2 (v3 alone)
Y978qcT3.jpg,page,3,3,3,v1=v2 (v3 alone)
RsrT9tlT.png,line,1,1,1,v1=v2 (v3 alone)
VEr26nUc.png,line,2,2,2,v1=v2 (v3 alone)
fLvo3NSl.png,line,3,6,6,all differ
Kmt3tBTF.png,line,1,1,1,v1=v2 (v3 alone)
0yYINh3K.png,line,5,2,2,all differ
JC72Wvwy.png,block,0,0,0,v1=v2 (v3 alone)
TCGOSVcJ.png,line,5,5,5,v1=v2 (v3 alone)
Kvzj3Pv0.png,line,2,2,2,v1=v2 (v3 alone)
33wj8h0R.png,line,4,4,4,v1=v2 (v3 alone)
yZhMQJBZ.jpg,block,1,1,1,v1=v2 (v3 alone)
0GsnAjkh.jpg,page,3,3,3,v1=v2 (v3 alone)
UtmpkmTz.jpg,page,3,1,1,all differ
u18BMse4.jpg,page,1,1,0,v1=v2 (v3 alone)
cgrMsZJ8.png,line,2,2,2,v1=v2 (v3 alone)
yEwOuwUz.jpg,page,2,2,5,v1=v2 (v3 alone)
GtmANNHc.png,block,5,5,5,v1=v2 (v3 alone)
FNnSLEoz.jpg,page,3,3,3,v1=v2 (v3 alone)
hO5C0YCv.png,line,4,4,4,v1=v2 (v3 alone)
WUwowK3j.jpg,page,1,1,1,v1=v2 (v3 alone)
g1V2Jf5T.png,line,6,6,6,v1=v2 (v3 alone)
G9emTgSa.png,line,3,3,3,v1=v2 (v3 alone)
3nA3W49u.jpg,page,5,5,5,v1=v2 (v3 alone)
5RITOks4.png,line,3,3,3,v1=v2 (v3 alone)
hOmpjJmw.png,glyph,6,6,6,v1=v2 (v3 alone)
3MWxF7cW.png,line,6,6,6,v1=v2 (v3 alone)
deHZj2TH.png,line,0,0,0,v1=v2 (v3 alone)
0u4WUqfd.png,line,2,2,2,v1=v2 (v3 alone)
wX7bM0kB.png,line,5,5,5,v1=v2 (v3 alone)
08ir1p0K.png,line,3,3,3,v1=v2 (v3 alone)
Q0tOdDTQ.png,glyph,6,6,6,v1=v2 (v3 alone)
Cs3YLT81.png,line,0,0,0,v1=v2 (v3 alone)
nq6bdC2J.jpg,page,3,1,6,all differ
hSV8sh6t.png,block,5,5,5,v1=v2 (v3 alone)
8vFap5BO.png,line,0,0,0,v1=v2 (v3 alone)
3sAJUg9D.png,line,1,1,1,v1=v2 (v3 alone)
FfhHxvVH.png,line,4,4,4,v1=v2 (v3 alone)
5tEuNxV2.png,line,2,2,2,v1=v2 (v3 alone)
0QmUSo8n.jpg,page,3,1,1,all differ
WHISm4Km.png,line,1,1,1,v1=v2 (v3 alone)
MnP02zXP.png,line,2,2,2,v1=v2 (v3 alone)
EFM6OYGv.png,line,3,3,3,v1=v2 (v3 alone)
6op2Y2yh.png,line,6,6,6,v1=v2 (v3 alone)
d7cXQ2Qo.png,block,5,5,5,v1=v2 (v3 alone)
323hhBsX.png,line,2,2,2,v1=v2 (v3 alone)
GYYGbbBG.png,block,1,1,1,v1=v2 (v3 alone)
PX3mxCZj.png,line,3,3,3,v1=v2 (v3 alone)
LnSqXuEu.png,line,4,4,2,v1=v2 (v3 alone)
NOBQTAfI.png,block,5,5,5,v1=v2 (v3 alone)
GmgmFkbL.png,glyph,6,6,6,v1=v2 (v3 alone)
rR8Jn0tX.png,line,3,3,3,v1=v2 (v3 alone)
JpskgVWZ.png,line,6,6,6,v1=v2 (v3 alone)
HAzZ4mgu.png,line,0,0,0,v1=v2 (v3 alone)
tcTkCXgy.png,line,6,6,6,v1=v2 (v3 alone)
kyWx0ZQy.png,block,2,5,5,all differ
xU9Yyahd.png,line,0,0,0,v1=v2 (v3 alone)
GKqjIlWl.png,line,4,4,4,v1=v2 (v3 alone)
pfViDMBL.png,line,4,4,4,v1=v2 (v3 alone)
EAYCAQ59.png,line,6,6,6,v1=v2 (v3 alone)
l59U3nzg.png,line,4,4,4,v1=v2 (v3 alone)
XYvglGWB.png,block,6,6,6,v1=v2 (v3 alone)
2HeVFuqg.png,line,0,0,0,v1=v2 (v3 alone)
BqEBJVOi.png,line,1,1,1,v1=v2 (v3 alone)
KRx3Vmia.png,line,1,1,1,v1=v2 (v3 alone)
l4bmCKrg.png,line,3,3,3,v1=v2 (v3 alone)
s9WmvGWk.png,block,5,5,5,v1=v2 (v3 alone)
KhpaPPC0.png,line,1,1,1,v1=v2 (v3 alone)
YeQKBE9M.png,line,5,5,5,v1=v2 (v3 alone)
kSLTls5b.jpg,page,2,2,3,v1=v2 (v3 alone)
43HAydRQ.png,line,0,0,0,v1=v2 (v3 alone)
e2cUfICY.png,block,5,5,5,v1=v2 (v3 alone)
IQ8kGbtE.png,line,1,1,1,v1=v2 (v3 alone)
OIaA5eXo.png,line,5,5,5,v1=v2 (v3 alone)
ulIaHLEa.png,line,4,4,4,v1=v2 (v3 alone)
91m3Rxef.jpg,block,5,5,5,v1=v2 (v3 alone)
cGozUXSG.jpg,page,3,3,3,v1=v2 (v3 alone)
1bbYyX22.png,line,1,0,0,all differ
89dSOcz7.png,line,1,1,1,v1=v2 (v3 alone)
MgAgepYl.png,line,3,3,3,v1=v2 (v3 alone)
hqJ103Sp.jpg,page,1,0,0,all differ
D7NbcemQ.png,line,1,1,1,v1=v2 (v3 alone)
4X7I7UNx.png,line,4,4,4,v1=v2 (v3 alone)
LTy8fniU.png,line,3,3,3,v1=v2 (v3 alone)
HI5mb7iB.png,line,3,3,3,v1=v2 (v3 alone)
raGbK5Tu.png,page,6,1,1,all differ
P9E70Dmo.png,line,2,4,4,all differ
86AuEeEl.png,line,3,3,3,v1=v2 (v3 alone)
90fjiYcU.png,line,0,0,0,v1=v2 (v3 alone)
PDsak7xf.png,block,5,5,5,v1=v2 (v3 alone)
OvOP7g6o.png,block,5,5,5,v1=v2 (v3 alone)
qATEq0HP.jpg,page,1,1,1,v1=v2 (v3 alone)
EcXKkfB4.png,block,5,5,5,v1=v2 (v3 alone)
Pt4L9F8V.png,line,3,3,3,v1=v2 (v3 alone)
jTD8Zh8H.png,line,1,1,1,v1=v2 (v3 alone)
7dPUZjhP.png,line,1,1,1,v1=v2 (v3 alone)
S6L0aYU5.png,glyph,6,6,6,v1=v2 (v3 alone)
oMiIYb91.jpg,page,5,5,2,v1=v2 (v3 alone)
OkORWxGB.png,block,5,5,5,v1=v2 (v3 alone)
fNNSh4tQ.png,line,4,4,4,v1=v2 (v3 alone)
pZsW1GoY.jpg,page,0,0,0,v1=v2 (v3 alone)
hSxVaXor.jpg,page,0,0,0,v1=v2 (v3 alone)
fCHu0AYO.jpg,page,5,5,5,v1=v2 (v3 alone)
fgVE5ccy.png,page,1,1,1,v1=v2 (v3 alone)
myxkjkgQ.webp,page,0,0,0,v1=v2 (v3 alone)
OEWabCe7.jpg,page,3,3,3,v1=v2 (v3 alone)
Qdwfb3Ge.png,line,3,3,3,v1=v2 (v3 alone)
jmtUqfDV.png,line,1,1,1,v1=v2 (v3 alone)
nwCtXeZ4.png,line,2,2,2,v1=v2 (v3 alone)
z2vsKyPU.jpg,page,4,4,4,v1=v2 (v3 alone)
kYXFycIv.png,line,1,1,1,v1=v2 (v3 alone)
CXBsxs5B.png,page,2,2,2,v1=v2 (v3 alone)
Orjz0RPU.jpg,page,1,0,1,v1=v3 (v2 alone)
J1ixlQWm.png,line,3,3,3,v1=v2 (v3 alone)
kVmtA8MR.png,line,1,6,6,all differ
d1ToAyba.png,line,0,0,0,v1=v2 (v3 alone)
lPzv5eqY.png,line,2,2,2,v1=v2 (v3 alone)
pku4lkFa.png,line,0,0,0,v1=v2 (v3 alone)
RUb8zlTE.png,line,3,3,3,v1=v2 (v3 alone)
Oys3soEI.png,glyph,6,6,6,v1=v2 (v3 alone)
reA9BLpu.png,line,4,4,4,v1=v2 (v3 alone)
OiiDyhUF.png,line,4,4,4,v1=v2 (v3 alone)
i3He2y1Y.png,line,3,3,3,v1=v2 (v3 alone)
J7G57bTW.png,line,4,4,4,v1=v2 (v3 alone)
uRe54tg1.png,line,5,5,5,v1=v2 (v3 alone)
phH6CAnL.jpg,block,1,1,1,v1=v2 (v3 alone)
SagDWqdN.png,line,3,3,3,v1=v2 (v3 alone)
niyHlOIV.png,line,1,1,1,v1=v2 (v3 alone)
mS4vyvre.png,line,6,6,6,v1=v2 (v3 alone)
VE3D743t.png,line,1,1,1,v1=v2 (v3 alone)
a5zGM5iK.jpg,page,3,3,3,v1=v2 (v3 alone)
Q2NwIzMD.png,block,5,5,5,v1=v2 (v3 alone)
98PJUOnr.png,block,5,5,5,v1=v2 (v3 alone)
LOM2Cl5C.png,block,5,5,5,v1=v2 (v3 alone)
ZyfCy8J2.png,line,2,2,2,v1=v2 (v3 alone)
s53qLnER.png,line,1,1,1,v1=v2 (v3 alone)
oam3a8sH.png,page,0,0,0,v1=v2 (v3 alone)
QXGCGLVW.png,line,1,1,1,v1=v2 (v3 alone)
XTddzS4X.png,block,0,0,0,v1=v2 (v3 alone)
731K7Cai.jpg,page,0,0,0,v1=v2 (v3 alone)
7TmjWUdk.png,line,0,0,0,v1=v2 (v3 alone)
dUllUsCz.jpg,page,2,2,2,v1=v2 (v3 alone)
jK32E0JD.png,line,4,4,4,v1=v2 (v3 alone)
feCJMsmX.png,page,4,4,4,v1=v2 (v3 alone)
h5nYoAdw.png,line,4,4,4,v1=v2 (v3 alone)
Hv8tHeqB.png,line,3,3,3,v1=v2 (v3 alone)
tQWUm1oA.png,line,1,1,1,v1=v2 (v3 alone)
RbxPyn4x.png,line,3,3,3,v1=v2 (v3 alone)
QFfZe8ew.png,line,0,0,0,v1=v2 (v3 alone)
Tv6WAzx4.png,line,2,2,2,v1=v2 (v3 alone)
54J05dmZ.png,page,2,3,3,all differ
I29sCR8B.png,line,3,3,3,v1=v2 (v3 alone)
edRKaasR.jpg,page,2,6,6,all differ
UnICwyqg.png,line,2,2,2,v1=v2 (v3 alone)
JYfbeH12.jpg,page,1,1,0,v1=v2 (v3 alone)
Ky0oQWpj.png,line,3,3,3,v1=v2 (v3 alone)
ChZIBpdG.png,line,1,1,1,v1=v2 (v3 alone)
VuSyev7a.png,line,3,3,3,v1=v2 (v3 alone)
okSu4ciV.png,line,6,6,6,v1=v2 (v3 alone)
CXBUMBFn.png,line,2,2,2,v1=v2 (v3 alone)
KewGrZpD.png,line,2,2,2,v1=v2 (v3 alone)
0RAnFoKU.png,block,5,5,5,v1=v2 (v3 alone)
P9JfVGGD.png,line,3,3,3,v1=v2 (v3 alone)
DaAz8lL4.png,line,0,0,0,v1=v2 (v3 alone)
nRdhCMHl.png,line,1,1,1,v1=v2 (v3 alone)
Zi7kJrQs.png,line,6,6,6,v1=v2 (v3 alone)
JyGnx4Yb.png,block,5,5,5,v1=v2 (v3 alone)
dPgoqmRa.png,block,6,6,6,v1=v2 (v3 alone)
qDDmJZ7z.png,line,1,1,1,v1=v2 (v3 alone)
Whk8ayUq.png,line,6,6,6,v1=v2 (v3 alone)
MCWevjoy.jpg,page,4,4,4,v1=v2 (v3 alone)
lKlzHcor.png,line,3,3,3,v1=v2 (v3 alone)
oal4ko2F.png,line,2,2,2,v1=v2 (v3 alone)
tKOzQYKm.png,page,1,1,1,v1=v2 (v3 alone)
59tDe5Gv.webp,page,2,2,2,v1=v2 (v3 alone)
oGT8HWEq.png,line,2,2,2,v1=v2 (v3 alone)
JlYULXkv.png,glyph,6,6,6,v1=v2 (v3 alone)
6VezOnWn.jpg,page,5,5,5,v1=v2 (v3 alone)
wxpzk5d3.png,line,6,6,6,v1=v2 (v3 alone)
AnSP4JJ3.jpg,page,1,0,0,all differ
nGWPVJWU.png,line,3,3,3,v1=v2 (v3 alone)
vMXZNRut.png,line,4,4,4,v1=v2 (v3 alone)
oU4Afjm0.png,line,1,1,1,v1=v2 (v3 alone)
xLY3M8f5.png,line,2,2,2,v1=v2 (v3 alone)
1nxydDHq.png,line,2,2,2,v1=v2 (v3 alone)
Dhgw3OD7.png,line,4,4,4,v1=v2 (v3 alone)
3mAvzleS.png,line,1,1,1,v1=v2 (v3 alone)
im6uI6sb.png,line,6,6,6,v1=v2 (v3 alone)
zEYv6W21.png,line,5,2,2,all differ
aCi9dvle.png,glyph,2,2,2,v1=v2 (v3 alone)
j4rJdmko.png,line,3,3,3,v1=v2 (v3 alone)
TZ1ueTRt.png,line,6,6,6,v1=v2 (v3 alone)
hel3KOlu.png,line,3,3,3,v1=v2 (v3 alone)
Krjvxple.jpg,page,5,5,2,v1=v2 (v3 alone)
0b658G9J.png,line,2,2,2,v1=v2 (v3 alone)
4MUwwG4m.png,line,2,2,2,v1=v2 (v3 alone)
LWZ0IOje.png,line,6,6,6,v1=v2 (v3 alone)
G7edH2Ra.png,block,5,5,5,v1=v2 (v3 alone)
GtRD7Rmf.png,line,2,2,2,v1=v2 (v3 alone)
dfssXIo8.jpg,page,2,2,5,v1=v2 (v3 alone)
cln7Plo6.png,line,5,5,5,v1=v2 (v3 alone)
OeILLbO4.jpg,page,0,0,0,v1=v2 (v3 alone)
ZaYgfQQL.png,line,0,0,0,v1=v2 (v3 alone)
KbrCt83X.png,block,3,5,5,all differ
bn00IwdS.jpg,page,2,2,2,v1=v2 (v3 alone)
DcbTyhLk.png,block,2,2,2,v1=v2 (v3 alone)
qi2VSDd6.png,line,2,2,2,v1=v2 (v3 alone)
pqtG762h.png,line,1,1,1,v1=v2 (v3 alone)
b4mplqNJ.png,block,1,1,1,v1=v2 (v3 alone)
KEBMdQDz.jpg,page,1,1,1,v1=v2 (v3 alone)
OQWkQ4vH.png,line,1,1,1,v1=v2 (v3 alone)
uiAFa39T.png,line,1,1,1,v1=v2 (v3 alone)
u8gRNSJu.jpg,page,0,3,3,all differ
oI6wrK4S.png,line,3,3,3,v1=v2 (v3 alone)
WvFIkFHu.png,line,3,3,3,v1=v2 (v3 alone)
KR5EpRnz.png,line,5,2,2,all differ
4Pc0Kc1p.jpg,page,5,5,5,v1=v2 (v3 alone)
eiFKAMFN.png,page,1,1,1,v1=v2 (v3 alone)
VKy7LWsI.png,line,2,2,2,v1=v2 (v3 alone)
dng6mbzW.png,line,1,1,1,v1=v2 (v3 alone)
XOb5w4Tj.jpg,page,3,3,3,v1=v2 (v3 alone)
du6bZvPZ.png,line,2,4,3,all differ
yhu5vLZ2.png,line,3,3,3,v1=v2 (v3 alone)
dZIHQ6IO.jpg,page,4,4,4,v1=v2 (v3 alone)
pvGzanwP.png,line,1,1,1,v1=v2 (v3 alone)
Sto0xADH.png,line,3,3,3,v1=v2 (v3 alone)
h5xnSsJF.png,line,1,1,1,v1=v2 (v3 alone)
Z6ZSedJs.png,block,5,5,5,v1=v2 (v3 alone)
0Be8uAsz.png,line,5,5,5,v1=v2 (v3 alone)
9KzA3sXY.png,line,3,3,3,v1=v2 (v3 alone)
rZpMW2CH.png,block,5,5,5,v1=v2 (v3 alone)
87cOoBaA.png,line,1,1,1,v1=v2 (v3 alone)
PgHL2J1Y.jpg,page,3,3,3,v1=v2 (v3 alone)
NHCgSr47.jpg,page,5,5,5,v1=v2 (v3 alone)
EtYbzPDr.png,line,3,3,3,v1=v2 (v3 alone)
8a3JTa3q.png,block,5,5,5,v1=v2 (v3 alone)
MgJkaaVi.png,line,6,6,6,v1=v2 (v3 alone)
fCvfu7Us.png,line,2,2,2,v1=v2 (v3 alone)
81HeWJBq.png,line,3,3,3,v1=v2 (v3 alone)
qAqrMJcb.png,line,1,6,1,v1=v3 (v2 alone)
Ipz3NlA5.png,line,2,2,2,v1=v2 (v3 alone)
YuvQpaWw.png,line,1,1,1,v1=v2 (v3 alone)
XVc6dD9e.png,line,4,4,4,v1=v2 (v3 alone)
0gywkqZS.png,line,0,0,0,v1=v2 (v3 alone)
kdvH7v80.png,line,3,3,3,v1=v2 (v3 alone)
47iZwzAU.png,line,6,6,6,v1=v2 (v3 alone)
40oY2xIY.jpg,page,5,5,1,v1=v2 (v3 alone)
EVa764br.png,line,1,1,1,v1=v2 (v3 alone)
8suclccs.png,line,1,1,1,v1=v2 (v3 alone)
BNarjjGj.png,page,3,3,3,v1=v2 (v3 alone)
vzYKFY2J.png,block,5,5,5,v1=v2 (v3 alone)
uZCXeRsn.jpg,page,1,1,1,v1=v2 (v3 alone)
7O7h7FxL.png,line,2,2,2,v1=v2 (v3 alone)
hiiIL22I.jpg,page,6,6,1,v1=v2 (v3 alone)
ZyABnADj.png,line,1,1,1,v1=v2 (v3 alone)
PQQXgTWv.png,line,6,6,6,v1=v2 (v3 alone)
bVqDZDkZ.jpg,page,3,3,3,v1=v2 (v3 alone)
cOV7dwV9.png,line,3,3,3,v1=v2 (v3 alone)
VHglU5tG.png,line,6,6,6,v1=v2 (v3 alone)
eizJ5AcS.png,line,2,2,2,v1=v2 (v3 alone)
Cz8bkDL2.png,line,3,3,3,v1=v2 (v3 alone)
v977Z2zw.png,line,2,2,2,v1=v2 (v3 alone)
NlR91Rwp.webp,page,5,5,5,v1=v2 (v3 alone)
nifwsZzJ.png,line,5,5,5,v1=v2 (v3 alone)
w3IjrsOh.jpg,page,2,2,2,v1=v2 (v3 alone)
YpHPQVh6.png,line,3,3,3,v1=v2 (v3 alone)
JPtO2j4w.jpg,page,5,5,5,v1=v2 (v3 alone)
v4Nqvjpm.png,line,1,1,1,v1=v2 (v3 alone)
VgWTSZGj.png,line,1,1,1,v1=v2 (v3 alone)
gB3m7wJI.png,block,5,5,5,v1=v2 (v3 alone)
HGqtBqjD.png,line,4,4,3,v1=v2 (v3 alone)
NNhdDS0q.png,glyph,6,6,6,v1=v2 (v3 alone)
Ox0GYt25.png,line,6,6,6,v1=v2 (v3 alone)
AWadd36B.png,line,2,5,2,v1=v3 (v2 alone)
0PyAzQHo.png,line,3,3,3,v1=v2 (v3 alone)
Xvvd7Ac1.png,line,6,6,6,v1=v2 (v3 alone)
OTGZSY5w.png,line,4,4,4,v1=v2 (v3 alone)
XHbRwo0Z.jpg,page,2,2,2,v1=v2 (v3 alone)
m2kSqjTS.png,page,1,1,1,v1=v2 (v3 alone)
uKjRsBx4.png,block,6,6,6,v1=v2 (v3 alone)
RehnVJdJ.png,line,3,3,3,v1=v2 (v3 alone)
jqjMd0Yx.png,line,0,0,0,v1=v2 (v3 alone)
R1SZovgr.png,block,5,5,5,v1=v2 (v3 alone)
wNwpg3Ar.jpg,page,2,2,2,v1=v2 (v3 alone)
tSvo48rE.png,line,1,1,1,v1=v2 (v3 alone)
YIMADrYw.png,line,3,3,3,v1=v2 (v3 alone)
et1jPHue.png,line,4,4,4,v1=v2 (v3 alone)
eSQjEze4.jpg,page,5,5,5,v1=v2 (v3 alone)
SMVfGAZD.png,line,2,2,2,v1=v2 (v3 alone)
jsVNMUj5.png,line,1,1,1,v1=v2 (v3 alone)
NbEwAuct.jpg,page,3,3,3,v1=v2 (v3 alone)
nrkhPH5U.png,glyph,6,6,6,v1=v2 (v3 alone)
elVJofGn.png,line,3,3,3,v1=v2 (v3 alone)
alj4mF6e.png,line,3,3,3,v1=v2 (v3 alone)
QKQTTMjT.png,line,6,6,6,v1=v2 (v3 alone)
ajknS84q.png,line,1,1,1,v1=v2 (v3 alone)
Li8nbn2t.jpg,page,2,2,2,v1=v2 (v3 alone)
4AaKRtzE.png,line,5,5,2,v1=v2 (v3 alone)
K9e8TMyg.jpg,page,1,1,1,v1=v2 (v3 alone)
V2LAceRJ.png,line,1,0,0,all differ
3asehMfn.jpg,page,3,3,3,v1=v2 (v3 alone)
hhV3ZKbu.jpg,page,5,5,5,v1=v2 (v3 alone)
66o6eVNi.png,line,6,6,6,v1=v2 (v3 alone)
qmKWKSxE.png,line,1,1,1,v1=v2 (v3 alone)
VJM1WbBN.jpg,page,3,3,3,v1=v2 (v3 alone)
c8MnpMk4.jpg,page,3,3,3,v1=v2 (v3 alone)
TaAdHNlI.png,line,1,1,1,v1=v2 (v3 alone)
kJJAyZKM.jpg,page,1,1,1,v1=v2 (v3 alone)
K2sHB4Jk.jpg,block,3,3,3,v1=v2 (v3 alone)
sa1rVmqD.png,block,5,5,5,v1=v2 (v3 alone)
MUAVkDjK.jpg,page,4,4,4,v1=v2 (v3 alone)
g31rgeLv.png,line,3,3,3,v1=v2 (v3 alone)
mR8bW1pV.png,line,0,0,0,v1=v2 (v3 alone)
N2Q2ULqo.png,line,1,6,6,all differ
BzZAMGZC.jpg,page,1,1,1,v1=v2 (v3 alone)
ubtIWQXy.png,block,5,5,5,v1=v2 (v3 alone)
5p0Dj1Vk.webp,page,6,6,6,v1=v2 (v3 alone)
zMMYfB6o.jpg,page,0,1,1,all differ
4x8Igjnl.png,line,3,3,3,v1=v2 (v3 alone)
RPlubVFj.png,line,2,2,2,v1=v2 (v3 alone)
XRQyv1Zd.png,line,3,3,3,v1=v2 (v3 alone)
XRUfcTAX.png,line,3,4,4,all differ
WUWpvdeZ.png,line,3,3,3,v1=v2 (v3 alone)
i9i4gTem.png,line,1,1,1,v1=v2 (v3 alone)
n3d8txPT.png,glyph,6,6,6,v1=v2 (v3 alone)
1aQ8f5iK.png,page,4,4,4,v1=v2 (v3 alone)
hdJrfq4s.png,line,2,2,2,v1=v2 (v3 alone)
rWnMvbQk.jpg,page,3,3,3,v1=v2 (v3 alone)
KXd0P9dH.png,line,2,2,2,v1=v2 (v3 alone)
9oawFahu.png,line,1,1,1,v1=v2 (v3 alone)
8nBGe8RJ.png,line,6,6,6,v1=v2 (v3 alone)
ZebzJoUL.jpg,page,6,1,6,v1=v3 (v2 alone)
SSysKnwZ.png,line,4,4,4,v1=v2 (v3 alone)
ZiZ0rzRd.png,line,2,2,2,v1=v2 (v3 alone)
sOyFalPj.png,line,3,3,3,v1=v2 (v3 alone)
svxunifc.png,line,4,4,4,v1=v2 (v3 alone)
G1iATUqO.png,line,1,1,1,v1=v2 (v3 alone)
ycdhjkBF.png,page,4,4,4,v1=v2 (v3 alone)
51T6XKh2.png,line,1,1,1,v1=v2 (v3 alone)
8pahLIpm.png,block,5,5,5,v1=v2 (v3 alone)
uP9TwtV2.jpg,page,1,1,1,v1=v2 (v3 alone)
aBQT6TJI.png,line,4,4,4,v1=v2 (v3 alone)
u3VWNChV.png,block,5,5,5,v1=v2 (v3 alone)
TTEUFyJY.png,line,1,1,1,v1=v2 (v3 alone)
4Jij6v9g.jpg,page,6,1,1,all differ
UzaG4Ggg.jpg,page,5,5,5,v1=v2 (v3 alone)
ix1amEQM.png,glyph,2,2,2,v1=v2 (v3 alone)
qGkM4Ur2.png,line,0,0,0,v1=v2 (v3 alone)
X5VKmeBa.jpg,page,3,3,3,v1=v2 (v3 alone)
yA7xTpY5.png,line,1,1,1,v1=v2 (v3 alone)
8HI5NDWB.png,line,1,1,1,v1=v2 (v3 alone)
ro26fXD7.png,line,3,3,3,v1=v2 (v3 alone)
4YGovcfJ.png,line,6,6,6,v1=v2 (v3 alone)
aaqExlVp.jpg,page,4,4,4,v1=v2 (v3 alone)
HOYLoAta.jpg,page,1,1,1,v1=v2 (v3 alone)
nm7BXcSo.png,glyph,6,6,6,v1=v2 (v3 alone)
S3sYitMU.png,line,2,2,2,v1=v2 (v3 alone)
bt2RKsKm.png,line,0,0,0,v1=v2 (v3 alone)
vvTcbLTG.jpg,page,3,3,3,v1=v2 (v3 alone)
xKb8yzNs.jpg,page,3,3,3,v1=v2 (v3 alone)
h2iLpucQ.png,glyph,6,6,6,v1=v2 (v3 alone)
QzYrzlso.webp,page,1,1,1,v1=v2 (v3 alone)
WNT3Tnrb.png,line,4,4,4,v1=v2 (v3 alone)
K8weUhmt.png,block,0,0,0,v1=v2 (v3 alone)
9odq553u.png,block,6,6,6,v1=v2 (v3 alone)
ol8RyevU.jpg,page,0,1,1,all differ
dRCVp0zD.jpg,page,4,4,4,v1=v2 (v3 alone)
k0Lb4cxJ.png,line,0,0,0,v1=v2 (v3 alone)
H0jEMsB8.png,block,1,1,1,v1=v2 (v3 alone)
NiDKo5Nd.png,line,3,3,3,v1=v2 (v3 alone)
5CHegCkK.jpg,page,4,4,4,v1=v2 (v3 alone)
OoUyvEqb.png,line,1,1,1,v1=v2 (v3 alone)
wp6wkjKx.png,line,0,0,0,v1=v2 (v3 alone)
wYewV5up.png,line,2,2,2,v1=v2 (v3 alone)
iiCqsrGo.png,glyph,6,6,6,v1=v2 (v3 alone)
uAEERgsB.png,line,6,6,6,v1=v2 (v3 alone)
SVxHx8pl.png,line,5,2,2,all differ
Q7bs1lcv.png,glyph,2,2,2,v1=v2 (v3 alone)
FoTOgdqM.png,block,5,5,5,v1=v2 (v3 alone)
4IujtzpE.png,glyph,6,6,6,v1=v2 (v3 alone)
akkU0GuM.jpg,block,1,0,0,all differ
RQKLdl0d.png,line,3,3,3,v1=v2 (v3 alone)
ZgnNANis.png,line,1,1,1,v1=v2 (v3 alone)
Bp5dKMs8.jpg,page,6,6,6,v1=v2 (v3 alone)
NY6h9a11.png,line,6,6,6,v1=v2 (v3 alone)
HDUihU2T.jpg,page,1,1,1,v1=v2 (v3 alone)
7okaG787.png,line,1,1,1,v1=v2 (v3 alone)
FGZEAU1U.png,line,3,3,3,v1=v2 (v3 alone)
aOLaO5JM.jpg,page,3,3,3,v1=v2 (v3 alone)
g9Kn0JHj.png,line,2,2,2,v1=v2 (v3 alone)
ZKfXeHba.jpg,page,5,5,5,v1=v2 (v3 alone)
qjtA37ao.png,line,0,0,0,v1=v2 (v3 alone)
RzcsA0iU.jpg,page,1,1,1,v1=v2 (v3 alone)
lYKRQ4Ej.jpg,page,6,1,3,all differ
