image_id,ctype,silver,sim,twin,v1,v2,v3,h,w,content_h_frac,bar_rows,bar_noisy,streak_frac,ink_frac_pp,pp_aspect,colourful,sharp,v2_ok
tcTkCXgy.png,line,sunda,0.9103538,KHGmYaNV.png,sunda,sunda,sunda,62,130,0.8225806451612904,0.0,0.0,0.8615384615384616,0.19006568144499178,2.1724137931034484,0.0,5.652315616607666,True
KRx3Vmia.png,line,jawa,0.7788075,VutEMVio.png,jawa,jawa,jawa,61,1410,1.0,0.26229508196721313,0.0,0.0,0.2540878336048114,30.17391304347826,30.636146545410156,3.0788512229919434,True
YeQKBE9M.png,line,jawi,0.8882122,1loLOIK0.png,pegon,pegon,pegon,79,825,1.0,0.0,0.0,0.12727272727272726,0.23412272097404518,10.291139240506329,0.6831760406494141,2.280210256576538,False
e2cUfICY.png,block,pegon,0.7786869,3q0rYDno.png,pegon,pegon,pegon,144,190,1.0,0.0,0.0,0.47368421052631576,0.13976608187134504,1.3194444444444444,0.0,6.109612464904785,True
91m3Rxef.jpg,block,pegon,0.78862965,JkcwfeWb.jpg,pegon,pegon,pegon,150,200,1.0,0.0,0.0,0.0,0.3754264931948558,1.2013422818791946,5.438199996948242,3.8046398162841797,True
D7NbcemQ.png,line,jawa,0.7708787,YIJmH1np.png,jawa,jawa,jawa,64,406,1.0,0.0,0.0,0.3793103448275862,0.17060700261780104,5.96875,2.4368457794189453,1.1685047149658203,True
4X7I7UNx.png,line,lontara,0.85177636,Cx5C6rnG.png,lontara,lontara,lontara,67,936,0.746268656716418,0.0,0.0,0.7126068376068376,0.14086663604348493,16.660714285714285,0.0,6.436201095581055,True
86AuEeEl.png,line,lampung,0.7743582,DHT1x9LC.png,lampung,lampung,lampung,35,136,0.9428571428571428,0.0,0.0,0.5367647058823529,0.22750865051903113,4.0,0.0,0.9597933292388916,True
PDsak7xf.png,block,pegon,0.81740355,3YQhv7gK.png,pegon,pegon,pegon,146,170,1.0,0.0,0.0,0.09411764705882353,0.3284850926672039,1.1643835616438356,37.99967956542969,2.7127480506896973,True
OvOP7g6o.png,block,pegon,0.8404878,3YQhv7gK.png,pegon,pegon,pegon,132,147,1.0,0.0,0.0,0.20408163265306123,0.16759431045145332,1.1136363636363635,13.899092674255371,1.0364990234375,True
Pt4L9F8V.png,line,lampung,0.8927166,60AwM4Fq.png,lampung,lampung,lampung,35,148,0.8857142857142857,0.0,0.0,0.831081081081081,0.16722972972972974,4.625,0.0,3.909851551055908,True
jTD8Zh8H.png,line,jawa,0.9264952,yUrGJcUt.png,jawa,jawa,jawa,81,491,1.0,0.0,0.0,0.3625254582484725,0.291116642779915,6.061728395061729,0.0,7.3521409034729,True
OkORWxGB.png,block,pegon,0.7924284,3YQhv7gK.png,pegon,pegon,pegon,136,137,1.0,0.0,0.0,0.0,0.16444127944929085,1.113821138211382,3.380528211593628,1.0198419094085693,True
kVmtA8MR.png,line,jawa,0.75166416,0nLTwBWz.png,jawa,sunda,sunda,47,806,0.9361702127659575,0.0,0.0,0.02481389578163772,0.29927069199457257,18.272727272727273,32.92790603637695,2.526555299758911,False
pku4lkFa.png,line,bali,0.8157301,oJ455hvM.png,bali,bali,bali,79,225,1.0,0.0,0.0,0.76,0.09696791286429202,2.721518987341772,0.0,7.6520609855651855,True
Oys3soEI.png,glyph,sunda,0.9362644,gvY2Mlhi.png,sunda,sunda,sunda,56,55,0.5178571428571429,0.0,0.0,0.7818181818181819,0.31717171717171716,1.3636363636363635,0.0,5.723608493804932,True
Q2NwIzMD.png,block,pegon,0.87891555,SF44HsU7.png,pegon,pegon,pegon,108,114,0.8981481481481481,0.0,0.0,0.7105263157894737,0.09082048555732766,1.1515151515151516,0.0,6.157020092010498,True
LOM2Cl5C.png,block,pegon,0.8560933,3YQhv7gK.png,pegon,pegon,pegon,146,149,1.0,0.0,0.0,0.0,0.17886365725843523,1.0205479452054795,13.278477668762207,2.5107123851776123,True
h5nYoAdw.png,line,jawa,0.8228282,VutEMVio.png,lontara,lontara,lontara,63,941,0.873015873015873,0.1746031746031746,0.1746031746031746,0.0765143464399575,0.11887954032423559,16.10909090909091,32.95222854614258,3.764618158340454,False
tQWUm1oA.png,line,jawa,0.9180726,4FK8CmTj.png,jawa,jawa,jawa,81,640,1.0,0.0,0.0,0.4671875,0.19273301737756715,7.814814814814815,0.0,6.847701072692871,True
QFfZe8ew.png,line,bali,0.83322275,OYMbl0Bl.png,bali,bali,bali,66,1411,0.9545454545454546,0.0,0.0,0.6201275690999292,0.13048879600603738,19.772727272727273,0.0,6.736718654632568,True
I29sCR8B.png,line,lampung,0.89310086,QSVdE7IT.png,lampung,lampung,lampung,43,152,0.9069767441860465,0.0,0.0,0.5526315789473685,0.17821138211382115,3.658536585365854,0.0,3.6953604221343994,True
ChZIBpdG.png,line,jawa,0.82607913,2iSupLdX.png,jawa,jawa,jawa,96,973,1.0,0.0,0.0,0.0,0.1692357512953368,10.052083333333334,40.84082794189453,2.4758734703063965,True
CXBUMBFn.png,line,jawi,0.9506242,GXjQi5XT.png,jawi,jawi,jawi,92,809,1.0,0.0,0.0,0.4932014833127318,0.23521847420001082,8.728260869565217,0.0,4.888502597808838,True
P9JfVGGD.png,line,lampung,0.91399145,yb7nIkrc.png,lampung,lampung,lampung,76,284,1.0,0.0,0.0,0.7640845070422535,0.11536566134437216,3.513157894736842,0.0,7.03940486907959,True
dPgoqmRa.png,block,sunda,0.8962072,gvY2Mlhi.png,sunda,sunda,sunda,54,84,0.6481481481481481,0.0,0.0,0.75,0.3505564387917329,2.176470588235294,0.0,5.232215881347656,True
qDDmJZ7z.png,line,jawa,0.81497943,qir2Iqgs.png,jawa,jawa,jawa,47,308,1.0,0.0,0.0,0.006493506493506494,0.16752596035146322,6.23404255319149,2.077852964401245,3.3548102378845215,True
Whk8ayUq.png,line,sunda,0.8963485,KSS3erX3.png,sunda,sunda,sunda,50,702,0.7,0.0,0.0,0.6538461538461539,0.18406125921724334,16.78048780487805,0.0,6.0913519859313965,True
oGT8HWEq.png,line,jawi,0.8687407,cVJQ8aSY.png,jawi,jawi,jawi,68,951,0.7647058823529411,0.0,0.0,0.7528916929547844,0.07350617638609595,16.0,2.5497772693634033,2.7787623405456543,True
wxpzk5d3.png,line,jawa,0.7989576,1NygwbYG.png,sunda,sunda,sunda,65,783,0.9846153846153847,0.0,0.0,0.0,0.18807893677003626,11.753846153846155,29.248727798461914,2.6601526737213135,False
vMXZNRut.png,line,jawa,0.75680023,52JFCtsx.png,lontara,lontara,lontara,73,949,1.0,0.0,0.0,0.11801896733403583,0.23828673098899192,12.972602739726028,33.69256591796875,1.9386414289474487,False
xLY3M8f5.png,line,jawi,0.79776824,1loLOIK0.png,jawi,jawi,jawi,92,813,1.0,0.0,0.0,0.3148831488314883,0.2574469222953099,8.83695652173913,38.17161178588867,1.2205199003219604,True
G7edH2Ra.png,block,pegon,0.86321187,IDpHW9DT.png,pegon,pegon,pegon,170,216,1.0,0.0,0.0,0.023148148148148147,0.19790305010893247,1.2705882352941176,26.00032615661621,1.0843689441680908,True
ZaYgfQQL.png,line,bali,0.8680322,K9owTuUE.png,bali,bali,bali,61,201,0.9836065573770492,0.0,0.0,0.8706467661691543,0.13454514567230103,3.1639344262295084,0.0,6.606870174407959,True
pqtG762h.png,line,jawa,0.7864211,GgxjirJ3.png,jawa,jawa,jawa,53,815,1.0,0.0,0.0,0.596319018404908,0.24069543123323767,15.132075471698114,3.791642665863037,2.602769374847412,True
OQWkQ4vH.png,line,jawa,0.9098206,gS8V28Q0.png,jawa,jawa,jawa,58,656,1.0,0.0,0.0,0.0,0.27291323521598215,11.189655172413794,4.95750093460083,4.922886371612549,True
WvFIkFHu.png,line,lampung,0.8866488,ptAschbP.png,lampung,lampung,lampung,87,238,0.6436781609195402,0.0,0.0,0.592436974789916,0.09023539668700958,2.9838709677419355,0.11199652403593063,4.174236297607422,True
pvGzanwP.png,line,jawa,0.8284122,19bwMYLN.png,jawa,jawa,jawa,64,921,0.96875,0.0625,0.0625,0.0,0.4495481927710843,14.265625,26.183055877685547,2.227444887161255,True
h5xnSsJF.png,line,jawa,0.8589257,7bPfcRfE.png,jawa,jawa,jawa,99,904,0.9292929292929293,0.0,0.0,0.20243362831858408,0.22472789115646258,9.183673469387756,2.7861132621765137,1.743006944656372,True
Z6ZSedJs.png,block,pegon,0.8601731,IDpHW9DT.png,pegon,pegon,pegon,161,218,1.0,0.0,0.0,0.05963302752293578,0.23867456835147302,1.3540372670807452,6.4113054275512695,1.0178388357162476,True
0Be8uAsz.png,line,jawi,0.7526436,EWKLlLMS.png,pegon,pegon,pegon,78,895,1.0,0.0,0.0,0.027932960893854747,0.2176385442514475,11.128205128205128,21.57569122314453,1.6332184076309204,False
rZpMW2CH.png,block,pegon,0.8321568,3YQhv7gK.png,pegon,pegon,pegon,122,142,1.0,0.0,0.0,0.028169014084507043,0.13757377049180328,1.0245901639344261,1.978007435798645,2.877950668334961,True
EtYbzPDr.png,line,lampung,0.84893334,AZSBFxTH.png,lampung,lampung,lampung,43,94,1.0,0.0,0.0,0.7021276595744681,0.10425020048115477,2.0232558139534884,0.0,4.134328365325928,True
8a3JTa3q.png,block,pegon,0.8264874,3YQhv7gK.png,pegon,pegon,pegon,119,159,1.0,0.0,0.0,0.012578616352201259,0.2157919771682258,1.3361344537815125,24.66994285583496,1.2254379987716675,True
MgJkaaVi.png,line,sunda,0.9102732,jdCvJbl9.png,sunda,sunda,sunda,80,691,0.6875,0.0,0.0,0.6859623733719248,0.17254542678271492,11.288135593220339,0.0,6.425968170166016,True
81HeWJBq.png,line,lampung,0.8827433,16KeE2XC.png,lampung,lampung,lampung,98,254,1.0,0.0,0.0,0.6653543307086615,0.056457009033121446,2.489795918367347,0.0,9.67266845703125,True
Ipz3NlA5.png,line,jawi,0.9519522,pIe2Shm6.png,jawi,jawi,jawi,68,441,0.7205882352941176,0.0,0.0,0.7936507936507936,0.13629976580796252,7.763636363636364,0.0,6.885611534118652,True
0gywkqZS.png,line,bali,0.85993063,FDWa713g.png,bali,bali,bali,57,1375,1.0,0.0,0.0,0.6007272727272728,0.15108406544692513,22.912280701754387,0.0,6.255385398864746,True
EVa764br.png,line,jawa,0.8853047,gllNr3XG.png,jawa,jawa,jawa,100,670,1.0,0.0,0.0,0.3716417910447761,0.20393393393393394,6.66,0.0,7.412482261657715,True
vzYKFY2J.png,block,pegon,0.7530207,3YQhv7gK.png,pegon,pegon,pegon,131,132,0.8778625954198473,0.0,0.0,0.2878787878787879,0.2427565124933546,1.1578947368421053,6.799849510192871,1.7962369918823242,True
ZyABnADj.png,line,jawa,0.89864886,rriODEG0.png,jawa,jawa,jawa,76,961,1.0,0.0,0.0,0.0,0.18437242434946427,11.763157894736842,12.200763702392578,2.7030539512634277,True
cOV7dwV9.png,line,lampung,0.7811025,YG6yAvc0.png,lampung,lampung,lampung,48,167,0.8125,0.0,0.0,0.8263473053892215,0.11294081093677179,3.8292682926829267,4.487899303436279,4.374543190002441,True
YpHPQVh6.png,line,lampung,0.8362551,ptAschbP.png,lampung,lampung,lampung,74,250,0.8918918918918919,0.0,0.0,0.66,0.09477498093058734,3.3043478260869565,0.8190270066261292,3.6504104137420654,True
gB3m7wJI.png,block,pegon,0.8089609,H7xpqqh7.png,pegon,pegon,pegon,166,171,0.927710843373494,0.0,0.0,0.011695906432748537,0.18086124401913875,1.0363636363636364,0.9643838405609131,2.496159553527832,True
NNhdDS0q.png,glyph,sunda,0.7692234,VIccv3aL.png,sunda,sunda,sunda,36,39,0.8611111111111112,0.0,0.0,0.20512820512820512,0.28322440087145967,0.7941176470588235,6.269230842590332,1.7784181833267212,True
YIMADrYw.png,line,lampung,0.8723215,C1AbFl1n.png,lampung,lampung,lampung,72,162,0.7222222222222222,0.0,0.0,0.691358024691358,0.15968219348808227,2.673469387755102,0.0,7.5205864906311035,True
qmKWKSxE.png,line,jawa,0.8730411,alGxFTl1.png,jawa,jawa,jawa,74,994,1.0,0.0,0.0,0.8018108651911469,0.14454950400349795,13.364864864864865,0.0,4.905190944671631,True
TaAdHNlI.png,line,jawa,0.7854986,7Wq83fQ5.png,jawa,jawa,jawa,88,787,0.9090909090909091,0.0,0.0,0.7166454891994918,0.13872246146164888,9.083333333333334,0.0,5.520106315612793,True
K2sHB4Jk.jpg,block,lampung,0.85941607,x96FUfNK.jpg,lampung,lampung,lampung,191,340,0.9685863874345549,0.0,0.0,0.023529411764705882,0.13583383400566476,1.5968586387434556,76.31739807128906,5.121460914611816,True
g31rgeLv.png,line,lampung,0.8450929,QSVdE7IT.png,lampung,lampung,lampung,43,153,0.9767441860465116,0.0,0.0,0.5359477124183006,0.18817449460404317,3.558139534883721,0.0,3.6243584156036377,True
ubtIWQXy.png,block,pegon,0.8815135,hNpRq8k6.png,pegon,pegon,pegon,135,136,0.9259259259259259,0.0,0.0,0.3382352941176471,0.156328320802005,0.9022556390977443,0.0,6.158867359161377,True
4x8Igjnl.png,line,lampung,0.84880745,nhSNQ4NX.png,lampung,lampung,lampung,36,108,0.8888888888888888,0.0,0.0,0.6759259259259259,0.17585139318885448,2.7941176470588234,3.9855966567993164,2.5871193408966064,True
XRQyv1Zd.png,line,lampung,0.86683685,PzgGMHjn.png,lampung,lampung,lampung,36,137,0.8333333333333334,0.0,0.0,0.7372262773722628,0.2565573770491803,4.066666666666666,4.744322776794434,2.4225332736968994,True
WUWpvdeZ.png,line,lampung,0.8809187,z62bzXr7.png,lampung,lampung,lampung,107,295,0.8691588785046729,0.0,0.0,0.6338983050847458,0.06383535036605409,2.845360824742268,0.0,9.525568008422852,True
hdJrfq4s.png,line,jawi,0.77034295,Djrt0occ.png,jawi,jawi,jawi,66,530,1.0,0.0,0.0,0.31886792452830187,0.2615358126721763,8.0,8.760091781616211,0.7396343946456909,True
51T6XKh2.png,line,jawa,0.82349956,5qMFRTiX.png,jawa,jawa,jawa,63,891,1.0,0.0,0.0,0.7575757575757576,0.19372944372944373,14.095238095238095,0.7161740660667419,1.7220003604888916,True
ix1amEQM.png,glyph,jawi,0.75877726,A4CGGZsR.png,jawi,jawi,jawi,56,78,1.0,0.05357142857142857,0.0,0.7948717948717948,0.08676739926739926,1.3928571428571428,0.0,6.021933078765869,True
ro26fXD7.png,line,lampung,0.89110875,mMIK1gKF.png,lampung,lampung,lampung,40,124,0.775,0.0,0.0,0.8387096774193549,0.1553475935828877,3.235294117647059,0.0,3.2826778888702393,True
S3sYitMU.png,line,jawi,0.9313991,6KSo7Gog.png,jawi,jawi,jawi,104,814,1.0,0.0,0.0,0.07371007371007371,0.30246810738766183,7.769230769230769,3.693772554397583,1.0613652467727661,True
bt2RKsKm.png,line,jawa,0.7741591,1Kr2Pnpk.png,bali,bali,bali,63,1367,1.0,0.25396825396825395,0.0,0.06071689831748354,0.16895894428152491,27.28,27.967092514038086,1.4099390506744385,False
h2iLpucQ.png,glyph,sunda,0.9128299,TlENSHA8.png,sunda,sunda,sunda,39,68,0.48717948717948717,0.0,0.0,0.6470588235294118,0.38752052545155996,2.761904761904762,0.0,5.629506587982178,True
k0Lb4cxJ.png,line,jawa,0.80442053,19bwMYLN.png,bali,bali,bali,68,1355,1.0,0.0,0.0,0.6354243542435425,0.13579427256229806,19.544117647058822,3.565270185470581,2.3072092533111572,False
OoUyvEqb.png,line,jawa,0.75889266,nwpqPVL8.png,jawa,jawa,jawa,63,536,1.0,0.0,0.0,0.13619402985074627,0.13104395604395605,8.253968253968255,1.2637704610824585,1.890203833580017,True
wp6wkjKx.png,line,bali,0.89460045,YObQP7mc.png,bali,bali,bali,56,1414,1.0,0.0,0.0,0.6173974540311173,0.15440613026819924,23.303571428571427,0.0,6.23439884185791,True
wYewV5up.png,line,jawi,0.9317081,gGNLaVqC.png,jawi,jawi,jawi,79,791,1.0,0.0,0.0,0.6713021491782554,0.24238642441530656,9.886075949367088,0.0,4.829313278198242,True
FoTOgdqM.png,block,pegon,0.8378457,IyEAH5U6.png,pegon,pegon,pegon,78,87,0.9743589743589743,0.0,0.0,0.735632183908046,0.13861725853491164,1.2985074626865671,0.0,6.748477458953857,True
ZgnNANis.png,line,jawa,0.7925788,p4pi6VXK.png,jawa,jawa,jawa,67,956,1.0,0.05970149253731343,0.0,0.4476987447698745,0.17913847618400028,13.104477611940299,3.8765690326690674,2.04665207862854,True
NY6h9a11.png,line,sunda,0.8814447,1JSBews8.png,sunda,sunda,sunda,42,131,0.6666666666666666,0.0,0.0,0.6106870229007634,0.2845993756503642,4.0,0.0,5.3956427574157715,True
qjtA37ao.png,line,bali,0.8075962,fgR4T1WK.png,bali,bali,bali,58,198,0.9655172413793104,0.0,0.0,0.6212121212121212,0.15262139338494018,3.3793103448275863,0.0,6.257903099060059,True
kTe41wZp.png,line,jawi,0.75203216,yXgIiUWV.png,jawi,jawi,jawi,59,392,1.0,0.0,0.0,0.6811224489795918,0.14860774818401937,6.6440677966101696,5.354635238647461,2.739713668823242,True
eKyhXzpC.png,line,bali,0.8796154,nbFy3gmG.png,bali,bali,bali,61,1405,1.0,0.0,0.0,0.6377224199288256,0.13977039153757456,21.442622950819672,0.0,6.483748435974121,True
qZbzOws6.png,block,pegon,0.8422437,3YQhv7gK.png,pegon,pegon,pegon,130,133,0.9538461538461539,0.0,0.0,0.0,0.20242914979757085,1.023076923076923,17.371429443359375,1.683091640472412,True
p9MS8QOZ.png,block,pegon,0.882395,3YQhv7gK.png,pegon,pegon,pegon,143,146,1.0,0.0,0.0,0.0,0.14680524954497556,1.020979020979021,3.046987295150757,4.200761795043945,True
8aIpqRW3.png,line,sunda,0.76943696,OGOrvNES.png,sunda,sunda,sunda,87,794,0.8505747126436781,0.0,0.0,0.6763224181360201,0.07020030234315948,9.679012345679013,0.0,9.06529712677002,True
DmsOlx6D.png,line,jawa,0.77840513,1Kr2Pnpk.png,lontara,lontara,lontara,52,939,0.9230769230769231,0.0,0.0,0.08732694355697551,0.18690971534244766,18.918367346938776,29.577455520629883,3.882293462753296,False
xDkXQvEj.png,line,sunda,0.8061168,5XOC7t4K.png,sunda,sunda,sunda,47,623,0.7446808510638298,0.0,0.0,0.47030497592295345,0.19936857374461367,15.41025641025641,0.0,5.851866245269775,True
cXMgNAwJ.png,block,pegon,0.93945634,3q0rYDno.png,pegon,pegon,pegon,143,144,1.0,0.0,0.0,0.4305555555555556,0.16011072261072262,1.006993006993007,0.0,5.8100996017456055,True
MbkiEXjb.png,line,jawi,0.8615407,I0e6a2ip.png,jawi,jawi,jawi,59,299,0.9152542372881356,0.0,0.0,0.47491638795986624,0.08224713242961418,4.892857142857143,0.0,7.249420166015625,True
9ujMxB0H.png,block,pegon,0.84764534,3YQhv7gK.png,pegon,pegon,pegon,138,154,1.0,0.0,0.0,0.24025974025974026,0.23348390739695088,1.1159420289855073,11.491341590881348,1.0527290105819702,True
pXsBWAib.png,block,pegon,0.762727,3YQhv7gK.png,pegon,pegon,pegon,105,116,1.0,0.0,0.0,0.5862068965517241,0.22060755336617405,1.1047619047619048,38.49589538574219,1.5997878313064575,True
8vgm8wKA.png,line,jawa,0.78589696,YIJmH1np.png,jawa,bali,bali,73,435,1.0,0.0,0.0,0.0,0.27528034786020206,5.739726027397261,9.637127876281738,3.165337324142456,False
KtJsjnsZ.png,block,pegon,0.7624995,3YQhv7gK.png,pegon,pegon,pegon,142,165,1.0,0.0,0.0,0.0,0.39026888604353394,1.1619718309859155,10.097524642944336,2.4891109466552734,True
QaGkv1XE.png,line,jawi,0.90135413,3Q4CXWh2.png,jawi,jawi,jawi,55,303,0.6181818181818182,0.0,0.0,0.6798679867986799,0.1368384701718035,7.615384615384615,0.0,7.323480129241943,True
2jgQzL0Z.png,line,lampung,0.92568004,QSVdE7IT.png,lampung,lampung,lampung,45,149,0.9777777777777777,0.0,0.0,0.26174496644295303,0.1739000745712155,3.311111111111111,0.0,3.6142611503601074,True
PHFLYaNx.png,line,lontara,0.8498311,Sfo6dZpC.png,lontara,lontara,lontara,41,788,0.9512195121951219,0.0,0.0,0.6890862944162437,0.16113274578123932,17.414634146341463,0.0,5.950028896331787,True
vqVon2XC.png,block,pegon,0.7529987,3YQhv7gK.png,pegon,pegon,pegon,113,132,1.0,0.0,0.0,0.015151515151515152,0.4077500670421024,1.168141592920354,1.5009385347366333,3.1765589714050293,True
Vtgd35hU.png,line,jawa,0.79151106,Axjnt08G.png,jawa,jawa,jawa,71,921,1.0,0.0,0.0,0.0,0.2220846446198559,11.535211267605634,1.5759354829788208,0.6317822337150574,True
lcZIlQln.png,line,jawi,0.91787577,qGn7QPCU.png,jawi,jawi,jawi,68,954,0.6911764705882353,0.0,0.0,0.7704402515723271,0.11798849393877131,15.193548387096774,0.0,6.886594295501709,True
RvR6VzKd.png,line,jawi,0.8846766,1loLOIK0.png,jawi,jawi,jawi,77,792,1.0,0.0,0.0,0.0,0.28697162709901564,10.194805194805195,24.310752868652344,1.5657134056091309,True
keYZq33p.png,line,jawa,0.77000606,E1sMhlU6.png,lontara,lontara,lontara,65,799,1.0,0.0,0.0,0.327909887359199,0.5006916788933138,11.292307692307693,1.1327813863754272,2.0235888957977295,False
w2cIWsFj.png,block,pegon,0.89228684,Oez2NizN.png,pegon,pegon,pegon,88,134,1.0,0.0,0.0,0.7313432835820896,0.1350067842605156,1.5227272727272727,0.0,6.067840576171875,True
zrUNvOrx.png,block,pegon,0.82081115,wezgD0gF.png,pegon,pegon,pegon,139,159,0.9784172661870504,0.0,0.0,0.44654088050314467,0.18103253246459436,1.143884892086331,7.68793249130249,1.113343358039856,True
PPx6NNeK.png,line,jawi,0.9205581,bkznjpsi.png,jawi,jawi,jawi,89,796,1.0,0.0,0.0,0.5628140703517588,0.19824553908374987,8.865168539325843,0.0,0.9211982488632202,True
PJdnk3lm.png,line,lontara,0.87152356,FSrLvwHc.png,lontara,lontara,lontara,74,960,0.6756756756756757,0.0,0.0,0.5854166666666667,0.10576600737512572,16.526315789473685,0.0,6.75895357131958,True
sZitfzyO.png,line,jawa,0.8444028,uB9Us8VD.png,jawa,jawa,jawa,64,389,1.0,0.0,0.0,0.005141388174807198,0.14029947916666666,6.0,1.9276992082595825,3.4228756427764893,True
2GJWBApQ.png,block,pegon,0.7534495,3YQhv7gK.png,pegon,pegon,pegon,156,180,1.0,0.0,0.0,0.05,0.3633903133903134,1.1538461538461537,1.1841880083084106,3.301872968673706,True
08NfpYut.png,line,jawi,0.7843917,ErsHzyfq.png,pegon,pegon,pegon,90,384,1.0,0.0,0.0,0.0,0.29435286935286936,4.044444444444444,13.6836519241333,2.3628628253936768,False
h3g0czx2.png,block,pegon,0.77115715,3YQhv7gK.png,pegon,pegon,pegon,133,162,1.0,0.0,0.0,0.15432098765432098,0.24974473220087254,1.218045112781955,12.131579399108887,3.40579891204834,True
Hi29doMI.png,glyph,sunda,0.78909373,aUXYRTlv.png,sunda,sunda,sunda,35,40,0.8,0.0,0.0,0.15,0.3225806451612903,1.0333333333333334,5.241428375244141,2.601247787475586,True
ZB2R1d8J.png,line,jawa,0.8249753,IEjn8TEX.png,jawa,jawa,jawa,70,888,1.0,0.0,0.0,0.4391891891891892,0.20514815427909286,12.32857142857143,4.872442245483398,2.213371753692627,True
Q6XCuJlD.png,block,pegon,0.85143876,3YQhv7gK.png,pegon,pegon,pegon,145,138,0.9586206896551724,0.0,0.0,0.0,0.16677018633540372,0.9857142857142858,12.862518310546875,2.32936429977417,True
idfEwQVG.png,block,pegon,0.8720188,IDpHW9DT.png,pegon,pegon,pegon,166,185,1.0,0.0,0.0,0.0,0.18000651253663302,1.1144578313253013,13.39449691772461,2.2591800689697266,True
Ug2YwR91.png,line,lampung,0.8921711,gpcToES9.png,lampung,lampung,lampung,39,108,0.8205128205128205,0.0,0.0,0.7037037037037037,0.1448685857321652,2.764705882352941,0.0,3.760754346847534,True
m4ozFNVG.png,line,jawa,0.7858705,ptggm8Dm.png,jawa,jawa,jawa,76,647,1.0,0.0,0.0,0.15146831530139104,0.16262092837490016,7.802631578947368,7.350870609283447,2.1666574478149414,True
kiILGiOh.png,line,pegon,0.9200656,ApySYVQH.png,pegon,pegon,pegon,84,393,1.0,0.0,0.0,0.25699745547073793,0.2910946196660482,4.583333333333333,0.0,4.526666641235352,True
6coEpME3.png,block,pegon,0.8260243,IDpHW9DT.png,pegon,pegon,pegon,170,180,1.0,0.0,0.0,0.016666666666666666,0.245718954248366,1.0588235294117647,3.3326144218444824,0.9878746867179871,True
6bCoahIm.png,block,pegon,0.9311557,F2izSnYq.png,pegon,pegon,pegon,145,154,1.0,0.0,0.0,0.4805194805194805,0.14729064039408868,1.0620689655172413,0.0,6.064992904663086,True
cgHSsmtb.png,line,lampung,0.75623435,HstbKfBE.png,lampung,lampung,lampung,31,135,1.0,0.0,0.0,0.674074074074074,0.24731182795698925,4.258064516129032,7.289366722106934,1.0702002048492432,True
KCwPhJOR.png,line,jawi,0.88048834,IgWWRlLR.png,pegon,pegon,pegon,81,885,1.0,0.0,0.0,0.0,0.19915824915824915,10.864197530864198,3.318713903427124,1.0498003959655762,False
5xvOZlms.png,block,pegon,0.86567473,zgOgt2be.png,pegon,pegon,pegon,120,125,1.0,0.0,0.0,0.56,0.153,1.0416666666666667,0.0,5.932513236999512,True
zLGTidae.png,line,sunda,0.81912756,6TFhEP5x.png,sunda,sunda,sunda,45,205,0.7777777777777778,0.0,0.0,0.4585365853658537,0.178125,4.8,0.0,6.124362468719482,True
32fihWfl.png,line,pegon,0.8747991,VsZpO7bY.png,jawi,pegon,pegon,89,820,1.0,0.0,0.0,0.28292682926829266,0.18073796982657847,9.179775280898877,0.0,1.2134298086166382,True
2L07gdL9.png,block,pegon,0.8650847,3YQhv7gK.png,pegon,pegon,pegon,142,165,1.0,0.0,0.0,0.19393939393939394,0.15147247119078106,1.1619718309859155,36.46461868286133,1.88679838180542,True
bJLlA28Q.png,block,pegon,0.8249543,3YQhv7gK.png,pegon,pegon,pegon,118,149,1.0,0.0,0.0,0.0,0.18536002730064838,1.2627118644067796,16.795869827270508,3.459934949874878,True
DDxkeTH4.png,line,jawi,0.9466531,2XWwj13J.png,jawi,jawi,jawi,76,797,1.0,0.0,0.0,0.6687578419071518,0.25632240979808013,10.460526315789474,0.0,4.709324836730957,True
DL5cetUZ.png,block,pegon,0.93151355,BcbSC01R.png,pegon,pegon,pegon,124,146,1.0,0.0,0.0,0.4794520547945205,0.18228015908086612,1.1774193548387097,0.0,5.477767467498779,True
oKJuL12U.png,line,jawi,0.867713,b9hk8Iir.png,jawi,jawi,jawi,66,429,0.9848484848484849,0.0,0.0,0.7296037296037297,0.17885220125786164,6.424242424242424,0.0,5.471231460571289,True
d7fok4Jf.png,block,pegon,0.8969722,loFIcWQV.png,pegon,pegon,pegon,160,180,1.0,0.0,0.0,0.2222222222222222,0.18854166666666666,1.125,2.792569398880005,1.9062433242797852,True
LsJ8PBga.png,line,jawa,0.7634637,YIJmH1np.png,jawa,jawa,jawa,64,364,1.0,0.0,0.0,0.0,0.2110031512605042,5.578125,13.963985443115234,1.4122343063354492,True
ENuhPIJQ.png,line,lampung,0.83930945,esnjGQul.png,lampung,lampung,lampung,147,1080,0.7551020408163265,0.0,0.0,0.8916666666666667,0.11415117379491406,8.80327868852459,0.0,3.83461332321167,True
hrTYW18L.png,block,pegon,0.8066507,3YQhv7gK.png,pegon,pegon,pegon,145,156,1.0,0.0,0.0,0.12179487179487179,0.15747126436781608,1.0758620689655172,1.9149425029754639,1.7371509075164795,True
ERrLQ3NB.png,line,jawa,0.85009396,8V7Dp51C.png,jawa,jawa,jawa,90,638,1.0,0.0,0.0,0.0,0.3098236331569665,7.0,2.290421485900879,2.9263155460357666,True
