image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x,pred,conf,agree,glyph_h,n_views
YwAccQRI.jpg,,test,600,423,JPEG,page,,,,3.0,0.919151163905655,5.0,18.0,13
EkcAINcb.jpg,,test,395,720,JPEG,page,,,,5.0,0.7912800604006937,5.0,8.0,13
OxqIjBqf.png,,test,1280,865,PNG,page,,,,2.0,0.8647966795334103,5.0,43.0,11
eQdRb66P.bmp,,test,822,667,BMP,page,,,,3.0,0.915118598090125,5.0,21.0,13
rAp05mwt.jpg,,test,1200,750,JPEG,page,,,,3.0,0.9149740015828184,5.0,10.0,13
2JOdaZIF.jpg,,test,449,252,JPEG,page,,,,1.0,0.8813531956813664,5.0,20.0,10
8oq6zqeT.jpg,,test,768,1024,JPEG,page,,,,4.0,0.821263194053075,4.0,8.0,13
wHZdMejr.jpg,,test,768,1024,JPEG,page,,,,2.0,0.4730745527786588,3.0,8.0,13
oY0gb7Sn.jpg,,test,750,500,JPEG,page,,,,1.0,0.7434888941846696,4.0,11.0,13
Ep42uvIt.jpg,,test,736,515,JPEG,page,,,,0.0,0.9234259811887606,5.0,26.0,12
3thCZSyH.jpg,,test,569,753,JPEG,page,,,,1.0,0.479536213704624,3.0,10.0,13
LiB3gmQw.png,,test,1299,1672,PNG,page,,,,1.0,0.884031803111958,5.0,48.0,10
VbUDzy4i.jpg,,test,500,291,JPEG,page,,,,4.0,0.9289325290452832,5.0,7.0,13
o6wvvIED.jpg,,test,330,255,JPEG,page,,,,4.0,0.6682489683569072,5.0,28.5,7
KjfiynKK.jpg,,test,600,450,JPEG,page,,,,1.0,0.903983701660992,5.0,26.0,11
aFNQd7Wq.jpg,,test,640,480,JPEG,page,,,,1.0,0.9083547990405088,5.0,17.0,13
Ybv4ejqR.jpg,,test,1024,1024,JPEG,page,,,,3.0,0.9201465697137448,5.0,13.0,13
l7zm4ex5.jpg,,test,640,558,JPEG,page,,,,4.0,0.6736191511024201,4.0,9.0,13
bdWh7vZy.jpg,,test,774,1032,JPEG,page,,,,1.0,0.7837915624121923,5.0,11.0,13
Osr6x8QO.jpg,,test,790,445,JPEG,page,,,,3.0,0.9157336901569476,5.0,33.0,11
rCFHzah9.jpg,,test,750,375,JPEG,page,,,,1.0,0.5310480517056209,3.0,39.5,9
H2wD2Cwp.jpg,,test,800,534,JPEG,page,,,,1.0,0.901190247273639,5.0,21.0,13
pOdWxgnU.jpg,,test,743,534,JPEG,page,,,,5.0,0.9378938733249236,5.0,5.0,13
3WOfUs8V.jpg,,test,780,552,JPEG,page,,,,5.0,0.7550075430705754,4.0,8.0,13
QnomGMrW.png,,test,830,805,PNG,page,,,,2.0,0.6681904257286674,4.0,15.0,13
bzYOfktG.jpg,,test,1706,960,JPEG,page,,,,0.0,0.7204948941349951,4.0,11.0,13
MEIIpTFk.jpg,,test,1200,800,JPEG,page,,,,3.0,0.9134830328951592,5.0,23.0,13
ANvXuugy.jpg,,test,750,500,JPEG,page,,,,1.0,0.61658522575896,5.0,6.0,13
ZBvUKEFY.jpg,,test,700,493,JPEG,page,,,,3.0,0.8890943385753847,5.0,,1
pmpFP6tE.jpg,,test,1200,800,JPEG,page,,,,1.0,0.8967968010534172,5.0,50.0,10
2T7yQYeE.jpg,,test,600,471,JPEG,page,,,,4.0,0.8866967141398737,5.0,12.0,13
3Ab69ql6.jpg,,test,640,376,JPEG,page,,,,5.0,0.9322822513042396,5.0,5.0,13
o36fxQgG.jpg,,test,600,600,JPEG,page,,,,1.0,0.8949624095687394,5.0,14.0,13
94w0nbLY.jpg,,test,1158,1600,JPEG,page,,,,3.0,0.9182606722581322,5.0,29.0,13
T0d4kIfP.jpg,,test,480,272,JPEG,page,,,,4.0,0.940082962938292,5.0,7.0,13
EnCEWDE8.jpg,,test,750,500,JPEG,page,,,,4.0,0.91767787795387,5.0,10.0,13
KBBAssZV.webp,,test,750,500,WEBP,page,,,,6.0,0.5458771350464291,4.0,7.0,13
9KPYHyTK.jpg,,test,768,1024,JPEG,page,,,,0.0,0.4680089523424704,2.0,9.0,13
SCCerkBY.jpg,,test,1654,2340,JPEG,page,,,,0.0,0.4042176344751693,2.0,33.0,13
IINdF7pr.webp,,test,1200,676,WEBP,page,,,,5.0,0.89065320245548,5.0,11.0,13
chtz5jzk.jpg,,test,768,1024,JPEG,page,,,,4.0,0.902631998696647,5.0,15.0,13
WsL7EGKU.jpg,,test,801,435,JPEG,page,,,,4.0,0.9353067489489872,5.0,7.0,13
TttzcFgE.jpg,,test,650,367,JPEG,page,,,,0.0,0.9222203104422828,5.0,6.0,13
vI3WShwa.bmp,,test,144,254,BMP,page,,,,6.0,0.8926251047482857,5.0,21.0,10
4OR8cPdh.jpg,,test,1082,767,JPEG,page,,,,3.0,0.917863818955475,5.0,24.0,13
W2n52G1r.jpg,,test,1024,874,JPEG,page,,,,5.0,0.7628571739195329,5.0,31.0,13
hgfKArJw.png,,test,480,309,PNG,page,,,,1.0,0.5411592558442044,4.0,17.0,13
QlEiR0iG.jpg,,test,1280,720,JPEG,page,,,,2.0,0.3770696752165021,5.0,14.0,13
6walxVK4.jpg,,test,768,768,JPEG,page,,,,2.0,0.5662333263034391,3.0,36.0,13
pWnaLPgR.jpg,,test,736,515,JPEG,page,,,,0.0,0.927571279275947,5.0,23.0,13
TkcyO0pK.jpg,,test,768,1024,JPEG,page,,,,3.0,0.925167998607731,5.0,6.0,13
WrucuNTl.jpg,,test,830,1478,JPEG,page,,,,5.0,0.4719534546870029,3.0,40.0,13
zT9aeQxi.jpg,,test,1706,960,JPEG,page,,,,0.0,0.9232301890771192,5.0,10.0,13
Q9imR7oT.jpg,,test,768,544,JPEG,page,,,,0.0,0.9088662050101398,5.0,9.0,13
HUGi0nLM.jpg,,test,500,330,JPEG,page,,,,5.0,0.2637006428208369,2.0,10.5,13
2yagSjhm.png,,test,243,286,PNG,page,,,,4.0,0.895513056273964,5.0,8.0,13
TXkxko1i.jpg,,test,1033,774,JPEG,page,,,,5.0,0.9353290344323254,5.0,20.0,13
BF2a88L9.webp,,test,1200,728,WEBP,page,,,,3.0,0.9117922953445812,5.0,24.0,13
iiCd7aNl.jpg,,test,242,280,JPEG,page,,,,0.0,0.931596642490626,5.0,14.0,10
CURsUyvi.jpg,,test,480,360,JPEG,page,,,,3.0,0.9242169241033475,5.0,8.0,13
TSJcHALM.jpg,,test,700,368,JPEG,page,,,,6.0,0.9144201562403362,5.0,8.0,13
gxSxzmWq.png,,test,626,443,PNG,page,,,,4.0,0.7938167055577638,5.0,12.0,13
KJdY1jWR.jpg,,test,752,564,JPEG,page,,,,1.0,0.891175940174203,5.0,6.0,13
qO6OKcRs.jpg,,test,716,537,JPEG,page,,,,5.0,0.719509339660947,4.0,18.0,13
XMWlmHYn.webp,,test,1200,675,WEBP,page,,,,1.0,0.898578365970726,5.0,14.0,13
cIvpkHsH.jpg,,test,453,472,JPEG,page,,,,2.0,0.8037328625380503,5.0,15.0,13
Y978qcT3.jpg,,test,705,667,JPEG,page,,,,3.0,0.9167926885653556,5.0,16.0,13
0GsnAjkh.jpg,,test,1200,677,JPEG,page,,,,3.0,0.9142052085639496,5.0,28.0,13
UtmpkmTz.jpg,,test,736,1164,JPEG,page,,,,1.0,0.7945832568926414,5.0,18.0,13
u18BMse4.jpg,,test,1024,535,JPEG,page,,,,1.0,0.7093340906491851,5.0,8.0,13
yEwOuwUz.jpg,,test,1200,1599,JPEG,page,,,,2.0,0.6099890465711602,5.0,15.0,13
FNnSLEoz.jpg,,test,700,700,JPEG,page,,,,3.0,0.9171738529899454,5.0,21.0,13
WUwowK3j.jpg,,test,736,1004,JPEG,page,,,,1.0,0.899393720271674,5.0,18.0,13
3nA3W49u.jpg,,test,588,971,JPEG,page,,,,5.0,0.8674175906701102,5.0,11.0,13
nq6bdC2J.jpg,,test,330,549,JPEG,page,,,,1.0,0.808522718474074,5.0,9.0,13
0QmUSo8n.jpg,,test,774,947,JPEG,page,,,,1.0,0.7003177692468544,5.0,11.0,13
kSLTls5b.jpg,,test,768,1024,JPEG,page,,,,2.0,0.654518703672226,4.0,21.0,13
cGozUXSG.jpg,,test,790,445,JPEG,page,,,,3.0,0.9143562631753632,5.0,18.0,13
hqJ103Sp.jpg,,test,1024,768,JPEG,page,,,,0.0,0.673960277459884,4.0,32.0,13
raGbK5Tu.png,,test,625,630,PNG,page,,,,1.0,0.8467494885402431,5.0,13.0,13
qATEq0HP.jpg,,test,414,276,JPEG,page,,,,1.0,0.6069434472897933,5.0,12.0,11
oMiIYb91.jpg,,test,1366,616,JPEG,page,,,,5.0,0.590560513124566,4.0,13.0,13
pZsW1GoY.jpg,,test,1200,800,JPEG,page,,,,0.0,0.9209610780491368,5.0,14.0,13
hSxVaXor.jpg,,test,739,492,JPEG,page,,,,0.0,0.921448822734814,5.0,10.0,13
fCHu0AYO.jpg,,test,1060,597,JPEG,page,,,,5.0,0.9340826279854362,5.0,9.0,13
fgVE5ccy.png,,test,864,864,PNG,page,,,,1.0,0.7156472366079736,5.0,,1
myxkjkgQ.webp,,test,1200,675,WEBP,page,,,,0.0,0.931603509753158,5.0,29.0,13
OEWabCe7.jpg,,test,790,444,JPEG,page,,,,3.0,0.9177252490179248,5.0,8.0,13
z2vsKyPU.jpg,,test,500,272,JPEG,page,,,,4.0,0.8913997311231361,5.0,7.0,13
CXBsxs5B.png,,test,895,260,PNG,page,,,,2.0,0.7747785481433449,5.0,14.0,14
Orjz0RPU.jpg,,test,347,280,JPEG,page,,,,0.0,0.4286037669319458,3.0,7.0,13
a5zGM5iK.jpg,,test,1200,675,JPEG,page,,,,3.0,0.9130008708189148,5.0,,1
oam3a8sH.png,,test,750,375,PNG,page,,,,0.0,0.9159095778110852,5.0,17.0,13
731K7Cai.jpg,,test,768,1024,JPEG,page,,,,0.0,0.7807821263379106,5.0,11.0,13
dUllUsCz.jpg,,test,960,1449,JPEG,page,,,,2.0,0.6394197805006488,4.0,9.0,13
feCJMsmX.png,,test,437,703,PNG,page,,,,4.0,0.9121831819448382,5.0,18.0,13
54J05dmZ.png,,test,905,1280,PNG,page,,,,3.0,0.4475102104204397,3.0,38.0,13
edRKaasR.jpg,,test,768,1024,JPEG,page,,,,6.0,0.8588297023226502,5.0,8.0,13
JYfbeH12.jpg,,test,1024,768,JPEG,page,,,,1.0,0.8126047673772788,5.0,7.0,13
MCWevjoy.jpg,,test,657,720,JPEG,page,,,,4.0,0.9331723168470996,5.0,26.0,13
tKOzQYKm.png,,test,840,450,PNG,page,,,,1.0,0.8999719511373663,5.0,16.0,13
59tDe5Gv.webp,,test,2048,2899,WEBP,page,,,,2.0,0.827096073771283,5.0,,1
6VezOnWn.jpg,,test,889,500,JPEG,page,,,,5.0,0.9302919844722662,5.0,17.0,13
AnSP4JJ3.jpg,,test,870,653,JPEG,page,,,,0.0,0.6286531145808745,4.0,8.0,13
Krjvxple.jpg,,test,1700,2313,JPEG,page,,,,5.0,0.5707987644980961,3.0,57.0,13
dfssXIo8.jpg,,test,1280,720,JPEG,page,,,,2.0,0.5917534831242397,4.0,12.5,13
OeILLbO4.jpg,,test,665,374,JPEG,page,,,,0.0,0.9260555952040624,5.0,19.0,13
bn00IwdS.jpg,,test,2448,3696,JPEG,page,,,,2.0,0.6527392038499159,4.0,11.0,13
KEBMdQDz.jpg,,test,1024,1024,JPEG,page,,,,1.0,0.895569704079875,5.0,41.0,10
u8gRNSJu.jpg,,test,768,1024,JPEG,page,,,,3.0,0.2676553591663507,3.0,8.0,13
4Pc0Kc1p.jpg,,test,830,556,JPEG,page,,,,5.0,0.9232572654450109,5.0,14.0,13
eiFKAMFN.png,,test,2822,1698,PNG,page,,,,1.0,0.8945026022501434,5.0,,1
XOb5w4Tj.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9242942305304436,5.0,15.0,13
dZIHQ6IO.jpg,,test,1200,800,JPEG,page,,,,4.0,0.9376639339859352,5.0,7.0,13
PgHL2J1Y.jpg,,test,400,300,JPEG,page,,,,3.0,0.9271090842593828,5.0,15.0,12
NHCgSr47.jpg,,test,740,454,JPEG,page,,,,5.0,0.8350882254467973,5.0,9.0,13
40oY2xIY.jpg,,test,1600,1100,JPEG,page,,,,5.0,0.2983813424512588,2.0,10.0,13
BNarjjGj.png,,test,1200,800,PNG,page,,,,3.0,0.9152817044113434,5.0,12.0,13
uZCXeRsn.jpg,,test,404,316,JPEG,page,,,,1.0,0.8787256368464529,5.0,8.0,13
hiiIL22I.jpg,,test,932,719,JPEG,page,,,,6.0,0.8999246095742995,5.0,9.0,13
bVqDZDkZ.jpg,,test,800,800,JPEG,page,,,,3.0,0.918000127523762,5.0,9.0,13
NlR91Rwp.webp,,test,710,473,WEBP,page,,,,5.0,0.9293674643687164,5.0,5.0,13
w3IjrsOh.jpg,,test,5664,4248,JPEG,page,,,,2.0,0.8237019264202422,5.0,14.5,13
JPtO2j4w.jpg,,test,800,535,JPEG,page,,,,5.0,0.9405541819417744,5.0,10.0,13
XHbRwo0Z.jpg,,test,400,290,JPEG,page,,,,2.0,0.683723035092936,4.0,7.0,13
m2kSqjTS.png,,test,1299,1672,PNG,page,,,,1.0,0.8978290638504332,5.0,53.0,13
wNwpg3Ar.jpg,,test,300,400,JPEG,page,,,,2.0,0.8669274858728541,5.0,8.0,13
eSQjEze4.jpg,,test,300,407,JPEG,page,,,,5.0,0.9059212223933432,5.0,7.0,13
NbEwAuct.jpg,,test,1000,430,JPEG,page,,,,3.0,0.9225165860199448,5.0,,1
Li8nbn2t.jpg,,test,2288,3612,JPEG,page,,,,2.0,0.8501397318472372,5.0,32.0,13
K9e8TMyg.jpg,,test,448,323,JPEG,page,,,,1.0,0.8988782562541735,5.0,10.0,13
3asehMfn.jpg,,test,1280,720,JPEG,page,,,,3.0,0.9140917284019172,5.0,30.0,13
hhV3ZKbu.jpg,,test,696,461,JPEG,page,,,,5.0,0.9305080833201694,5.0,7.0,13
VJM1WbBN.jpg,,test,579,530,JPEG,page,,,,3.0,0.9091725865055768,5.0,21.0,13
c8MnpMk4.jpg,,test,1200,1200,JPEG,page,,,,3.0,0.9167612460836134,5.0,66.0,11
kJJAyZKM.jpg,,test,768,512,JPEG,page,,,,1.0,0.8891645144419659,5.0,20.0,13
MUAVkDjK.jpg,,test,600,450,JPEG,page,,,,4.0,0.9242241914575428,5.0,22.0,13
BzZAMGZC.jpg,,test,1150,1500,JPEG,page,,,,1.0,0.897666584727915,5.0,28.0,13
5p0Dj1Vk.webp,,test,678,828,WEBP,page,,,,6.0,0.9032776479942524,5.0,61.0,9
zMMYfB6o.jpg,,test,1200,677,JPEG,page,,,,1.0,0.8950817481936142,5.0,40.0,11
1aQ8f5iK.png,,test,82,633,PNG,page,,,,4.0,0.8910772843893323,5.0,40.0,7
rWnMvbQk.jpg,,test,840,840,JPEG,page,,,,3.0,0.9174843147607292,5.0,16.5,13
ZebzJoUL.jpg,,test,236,312,JPEG,page,,,,1.0,0.4915178994546271,3.0,9.0,13
ycdhjkBF.png,,test,1160,676,PNG,page,,,,4.0,0.9169408452646344,5.0,,1
uP9TwtV2.jpg,,test,960,720,JPEG,page,,,,1.0,0.9019872768646956,5.0,28.0,13
4Jij6v9g.jpg,,test,1024,1024,JPEG,page,,,,1.0,0.8170375167970636,5.0,30.0,13
UzaG4Ggg.jpg,,test,612,408,JPEG,page,,,,5.0,0.9201880130179636,5.0,11.0,13
X5VKmeBa.jpg,,test,399,501,JPEG,page,,,,3.0,0.9143181397169976,5.0,14.0,13
aaqExlVp.jpg,,test,870,660,JPEG,page,,,,4.0,0.9244544183121988,5.0,111.0,4
HOYLoAta.jpg,,test,620,350,JPEG,page,,,,1.0,0.8866216811192983,5.0,10.0,13
vvTcbLTG.jpg,,test,1920,1080,JPEG,page,,,,3.0,0.8959483820583627,5.0,13.0,13
xKb8yzNs.jpg,,test,700,500,JPEG,page,,,,3.0,0.9164773613153508,5.0,9.0,13
QzYrzlso.webp,,test,1200,1200,WEBP,page,,,,1.0,0.8930807987155719,5.0,25.0,13
ol8RyevU.jpg,,test,1280,720,JPEG,page,,,,1.0,0.880892958361969,5.0,28.0,13
dRCVp0zD.jpg,,test,1200,630,JPEG,page,,,,4.0,0.9291434682204072,5.0,,1
5CHegCkK.jpg,,test,741,400,JPEG,page,,,,4.0,0.9209470039197044,5.0,,5
Bp5dKMs8.jpg,,test,992,1256,JPEG,page,,,,6.0,0.3678050301842924,3.0,22.0,13
HDUihU2T.jpg,,test,250,357,JPEG,page,,,,1.0,0.9011982138901652,5.0,9.0,13
aOLaO5JM.jpg,,test,640,480,JPEG,page,,,,3.0,0.911194167941962,5.0,12.0,13
ZKfXeHba.jpg,,test,5664,4248,JPEG,page,,,,5.0,0.8970730873843076,5.0,11.0,13
RzcsA0iU.jpg,,test,270,300,JPEG,page,,,,1.0,0.8872141837962877,5.0,11.0,13
lYKRQ4Ej.jpg,,test,500,252,JPEG,page,,,,1.0,0.5673096179174499,4.0,8.0,13
xHufZeXk.jpg,,test,1024,576,JPEG,page,,,,5.0,0.9206495068106652,5.0,8.0,13
pqiXIbz1.jpg,,test,260,280,JPEG,page,,,,1.0,0.8952168875621664,5.0,14.0,12
gZ6JRRo1.jpg,,test,320,266,JPEG,page,,,,1.0,0.8949749473773148,5.0,19.0,7
1bSnuvCQ.jpg,,test,4608,3456,JPEG,page,,,,4.0,0.769243947306314,4.0,30.5,13
w1TYNXxv.png,,test,864,864,PNG,page,,,,0.0,0.9238184758567602,5.0,,1
9uBBnvVC.jpg,,test,1280,720,JPEG,page,,,,3.0,0.9173617893082684,5.0,44.0,13
gwK0nORp.jpg,,test,301,276,JPEG,page,,,,1.0,0.8882479568109091,5.0,15.0,11
dvQD5M5A.jpg,,test,770,434,JPEG,page,,,,1.0,0.905703155896986,5.0,56.0,4
nMQ4F1xT.jpg,,test,679,455,JPEG,page,,,,5.0,0.9179578150924594,5.0,12.5,13
j9Sd0Ui3.webp,,test,700,465,WEBP,page,,,,1.0,0.9045617029801484,5.0,14.0,13
dox3Caag.jpg,,test,310,320,JPEG,page,,,,3.0,0.9110085544307654,5.0,7.0,13
CO9rKb3f.png,,test,1001,280,PNG,page,,,,1.0,0.4591069046862969,3.0,17.0,14
GYZj43GE.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9251535203290884,5.0,7.0,13
uT2vYMoU.jpg,,test,1200,675,JPEG,page,,,,5.0,0.932845988306322,5.0,,1
bop5vEvK.png,,test,993,558,PNG,page,,,,1.0,0.8993643144883011,5.0,19.0,13
3XYHokqa.png,,test,404,316,PNG,page,,,,4.0,0.9219465187352752,5.0,,2
93NRlevh.jpg,,test,628,1141,JPEG,page,,,,3.0,0.3171601522333153,2.0,27.0,13
fpIL7VTV.jpg,,test,750,544,JPEG,page,,,,5.0,0.921481436150908,5.0,9.0,13
bO7P6Bkt.png,,test,1200,800,PNG,page,,,,1.0,0.89315978785653,5.0,31.5,13
x8uS9FTz.png,,test,1280,671,PNG,page,,,,6.0,0.9055190436897902,5.0,106.0,4
FFjj4Gt3.jpg,,test,812,1024,JPEG,page,,,,6.0,0.8749438720340524,5.0,6.0,13
WPH4MRoI.jpg,,test,768,1024,JPEG,page,,,,6.0,0.2389677655927498,1.0,9.0,13
JDK2V2xX.jpg,,test,868,868,JPEG,page,,,,4.0,0.9256415684788424,5.0,30.0,13
DA4kTYgw.jpg,,test,500,500,JPEG,page,,,,3.0,0.7825452357567567,5.0,6.0,13
Zz2volKH.jpg,,test,1200,800,JPEG,page,,,,2.0,0.6971650524807733,5.0,22.0,13
NDvBjnG7.jpg,,test,502,720,JPEG,page,,,,1.0,0.9062635358861691,5.0,18.0,13
9HLf4SFI.jpg,,test,1080,1080,JPEG,page,,,,1.0,0.815338500809402,5.0,22.0,13
5qer90We.jpg,,test,640,480,JPEG,page,,,,4.0,0.856408435104472,5.0,7.0,13
z1R8PWlY.jpg,,test,1024,538,JPEG,page,,,,4.0,0.858470734215787,5.0,27.0,11
MBKVuyos.jpg,,test,260,280,JPEG,page,,,,1.0,0.8869332567539283,5.0,17.0,11
dozYNIIq.jpg,,test,875,535,JPEG,page,,,,5.0,0.611870999371184,5.0,10.0,13
hFzwSHJo.jpg,,test,800,500,JPEG,page,,,,1.0,0.8944856358997354,5.0,47.0,10
DKYyzKJl.webp,,test,800,449,WEBP,page,,,,3.0,0.911892782596763,5.0,13.0,13
KrSZbpXE.webp,,test,1200,675,WEBP,page,,,,1.0,0.8978520325541306,5.0,25.0,13
lWLK4H0M.jpg,,test,686,386,JPEG,page,,,,1.0,0.8376092197353021,5.0,9.0,13
YM3XRFaS.jpg,,test,1024,678,JPEG,page,,,,2.0,0.4982493439018828,5.0,20.0,13
VrkXL7CM.jpg,,test,674,505,JPEG,page,,,,3.0,0.916333474749458,5.0,23.0,13
L5aixmxr.jpg,,test,1200,675,JPEG,page,,,,2.0,0.8541362636842702,5.0,19.0,13
mPJCe6hs.jpg,,test,600,400,JPEG,page,,,,1.0,0.8931109891302788,5.0,38.0,8
WcjGi7bD.jpg,,test,433,559,JPEG,page,,,,4.0,0.9302890860172646,5.0,8.0,13
R180IYOy.jpg,,test,900,1200,JPEG,page,,,,2.0,0.8046089877658276,5.0,15.0,13
oRHEsOjD.jpg,,test,1123,816,JPEG,page,,,,5.0,0.4859492926364628,3.0,14.0,13
a9Fj36gc.jpg,,test,610,409,JPEG,page,,,,5.0,0.907307273379377,5.0,,1
ZiyyJUyV.jpg,,test,1200,672,JPEG,page,,,,1.0,0.9058749965112723,5.0,43.0,13
1yKxPNOF.jpg,,test,728,450,JPEG,page,,,,2.0,0.6820882486050561,5.0,8.0,13
d8vlc36Q.jpg,,test,840,672,JPEG,page,,,,2.0,0.8241012704742718,5.0,36.0,12
bnfVNZsA.jpg,,test,977,570,JPEG,page,,,,6.0,0.6484007912086526,3.0,20.0,13
VznA3kbQ.jpg,,test,2512,1752,JPEG,page,,,,1.0,0.4696924715816467,3.0,39.0,13
mVeOzpW4.jpg,,test,245,400,JPEG,page,,,,5.0,0.7495990307877084,5.0,8.5,13
AOijj7wu.jpg,,test,675,450,JPEG,page,,,,0.0,0.7596784680141893,4.0,7.0,13
pqfcNQl2.jpg,,test,673,373,JPEG,page,,,,5.0,0.927904397097645,5.0,5.0,13
ErQMK3aS.jpg,,test,376,484,JPEG,page,,,,1.0,0.8958959449747923,5.0,22.0,8
tZXzX4LT.jpg,,test,1079,1015,JPEG,page,,,,3.0,0.543287879410599,3.0,17.0,13
x6XqsJiB.jpg,,test,768,1024,JPEG,page,,,,3.0,0.9216100696556762,5.0,7.0,13
CAtOcJgM.webp,,test,1200,675,WEBP,page,,,,5.0,0.9219262943606672,5.0,8.0,13
0wyhwwt2.jpg,,test,475,267,JPEG,page,,,,5.0,0.6693250056317093,4.0,,1
ldyaKhEA.jpg,,test,358,1024,JPEG,page,,,,1.0,0.8174207844596812,5.0,11.0,13
NCCpBo66.jpg,,test,1000,1414,JPEG,page,,,,3.0,0.9172666392345336,5.0,20.0,13
BWwQs87e.jpg,,test,850,803,JPEG,page,,,,5.0,0.7923274933429875,5.0,37.0,13
edJIl8Kh.jpg,,test,495,640,JPEG,page,,,,0.0,0.9264232535901696,5.0,6.0,13
D5zDImAS.jpg,,test,736,1308,JPEG,page,,,,3.0,0.9103774839304608,5.0,32.0,13
0w9yioJV.png,,test,638,479,PNG,page,,,,5.0,0.7942211679667657,5.0,17.0,13
Z9wTjC40.png,,test,595,842,PNG,page,,,,0.0,0.7677163638594068,5.0,12.0,13
ML8Xiqip.jpg,,test,453,642,JPEG,page,,,,5.0,0.8532895566485464,5.0,12.0,13
Pye0QO61.jpg,,test,245,300,JPEG,page,,,,5.0,0.9260540190227036,5.0,6.0,13
HJRFkhWu.webp,,test,1200,675,WEBP,page,,,,4.0,0.9206117547934042,5.0,49.0,11
fJmQsHZ2.jpg,,test,1200,675,JPEG,page,,,,5.0,0.9222402521982632,5.0,10.0,13
hkcIa6sl.jpg,,test,570,932,JPEG,page,,,,2.0,0.815880823600048,5.0,10.0,13
CaBDFN2e.jpg,,test,1284,1011,JPEG,page,,,,0.0,0.9318177821488728,5.0,21.0,13
ZRD0PMLB.jpg,,test,1500,1600,JPEG,page,,,,1.0,0.8888770357384799,5.0,41.5,13
rAHK0E32.jpg,,test,600,423,JPEG,page,,,,3.0,0.919151163905655,5.0,18.0,13
fLQ84oD6.jpg,,test,1200,799,JPEG,page,,,,1.0,0.5784968970213834,4.0,7.0,13
k6yv0IDG.png,,test,1500,500,PNG,page,,,,6.0,0.9017014284056458,5.0,34.0,13
wKwx8cCl.jpg,,test,500,690,JPEG,page,,,,5.0,0.5913150160650325,4.0,8.0,13
XHYDtihP.jpg,,test,870,1160,JPEG,page,,,,0.0,0.8791675415528222,5.0,,1
Dhc3vAQj.jpg,,test,1108,1477,JPEG,page,,,,0.0,0.9193957878191836,5.0,39.0,13
CMo54J89.jpg,,test,634,634,JPEG,page,,,,1.0,0.4855879464737871,5.0,8.0,13
LoxzO9bz.png,,test,864,864,PNG,page,,,,0.0,0.5499880319772082,3.0,,1
mNAn6g2p.jpg,,test,1108,1477,JPEG,page,,,,0.0,0.9330952728245288,5.0,64.0,11
2YSySWcS.jpg,,test,1477,1108,JPEG,page,,,,0.0,0.9288488428353368,5.0,13.5,13
WAwRYLGo.jpg,,test,500,396,JPEG,page,,,,1.0,0.6641566852216856,4.0,3.0,13
BCm3HwjR.jpg,,test,640,375,JPEG,page,,,,6.0,0.3483834604489005,4.0,6.0,13
WRwiRSHE.png,,test,694,461,PNG,page,,,,0.0,0.9172803028776848,5.0,9.0,13
