image_id,label,fold,prob_jawa,prob_jawi,prob_pegon,specialist_pred
PqFZrE4J.png,lampung,5,0.07984895,0.41400945,0.5061416,pegon
2GHdL2HV.png,jawi,5,0.032790013,0.9475632,0.01964685,jawi
jDP92arf.png,lampung,5,0.9668332,0.0070852158,0.026081676,jawa
23UsjIFW.png,sunda,5,0.13246146,0.7246977,0.14284086,jawi
CsPBfLQA.png,jawi,3,0.012881134,0.98023754,0.0068813204,jawi
JZ1whhs3.png,lontara,3,0.8926119,0.086375386,0.02101273,jawa
3uK7UIKJ.png,pegon,5,0.022754978,0.025609108,0.95163584,pegon
nL4gJTNG.png,jawa,5,0.9748457,0.009335663,0.015818585,jawa
TczqNdsP.png,bali,1,0.046480265,0.9349497,0.01857,jawi
cXOBfe2u.png,jawi,3,0.018867794,0.9583287,0.022803402,jawi
Knbrhds6.png,lampung,4,0.046310205,0.56998855,0.38370126,jawi
4uAmoYZt.png,lampung,5,0.034043215,0.048527125,0.91742975,pegon
wnz2exYX.png,sunda,4,0.6587179,0.32832575,0.012956329,jawa
8Qt2WSim.png,lampung,4,0.060628463,0.21505155,0.72431993,pegon
b2xNIOw0.png,lontara,1,0.9443656,0.04354754,0.012086812,jawa
bN951kQr.png,jawa,3,0.96004176,0.01826639,0.021691876,jawa
eHc1UOgQ.png,pegon,5,0.020787932,0.0197201,0.95949197,pegon
yZdJUHlj.png,pegon,3,0.016987668,0.022329867,0.96068245,pegon
IvZc4Sdh.png,sunda,2,0.34436727,0.63215244,0.023480302,jawi
JNBuhPOK.png,bali,4,0.9149156,0.07056794,0.014516372,jawa
TzqdqtA0.png,pegon,3,0.019502075,0.061705705,0.91879225,pegon
P1m06Z7A.png,jawa,3,0.9732193,0.012541547,0.014239219,jawa
v1OXeYbY.png,lampung,2,0.033685368,0.023287646,0.943027,pegon
wgakSBPA.png,lontara,1,0.36500114,0.6169591,0.018039724,jawi
SvkcCYTX.png,bali,4,0.9351666,0.05400962,0.010823723,jawa
6GA4sPiL.png,lampung,3,0.124624446,0.46883738,0.40653816,jawi
5D9e3p1c.png,lampung,5,0.048527114,0.011828379,0.9396445,pegon
ZQ11xJiX.png,jawi,3,0.002800774,0.99325716,0.003942018,jawi
nFajvoB2.png,lontara,5,0.4629276,0.48680505,0.05026736,jawi
HAU8PlN5.png,lontara,2,0.9215567,0.06409029,0.014352943,jawa
iQhIXrzU.png,lampung,2,0.12903813,0.7691332,0.10182866,jawi
Cyayh52v.png,lontara,3,0.74955624,0.22899278,0.021450983,jawa
GCPsfsSH.png,pegon,1,0.015936071,0.013419518,0.9706444,pegon
KgWndiJv.png,jawa,3,0.9797743,0.008559895,0.0116657615,jawa
RJq9FlCW.png,lontara,4,0.93420833,0.051383074,0.014408589,jawa
lDwHJQr1.png,jawi,5,0.017493743,0.9598012,0.02270501,jawi
69KpwbyP.png,jawi,2,0.14216582,0.8309404,0.026893754,jawi
jCXHi2dB.png,bali,4,0.27960083,0.69898033,0.021418843,jawi
oz6axggI.png,jawi,4,0.03217713,0.94911814,0.018704712,jawi
3YAeVKBz.png,lampung,3,0.18614458,0.13096908,0.68288636,pegon
m4z1XZzL.png,jawa,2,0.97460663,0.01419006,0.011203359,jawa
14Lt4WlT.png,sunda,3,0.36267674,0.598391,0.038932238,jawi
C26KLenr.png,jawi,3,0.0092728,0.9787391,0.011988183,jawi
hou8FR6i.png,lampung,5,0.031624332,0.03510765,0.9332681,pegon
Hut8cofA.png,lampung,1,0.03314851,0.17927027,0.7875812,pegon
e10WL4yp.png,jawi,5,0.019269368,0.9626111,0.018119581,jawi
hf7YHOni.png,lontara,4,0.86768216,0.101774454,0.030543314,jawa
NA5TIdrN.png,jawi,2,0.02595441,0.9439673,0.030078253,jawi
JsqQpKkl.png,pegon,3,0.021569489,0.0238054,0.9546251,pegon
TinA0US9.png,jawa,2,0.96587145,0.023208419,0.010920142,jawa
cdyCdzC7.png,jawa,3,0.9761871,0.010551949,0.013260985,jawa
czAlIux8.png,jawi,3,0.025831116,0.95055735,0.023611551,jawi
0L3z3SQN.png,bali,5,0.9419243,0.048823323,0.009252354,jawa
RM32xtTW.png,jawi,2,0.0062882835,0.9809219,0.012789815,jawi
qYlEZN9z.png,bali,3,0.12955397,0.84562343,0.024822583,jawi
bxlXmak1.png,jawa,5,0.9688769,0.013342858,0.017780293,jawa
SuRtdxTJ.png,jawi,3,0.020719033,0.97232056,0.0069603682,jawi
8yjpTIAh.png,sunda,2,0.14138962,0.8560258,0.002584588,jawi
d5y6kFuS.png,pegon,3,0.017809568,0.021149386,0.96104103,pegon
VcYUUu2z.png,lampung,2,0.008252147,0.014356234,0.9773916,pegon
KlctSWiv.png,lampung,5,0.1567635,0.75965416,0.08358232,jawi
x6RVUnPi.png,lontara,2,0.26934275,0.7250344,0.0056228805,jawi
SY5W0eL6.png,jawa,2,0.9657336,0.0063439226,0.027922448,jawa
UDpKEE02.png,sunda,3,0.0737461,0.7459011,0.18035287,jawi
U8jUC8UB.png,jawi,2,0.011377169,0.98106617,0.007556657,jawi
2aWpINt9.png,jawa,1,0.9559311,0.019135648,0.02493323,jawa
08zlkoX2.png,lampung,3,0.80273587,0.035546374,0.16171779,jawa
3Wpj1kDG.png,jawi,3,0.008328238,0.9864038,0.0052679637,jawi
4cClALn9.png,sunda,4,0.033498216,0.92144704,0.045054775,jawi
c1yd0RVE.png,lontara,2,0.30256894,0.68318266,0.014248406,jawi
0ZinjJ8h.png,pegon,1,0.020903736,0.018958867,0.96013737,pegon
eFl19t80.png,lampung,4,0.22665647,0.61626655,0.15707701,jawi
T3IryATF.png,jawi,2,0.02076113,0.94524276,0.033996124,jawi
nliFDXFf.png,lampung,1,0.70082045,0.27284187,0.026337711,jawa
uAfUeweZ.png,jawa,4,0.9695291,0.0083065545,0.022164462,jawa
4I5C6He0.png,lontara,5,0.7561829,0.22352724,0.02028982,jawa
WyDE9uju.png,jawi,3,0.049339633,0.9259837,0.02467663,jawi
cRp4rTDy.png,lontara,2,0.8293413,0.12653321,0.04412551,jawa
TelalwGU.png,lontara,1,0.933109,0.054712724,0.012178291,jawa
4kCwDtpp.png,jawa,5,0.97094315,0.011583214,0.017473577,jawa
Jn5BcYtr.png,jawa,3,0.9606875,0.018458053,0.020854525,jawa
1kXUAIq7.png,bali,4,0.97840023,0.0090283705,0.012571429,jawa
b38LRCGl.png,jawi,4,0.018575832,0.9621083,0.019315809,jawi
luuPnhLk.png,jawa,5,0.98059195,0.011217255,0.008190705,jawa
FhuLCH44.png,pegon,4,0.0057327845,0.009223802,0.9850434,pegon
BstH3txE.png,bali,4,0.6156757,0.3498606,0.03446374,jawa
2dWrOTZ0.png,lontara,4,0.4535433,0.44694802,0.099508695,jawa
V6dmXQ8j.png,lampung,1,0.24230856,0.3434663,0.41422516,pegon
mo5lpfJu.png,sunda,5,0.0506131,0.9215582,0.027828647,jawi
91t7JrTl.png,lampung,4,0.18974546,0.36060145,0.44965312,pegon
EFg5wH6t.png,sunda,5,0.16664225,0.82606983,0.007287865,jawi
RchftR0f.png,jawi,1,0.020372964,0.9626381,0.016989036,jawi
3XWDQfar.png,lampung,3,0.29143953,0.69030756,0.018252915,jawi
RluiVo0S.png,jawa,1,0.97749513,0.014162793,0.008342154,jawa
mT2iYZyD.png,sunda,4,0.0725731,0.7372697,0.1901572,jawi
qSZlUe8k.png,lampung,5,0.05068737,0.10693902,0.8423736,pegon
myShL7j9.png,jawi,4,0.013732634,0.9665,0.019767374,jawi
DtpUPwCx.png,lontara,2,0.7221368,0.23895076,0.038912524,jawa
KxlNUzn7.png,jawa,1,0.97780734,0.011918432,0.010274331,jawa
xUkeAEQ7.png,sunda,1,0.09361799,0.8750928,0.03128927,jawi
GCBUFSD6.png,pegon,5,0.024001658,0.029350067,0.94664824,pegon
imyRMBu5.png,pegon,1,0.019160513,0.015216539,0.96562296,pegon
GisEHIBs.png,lampung,5,0.035187036,0.011451482,0.9533615,pegon
SLGwgWFQ.png,sunda,2,0.0979471,0.5739222,0.32813066,jawi
npFTkZEl.png,jawa,1,0.9743928,0.010984256,0.014623002,jawa
g0Ki3YeX.png,pegon,5,0.011762557,0.009934126,0.97830325,pegon
0BdtHwHo.png,lampung,5,0.817133,0.12985863,0.053008392,jawa
J6eKKjs0.png,jawa,2,0.9707493,0.016268019,0.012982667,jawa
bII0BuJs.png,jawa,5,0.9736787,0.0097148875,0.016606469,jawa
waT5eupf.png,sunda,2,0.2504927,0.7441904,0.0053169015,jawi
m6DGems1.png,jawa,4,0.9686809,0.016979216,0.014339883,jawa
1LxX81mj.png,bali,1,0.03056865,0.9509628,0.018468538,jawi
tYZZwo8Q.png,sunda,4,0.17246696,0.7953404,0.032192677,jawi
tsBTvthV.png,lontara,4,0.9143686,0.051133752,0.03449761,jawa
sylxCbu1.png,lampung,4,0.4505645,0.38416702,0.16526853,jawa
imk9b4r6.png,lontara,4,0.74416465,0.20959084,0.046244476,jawa
HNvaRLps.png,jawi,1,0.02193074,0.95463276,0.02343652,jawi
6yDphqpC.png,jawi,1,0.022426086,0.9573136,0.02026028,jawi
WjQhQf9E.png,pegon,4,0.04220865,0.05091335,0.906878,pegon
sR5RaBni.png,pegon,1,0.014149714,0.012114717,0.9737355,pegon
y3ms7SWl.png,jawa,3,0.9603423,0.02024514,0.019412605,jawa
s3gRCrqz.png,bali,5,0.108606145,0.8855765,0.005817369,jawi
Yt4OzZN9.png,sunda,4,0.0145182,0.9524112,0.033070616,jawi
Yylhe9J4.png,lampung,1,0.08173696,0.59808964,0.3201734,jawi
0yIg2TTX.png,sunda,3,0.5436335,0.43746218,0.018904286,jawa
obEVSnS1.png,jawa,1,0.97539425,0.013458874,0.011146908,jawa
AFBPhNbP.png,sunda,2,0.016017511,0.9737012,0.010281264,jawi
sDWo87at.png,jawa,4,0.974458,0.015029373,0.010512705,jawa
up3YLKIQ.png,pegon,4,0.0039747655,0.008115964,0.98790926,pegon
lJvlTvSv.png,jawi,2,0.021441165,0.9545224,0.024036426,jawi
ptje4qo0.png,lampung,2,0.0141360145,0.9337002,0.052163854,jawi
EeIu96l7.png,pegon,3,0.019719958,0.023601701,0.95667833,pegon
ssX67UJG.png,bali,5,0.1588437,0.83594704,0.0052092727,jawi
02DYtVWP.png,lontara,1,0.71260214,0.2745985,0.01279932,jawa
ml0G8LKd.png,pegon,5,0.007781037,0.8581807,0.13403825,jawi
j6zCaxtl.png,bali,3,0.29550332,0.67492914,0.029567566,jawi
3bjvCM4C.png,lontara,4,0.5651131,0.25819132,0.17669557,jawa
Ize2iuqX.png,sunda,1,0.18237996,0.7970725,0.020547567,jawi
RE7R177P.png,jawa,1,0.96566474,0.01565431,0.018680949,jawa
rF7sKHop.png,bali,1,0.5140213,0.47771886,0.00825984,jawa
WbigaXJX.png,pegon,4,0.00405812,0.004890249,0.9910517,pegon
5kkyLLXz.png,lampung,4,0.73672444,0.24188064,0.021394875,jawa
PoQOsLAf.png,lampung,2,0.8073595,0.120737955,0.07190257,jawa
2oYhMFk5.png,sunda,4,0.014064201,0.981174,0.004761796,jawi
hcJHuAFS.png,lampung,5,0.080429085,0.32932457,0.5902463,pegon
yDsXaVgR.png,jawi,4,0.01841933,0.9475032,0.03407742,jawi
FYqQ8ppo.png,pegon,1,0.013128264,0.013825646,0.9730461,pegon
TfcA21uN.png,pegon,3,0.016385747,0.020998664,0.9626155,pegon
lItSF14C.png,lampung,4,0.105042264,0.85683024,0.038127474,jawi
aYrY3N0P.png,lampung,3,0.97015834,0.025453016,0.004388651,jawa
Pjd0DFHr.png,jawi,2,0.023517199,0.94860995,0.027872873,jawi
G5iDNLkt.png,lampung,5,0.043022748,0.0766589,0.8803184,pegon
rEi5INrR.png,sunda,3,0.0042279544,0.989101,0.006671021,jawi
Z5bSFyOf.png,jawi,1,0.028635325,0.9353953,0.035969395,jawi
lyoeSEFQ.png,lontara,5,0.9292625,0.044427738,0.026309714,jawa
vCBlktfJ.png,jawi,1,0.026921295,0.9425431,0.030535629,jawi
ams0UyIa.png,pegon,1,0.017695915,0.022722004,0.9595821,pegon
tfbx6iQk.png,jawi,2,0.020052973,0.9624395,0.017507603,jawi
q7CjdSfv.png,pegon,3,0.018792666,0.025761893,0.9554454,pegon
zAap0P33.png,jawa,4,0.95414054,0.02254907,0.023310337,jawa
vlDt7fuJ.png,jawi,3,0.013439098,0.97777313,0.008787793,jawi
sccA221q.png,jawa,5,0.9792333,0.009856559,0.010910217,jawa
xFqN4S6v.png,jawi,3,0.012186077,0.97947127,0.008342708,jawi
ryofwTi8.png,bali,5,0.9668998,0.020244516,0.012855637,jawa
f7nqO3pF.png,pegon,1,0.017277034,0.023637978,0.959085,pegon
6UYoKDZ6.png,lampung,2,0.4477385,0.45356962,0.09869184,jawi
x8DFOy4x.png,lampung,1,0.06425453,0.06249085,0.87325466,pegon
cGRm8z3q.png,jawi,2,0.019055529,0.938086,0.042858504,jawi
dsIbKUKi.png,jawi,1,0.023115883,0.9452576,0.031626534,jawi
MJNAGd5O.png,jawi,1,0.015371922,0.9566159,0.028012203,jawi
ZXrsChlh.png,jawi,4,0.013917139,0.97661996,0.0094628995,jawi
eqOaC3Td.png,jawa,4,0.97382,0.01677187,0.009408167,jawa
LZZUYaqO.png,lontara,4,0.91834754,0.040507298,0.041145198,jawa
8GThUUUO.png,pegon,2,0.020771297,0.013456875,0.9657718,pegon
QZb1mAUD.png,lampung,2,0.085924074,0.017413968,0.89666194,pegon
tVHGMw7T.png,pegon,4,0.013209107,0.0144226095,0.97236824,pegon
8LkDxhjG.png,jawa,4,0.96538717,0.013242968,0.021369876,jawa
Px20xlVJ.png,jawi,1,0.028854048,0.9499325,0.021213401,jawi
0QcoNbRP.png,lampung,5,0.012945579,0.05251742,0.934537,pegon
bBenvn7g.png,lontara,1,0.9386646,0.048952233,0.012383107,jawa
8SGmO45T.png,jawi,2,0.022447798,0.96293086,0.014621332,jawi
dCxENrPF.png,jawi,1,0.038166814,0.9383423,0.02349094,jawi
NWXapYVA.png,lontara,5,0.9302163,0.04563928,0.024144338,jawa
9YpwaHYQ.png,lampung,4,0.8429618,0.07618108,0.0808571,jawa
TAwQPmKK.png,bali,3,0.14984621,0.82613885,0.02401496,jawi
5icda3eD.png,sunda,5,0.046067886,0.6029857,0.35094646,jawi
OV2CQGNU.png,jawi,4,0.01793498,0.94816303,0.033901922,jawi
KKELYNTz.png,sunda,2,0.019412365,0.9735501,0.007037562,jawi
ZIcBrC5j.png,pegon,3,0.020859553,0.021967629,0.9571728,pegon
5dUveaUc.png,sunda,1,0.17300843,0.811639,0.015352559,jawi
GRzgRLrT.png,jawi,3,0.0047406736,0.99220455,0.0030548368,jawi
llobMCyU.png,lontara,5,0.40192035,0.57180214,0.026277548,jawi
kDh0nHKJ.png,jawi,5,0.020501742,0.96494615,0.014552115,jawi
cH4v16Zz.png,pegon,2,0.017716773,0.01308907,0.9691942,pegon
RbiCvqh7.png,jawi,1,0.029607711,0.9466018,0.023790464,jawi
cz53MGD5.png,lontara,1,0.893927,0.06297842,0.043094594,jawa
OrvM6Roe.png,jawi,3,0.019131845,0.96700704,0.013861131,jawi
VeznkrRf.png,pegon,5,0.023192933,0.030249288,0.94655776,pegon
TSEYmX0S.png,jawi,2,0.018597404,0.9698326,0.011569965,jawi
WLGZ8Ywy.png,lampung,3,0.9560818,0.036372047,0.007546219,jawa
gtcC3Itf.png,sunda,2,0.67133,0.27598456,0.052685432,jawa
mD5xYMgl.png,pegon,3,0.019510146,0.037680313,0.9428095,pegon
fzjB5XJq.png,pegon,1,0.018513577,0.021665715,0.95982075,pegon
hJ1ujoI7.png,jawa,5,0.95280224,0.017743316,0.029454445,jawa
OCr0drxC.png,jawa,2,0.96884716,0.015477512,0.015675254,jawa
oGQ50NpF.png,jawa,2,0.9532432,0.019978082,0.026778637,jawa
kqcAF6E1.png,lampung,5,0.009539206,0.1908531,0.79960763,pegon
KNAz3Txi.png,lontara,3,0.88100886,0.09445821,0.02453285,jawa
aYNgcM0f.png,sunda,2,0.046654757,0.66970503,0.2836402,jawi
r7niaR1S.png,lontara,4,0.09547334,0.7033941,0.20113255,jawi
NghfO4TE.png,pegon,4,0.004718371,0.009672019,0.9856097,pegon
nm6LbwuL.png,sunda,4,0.06502221,0.83258355,0.10239424,jawi
61TvBL5y.png,jawi,3,0.011457671,0.97174084,0.016801564,jawi
5XnLUpz2.png,lampung,3,0.11696781,0.7214295,0.16160272,jawi
ATaCCYT8.png,jawi,1,0.025229262,0.9375207,0.037250035,jawi
M1xPccTs.png,jawi,4,0.00928092,0.9634676,0.027251517,jawi
ORuXtWYK.png,lampung,2,0.5045089,0.4248391,0.07065192,jawa
VQ6FFF5g.png,sunda,5,0.3787635,0.5720724,0.049164116,jawi
LozqxAEF.png,jawi,5,0.006290184,0.9879489,0.005760934,jawi
sW6k113S.png,lampung,3,0.49319392,0.17962883,0.32717726,jawa
CCGwP4tR.png,sunda,5,0.048516184,0.9412695,0.010214334,jawi
LLVcMeF8.png,jawi,3,0.018403115,0.9653404,0.016256558,jawi
JZSUGukA.png,jawi,4,0.031540688,0.9505493,0.01791002,jawi
2FVuBmWQ.png,lampung,1,0.7807678,0.15819718,0.06103513,jawa
nVkau9kL.png,pegon,5,0.025914475,0.024178546,0.949907,pegon
Imobjmho.png,lampung,1,0.10256022,0.05573381,0.8417059,pegon
73FKTrVv.png,jawa,3,0.9695198,0.010728402,0.019751832,jawa
1jidwbhg.png,jawa,5,0.9645728,0.0144473845,0.020979805,jawa
nwqDSKV3.png,jawi,2,0.016627109,0.963531,0.019841827,jawi
KGz9p91I.png,pegon,3,0.01903189,0.019013312,0.96195483,pegon
PPnGaRFq.png,jawa,2,0.9693648,0.017581996,0.013053077,jawa
jzbHXLGA.png,pegon,3,0.030145945,0.016342118,0.95351195,pegon
hZhzHCox.png,jawa,3,0.63428515,0.09026877,0.27544615,jawa
qnj21lPB.png,sunda,1,0.017487183,0.9755023,0.0070104767,jawi
bgrG5mbL.png,lontara,1,0.9088479,0.06478437,0.026367672,jawa
p4RDClb0.png,lampung,1,0.40974024,0.19554242,0.39471737,jawa
wZk58O4Z.png,jawa,4,0.9766154,0.005979816,0.017404854,jawa
BXBQcwEv.png,sunda,3,0.24794963,0.69411975,0.057930615,jawi
VsY29Wj4.png,lampung,5,0.0050712624,0.058250453,0.9366782,pegon
LgzzeUcb.png,pegon,3,0.0142588345,0.021594007,0.9641471,pegon
jggok4js.png,lampung,5,0.06574234,0.033775225,0.9004824,pegon
l1bjJOgG.png,jawi,5,0.011319737,0.97611374,0.012566569,jawi
PE2ZjPoR.png,pegon,1,0.011789898,0.7090477,0.27916247,jawi
3DHZnULK.png,jawa,3,0.97162926,0.014898194,0.013472546,jawa
vO0RLeFy.png,lampung,4,0.26315308,0.26097772,0.47586927,pegon
ToSitrhF.png,jawa,4,0.97571665,0.0054078936,0.018875405,jawa
UNuzIs0Y.png,sunda,1,0.021491297,0.9595612,0.018947491,jawi
RHRUrTNl.png,sunda,2,0.06771694,0.40146548,0.53081757,pegon
K6sLM1PX.png,jawa,5,0.9646054,0.0155306095,0.019863952,jawa
o3vW7R22.png,jawa,1,0.9684767,0.019924205,0.011599011,jawa
oYjS4eR5.png,pegon,1,0.01419623,0.013625741,0.972178,pegon
2BozHr8h.png,pegon,1,0.018980391,0.016029986,0.96498954,pegon
kaBJEVY7.png,pegon,3,0.0198483,0.02660468,0.95354694,pegon
nS70bGrD.png,lampung,1,0.15624093,0.81490505,0.028854074,jawi
mwagcXIb.png,sunda,4,0.022165887,0.97053885,0.007295272,jawi
SegfJjyr.png,sunda,1,0.02159088,0.9435173,0.034891788,jawi
zqiAz26W.png,lampung,4,0.017999656,0.06059545,0.92140484,pegon
AnowqxVH.png,pegon,2,0.025754582,0.022795025,0.9514504,pegon
gINUEZn1.png,lampung,2,0.017913274,0.01921814,0.96286863,pegon
EV3dVZQD.png,sunda,3,0.4769621,0.495478,0.027559929,jawi
bGwwt5Ng.png,sunda,2,0.009439246,0.9665976,0.023963137,jawi
WgIa0H1k.png,jawi,2,0.0059051146,0.9824767,0.0116182435,jawi
wOKSxgCq.png,jawa,5,0.97742,0.00855602,0.014024079,jawa
MiYLtRLS.png,jawi,1,0.018677332,0.9486548,0.03266789,jawi
KmnLOaEW.png,jawi,2,0.011204596,0.9747142,0.014081187,jawi
12NFsfvW.png,lampung,2,0.47227335,0.18822463,0.339502,jawa
RO8EUNAS.png,lontara,4,0.87202334,0.10635816,0.021618525,jawa
WJkCD5kR.png,pegon,5,0.020541394,0.009335905,0.97012264,pegon
QZRUqCbn.png,lampung,4,0.15681861,0.26038727,0.58279413,pegon
BDpH623z.png,jawa,4,0.97626615,0.008705967,0.01502788,jawa
KyrSfG8z.png,lampung,5,0.2822141,0.69593334,0.021852525,jawi
LZGykrzn.png,jawa,1,0.9110935,0.022389472,0.06651703,jawa
Di1LVOfS.png,jawa,1,0.97326297,0.015472323,0.011264655,jawa
W1A89xhz.png,jawa,2,0.97257364,0.015326069,0.012100261,jawa
3PlrNBxB.png,pegon,5,0.019392958,0.02123669,0.9593704,pegon
Z4LPxXBc.png,bali,4,0.8005348,0.19116771,0.008297415,jawa
TciYeQri.png,pegon,2,0.013115905,0.017597748,0.9692863,pegon
3otpsqvf.png,jawi,3,0.010595618,0.98214346,0.007260951,jawi
rxrM0VVY.png,sunda,4,0.023440035,0.9603868,0.01617314,jawi
0URMoePv.png,jawi,5,0.018901134,0.9460617,0.035037167,jawi
RT0gnzwq.png,lampung,1,0.7536646,0.016424524,0.22991084,jawa
nxAQ0sp5.png,jawi,4,0.027329547,0.96151996,0.011150497,jawi
pXFtjODK.png,lampung,2,0.395206,0.5436223,0.06117169,jawi
50O7OeXb.png,sunda,5,0.013482692,0.96573657,0.020780684,jawi
tksmmWqQ.png,jawi,2,0.009425234,0.97083473,0.019740026,jawi
gkpEJ2xi.png,lontara,4,0.52956665,0.3640988,0.10633455,jawa
Bo76h2Vj.png,bali,4,0.021961736,0.9748371,0.0032011827,jawi
Yl9avIpY.png,lampung,4,0.0670094,0.08537219,0.8476184,pegon
6TPvnknD.png,sunda,4,0.6673565,0.31339517,0.01924836,jawa
cyfjAgi1.png,jawi,3,0.0071603833,0.986679,0.0061605917,jawi
EuM4sD43.png,sunda,2,0.01078354,0.97927254,0.009943969,jawi
knE3wZNB.png,sunda,3,0.56696546,0.39541936,0.037615184,jawa
F2v1iesG.png,lampung,3,0.18885499,0.30549595,0.50564903,pegon
6kH35d5G.png,bali,2,0.3494457,0.6284536,0.02210063,jawi
K6hxCaSv.png,jawi,5,0.009239223,0.98188424,0.008876602,jawi
O251vEx5.png,lampung,1,0.022637984,0.92661977,0.050742213,jawi
YK2vpOUY.png,jawi,4,0.014991919,0.9786971,0.0063108914,jawi
0sALIxsQ.png,jawa,2,0.9833819,0.009966213,0.006651909,jawa
V1mr1dfO.png,pegon,5,0.014873731,0.9365236,0.04860268,jawi
v3cybtJ1.png,sunda,3,0.005073791,0.9898226,0.0051036077,jawi
HCaNxSv4.png,jawa,2,0.96390647,0.018055586,0.018037964,jawa
tyNkM80A.png,pegon,3,0.057051923,0.26500767,0.67794037,pegon
N7SRVeot.png,pegon,5,0.018805005,0.013852407,0.9673427,pegon
acAkBpv3.png,lampung,3,0.7947938,0.15912408,0.046082184,jawa
SuaqlWxd.png,lontara,5,0.878969,0.11414732,0.0068835905,jawa
pooHvBWA.png,pegon,3,0.02494311,0.036327466,0.9387294,pegon
LvnmV8ep.png,pegon,1,0.022933751,0.011375225,0.9656911,pegon
KmnHxbdr.png,jawi,3,0.008511423,0.98763716,0.003851414,jawi
oEgXwlaI.png,jawa,1,0.9703955,0.013246832,0.016357653,jawa
p4gwmE0j.png,lontara,2,0.7748123,0.19775328,0.027434472,jawa
wI63YtzQ.png,bali,3,0.22061938,0.7563831,0.022997465,jawi
b4Hg0Tla.png,sunda,1,0.013391895,0.9046429,0.08196523,jawi
PEjgpidH.png,lontara,1,0.92894393,0.05380765,0.017248416,jawa
f94o8PoP.png,lampung,2,0.12792265,0.65442044,0.21765688,jawi
4VFPj8IM.png,lampung,5,0.011529557,0.06176772,0.9267027,pegon
7nbQRjoy.png,pegon,3,0.026371239,0.024749305,0.9488795,pegon
WpxZutfw.png,sunda,4,0.7341716,0.20310207,0.06272636,jawa
iwsszKTY.png,sunda,3,0.019694924,0.96578294,0.014522128,jawi
b4oa4t2p.png,bali,5,0.764687,0.21701036,0.018302629,jawa
egkTnE8x.png,jawi,5,0.0044372827,0.98860234,0.0069604036,jawi
RwdjyLdO.png,pegon,5,0.019010417,0.02293094,0.9580586,pegon
BdC9YSKj.png,sunda,2,0.05859216,0.93347245,0.007935395,jawi
Kt7xAVCN.png,jawi,2,0.021560285,0.9504977,0.027941981,jawi
JeBQ57n8.png,lampung,2,0.11231431,0.04964487,0.8380409,pegon
AMRJRWTn.png,lampung,3,0.11037808,0.14665622,0.74296564,pegon
hMmeYYps.png,lampung,2,0.34102508,0.033568785,0.62540615,pegon
OMqtOTIh.png,jawi,4,0.013909649,0.97228897,0.013801404,jawi
tv5yWT6p.png,pegon,1,0.019256527,0.018773746,0.9619696,pegon
p89msgrI.png,pegon,4,0.037558116,0.05071301,0.9117288,pegon
n6t0EOG4.png,lontara,4,0.9695137,0.014692564,0.015793636,jawa
m3fP6GV3.png,lontara,2,0.87671626,0.10590431,0.01737939,jawa
oKvnXANl.png,jawa,5,0.98514485,0.008440345,0.0064148074,jawa
4XDikUff.png,lampung,5,0.041927535,0.020433847,0.9376386,pegon
YCRfYfws.png,jawi,5,0.031038666,0.94690853,0.02205274,jawi
Cgext54D.png,lontara,4,0.6129702,0.34934515,0.037684683,jawa
n8BzVmHD.png,jawa,1,0.9644627,0.013851687,0.021685619,jawa
omg1CH9r.png,lampung,1,0.20853521,0.5722806,0.21918423,jawi
riOjCDwK.png,jawi,3,0.0077132685,0.98780084,0.0044859475,jawi
xxw2buGs.png,jawi,5,0.010456229,0.9787345,0.010809237,jawi
Hm6jG5tv.png,jawi,5,0.013626502,0.97794557,0.008427901,jawi
hZbv0dby.png,lontara,5,0.8671474,0.117155254,0.015697323,jawa
c8LJa06T.png,lampung,4,0.11747727,0.26818696,0.61433583,pegon
GCruo3Oo.png,jawa,1,0.9800764,0.009267352,0.010656245,jawa
NnFFxT0c.png,lontara,3,0.8955823,0.08897826,0.015439471,jawa
rVCSJAyv.png,sunda,1,0.015285467,0.9633889,0.021325644,jawi
emXgyRJo.png,lampung,3,0.10808808,0.23140672,0.66050524,pegon
hMafMeWu.png,lampung,2,0.44594327,0.46940285,0.08465386,jawi
UGgYElDA.png,sunda,4,0.17344666,0.075064346,0.751489,pegon
3KrSzVb8.png,jawa,4,0.9757976,0.011075546,0.0131268725,jawa
6BcnwQq4.png,pegon,1,0.016938115,0.021432701,0.9616291,pegon
K1aE1C0q.png,lampung,2,0.5614425,0.35591748,0.08264,jawa
9oT8UBFI.png,sunda,3,0.117366664,0.5542129,0.32842043,jawi
Xin7c3R2.png,jawa,2,0.9648089,0.0153229525,0.019868143,jawa
Y4p4j3Ju.png,jawa,1,0.9712045,0.018660119,0.010135429,jawa
WTJmHrbc.png,jawa,2,0.95306724,0.024188016,0.02274474,jawa
c8JjnNpd.png,sunda,4,0.03540034,0.9228471,0.041752547,jawi
qvCkZIBG.png,lampung,1,0.6917701,0.24426118,0.063968726,jawa
L0Juo7fR.png,jawi,4,0.011552634,0.97692853,0.011518839,jawi
mDoccykR.png,pegon,3,0.02664241,0.05862015,0.91473746,pegon
Xldliem9.png,lampung,4,0.13959666,0.75538975,0.10501355,jawi
MzVaN9Ia.png,lampung,2,0.051356677,0.526338,0.42230538,jawi
