image_id,label,fold
S8uGoORP.png,lontara,5
ZYhj7oYc.png,pegon,2
XA2ABLx3.png,pegon,3
2gPZaPKD.png,jawa,2
YxPGjHyZ.png,jawi,4
jCVF7HEX.png,lontara,3
LkYARhlE.png,jawi,2
TzeKbHoR.png,jawa,2
VWINUjz2.png,lontara,5
Z6jXysAp.png,pegon,4
yMDh78Be.png,jawa,2
IHa5nnph.png,jawi,5
5QvRCD7C.png,sunda,1
EQDuGgFw.png,pegon,3
JTS9vCSz.png,bali,3
QKmjvIsX.png,lampung,4
zOb9zEBQ.png,pegon,2
gUAOWfT9.png,jawa,3
w8o9vdqz.png,jawi,3
wHObpyQP.png,jawa,3
8x1w33Zs.png,lampung,2
gQbkWEId.png,jawi,3
28OAL9lX.png,jawi,4
kBc7vPYT.png,lampung,5
rwJtmnyu.png,jawa,4
cf99gz99.png,jawi,2
8K7JiWvC.png,jawi,4
DAgn42QO.png,bali,4
fWFbMXZk.png,sunda,1
Yqs0upEa.png,pegon,3
IOBbsUM1.png,pegon,1
XCUbpYDK.png,lampung,2
bA5J8u5U.png,sunda,4
tE50ch5y.png,bali,2
WwdY0jTz.png,jawa,1
KC67Fli8.png,lampung,4
9y4d9Rfp.png,jawa,4
1NqJWig6.png,lampung,3
IWyH8LvJ.png,jawi,2
IdVXZQ2R.png,lontara,3
z2dcFxy0.png,pegon,4
Z7z9QvOn.png,jawi,3
2GLrGUOl.png,bali,1
CYjoiiyF.png,lampung,5
GZiSAu2S.png,lontara,5
0TuZaIlD.png,jawi,1
SZQDPKQx.png,jawa,2
8vmrVMu8.png,pegon,4
kBytyzL4.png,pegon,2
zbNas0PY.png,jawa,5
qVFMoOke.png,jawi,4
r0LamLUO.png,lontara,1
FtxawnSw.png,jawa,4
QWSRVDwn.png,lampung,2
etug9r3Z.png,sunda,3
KUjXao0f.png,sunda,3
8eiV09a9.png,jawi,3
Uvfh4Poy.png,bali,1
61rDkiji.png,pegon,4
JJcSqlhA.png,lontara,1
CqluRmji.png,lontara,4
FH99W4Xn.png,pegon,3
j7soiotf.png,bali,3
vQEibfvv.png,lontara,1
qJwfQRNJ.png,lampung,5
RDnJI8Y3.png,pegon,4
CniB5D3a.png,jawi,1
JOvOFyZh.png,jawa,5
85kyULwF.png,jawa,2
SZk1VbfX.png,sunda,3
eoN3JDT9.png,lampung,2
VnIaOYNR.png,lontara,2
2k8AUQjp.png,jawi,3
PpwnF8FG.png,jawa,2
sABFLHIn.png,lampung,4
RSnyYS92.png,lampung,4
tMo7tXrr.png,jawi,5
E4Q7kqiu.png,jawa,2
BQUXSOxV.png,pegon,2
71GVof1z.png,pegon,4
yGy9kfku.png,bali,2
sh9rUg6r.png,pegon,1
njilWE8X.png,lontara,2
ShErqnVm.png,lampung,3
d8rZee19.png,lontara,1
1Xxn3pVV.png,jawa,5
rHHgzn2v.png,jawi,4
OSsYOVRr.png,lampung,3
GcXYvZvz.png,sunda,3
dLpc0ucL.png,jawa,4
3qxUBEL3.png,pegon,4
WFkzTDFm.png,lampung,5
4i6HoUxV.png,sunda,4
MLkhv3D4.png,lampung,1
X45DaTJm.png,bali,3
pGcD8YAY.png,pegon,3
nSQXg4FB.png,lampung,4
fU1pOpgb.png,sunda,3
tKhnWmnn.png,lampung,1
xaCVYSve.png,lampung,2
XGZEf2Aq.png,lontara,2
D8HdQiKc.png,pegon,2
nwSCCwZr.png,sunda,3
O4LrmJol.png,jawi,4
jMqPfFaa.png,pegon,1
JZ3ti2WV.png,sunda,1
bb8YrHfu.png,lontara,3
VJRzM180.png,jawi,3
YnYkIbYH.png,jawi,1
R0tD3GLC.png,bali,4
3zpaIYZP.png,jawi,5
tFmC4wAc.png,jawi,2
u92NiLKH.png,jawa,4
2Nty0u2v.png,jawi,1
ZrBSm0ay.png,sunda,4
R7hXN0Is.png,jawa,4
09PgyTT7.png,lampung,4
CckPJb7Z.png,jawa,2
e414zUvj.png,jawa,2
ebhZgz0E.png,lampung,5
Xg65BY3P.png,lampung,3
8qPwiXrC.png,lampung,1
XBhBDg7i.png,lampung,3
oxyndgPe.png,sunda,5
9oqzs9qx.png,lontara,4
odD0O5D3.png,pegon,3
IgoBASxm.png,bali,4
MspkLt7E.png,lampung,1
OLW1nlK6.png,lampung,2
eErcJtxV.png,lampung,4
XykiCcpX.png,sunda,2
oScQBOyb.png,pegon,1
oR112ze9.png,jawi,3
bJLJGVlV.png,pegon,1
4dxUZzmz.png,jawi,5
BEp2ecgf.png,jawi,1
WBcXXpqm.png,pegon,1
xVNy6WDB.png,bali,3
DUny88xh.png,bali,5
8Rm7nDGg.png,lontara,2
choTfLD5.png,sunda,3
iXgnXmCv.png,jawi,2
BRWBWS6p.png,sunda,4
VdLNM3W8.png,lampung,1
oeKuS0iB.png,jawa,1
PbobTz7L.png,lampung,1
voBbJjsu.png,pegon,2
7Ha7hpkC.png,pegon,2
nFqrx6N4.png,jawi,3
Sygn4f0M.png,lampung,4
b0iF2CTT.png,bali,1
GT1cETKa.png,lampung,5
aa1nwDXG.png,bali,3
poxYjw8i.png,sunda,4
IcbvzgRM.png,pegon,4
jPtFvwO7.png,lontara,5
NsTtI4KT.png,bali,1
6F1ibKfQ.png,jawa,4
BuvOP2rJ.png,bali,2
BoN0wEl6.png,lampung,2
qwjDhKjI.png,sunda,1
batkgbdv.png,bali,2
QFITA17m.png,bali,2
1kFURWTM.png,sunda,1
pi1koaCG.png,bali,2
PKkvHovJ.png,bali,1
l3sEbeMG.png,sunda,2
S2LnsPn4.png,bali,4
h3bNR2wl.png,sunda,4
LTYUKfIW.png,bali,2
N2zFxSOi.png,jawa,4
Ly2x1SVN.png,pegon,5
TtWbyema.png,jawi,4
D2nDbjMN.png,lampung,1
sBKrWgzj.png,pegon,1
NYqz6rNj.png,jawa,4
RdkkAilw.png,lampung,5
MUfGVCIU.png,lampung,4
QsiOZpZl.png,jawi,5
cs9cua3i.png,lampung,2
qvFKrvvc.png,pegon,5
oRGev7Pj.png,lampung,4
FoPqbvuW.png,lontara,4
tcL8ft2D.png,lontara,1
n97oYdkd.png,jawi,5
oVWNNlH7.png,sunda,4
hMYRtlJk.png,jawa,3
MJ0ar3Ba.png,jawi,1
3ofFY2Sm.png,jawa,4
siwF2MmU.png,jawa,3
NA5VHBgm.png,lampung,4
OK4UFhlw.png,sunda,3
NFzxrArQ.png,pegon,2
nbtW9bVE.png,bali,2
9rQRSZJt.png,jawi,3
yRpkDAc3.png,pegon,2
ZUeiocJQ.png,lampung,1
cWEXpCqP.png,lampung,5
QJG2flSb.png,lampung,2
qESXeLFx.png,lampung,3
Uh5IjS1j.png,sunda,4
w5N9PNNM.png,sunda,3
TZbJEc5Q.png,lampung,1
ikxVtKWj.png,jawi,1
1ZXt5YVc.png,lontara,2
VCntaz7J.png,jawi,5
ScgQLc8D.png,lontara,5
L5RSkhHq.png,jawa,2
bUXrN0U8.png,pegon,1
aR2WPQJu.png,pegon,5
RdA2oMDc.png,sunda,2
1ZoygnsD.png,jawi,2
B4fqSHPu.png,sunda,3
pqnVdpac.png,lampung,2
HE7pRcW0.png,jawi,5
d8z061u0.png,jawi,4
2A63cZF0.png,jawi,2
dq7nTl0e.png,bali,2
aDH5W4Qj.png,pegon,4
NElrFQPm.png,jawa,4
8MjmtMqh.png,lampung,1
uufSFSKn.png,pegon,4
3Smk3AKE.png,lampung,4
U2nA0Cet.png,bali,3
xOfR5IRv.png,pegon,2
cUEn977l.png,pegon,1
CCzzkLVk.png,lontara,3
zPEg8b0E.png,jawa,4
XGO4pjTI.png,jawi,1
5zEGbmuw.png,lampung,2
43ik68b4.png,jawi,4
vYCsX9US.png,lontara,5
VO9PCuJE.png,sunda,4
oP4vfjOb.png,sunda,5
C4DWB474.png,jawi,3
cdpS87Z0.png,lampung,5
s1qR4aHe.png,bali,4
PnrEr8ZT.png,lontara,3
3DZIpr0D.png,jawi,2
XPYzUDEj.png,jawa,2
PqFZrE4J.png,lampung,5
2GHdL2HV.png,jawi,5
jDP92arf.png,lampung,5
23UsjIFW.png,sunda,5
CsPBfLQA.png,jawi,3
JZ1whhs3.png,lontara,3
3uK7UIKJ.png,pegon,5
nL4gJTNG.png,jawa,5
TczqNdsP.png,bali,1
cXOBfe2u.png,jawi,3
Knbrhds6.png,lampung,4
4uAmoYZt.png,lampung,5
wnz2exYX.png,sunda,4
8Qt2WSim.png,lampung,4
b2xNIOw0.png,lontara,1
bN951kQr.png,jawa,3
eHc1UOgQ.png,pegon,5
yZdJUHlj.png,pegon,3
IvZc4Sdh.png,sunda,2
JNBuhPOK.png,bali,4
TzqdqtA0.png,pegon,3
P1m06Z7A.png,jawa,3
v1OXeYbY.png,lampung,2
wgakSBPA.png,lontara,1
SvkcCYTX.png,bali,4
6GA4sPiL.png,lampung,3
5D9e3p1c.png,lampung,5
ZQ11xJiX.png,jawi,3
nFajvoB2.png,lontara,5
HAU8PlN5.png,lontara,2
iQhIXrzU.png,lampung,2
Cyayh52v.png,lontara,3
GCPsfsSH.png,pegon,1
KgWndiJv.png,jawa,3
RJq9FlCW.png,lontara,4
lDwHJQr1.png,jawi,5
69KpwbyP.png,jawi,2
jCXHi2dB.png,bali,4
oz6axggI.png,jawi,4
3YAeVKBz.png,lampung,3
m4z1XZzL.png,jawa,2
14Lt4WlT.png,sunda,3
C26KLenr.png,jawi,3
hou8FR6i.png,lampung,5
Hut8cofA.png,lampung,1
e10WL4yp.png,jawi,5
hf7YHOni.png,lontara,4
NA5TIdrN.png,jawi,2
JsqQpKkl.png,pegon,3
TinA0US9.png,jawa,2
cdyCdzC7.png,jawa,3
czAlIux8.png,jawi,3
0L3z3SQN.png,bali,5
RM32xtTW.png,jawi,2
qYlEZN9z.png,bali,3
bxlXmak1.png,jawa,5
SuRtdxTJ.png,jawi,3
8yjpTIAh.png,sunda,2
d5y6kFuS.png,pegon,3
VcYUUu2z.png,lampung,2
KlctSWiv.png,lampung,5
x6RVUnPi.png,lontara,2
SY5W0eL6.png,jawa,2
UDpKEE02.png,sunda,3
U8jUC8UB.png,jawi,2
2aWpINt9.png,jawa,1
08zlkoX2.png,lampung,3
3Wpj1kDG.png,jawi,3
4cClALn9.png,sunda,4
c1yd0RVE.png,lontara,2
0ZinjJ8h.png,pegon,1
eFl19t80.png,lampung,4
T3IryATF.png,jawi,2
nliFDXFf.png,lampung,1
uAfUeweZ.png,jawa,4
4I5C6He0.png,lontara,5
WyDE9uju.png,jawi,3
cRp4rTDy.png,lontara,2
TelalwGU.png,lontara,1
4kCwDtpp.png,jawa,5
Jn5BcYtr.png,jawa,3
1kXUAIq7.png,bali,4
b38LRCGl.png,jawi,4
luuPnhLk.png,jawa,5
FhuLCH44.png,pegon,4
BstH3txE.png,bali,4
2dWrOTZ0.png,lontara,4
V6dmXQ8j.png,lampung,1
mo5lpfJu.png,sunda,5
91t7JrTl.png,lampung,4
EFg5wH6t.png,sunda,5
RchftR0f.png,jawi,1
3XWDQfar.png,lampung,3
RluiVo0S.png,jawa,1
mT2iYZyD.png,sunda,4
qSZlUe8k.png,lampung,5
myShL7j9.png,jawi,4
DtpUPwCx.png,lontara,2
KxlNUzn7.png,jawa,1
xUkeAEQ7.png,sunda,1
GCBUFSD6.png,pegon,5
imyRMBu5.png,pegon,1
GisEHIBs.png,lampung,5
SLGwgWFQ.png,sunda,2
npFTkZEl.png,jawa,1
g0Ki3YeX.png,pegon,5
0BdtHwHo.png,lampung,5
J6eKKjs0.png,jawa,2
bII0BuJs.png,jawa,5
waT5eupf.png,sunda,2
m6DGems1.png,jawa,4
1LxX81mj.png,bali,1
tYZZwo8Q.png,sunda,4
tsBTvthV.png,lontara,4
sylxCbu1.png,lampung,4
imk9b4r6.png,lontara,4
HNvaRLps.png,jawi,1
6yDphqpC.png,jawi,1
WjQhQf9E.png,pegon,4
sR5RaBni.png,pegon,1
y3ms7SWl.png,jawa,3
s3gRCrqz.png,bali,5
Yt4OzZN9.png,sunda,4
Yylhe9J4.png,lampung,1
0yIg2TTX.png,sunda,3
obEVSnS1.png,jawa,1
AFBPhNbP.png,sunda,2
sDWo87at.png,jawa,4
up3YLKIQ.png,pegon,4
lJvlTvSv.png,jawi,2
ptje4qo0.png,lampung,2
EeIu96l7.png,pegon,3
ssX67UJG.png,bali,5
02DYtVWP.png,lontara,1
ml0G8LKd.png,pegon,5
j6zCaxtl.png,bali,3
3bjvCM4C.png,lontara,4
Ize2iuqX.png,sunda,1
RE7R177P.png,jawa,1
rF7sKHop.png,bali,1
WbigaXJX.png,pegon,4
5kkyLLXz.png,lampung,4
PoQOsLAf.png,lampung,2
2oYhMFk5.png,sunda,4
hcJHuAFS.png,lampung,5
yDsXaVgR.png,jawi,4
FYqQ8ppo.png,pegon,1
TfcA21uN.png,pegon,3
lItSF14C.png,lampung,4
aYrY3N0P.png,lampung,3
Pjd0DFHr.png,jawi,2
G5iDNLkt.png,lampung,5
rEi5INrR.png,sunda,3
Z5bSFyOf.png,jawi,1
lyoeSEFQ.png,lontara,5
vCBlktfJ.png,jawi,1
ams0UyIa.png,pegon,1
tfbx6iQk.png,jawi,2
q7CjdSfv.png,pegon,3
zAap0P33.png,jawa,4
vlDt7fuJ.png,jawi,3
sccA221q.png,jawa,5
xFqN4S6v.png,jawi,3
ryofwTi8.png,bali,5
f7nqO3pF.png,pegon,1
6UYoKDZ6.png,lampung,2
x8DFOy4x.png,lampung,1
cGRm8z3q.png,jawi,2
dsIbKUKi.png,jawi,1
MJNAGd5O.png,jawi,1
ZXrsChlh.png,jawi,4
eqOaC3Td.png,jawa,4
LZZUYaqO.png,lontara,4
8GThUUUO.png,pegon,2
QZb1mAUD.png,lampung,2
tVHGMw7T.png,pegon,4
8LkDxhjG.png,jawa,4
Px20xlVJ.png,jawi,1
0QcoNbRP.png,lampung,5
bBenvn7g.png,lontara,1
8SGmO45T.png,jawi,2
dCxENrPF.png,jawi,1
NWXapYVA.png,lontara,5
9YpwaHYQ.png,lampung,4
TAwQPmKK.png,bali,3
5icda3eD.png,sunda,5
OV2CQGNU.png,jawi,4
KKELYNTz.png,sunda,2
ZIcBrC5j.png,pegon,3
5dUveaUc.png,sunda,1
GRzgRLrT.png,jawi,3
llobMCyU.png,lontara,5
kDh0nHKJ.png,jawi,5
cH4v16Zz.png,pegon,2
RbiCvqh7.png,jawi,1
cz53MGD5.png,lontara,1
OrvM6Roe.png,jawi,3
VeznkrRf.png,pegon,5
TSEYmX0S.png,jawi,2
WLGZ8Ywy.png,lampung,3
gtcC3Itf.png,sunda,2
mD5xYMgl.png,pegon,3
fzjB5XJq.png,pegon,1
hJ1ujoI7.png,jawa,5
OCr0drxC.png,jawa,2
oGQ50NpF.png,jawa,2
kqcAF6E1.png,lampung,5
KNAz3Txi.png,lontara,3
aYNgcM0f.png,sunda,2
r7niaR1S.png,lontara,4
NghfO4TE.png,pegon,4
nm6LbwuL.png,sunda,4
61TvBL5y.png,jawi,3
5XnLUpz2.png,lampung,3
ATaCCYT8.png,jawi,1
M1xPccTs.png,jawi,4
ORuXtWYK.png,lampung,2
VQ6FFF5g.png,sunda,5
LozqxAEF.png,jawi,5
sW6k113S.png,lampung,3
CCGwP4tR.png,sunda,5
LLVcMeF8.png,jawi,3
JZSUGukA.png,jawi,4
2FVuBmWQ.png,lampung,1
nVkau9kL.png,pegon,5
Imobjmho.png,lampung,1
73FKTrVv.png,jawa,3
1jidwbhg.png,jawa,5
nwqDSKV3.png,jawi,2
KGz9p91I.png,pegon,3
PPnGaRFq.png,jawa,2
jzbHXLGA.png,pegon,3
hZhzHCox.png,jawa,3
qnj21lPB.png,sunda,1
bgrG5mbL.png,lontara,1
p4RDClb0.png,lampung,1
wZk58O4Z.png,jawa,4
BXBQcwEv.png,sunda,3
VsY29Wj4.png,lampung,5
LgzzeUcb.png,pegon,3
jggok4js.png,lampung,5
l1bjJOgG.png,jawi,5
PE2ZjPoR.png,pegon,1
3DHZnULK.png,jawa,3
vO0RLeFy.png,lampung,4
ToSitrhF.png,jawa,4
UNuzIs0Y.png,sunda,1
RHRUrTNl.png,sunda,2
K6sLM1PX.png,jawa,5
o3vW7R22.png,jawa,1
oYjS4eR5.png,pegon,1
2BozHr8h.png,pegon,1
kaBJEVY7.png,pegon,3
nS70bGrD.png,lampung,1
mwagcXIb.png,sunda,4
SegfJjyr.png,sunda,1
zqiAz26W.png,lampung,4
AnowqxVH.png,pegon,2
gINUEZn1.png,lampung,2
EV3dVZQD.png,sunda,3
bGwwt5Ng.png,sunda,2
WgIa0H1k.png,jawi,2
wOKSxgCq.png,jawa,5
MiYLtRLS.png,jawi,1
KmnLOaEW.png,jawi,2
12NFsfvW.png,lampung,2
RO8EUNAS.png,lontara,4
WJkCD5kR.png,pegon,5
QZRUqCbn.png,lampung,4
BDpH623z.png,jawa,4
KyrSfG8z.png,lampung,5
LZGykrzn.png,jawa,1
Di1LVOfS.png,jawa,1
W1A89xhz.png,jawa,2
3PlrNBxB.png,pegon,5
Z4LPxXBc.png,bali,4
TciYeQri.png,pegon,2
3otpsqvf.png,jawi,3
rxrM0VVY.png,sunda,4
0URMoePv.png,jawi,5
RT0gnzwq.png,lampung,1
nxAQ0sp5.png,jawi,4
pXFtjODK.png,lampung,2
50O7OeXb.png,sunda,5
tksmmWqQ.png,jawi,2
gkpEJ2xi.png,lontara,4
Bo76h2Vj.png,bali,4
Yl9avIpY.png,lampung,4
6TPvnknD.png,sunda,4
cyfjAgi1.png,jawi,3
EuM4sD43.png,sunda,2
knE3wZNB.png,sunda,3
F2v1iesG.png,lampung,3
6kH35d5G.png,bali,2
K6hxCaSv.png,jawi,5
O251vEx5.png,lampung,1
YK2vpOUY.png,jawi,4
0sALIxsQ.png,jawa,2
V1mr1dfO.png,pegon,5
v3cybtJ1.png,sunda,3
HCaNxSv4.png,jawa,2
tyNkM80A.png,pegon,3
N7SRVeot.png,pegon,5
acAkBpv3.png,lampung,3
SuaqlWxd.png,lontara,5
pooHvBWA.png,pegon,3
LvnmV8ep.png,pegon,1
KmnHxbdr.png,jawi,3
oEgXwlaI.png,jawa,1
p4gwmE0j.png,lontara,2
wI63YtzQ.png,bali,3
b4Hg0Tla.png,sunda,1
PEjgpidH.png,lontara,1
f94o8PoP.png,lampung,2
4VFPj8IM.png,lampung,5
7nbQRjoy.png,pegon,3
WpxZutfw.png,sunda,4
iwsszKTY.png,sunda,3
b4oa4t2p.png,bali,5
egkTnE8x.png,jawi,5
RwdjyLdO.png,pegon,5
BdC9YSKj.png,sunda,2
Kt7xAVCN.png,jawi,2
JeBQ57n8.png,lampung,2
AMRJRWTn.png,lampung,3
hMmeYYps.png,lampung,2
OMqtOTIh.png,jawi,4
tv5yWT6p.png,pegon,1
p89msgrI.png,pegon,4
n6t0EOG4.png,lontara,4
m3fP6GV3.png,lontara,2
oKvnXANl.png,jawa,5
4XDikUff.png,lampung,5
YCRfYfws.png,jawi,5
Cgext54D.png,lontara,4
n8BzVmHD.png,jawa,1
omg1CH9r.png,lampung,1
riOjCDwK.png,jawi,3
xxw2buGs.png,jawi,5
Hm6jG5tv.png,jawi,5
hZbv0dby.png,lontara,5
c8LJa06T.png,lampung,4
GCruo3Oo.png,jawa,1
NnFFxT0c.png,lontara,3
rVCSJAyv.png,sunda,1
emXgyRJo.png,lampung,3
hMafMeWu.png,lampung,2
UGgYElDA.png,sunda,4
3KrSzVb8.png,jawa,4
6BcnwQq4.png,pegon,1
K1aE1C0q.png,lampung,2
9oT8UBFI.png,sunda,3
Xin7c3R2.png,jawa,2
Y4p4j3Ju.png,jawa,1
WTJmHrbc.png,jawa,2
c8JjnNpd.png,sunda,4
qvCkZIBG.png,lampung,1
L0Juo7fR.png,jawi,4
mDoccykR.png,pegon,3
Xldliem9.png,lampung,4
MzVaN9Ia.png,lampung,2
2HZBEhpc.png,sunda,3
7QVe1Kty.png,pegon,4
sc3HMDDu.png,bali,1
jYZgFEKy.png,jawi,2
2voeAlO4.png,sunda,1
M8nF1X7l.png,jawi,2
vKAoPzbw.png,sunda,5
Pf3rUgkG.png,lampung,5
5ZD3KT3z.png,jawi,2
zw2WTz4G.png,pegon,4
K4CdiUFZ.png,jawa,1
YhXpdjPd.png,lampung,3
BIQwocMq.png,bali,5
ARR8vVuc.png,jawa,4
tdgyJpfL.png,jawi,3
zNbRh2MA.png,sunda,5
yxOMsW26.png,jawa,5
Om2FiblE.png,lampung,4
wUTYDkjN.png,jawi,2
g1bd6NUz.png,jawi,3
FNbzwhdk.png,lontara,2
WvH6ouf8.png,pegon,1
Y8ItJZ86.png,lampung,2
9sa6jMzg.png,jawa,3
gmqFb9jf.png,jawa,4
yJVnFeI4.png,pegon,1
42AuXpVJ.png,jawa,5
gHNMppku.png,sunda,3
PVV0GQOL.png,jawi,2
4Y3ci7R7.png,sunda,1
Rw6orHeO.png,sunda,2
mCUSvUv0.png,pegon,3
C04yfeDH.png,jawa,1
E0tP5ymk.png,sunda,3
XOPFxom5.png,jawi,4
b3gp8pbY.png,jawi,3
92weGsyW.png,bali,1
OI3z5acC.png,lontara,3
pZr2kTaU.png,pegon,5
ac4ubKtd.png,pegon,1
ixXTNYr2.png,bali,3
WLYj3ujK.png,jawa,3
9mgwjKFd.png,lontara,1
vv7gFAoQ.png,sunda,2
yD1v8sp8.png,jawa,5
sLSwFakS.png,pegon,3
oHlXEVPJ.png,sunda,1
4vJsCqRw.png,lontara,1
sLrVByPi.png,jawa,1
9AsvKW1J.png,pegon,4
WqL2Jng0.png,sunda,5
8C0KEdgX.png,pegon,4
7XIHQbwu.png,jawi,5
vlNDLRTQ.png,jawi,2
0H3Zkne1.png,pegon,3
80XGkQGB.png,bali,3
3MoOCRjE.png,sunda,1
xFpRi7LS.png,sunda,3
kpc37MAc.png,lontara,2
QfpGMR0P.png,sunda,5
C0YoDOxo.png,jawi,2
X0FZeG9H.png,pegon,5
EP0uFkst.png,jawi,5
dkzw6cAB.png,lampung,5
LZQLj3qG.png,jawi,1
BeAHK7YT.png,sunda,5
0BQwFBLH.png,lontara,4
YBbC1TXz.png,jawi,5
ytFPS2il.png,jawa,4
cYcN1Iov.png,pegon,2
XO3XgU7R.png,jawa,3
U5yY61mX.png,pegon,4
28451IvI.png,sunda,1
6ASb1ye7.png,jawa,1
8o7oyjiN.png,pegon,5
caVz0LiI.png,lampung,1
qCCmFzrf.png,lampung,2
r671hwMN.png,jawa,1
7mWJxfCJ.png,pegon,5
cnfkBXfc.png,pegon,2
kGptILqg.png,jawa,3
mjHqbyRT.png,jawa,3
DvfbZVsk.png,lampung,5
tGmZuDbO.png,lampung,2
NC2gVhrY.png,lontara,2
20MoMhPH.png,sunda,5
Oe0T721d.png,pegon,3
LKpVG42X.png,pegon,4
NbIpfsLj.png,lampung,5
C46zcu85.png,jawa,4
NOAcP1RY.png,lampung,4
vbZk0od1.png,sunda,1
gHn3XLbR.png,pegon,5
BB9jaiNE.png,bali,5
DNDkwc53.png,pegon,4
Lf2WR5Pp.png,lampung,2
M8CrDzFh.png,lontara,4
317pHUN1.png,jawi,1
w3r8sBgG.png,jawi,2
moZy4FT2.png,jawi,4
HWc74HVc.png,jawi,4
aQrd59Lz.png,sunda,4
61eK5Vum.png,jawa,3
KF3VK4Ix.png,lampung,2
zskvPSAE.png,sunda,2
7AXWXSNB.png,jawa,3
qzj5le1z.png,lampung,3
4ss1XeOP.png,jawi,2
TN4NfqlW.png,bali,5
sxdH73iI.png,bali,2
MLcaFo1y.png,jawi,2
DLQHa4mD.png,lampung,2
rT0HTsz2.png,jawi,5
sf5iE8mF.png,pegon,4
3Ny1thoa.png,jawa,3
k2Ji621r.png,bali,5
TS3L4tju.png,pegon,5
t2ytmSoi.png,jawa,5
Rte1JQRv.png,jawi,2
cZENS7JS.png,jawa,2
W0C7TbrZ.png,pegon,2
Y7LMeGDr.png,jawa,4
uOcM5HZ4.png,sunda,1
jStvWTlh.png,jawa,3
BKOqhUlL.png,sunda,2
ayADa7k6.png,lampung,5
BFq3TvyS.png,jawa,3
tFuatttL.png,bali,3
b5xt7pZq.png,pegon,4
ElQ8eGwf.png,lontara,4
wlfbV0oP.png,jawi,4
iaqDOZf4.png,jawa,2
dHPVnl9Q.png,sunda,1
bnbQJAN9.png,jawa,1
mbOXkyQA.png,lampung,3
lls24cVW.png,pegon,3
wMqZWOJU.png,pegon,2
NObz6T5q.png,pegon,2
relGPqgF.png,sunda,1
u671mLSh.png,lampung,4
ZE7smt2Y.png,lampung,3
8rbdmCMM.png,jawa,5
J26dna6p.png,jawa,3
wmXVo7BX.png,pegon,5
NmTdsc8i.png,pegon,1
CQgcZsMs.png,jawi,2
QSx9Tefb.png,sunda,3
GcD27gkW.png,jawi,1
QoexlvWW.png,lampung,2
5vXVgSn9.png,sunda,4
8tgIt6fh.png,lontara,5
qdF48zrQ.png,pegon,4
rscXnlOp.png,sunda,5
gkQ3Trdr.png,sunda,1
oXtKmBof.png,lampung,4
hIcRsrmL.png,pegon,4
umjXSNPC.png,lontara,2
Mq3oZQ6U.png,pegon,1
ulAMRwPr.png,pegon,1
VDnMSqBZ.png,lampung,2
QHkFiCcp.png,bali,2
X2JsrHDz.png,pegon,3
56TjVnjr.png,jawa,1
2HwZGmvX.png,lampung,2
Yjxt8cGT.png,pegon,1
uHp6UQZq.png,pegon,3
FWiGV8bG.png,jawa,4
9rKePQ8h.png,bali,5
8DwrOn2H.png,pegon,1
C4MIcKJr.png,jawa,5
wasmBixT.png,sunda,1
m3RD1Uea.png,sunda,5
iMG0s3Gg.png,pegon,5
GOFicFO7.png,jawi,4
dMM5L69S.png,pegon,4
dfTVX6bO.png,lampung,4
Hk8sR697.png,lampung,2
Sfg7FrRP.png,lampung,5
fexeyBt5.png,sunda,4
xfPQ71PS.png,pegon,5
IYJUQs5I.png,pegon,3
rHNoxAtO.png,lampung,1
pyUvFoul.png,jawi,4
32WgqzZ5.png,jawa,2
NXbP65Xh.png,bali,4
CCg50rHr.png,pegon,5
oorrLnPw.png,lontara,1
kCBpYVbg.png,lampung,5
nhNqqDnA.png,jawi,1
iGXHsCtM.png,jawi,1
O1fJtSwf.png,jawa,5
8dFryIBy.png,lontara,2
7u6frnW0.png,pegon,1
Qc8uSini.png,pegon,3
TckZhNUh.png,pegon,1
7gA3aiKb.png,sunda,1
fjMJK3ym.png,jawi,3
Fm4IAN3u.png,jawi,4
2Q3IL49u.png,jawi,5
zWHu9JmI.png,jawa,1
w2y8Anbn.png,jawi,1
kYFwV4Nv.png,jawa,3
lkSQmQpI.png,lontara,4
F7qxJI2B.png,pegon,1
784j5cjr.png,jawi,4
KnW4o205.png,lontara,3
OliUi0LA.png,lontara,4
wDH5SGF7.png,pegon,2
xBv4KOmp.png,bali,4
w4ppIZx9.png,jawa,1
eznzZQLq.png,jawi,3
HFUcjEnZ.png,sunda,5
yhyEr1RP.png,lampung,1
n1ZnQWMO.png,pegon,5
crFVBO2G.png,lontara,1
ZDdr885Q.png,sunda,4
cj8TpDsB.png,sunda,2
iFdTtUZO.png,lampung,4
GvmnY2VG.png,jawa,2
9x7GjAkG.png,lontara,3
HpgH48Jw.png,sunda,4
d6hqWZCE.png,lontara,4
ZbgO4G2N.png,jawa,5
ySCdStWj.png,jawi,5
a2tWAotu.png,jawi,3
LpvjJyLN.png,pegon,4
mlDd7KyK.png,lontara,3
Yz5n0eUO.png,bali,1
s2AHtMKY.png,jawi,3
l3OOvh8D.png,jawi,3
vBAVAQ3Y.png,pegon,3
siKCq7qd.png,lampung,1
QOb1UzES.png,jawi,1
WjMQPiQi.png,jawi,5
zXzVlu8P.png,jawi,5
PnNXAUVO.png,lampung,3
83GACi6i.png,lontara,4
FdeUt4TM.png,sunda,3
K2Vz5KrQ.png,sunda,2
LUp6efKA.png,pegon,2
SDDP3Cyu.png,lampung,5
