i,j,emb,pix,kind,same_label
163,654,0.8482683897018433,0.30289873480796814,train-train,True
0,163,0.8359112739562988,0.3305703401565552,train-train,True
164,1117,0.9354035258293152,0.24027375876903534,train-train,True
164,1397,0.9326920509338379,0.24369986355304718,train-train,True
164,2819,0.9281003475189209,0.22873827815055847,train-train,True
164,3300,0.9263713359832764,0.2216935008764267,train-train,True
164,2502,0.9262527227401733,0.3135618269443512,train-train,True
164,2010,0.922214925289154,0.07310015708208084,train-train,True
164,2018,0.9180784225463867,0.37382054328918457,train-train,True
164,2615,0.913153886795044,0.20031403005123138,train-train,True
164,1076,0.9118410348892212,0.3023008108139038,train-train,True
165,618,0.9240320920944214,0.03248196840286255,train-train,True
165,2800,0.9080312252044678,0.6591620445251465,train-train,True
165,1951,0.8998507857322693,0.7342554926872253,train-train,True
165,3616,0.8756899833679199,0.2592087984085083,train-train,True
165,1120,0.868032693862915,-0.0015209265984594822,train-train,True
166,1941,0.9355522394180298,0.1158292144536972,train-train,True
166,690,0.9167515635490417,0.08955961465835571,train-train,True
166,3674,0.9094715118408203,0.15971492230892181,train-train,True
166,1867,0.892351508140564,0.1498841941356659,train-train,True
166,2892,0.8832018971443176,0.5019487142562866,train-train,True
166,2620,0.8758261203765869,0.07181771099567413,train-train,True
166,2480,0.8747246861457825,0.010156390257179737,train-train,True
166,2564,0.8672316670417786,0.13387148082256317,train-train,True
167,915,0.8872222900390625,0.15125074982643127,train-train,True
167,595,0.8811825513839722,0.2723640203475952,train-train,True
167,974,0.8735383152961731,0.24911071360111237,train-train,True
167,2937,0.86894291639328,0.2981163561344147,train-train,True
167,1099,0.8643776178359985,0.21597793698310852,train-train,True
167,2625,0.862962007522583,0.2466033697128296,train-train,True
167,1799,0.8611721992492676,0.22674119472503662,train-train,True
53,167,0.8571506142616272,0.15740659832954407,train-train,True
167,1662,0.8543335199356079,0.19186320900917053,train-train,True
167,1766,0.8453533053398132,0.18674105405807495,train-train,True
168,3244,0.89690762758255,0.3523874282836914,train-train,True
168,1837,0.866970419883728,0.32459568977355957,train-train,True
168,3505,0.8607971668243408,0.2909034490585327,train-train,True
168,3179,0.8590895533561707,0.3661457300186157,train-train,True
168,3171,0.8564491271972656,0.1932467520236969,train-train,True
168,2972,0.8558253049850464,0.31724822521209717,train-train,True
168,1935,0.841455340385437,0.2901642322540283,train-train,True
168,2312,0.8400450944900513,0.32925477623939514,train-train,True
168,940,0.8397865891456604,0.3368789255619049,train-train,True
168,177,0.8199054002761841,0.34867405891418457,train-train,True
111,169,0.9250199794769287,0.11632200330495834,train-train,False
169,3160,0.9244184494018555,0.14804376661777496,train-train,True
169,696,0.9235904216766357,0.10457642376422882,train-train,True
169,3432,0.9223429560661316,0.12526720762252808,train-train,True
169,771,0.9186385273933411,0.06087334081530571,train-train,True
169,2608,0.9185248613357544,0.023466989398002625,train-train,False
169,3067,0.9182920455932617,0.11911473423242569,train-train,False
169,2901,0.9159978628158569,0.08649998158216476,train-train,True
169,327,0.9129183888435364,0.15122082829475403,train-train,True
169,2165,0.9115073680877686,0.08995919674634933,train-train,False
170,1194,0.9258554577827454,0.28635260462760925,train-train,True
170,528,0.8899706602096558,0.2505060136318207,train-train,True
170,2577,0.8752243518829346,0.3497879207134247,train-train,True
170,2656,0.8742354512214661,0.24862389266490936,train-train,True
170,2043,0.8656564950942993,0.27714651823043823,train-train,True
170,2167,0.8632844686508179,0.23946204781532288,train-train,True
170,1374,0.858193039894104,0.2680581510066986,train-train,True
170,480,0.8499504327774048,0.2983136475086212,train-train,True
171,2767,0.9034274220466614,0.12140855193138123,train-train,True
171,1425,0.8799576759338379,0.10130913555622101,train-train,True
171,1844,0.8363348245620728,0.09266289323568344,train-train,True
171,2147,0.8186296820640564,0.13698209822177887,train-train,True
171,2168,0.8034794330596924,0.09016729891300201,train-train,True
171,2591,0.8016916513442993,0.14914679527282715,train-train,True
172,2543,0.8120565414428711,0.35475465655326843,train-train,True
172,824,0.8026418089866638,0.34364569187164307,train-train,False
172,403,0.8003610372543335,0.4194101393222809,train-train,True
172,2971,0.7921146154403687,0.36343061923980713,train-train,True
172,1081,0.7919552326202393,0.3075338900089264,train-train,True
31,172,0.7895681858062744,0.325585275888443,train-train,True
172,808,0.7814339399337769,0.3302924335002899,train-train,True
172,3032,0.7795380353927612,0.24822407960891724,train-train,True
173,1173,0.9315584301948547,0.10894733667373657,train-train,True
173,235,0.9245589971542358,0.24263900518417358,train-train,True
62,173,0.9209637641906738,-0.022827666252851486,train-train,True
173,3393,0.9194744825363159,0.11407344043254852,train-train,True
173,1474,0.9183106422424316,0.12029116600751877,train-train,True
173,1063,0.9181245565414429,0.07735546678304672,train-train,True
173,1735,0.9145040512084961,0.17727231979370117,train-train,True
173,2404,0.9121453762054443,0.13203170895576477,train-train,True
173,1597,0.9114296436309814,0.24051392078399658,train-train,True
174,3731,0.8698093295097351,0.3184010088443756,train-train,True
174,4966,0.8686602115631104,0.2656700909137726,train-test,
174,3207,0.8508050441741943,0.18079765141010284,train-train,True
174,2236,0.8412113189697266,0.2844942510128021,train-train,True
174,928,0.8401380181312561,0.30318400263786316,train-train,True
174,2809,0.8371301293373108,0.21596060693264008,train-train,True
174,1512,0.8359346389770508,0.22851841151714325,train-train,True
174,223,0.8278770446777344,0.27456432580947876,train-train,True
174,2000,0.8222224116325378,0.18308676779270172,train-train,True
175,1495,0.8873809576034546,0.20136991143226624,train-train,True
175,3155,0.8786174058914185,0.24349302053451538,train-train,True
175,335,0.8556833863258362,0.27515047788619995,train-train,True
175,1282,0.8527865409851074,0.22825844585895538,train-train,True
175,394,0.8317691087722778,0.28969806432724,train-train,True
176,2561,0.8841439485549927,0.1303623616695404,train-train,True
176,1456,0.8829859495162964,0.16875424981117249,train-train,True
176,351,0.8817149996757507,0.1971643567085266,train-train,True
176,592,0.8809282779693604,0.22119268774986267,train-train,True
176,1318,0.8761882781982422,0.24521882832050323,train-train,True
176,1069,0.8721336722373962,0.21214798092842102,train-train,True
176,1920,0.8692225217819214,0.174454927444458,train-train,True
176,642,0.857969343662262,0.16183389723300934,train-train,True
176,1149,0.8578857183456421,0.20866303145885468,train-train,True
176,1139,0.8578043580055237,0.18515342473983765,train-train,True
177,940,0.883345365524292,0.4183126986026764,train-train,True
177,1343,0.8513447642326355,0.4149605631828308,train-train,True
177,3171,0.841692328453064,0.30251166224479675,train-train,True
177,3244,0.8303004503250122,0.26235103607177734,train-train,True
177,984,0.8193364143371582,0.36569759249687195,train-train,True
177,3537,0.8112622499465942,0.2986343801021576,train-train,True
177,3750,0.8043195009231567,0.36799561977386475,train-train,True
177,3037,0.8017255067825317,0.382561057806015,train-train,True
177,1731,0.8005685806274414,0.3760368227958679,train-train,True
178,2323,0.9197313785552979,0.32185134291648865,train-train,True
178,1899,0.9135735034942627,0.30787354707717896,train-train,True
178,1973,0.9132462739944458,0.10979913175106049,train-train,True
178,2389,0.8997533917427063,0.42393922805786133,train-train,True
178,2521,0.8934354782104492,0.3948400318622589,train-train,True
178,404,0.8933608531951904,0.21128568053245544,train-train,True
178,4963,0.8898224830627441,0.3184449076652527,train-test,
178,2457,0.889124870300293,0.32406532764434814,train-train,True
178,1661,0.8878576755523682,0.3712984621524811,train-train,True
179,2879,0.901388943195343,0.32982337474823,train-train,True
179,2649,0.8955986499786377,0.32389912009239197,train-train,True
179,2969,0.8793479204177856,0.32730579376220703,train-train,True
179,2260,0.8789036273956299,0.27230530977249146,train-train,True
179,3264,0.8738925457000732,0.38013985753059387,train-train,True
179,2622,0.8735742568969727,0.3165785074234009,train-train,True
179,2449,0.8734041452407837,0.23881873488426208,train-train,True
179,2731,0.8706607818603516,0.34310096502304077,train-train,True
179,613,0.8685355186462402,0.3007511496543884,train-train,True
179,287,0.8673027753829956,0.2245633900165558,train-train,True
180,3264,0.913909375667572,0.3068249523639679,train-train,True
180,1186,0.9135844707489014,0.3320421278476715,train-train,True
180,2731,0.911084771156311,0.3215566575527191,train-train,True
180,1746,0.9106923341751099,0.3314051628112793,train-train,True
180,2033,0.9098430871963501,0.30629879236221313,train-train,True
180,1891,0.909722089767456,0.3228045701980591,train-train,True
180,2232,0.9092764854431152,0.27670714259147644,train-train,True
180,747,0.9072221517562866,0.4040307104587555,train-train,True
180,1692,0.9040077924728394,0.3390669822692871,train-train,True
180,4888,0.899421751499176,0.35958054661750793,train-test,
181,1037,0.9088191986083984,0.1475321501493454,train-train,True
181,1599,0.9002971649169922,0.1843743473291397,train-train,True
181,3456,0.8950083255767822,0.1613692343235016,train-train,True
181,1284,0.8926595449447632,0.18389467895030975,train-train,True
181,2222,0.8918126821517944,0.20897480845451355,train-train,True
181,1327,0.8893577456474304,0.1399008333683014,train-train,True
181,1058,0.8877139091491699,0.1334526240825653,train-train,True
181,314,0.8771202564239502,0.19683507084846497,train-train,True
181,2017,0.877115786075592,0.13925082981586456,train-train,True
182,4629,0.9360657930374146,0.364952951669693,train-test,
182,1710,0.9118675589561462,0.19613590836524963,train-train,True
182,1000,0.9100145101547241,0.2614956498146057,train-train,True
182,2119,0.9099010229110718,0.37205126881599426,train-train,True
182,1692,0.9091240167617798,0.3767971992492676,train-train,True
182,917,0.9068603515625,0.1738736629486084,train-train,True
182,3264,0.9065312743186951,0.3727109730243683,train-train,True
182,912,0.9021278023719788,0.2981005311012268,train-train,True
182,473,0.9002708792686462,0.28933748602867126,train-train,True
183,2817,0.8853707909584045,0.3222867250442505,train-train,True
183,2779,0.8466753959655762,0.1745917797088623,train-train,True
183,3170,0.8376208543777466,0.14415243268013,train-train,True
183,4758,0.8269167542457581,0.204591304063797,train-test,
183,2728,0.8188812732696533,0.4145655930042267,train-train,True
183,1845,0.8172011971473694,0.2608187794685364,train-train,True
183,312,0.8094321489334106,0.19256411492824554,train-train,True
131,183,0.8004153966903687,0.26895809173583984,train-train,True
184,819,0.9496774077415466,0.19009920954704285,train-train,True
184,1071,0.9453819990158081,0.2672742009162903,train-train,True
184,1443,0.9368834495544434,0.2236958146095276,train-train,True
184,1005,0.9356052875518799,0.2661040425300598,train-train,True
184,3162,0.9181207418441772,0.3216218054294586,train-train,True
184,1202,0.9157658815383911,0.2711169421672821,train-train,True
184,1555,0.9101756811141968,0.1973336637020111,train-train,True
184,2635,0.9063472747802734,0.1978778839111328,train-train,True
184,1124,0.8958953022956848,0.26679131388664246,train-train,True
185,2212,0.9005085229873657,0.297484815120697,train-train,True
185,4687,0.8725599050521851,0.3548751175403595,train-test,
185,271,0.8619012236595154,0.26591330766677856,train-train,True
185,556,0.8495442271232605,0.2422504872083664,train-train,True
185,2902,0.8483012914657593,0.2449423223733902,train-train,True
185,2152,0.8181564807891846,0.2965730130672455,train-train,True
185,3442,0.8159046173095703,0.2854022681713104,train-train,True
185,3006,0.7809531688690186,0.2526366710662842,train-train,True
186,845,0.8567860126495361,0.12805087864398956,train-train,True
186,2213,0.8414223790168762,-0.042745620012283325,train-train,True
186,3139,0.8376917839050293,0.02655109390616417,train-train,True
186,447,0.8365275859832764,0.008568506687879562,train-train,True
186,1188,0.8277668952941895,0.04640086367726326,train-train,True
186,4108,0.8211783170700073,0.07907458394765854,train-test,
186,3457,0.8180097341537476,-0.07988571375608444,train-train,True
186,3073,0.8174934387207031,-0.06205335631966591,train-train,True
186,1321,0.8162762522697449,0.06449110805988312,train-train,True
186,309,0.8105555176734924,-0.12316795438528061,train-train,True
187,827,0.8495033979415894,0.08825232833623886,train-train,True
187,2089,0.8398362994194031,0.21030403673648834,train-train,True
187,3482,0.8243751525878906,0.10768063366413116,train-train,True
187,3585,0.8132354617118835,0.19998392462730408,train-train,True
187,2306,0.7907997369766235,0.09831252694129944,train-train,True
187,1601,0.7867720127105713,0.10120872408151627,train-train,True
188,1902,0.9304169416427612,0.04382079839706421,train-train,True
188,4982,0.9090831279754639,0.24123509228229523,train-test,
188,1910,0.8997113704681396,0.009875542484223843,train-train,True
188,3182,0.8871163129806519,0.016447722911834717,train-train,True
188,2648,0.8870402574539185,0.24081628024578094,train-train,True
188,1249,0.884652853012085,0.34682077169418335,train-train,True
188,1813,0.8800099492073059,0.014177234843373299,train-train,True
188,232,0.878254234790802,0.10754179209470749,train-train,True
189,1517,0.9259070158004761,0.4367050230503082,train-train,True
189,2586,0.9056290984153748,0.36853083968162537,train-train,True
189,2415,0.8920097351074219,0.27311936020851135,train-train,True
189,1192,0.891984760761261,0.4285457730293274,train-train,True
189,3502,0.8789334297180176,0.43209108710289,train-train,True
189,312,0.8752737641334534,0.3712831735610962,train-train,True
189,2779,0.8731409907341003,0.3433830440044403,train-train,True
189,3526,0.863726019859314,0.3235127031803131,train-train,True
190,638,0.900855541229248,0.058834876865148544,train-train,True
190,2744,0.8899487257003784,0.02798769809305668,train-train,True
190,1212,0.8860419392585754,0.21005931496620178,train-train,True
190,1457,0.8776220679283142,0.039798554033041,train-train,True
191,2798,0.9271628260612488,0.3129168748855591,train-train,True
191,3070,0.9079015254974365,0.22527658939361572,train-train,True
191,3401,0.9073518514633179,0.1983841061592102,train-train,True
191,325,0.8979750871658325,0.23851245641708374,train-train,True
191,1382,0.8910970687866211,0.1663486510515213,train-train,True
191,4888,0.8903988599777222,0.22988416254520416,train-test,
191,1090,0.8895518183708191,0.34680965542793274,train-train,True
191,3056,0.8892127871513367,0.33145689964294434,train-train,True
191,1539,0.8889400959014893,0.33634498715400696,train-train,True
191,3425,0.8877760171890259,0.21035920083522797,train-train,True
192,1822,0.9065741896629333,0.23377066850662231,train-train,True
192,1215,0.8963186144828796,0.24547098577022552,train-train,True
192,3071,0.8604283928871155,0.23227927088737488,train-train,True
192,3598,0.8466160297393799,0.16145958006381989,train-train,True
192,1134,0.8428984880447388,0.25047019124031067,train-train,True
192,980,0.8426387310028076,0.1402866095304489,train-train,True
192,4328,0.8347116708755493,0.20986998081207275,train-test,
192,4101,0.8301969170570374,0.13263683021068573,train-test,
193,448,0.918716549873352,0.3175269067287445,train-train,True
193,2232,0.9001309871673584,0.3765702545642853,train-train,True
193,917,0.9001262784004211,0.32559213042259216,train-train,True
193,3514,0.8939534425735474,0.3654760718345642,train-train,True
193,2771,0.8937774896621704,0.3841959536075592,train-train,True
193,1000,0.8933589458465576,0.32907912135124207,train-train,True
193,4629,0.8795573115348816,0.29781293869018555,train-test,
182,193,0.8729139566421509,0.2769365906715393,train-train,True
194,3499,0.8920356035232544,0.2400735318660736,train-train,True
195,2699,0.9004281759262085,0.11533211916685104,train-train,True
195,1388,0.8871411681175232,0.2299491912126541,train-train,True
195,4481,0.8853046894073486,0.1517658233642578,train-test,
195,2618,0.8811643719673157,0.17787803709506989,train-train,True
195,773,0.8752608895301819,0.21010269224643707,train-train,True
195,2024,0.8738468885421753,0.1251927614212036,train-train,True
195,1568,0.868919849395752,0.12569104135036469,train-train,True
195,4870,0.8683949708938599,0.1477031111717224,train-test,
195,1695,0.8651822805404663,0.1818719506263733,train-train,True
196,2731,0.9300264120101929,0.30634328722953796,train-train,True
196,613,0.9253916144371033,0.3690710663795471,train-train,True
196,2232,0.9110269546508789,0.2672600746154785,train-train,True
196,3264,0.9106372594833374,0.3503117859363556,train-train,True
196,2485,0.9050014019012451,0.27804794907569885,train-train,True
196,1003,0.9028793573379517,0.36020559072494507,train-train,True
196,2879,0.9024666547775269,0.41093918681144714,train-train,True
196,3267,0.9015765190124512,0.35454872250556946,train-train,True
196,448,0.8993046879768372,0.33173754811286926,train-train,True
197,1542,0.8950004577636719,0.18433378636837006,train-train,True
197,463,0.8882336616516113,0.2430354505777359,train-train,True
197,2891,0.8751283884048462,0.3152144253253937,train-train,True
197,501,0.8747934103012085,0.29273703694343567,train-train,True
197,957,0.8665428161621094,0.17106376588344574,train-train,True
197,1361,0.8560009002685547,0.3245442509651184,train-train,True
197,3387,0.8522780537605286,0.1741766780614853,train-train,True
197,1351,0.8516716361045837,0.23188282549381256,train-train,True
197,983,0.8508934378623962,0.15706688165664673,train-train,True
197,3704,0.8467398285865784,0.284340500831604,train-train,True
198,789,0.874716579914093,0.15896880626678467,train-train,True
198,997,0.8627495765686035,0.09467216581106186,train-train,True
198,461,0.8523341417312622,0.15558667480945587,train-train,True
198,3236,0.8445707559585571,0.09245242178440094,train-train,True
198,2042,0.8377114534378052,0.1473952829837799,train-train,True
198,591,0.8362332582473755,0.15993279218673706,train-train,True
198,2985,0.8353685140609741,0.13505584001541138,train-train,True
198,938,0.8231530785560608,0.10127876698970795,train-train,True
198,1686,0.8188978433609009,0.12285909056663513,train-train,True
199,3368,0.8560004234313965,0.32136476039886475,train-train,True
199,630,0.8500516414642334,0.3133944272994995,train-train,True
199,754,0.8487063646316528,0.368377685546875,train-train,True
199,1616,0.834900975227356,0.3732292056083679,train-train,True
199,2294,0.8243482112884521,0.3291616141796112,train-train,True
199,3357,0.8235400915145874,0.38561975955963135,train-train,True
199,3556,0.8126740455627441,0.31988900899887085,train-train,True
199,1349,0.8023388385772705,0.34240928292274475,train-train,True
200,2386,0.9273881316184998,0.1544252187013626,train-train,True
200,1698,0.9188778400421143,0.09381312876939774,train-train,True
200,1948,0.91656494140625,0.2882961630821228,train-train,True
200,3190,0.9151272773742676,0.07192181795835495,train-train,True
200,508,0.9151074886322021,0.22207482159137726,train-train,True
200,3410,0.9144399762153625,0.13527658581733704,train-train,True
200,1257,0.9142075181007385,0.2280038744211197,train-train,True
200,1305,0.9131170511245728,0.10714832693338394,train-train,True
200,390,0.9082152843475342,0.1557595282793045,train-train,True
201,4133,0.6790857911109924,-0.013621683232486248,train-test,
201,1848,0.6761272549629211,-0.029437154531478882,train-train,True
201,4759,0.662222683429718,-0.08099260926246643,train-test,
201,4879,0.6465073823928833,0.05463114008307457,train-test,
202,3525,0.8913440704345703,0.18074312806129456,train-train,True
202,2868,0.88838791847229,0.1794297993183136,train-train,True
202,3334,0.8491568565368652,0.1504337191581726,train-train,True
202,1925,0.8410232067108154,0.2957804501056671,train-train,True
202,1506,0.8348025679588318,0.1817023605108261,train-train,True
202,2059,0.8292024731636047,0.13849207758903503,train-train,True
202,1136,0.8248150944709778,0.14983302354812622,train-train,False
202,4775,0.8248099088668823,0.16466540098190308,train-test,
202,3233,0.8221807479858398,0.13874457776546478,train-train,False
202,2715,0.806898832321167,0.26685813069343567,train-train,False
203,2791,0.8430076837539673,0.5715063810348511,train-train,True
203,1808,0.8278408050537109,0.6392141580581665,train-train,True
203,3204,0.8276673555374146,0.2267325073480606,train-train,True
203,4351,0.8029807806015015,0.2720714509487152,train-test,
203,4957,0.7808037996292114,0.37524932622909546,train-test,
203,1329,0.7800717353820801,0.3387012183666229,train-train,True
203,2644,0.7218852043151855,0.40752217173576355,train-train,True
132,203,0.7074480056762695,0.13710609078407288,train-train,True
203,672,0.7013165354728699,0.08592721819877625,train-train,True
204,2728,0.9010440111160278,0.5010179281234741,train-train,True
204,2817,0.8967804908752441,0.35886046290397644,train-train,True
204,1680,0.8872138261795044,0.15056705474853516,train-train,True
204,3170,0.8770164847373962,0.18936938047409058,train-train,True
204,3313,0.8705079555511475,0.3554624319076538,train-train,True
204,3460,0.8631189465522766,0.45561087131500244,train-train,True
204,207,0.8561124801635742,0.22697670757770538,train-train,True
204,2143,0.8557455539703369,0.2523820996284485,train-train,True
205,1176,0.9045264720916748,0.3766733705997467,train-train,True
205,3437,0.8532829284667969,0.35571008920669556,train-train,True
205,439,0.8006090521812439,0.310879111289978,train-train,True
205,1642,0.7986926436424255,0.28257083892822266,train-train,True
205,2665,0.7969086170196533,0.27480900287628174,train-train,True
205,1940,0.7938632369041443,0.26249396800994873,train-train,True
205,3303,0.7903053760528564,0.2185133695602417,train-train,True
206,957,0.8894277811050415,0.15115900337696075,train-train,True
206,1542,0.865712583065033,0.340655654668808,train-train,True
206,501,0.8648504018783569,0.32634198665618896,train-train,True
206,2333,0.851124107837677,0.2449651062488556,train-train,True
206,2891,0.8451247215270996,0.16532307863235474,train-train,True
206,1361,0.8442550897598267,0.19989719986915588,train-train,True
197,206,0.8423213958740234,0.20305857062339783,train-train,True
206,334,0.8287845253944397,0.2664361000061035,train-train,True
207,1680,0.8884508609771729,0.3522396385669708,train-train,True
207,3490,0.8743293285369873,0.3167107403278351,train-train,True
207,2489,0.8509538173675537,0.12078364938497543,train-train,True
207,2817,0.850628137588501,0.2911723256111145,train-train,True
207,331,0.8446129560470581,0.3048740327358246,train-train,True
207,2543,0.8351883888244629,0.3048495352268219,train-train,True
208,2522,0.9173072576522827,0.023661574348807335,train-train,True
208,2031,0.889834463596344,-0.054719049483537674,train-train,True
208,933,0.8674753904342651,0.38888511061668396,train-train,True
208,3436,0.8621844053268433,0.03715978190302849,train-train,True
92,208,0.8584243059158325,-0.18803662061691284,train-train,True
208,417,0.8560113906860352,0.04984365776181221,train-train,True
209,3740,0.9185611009597778,0.18123966455459595,train-train,True
209,1262,0.9125316143035889,0.11901341378688812,train-train,True
209,2021,0.8819211721420288,0.13781900703907013,train-train,True
209,4144,0.8810313940048218,0.2096763253211975,train-test,
209,675,0.8795616626739502,0.16104479134082794,train-train,True
209,3110,0.8636434674263,0.24099798500537872,train-train,True
209,291,0.8634364008903503,0.19195705652236938,train-train,True
209,2991,0.850165605545044,0.1580410599708557,train-train,True
209,2524,0.8466044068336487,0.07681237161159515,train-train,True
209,3754,0.8386167883872986,0.05146205052733421,train-train,True
210,3738,0.8669220209121704,0.20404137670993805,train-train,True
210,1254,0.8468173742294312,0.09645108878612518,train-train,True
210,510,0.8307195901870728,0.1626397967338562,train-train,True
210,3149,0.8300619125366211,0.07889047265052795,train-train,True
210,2967,0.8148472309112549,0.08460108935832977,train-train,True
210,3565,0.7921029329299927,0.19130206108093262,train-train,True
210,2780,0.7863963842391968,0.18946421146392822,train-train,True
211,2047,0.8906892538070679,0.35199204087257385,train-train,True
211,3500,0.8793916702270508,0.5525567531585693,train-train,True
211,359,0.8536115884780884,0.25230973958969116,train-train,True
211,2765,0.8016331195831299,0.5082109570503235,train-train,True
211,589,0.7821826934814453,0.09374801069498062,train-train,True
211,3647,0.7695064544677734,0.1970559060573578,train-train,True
211,1162,0.763002872467041,0.0777282789349556,train-train,True
211,4687,0.7457535266876221,0.3191186785697937,train-test,
211,1866,0.7271782159805298,0.21721436083316803,train-train,True
212,2679,0.8799664974212646,0.07872109115123749,train-train,True
212,1030,0.8697420358657837,0.17062504589557648,train-train,True
212,3135,0.8666896820068359,0.08727497607469559,train-train,True
212,3286,0.8642593622207642,0.21493957936763763,train-train,True
212,282,0.855671226978302,0.15677832067012787,train-train,True
212,3545,0.8505532741546631,0.08665091544389725,train-train,True
212,1499,0.8502830862998962,0.19504360854625702,train-train,True
212,1147,0.8469648957252502,0.08375222980976105,train-train,True
212,2216,0.8408243656158447,0.17063364386558533,train-train,True
213,3130,0.8228392004966736,0.1054934710264206,train-train,True
213,2596,0.7853745222091675,0.12314939498901367,train-train,True
213,2979,0.7790734171867371,0.05975343659520149,train-train,True
213,881,0.7771499156951904,0.22107551991939545,train-train,True
213,1414,0.7641135454177856,0.024839602410793304,train-train,True
213,474,0.7491215467453003,0.01455483678728342,train-train,False
213,932,0.7460092306137085,0.15914086997509003,train-train,True
214,4893,0.8705947399139404,0.04277254268527031,train-test,
214,4339,0.8494417071342468,0.061525609344244,train-test,
214,4235,0.8426358699798584,0.08388616889715195,train-test,
214,4021,0.8416982889175415,0.09683523327112198,train-test,
214,4675,0.8397776484489441,0.010469618253409863,train-test,
214,1580,0.8357285261154175,0.05204666778445244,train-train,True
214,4574,0.835176944732666,0.10354626923799515,train-test,
214,1800,0.8350387811660767,0.05731353163719177,train-train,False
215,4878,0.8117479085922241,0.36105749011039734,train-test,
215,3036,0.7768566608428955,0.05688602104783058,train-train,True
215,1368,0.7174678444862366,0.12221908569335938,train-train,False
215,1339,0.6952708959579468,-0.12178453803062439,train-train,True
216,413,0.9623189568519592,0.2527117431163788,train-train,True
216,1524,0.9596540331840515,0.191148579120636,train-train,True
216,2283,0.9515976905822754,0.21904131770133972,train-train,True
216,2749,0.9513194561004639,0.21341796219348907,train-train,True
216,4207,0.9491149187088013,0.23733781278133392,train-test,
216,2997,0.9489734768867493,0.24423432350158691,train-train,True
216,3580,0.9465305805206299,0.23372255265712738,train-train,True
216,1854,0.9464781284332275,0.22251473367214203,train-train,True
216,453,0.9459418058395386,0.22430290281772614,train-train,True
216,2682,0.9458661675453186,0.2580411434173584,train-train,True
217,234,0.7306444644927979,0.1296200305223465,train-train,True
217,3809,0.7175333499908447,-0.16669125854969025,train-test,
217,683,0.7014939188957214,0.3879834711551666,train-train,False
217,3205,0.696047842502594,0.1632467657327652,train-train,False
217,3940,0.680147647857666,-0.203008770942688,train-test,
217,4095,0.6741064190864563,0.2757073640823364,train-test,
218,2668,0.8980066776275635,0.4057333469390869,train-train,True
218,972,0.8895478248596191,0.42679545283317566,train-train,True
218,1193,0.8706094026565552,0.35575178265571594,train-train,True
218,4093,0.8607739210128784,0.36654719710350037,train-test,
218,3461,0.8601831197738647,0.3349413275718689,train-train,True
218,1496,0.8538960218429565,0.4015360176563263,train-train,True
218,470,0.8382893800735474,0.35385069251060486,train-train,True
218,2049,0.8146325945854187,0.31411030888557434,train-train,True
218,3588,0.8075236678123474,0.37035322189331055,train-train,True
218,3355,0.7978692054748535,0.3513774871826172,train-train,True
219,288,0.9399650692939758,0.2083403766155243,train-train,True
219,3999,0.9070098400115967,0.13001371920108795,train-test,
219,3281,0.9040536880493164,0.20986515283584595,train-train,True
219,1416,0.9020992517471313,0.18312731385231018,train-train,True
219,3793,0.9018177390098572,0.13005661964416504,train-test,
220,1068,0.817949116230011,0.23280733823776245,train-train,True
220,1619,0.79590904712677,0.14163517951965332,train-train,True
220,3016,0.7728899121284485,0.0791139081120491,train-train,True
220,3196,0.7419726848602295,0.12226257473230362,train-train,True
69,220,0.7240308523178101,0.13410447537899017,train-train,True
220,1133,0.7236815690994263,-0.02071295492351055,train-train,True
220,2221,0.7195460796356201,0.09603853523731232,train-train,True
220,1452,0.71849524974823,0.05847502127289772,train-train,True
221,3462,0.9334664344787598,0.1886313110589981,train-train,True
221,2276,0.9175845384597778,0.19845587015151978,train-train,True
221,1757,0.910497784614563,0.18878452479839325,train-train,True
221,1186,0.9075605869293213,0.17997363209724426,train-train,True
221,2508,0.9059576988220215,0.27863845229148865,train-train,True
119,221,0.899675726890564,0.3579104542732239,train-train,True
221,1017,0.897336483001709,0.18925732374191284,train-train,True
221,2485,0.8961633443832397,0.28604042530059814,train-train,True
221,1271,0.8957632780075073,0.3444169759750366,train-train,True
221,2232,0.8957566022872925,0.19230850040912628,train-train,True
222,1902,0.8814692497253418,-0.019938090816140175,train-train,True
222,1910,0.8669953942298889,0.12364225089550018,train-train,True
222,3416,0.8517210483551025,0.13505780696868896,train-train,True
188,222,0.8467315435409546,0.022551026195287704,train-train,True
222,1857,0.8433771729469299,0.13482224941253662,train-train,True
222,2648,0.8341052532196045,0.022067470476031303,train-train,True
222,1813,0.8332927823066711,0.0425914041697979,train-train,True
222,4982,0.8293098211288452,0.05316149815917015,train-test,
222,1719,0.8210915327072144,-0.018549686297774315,train-train,True
223,3269,0.8814364671707153,0.2254801094532013,train-train,True
223,4966,0.856869101524353,0.2675408720970154,train-test,
223,1553,0.8557522892951965,0.22926603257656097,train-train,True
223,2790,0.8535183668136597,0.304641991853714,train-train,True
223,2236,0.8368303775787354,0.25430282950401306,train-train,True
223,3252,0.826762855052948,0.2295907437801361,train-train,True
223,928,0.817798376083374,0.2559668719768524,train-train,True
223,958,0.8125760555267334,0.28603076934814453,train-train,True
224,2914,0.9165185689926147,0.26385101675987244,train-train,True
224,338,0.9088113307952881,0.20041048526763916,train-train,True
224,3717,0.9028792381286621,0.20371711254119873,train-train,True
224,294,0.9012347459793091,0.2335537225008011,train-train,True
