image_id,label,split,dup_group,dup_group_size
sX3Wke3m.png,sunda,train,673,1
aWiq8IgM.png,jawa,train,674,1
uB9Us8VD.png,jawa,train,675,1
r2g1SCRN.png,pegon,train,676,1
B4fDcO84.png,sunda,train,677,1
ATKeORaE.png,bali,train,678,1
OrlluMAX.png,jawi,train,679,1
wISufpBg.png,jawi,train,1243,2
zels8k1o.png,bali,train,681,1
hW9ckDAr.png,jawi,train,682,1
L4cIkqat.jpg,bali,train,683,1
rRQpjlcO.png,jawa,train,684,1
xaR1BJyC.png,jawi,train,685,1
gLKafNpK.png,jawa,train,686,1
yZwl8HNa.png,jawi,train,687,1
2d7sE8Pc.png,lontara,train,688,1
4GdmGVjg.png,sunda,train,2180,3
4ElTzcrH.png,jawi,train,3654,20
VivXjrOH.png,sunda,train,691,1
FtJgAj3z.png,jawa,train,692,1
AVjYB2z6.png,jawi,train,3530,6
UWOkZppw.png,lampung,train,694,1
rdLmkUy7.png,jawi,train,695,1
gXeIZ31O.png,pegon,train,696,1
QNSHDhtU.png,jawa,train,697,1
C7N9K1we.png,jawi,train,698,1
fc56T1Kt.png,lampung,train,699,1
zL2KHuIF.png,lontara,train,700,1
8dVCzsvx.png,pegon,train,701,1
pXLID2Oz.png,sunda,train,702,1
NPGlMIWr.png,jawi,train,703,1
1u2I4e7K.png,sunda,train,704,1
KHeo5E5D.png,lontara,train,705,1
cFylpRIG.png,lampung,train,706,1
zf4vByQe.png,bali,train,707,1
KHGmYaNV.png,sunda,train,708,1
YJ3gjCEJ.png,sunda,train,709,1
bwQJdtjH.png,sunda,train,710,1
qDr2qXBx.png,pegon,train,711,1
DOH3uoeR.jpg,bali,train,712,1
zmpVYdML.png,bali,train,713,1
AQ479Wmf.png,sunda,train,714,1
aZW70Z5d.png,jawi,train,715,1
RTqafbRm.png,bali,train,716,1
HW0gtJ3z.png,jawa,train,717,1
pXrWfipo.png,jawa,train,718,1
H6XrSApP.png,lontara,train,719,1
R0SrSrZm.png,sunda,train,720,1
mQYCGlTg.png,bali,train,721,1
Q3kRJ6xo.png,jawa,train,722,1
qKrhfGzf.png,jawi,train,723,1
LhjUco2x.png,lampung,train,724,1
uIBwhlqU.png,jawi,train,725,1
ckJUAUBq.png,lontara,train,726,1
47WprzGZ.png,bali,train,727,1
nbDYiJ5s.png,jawa,train,728,1
GQtfL5mW.png,lampung,train,729,1
HKwzw4nv.png,lampung,train,730,1
xRVYH2Wt.png,lampung,train,731,1
Zm5B81LE.png,lampung,train,732,1
lPJpDgwW.jpg,bali,train,733,1
Vz1nxIKv.png,jawi,train,734,1
NB6PonAo.png,bali,train,735,1
0ZdBQtWj.png,jawi,train,736,1
CDwRTRLG.png,lampung,train,737,1
XjP6P9L1.png,pegon,train,738,1
j35vlXtu.png,lontara,train,739,1
eWDZoAtS.png,jawa,train,740,1
0yw3HUMJ.png,jawa,train,741,1
nTasNM93.png,lontara,train,742,1
4mbeSD03.png,jawi,train,743,1
BH0R4c3B.jpg,bali,train,744,1
DMfn9sN7.png,jawa,train,745,1
tRAMwJga.png,jawi,train,746,1
bG8nMmtY.png,bali,train,747,1
vgRH3hfk.webp,lontara,train,748,1
RjPg5YEs.png,lontara,train,749,1
p5Nke4ur.png,lontara,train,750,1
dkcNWByU.png,lontara,train,751,1
ZIMyFIYP.png,jawi,train,752,1
1dLNRoUS.png,lampung,train,753,1
KxPXeWmk.png,lontara,train,754,1
szJtpSIy.png,pegon,train,755,2
lfmVTRk6.png,bali,train,2743,2
45lJaV4Z.png,sunda,train,2434,42
qovgDuWs.png,jawi,train,2093,2
kckfQOzE.png,lampung,train,759,1
nnhsY4Ch.png,jawi,train,760,1
W2hIuZd0.png,sunda,train,2434,42
GA868jP9.png,lontara,train,762,1
hqBcTp3a.png,lontara,train,763,1
6sBveoL3.png,jawi,train,929,2
TaKnFs4O.png,sunda,train,765,1
s6OZpx9Q.png,jawa,train,766,1
2r1iIqoq.png,sunda,train,2434,42
6AetDGDX.png,jawa,train,768,1
vOlQz7X4.png,jawa,train,769,1
aRBdtt5d.png,lampung,train,770,1
hf31jPKG.png,pegon,train,771,1
XraAu4KR.png,sunda,train,772,1
CVfP1EKb.png,jawa,train,773,1
0PmCdXWH.png,jawi,train,774,1
KyG3HZrn.png,lampung,train,775,1
QUhZ58H3.png,pegon,train,776,1
iJ9kUjfo.png,bali,train,777,1
TiUZu5be.png,jawi,train,778,1
twC5znxg.png,lontara,train,779,1
4kq9j1Pf.png,bali,train,780,1
3ICL8wtf.png,bali,train,781,1
o87hFitu.png,pegon,train,782,1
U7PXw2sv.png,jawa,train,783,1
ZoYW5UTA.png,jawa,train,784,1
V4z6YJQd.png,jawi,train,785,1
FPo8eKNu.webp,jawa,train,786,1
hX1yIidx.png,sunda,train,787,1
X7X88S7M.png,lampung,train,788,1
bKCmBert.png,lampung,train,789,1
oAuDOcs1.png,pegon,train,790,1
hMk547j4.png,jawi,train,791,1
YUnQJDOQ.png,lampung,train,792,1
CBTHvbPw.png,jawa,train,793,1
smPY9kPL.png,jawi,train,794,1
j5Hqfx2s.png,lampung,train,795,1
XBkOlqJG.png,bali,train,796,1
zM93gk21.png,sunda,train,797,1
v0eRKhNN.jpg,lontara,train,798,1
kvNQnwyn.png,sunda,train,799,1
VlCMn0lr.png,lontara,train,800,1
NI1PSZZR.png,lontara,train,801,1
u68g7AwR.png,jawi,train,802,1
7XGmQ6mf.png,jawa,train,803,1
9Ugdllgt.png,lampung,train,804,1
4kfjqqOT.png,jawi,train,805,1
j6DBnD9K.png,sunda,train,806,1
ej2161Uz.png,jawi,train,807,1
oIPc51RQ.png,jawa,train,808,1
6vzR4WZ6.png,jawa,train,809,1
8ofWxJYc.png,lampung,train,810,1
SZpAml1X.png,sunda,train,811,1
FeBshSio.png,lampung,train,812,1
yheWj3KC.png,lampung,train,813,1
jcEoAn0N.png,lontara,train,814,1
4vdvnZuM.png,jawa,train,815,1
zmwL3UBK.png,jawi,train,816,1
Zxz9Llmw.png,bali,train,817,1
vVc2WZn3.png,jawi,train,818,1
tHvUSGPF.png,sunda,train,819,1
z1gWHjA6.png,sunda,train,820,1
p1nlqTvi.jpg,jawi,train,821,1
3MuE8FY7.png,lampung,train,822,1
9xvc7vM6.png,jawi,train,823,1
uMBq6swg.png,bali,train,824,1
aIrqAzFn.png,jawi,train,825,1
fIpdDLFH.png,lontara,train,826,1
keCE1USA.png,lampung,train,827,1
k2FvNHaO.png,lampung,train,828,1
2DTUQgGc.png,jawa,train,829,1
fQI2qgTw.png,sunda,train,830,1
bKIFksG8.png,lampung,train,831,1
J7tNGxwh.png,sunda,train,832,1
glOJOXcx.png,lampung,train,833,1
HpJ8LzOu.png,sunda,train,834,1
bdGRQd5v.png,sunda,train,835,1
vJucb8db.png,sunda,train,836,1
rNoV0RcT.png,jawi,train,837,2
cszzH9hp.png,jawi,train,838,1
p0ZYvG0T.png,sunda,train,839,1
gS8V28Q0.png,jawa,train,840,1
04Xl96UM.png,jawi,train,841,1
4Sfkw8rm.png,sunda,train,842,1
QDlvEOvV.png,sunda,train,3014,2
ZbmjVhfI.png,sunda,train,844,1
qZL4Jq7a.png,lampung,train,845,1
kSGmDn7W.png,pegon,train,846,1
db0c2Z4p.png,lampung,train,847,1
nYwmrm3I.png,lontara,train,848,1
bk0jl4qo.png,lontara,train,849,1
mgAx8AiT.png,lampung,train,2736,2
GpM40HmE.png,jawi,train,851,1
F2izSnYq.png,pegon,train,852,1
g6OoA5L1.png,pegon,train,853,1
rpwRJFPi.png,lontara,train,854,1
GlcHHmBv.png,lontara,train,855,1
1zxp9geQ.jpg,jawa,train,856,1
ih7t7yJy.png,jawi,train,857,1
bDwOcDTg.png,lampung,train,858,1
DIlL0Urz.png,jawi,train,3749,5
JWawKQ9Q.png,sunda,train,860,1
vSBHNoJ1.png,jawi,train,861,1
QGrVt7Vu.png,jawi,train,3679,6
2nQQobQf.png,lampung,train,863,1
WT8CWUGj.png,sunda,train,864,1
mBTY89oL.png,sunda,train,865,1
LO3HoNVO.png,bali,train,866,1
WJRPxjha.png,lampung,train,867,1
MsLQzDrg.png,jawi,train,1864,2
Zpy0Fr7R.png,jawa,train,869,1
e4Me7LMM.png,pegon,train,870,1
fhfb6Iy5.png,jawa,train,871,1
KYF9xvKR.png,sunda,train,1041,3
RkaUxkjW.png,lampung,train,873,1
rA5HNNrH.png,lampung,train,874,1
hXTsTsZC.png,lontara,train,875,1
nXMcwUDe.png,pegon,train,876,1
4EW31qUo.png,bali,train,877,1
adLSFAug.png,lampung,train,878,1
7n8YNOrd.png,sunda,train,879,1
Vu91eBay.png,jawi,train,880,1
XUDGbHlp.png,lampung,train,881,1
v9lgekSy.png,pegon,train,882,1
A3HWu1eb.png,sunda,train,2434,42
YLEyhwV4.png,jawi,train,884,1
ztUA2eyb.png,lampung,train,885,1
tB4d96sN.png,jawa,train,886,1
xpLtIH56.png,lontara,train,887,1
PgEIaKx4.png,sunda,train,888,1
nGhp8rvR.jpg,lontara,train,889,1
yKdVboEu.png,pegon,train,890,1
Rj5VD0fQ.png,lampung,train,891,1
ZHkOKSy0.png,jawi,train,892,1
VnTJSRqO.png,jawa,train,893,1
WHAHum19.png,lampung,train,894,1
92b3Lu4Z.png,sunda,train,1868,2
GqN3J713.png,bali,train,896,1
bkznjpsi.png,jawi,train,897,1
NBsppWE3.png,pegon,train,898,1
BAbW4cIv.png,jawa,train,899,1
svygWLbh.png,lampung,train,900,1
NWOTfE5V.png,jawi,train,901,1
tcXc4HNt.png,jawi,train,902,1
vxqbLBEN.png,sunda,train,903,1
Z4QcGBcg.png,lontara,train,904,1
rIBiikZY.png,sunda,train,905,1
UAFq2GKA.png,sunda,train,906,1
cM7aMsIP.jpg,jawa,train,907,1
0YnIb1mk.png,lampung,train,908,1
chZLlGCH.png,lontara,train,909,1
zGQ2vh1g.png,bali,train,910,1
TfrcAKgY.png,sunda,train,911,1
Ei2KJkYS.png,bali,train,912,1
qhrOiqcN.png,sunda,train,2434,42
4rzA2cl1.jpg,bali,train,914,1
PC0AuloZ.png,jawi,train,915,1
EYAoWksO.png,bali,train,916,1
r6Y1zvkz.png,bali,train,917,1
0B9h6mx2.png,jawa,train,918,1
hGEa2KFw.png,lampung,train,919,1
nYKoXEgH.png,lampung,train,920,1
BekUheLH.png,jawi,train,921,1
tviyv7W0.jpg,lampung,train,922,1
sFkNBSo3.png,jawa,train,923,1
bqKF2TcM.png,sunda,train,924,1
65SxWsqy.png,jawi,train,925,1
kKxTldHU.png,jawi,train,926,1
9VjPtma0.png,jawa,train,927,1
hhwxutSL.png,jawa,train,928,1
tGgh8G2Z.png,jawi,train,929,2
lhv9S38a.png,sunda,train,930,1
vKu41bF1.png,bali,train,931,1
gjbw7Txw.png,lampung,train,3327,2
zokFdUSP.png,jawi,train,933,1
U0Nfvmit.png,sunda,train,934,2
LeLdY3Qb.png,bali,train,2666,3
ff0VFdBw.png,lontara,train,936,1
fOhRpUOR.png,sunda,train,937,1
dKAZufxE.png,lampung,train,938,1
NlJH7RsA.png,jawa,train,939,1
i7vsDYaI.png,jawa,train,940,1
vvKbeERx.png,jawi,train,941,1
QSVdE7IT.png,lampung,train,1878,3
fSfO4lAR.png,jawi,train,943,1
IcMQ729U.jpg,bali,train,944,1
PUJYfPqc.png,jawa,train,945,1
8Fj6gzLT.png,lampung,train,946,1
aRd3KGa1.png,jawa,train,947,1
uWSyOh6F.png,jawa,train,948,1
Jeqg0M7h.png,bali,train,949,1
JBNBOY4K.png,jawa,train,950,1
tz0qToNY.png,jawi,train,951,1
V5Yi5RNT.png,lontara,train,3052,2
4v7HlP24.png,jawa,train,953,1
KQn86KbN.jpg,bali,train,954,1
QGQKm9s0.png,lampung,train,955,1
zxipBKYy.png,jawa,train,956,1
9kSoqZEt.png,sunda,train,957,1
8AuxnEhR.png,jawa,train,958,1
yBtnmgOy.png,jawi,train,959,1
GEO1YdWF.png,jawi,train,960,1
bI31kQ7C.png,sunda,train,961,1
F4xub8nN.png,jawa,train,962,1
s7ZSiH4S.png,jawi,train,963,1
oh2MaR6D.png,lontara,train,964,1
1Kr2Pnpk.png,jawa,train,965,1
XtCkDoX1.png,pegon,train,966,1
IKinYpX9.png,sunda,train,967,1
oCVV5Hjk.png,lampung,train,968,1
DIA0j6SU.png,lampung,train,969,1
zZCDmzPe.png,lontara,train,970,1
HnelVBgL.png,jawi,train,971,1
ZJH0XFls.png,jawa,train,972,1
3OIQLttH.png,sunda,train,973,1
8EkknZD6.png,jawi,train,974,1
pReQqu8e.png,lampung,train,975,1
A86cbI0P.png,sunda,train,976,1
LVq2TXoU.png,jawi,train,977,1
wezgD0gF.png,pegon,train,978,1
rriODEG0.png,jawa,train,979,1
shhbB1gz.png,jawa,train,980,1
xLcxiNs9.png,sunda,train,981,1
qr0Dsa4r.png,jawa,train,982,1
dYxZEzBa.png,sunda,train,983,1
BBvCgo51.png,jawa,train,984,1
LeTEDZBH.png,lampung,train,985,1
O7G1SxRA.png,sunda,train,986,1
GUq8AaWM.png,jawa,train,987,1
eYz5jjXC.png,lontara,train,988,1
80g7zxyM.png,jawa,train,989,1
SCdW6REG.png,jawi,train,990,1
RSuXHIPF.png,jawa,train,991,1
I63uqhLK.png,lontara,train,992,1
LliQF9GY.png,sunda,train,2434,42
OhtDRxOw.png,sunda,train,994,1
BwRTQ582.png,jawa,train,995,1
pSKsyIru.png,sunda,train,996,1
22PuHPHT.png,lampung,train,997,1
QGDNJquS.png,sunda,train,998,1
ejv8VdvJ.png,jawa,train,999,1
3XCKjrFv.png,bali,train,1000,1
i6jX5VMn.png,sunda,train,1001,1
I5PChxPI.png,jawa,train,1002,1
HdxdThx8.png,bali,train,1003,1
q8IFpkSi.png,bali,train,1004,1
BY8lyTaX.png,sunda,train,1005,1
n3BBzqrJ.png,lontara,train,1006,1
baTQS37T.png,sunda,train,1007,1
8zX3Bk38.png,lontara,train,1008,1
11J5YDvg.png,jawa,train,1009,1
mIZSvA7u.png,sunda,train,1105,2
MXJBUBMT.png,jawa,train,1011,1
ATThQiJO.png,pegon,train,1012,1
ezxa6soR.png,lampung,train,1013,1
zSQEmPHo.png,jawi,train,1014,1
jYd9XEoO.png,pegon,train,1015,1
o7uoMt0D.png,jawa,train,1016,1
lOsHKXKt.png,bali,train,1017,1
YV05c7bO.png,pegon,train,1018,1
nz0luBwZ.png,sunda,train,1019,1
pSiKFjbE.png,lampung,train,1020,1
wrUViaar.png,jawa,train,1021,1
LtuVyyLs.png,jawi,train,1022,1
yK0QM0aZ.png,jawa,train,1023,1
F2BFe1Ft.png,pegon,train,1024,1
zIsxfEpX.png,jawa,train,1025,1
6qJNCoYy.png,jawi,train,2703,6
wBLg71Yy.png,lontara,train,1027,1
qpfkhEY1.png,pegon,train,1028,1
h3l9ppZ3.png,jawa,train,1029,1
cwBsh56a.png,pegon,train,1030,1
5CEDhrRj.png,sunda,train,1031,1
fuuZiyNB.jpg,lontara,train,1032,1
Qp5L2a6r.png,lontara,train,1033,1
A4lcvyH2.png,sunda,train,1034,1
Rw9cWoNQ.png,lontara,train,1035,1
gau3WdqE.png,jawi,train,1036,1
6i4aihLB.png,jawa,train,1037,1
OInGUFul.png,jawi,train,1038,1
AaFlOUh2.png,jawi,train,1039,1
WeFVJU48.png,bali,train,1040,1
Bc8w4GiB.png,sunda,train,1041,3
nN36nXcf.png,sunda,train,2434,42
RdbueIP3.png,jawi,train,1043,1
IF7uM85N.png,bali,train,1044,1
bOpBfm5b.png,sunda,train,1045,1
aWDmeZnl.png,pegon,train,1046,1
aUXYRTlv.png,sunda,train,1047,1
dvfU4Fz4.png,jawi,train,1048,1
rruEa7kF.png,jawi,train,1049,1
Katgct1b.png,lampung,train,1050,1
DnGgNuXD.png,jawi,train,1051,1
8hHxmufk.png,bali,train,1052,1
D05LoIbZ.png,jawi,train,1053,1
GimhRf53.png,jawi,train,1054,1
bCIsakwd.png,lampung,train,1055,1
i6A1RSR1.png,jawi,train,1056,1
yvhE48gD.png,pegon,train,1057,1
noNn865N.png,jawa,train,1058,1
BaycxHhF.png,jawi,train,1059,1
8aXb57MZ.png,jawi,train,1060,1
KqXg11it.png,jawa,train,1061,1
fru6b0zL.png,jawi,train,1062,1
2Ep3D91l.png,pegon,train,1063,1
NZSKqCu2.png,sunda,train,1064,1
j2pF621b.png,sunda,train,1065,1
lUs8lUdP.png,jawa,train,1066,1
Co0lR3pn.png,jawa,train,1067,1
qbOGYkER.png,jawa,train,1068,1
8Pg4QEHg.png,sunda,train,1069,1
TSTe8GQ1.png,jawa,train,1070,1
GHmYgsU1.png,sunda,train,1071,1
MuR7rzdl.jpg,jawa,train,1072,1
BqUmXjph.png,sunda,train,1073,1
gOhGTv61.png,jawa,train,1074,1
pUiOAa74.png,jawi,train,1075,1
iodbCLbu.png,lontara,train,1076,1
MK1maYWw.png,lampung,train,1077,1
s9TzT5gN.png,lampung,train,1078,1
3U5RoRQk.png,jawi,train,1079,1
MMFqryiY.png,lampung,train,1080,1
5qMFRTiX.png,jawa,train,1081,1
4LRyTHiQ.png,sunda,train,1082,1
5AUniMPt.png,lontara,train,1083,1
QeEf1zIv.png,lampung,train,1084,1
8lodvJ0E.png,sunda,train,1085,1
Z0SqcnG4.png,sunda,train,2935,7
9fr0iKs3.png,jawi,train,1087,1
HaZZ4QH2.png,lampung,train,1088,1
6xDUKb3K.png,lampung,train,1089,1
iI6in3eP.png,bali,train,1090,1
lU5xgYR0.png,jawi,train,1091,1
7i8PG9Ub.png,sunda,train,3836,2
sJ0iKoM1.png,jawi,train,1093,1
Ta0x7Eph.png,bali,train,1094,1
mnehekz3.png,jawa,train,1095,1
EOH2hydY.png,jawa,train,1096,1
krGxZur9.png,lontara,train,1097,1
kZHNa11x.png,lontara,train,1098,1
GGtyvDUK.png,jawi,train,1099,1
wbJxvXIi.png,jawi,train,1100,1
2SrsTCNZ.png,sunda,train,1101,1
QrQvIixH.png,sunda,train,1102,1
EvefOGy3.png,jawi,train,1103,1
zM4t7zMV.png,sunda,train,1104,1
Xeg5Vipo.png,sunda,train,1105,2
PxvIygvK.png,sunda,train,1106,2
MKEj9Egy.png,pegon,train,1107,1
xJX17TF8.png,jawi,train,1108,1
ewvo77IW.png,jawa,train,1109,1
4Z7OoWaz.png,sunda,train,2935,7
SGWBg1Sk.png,sunda,train,1111,1
WyrlDhoh.png,jawi,train,1112,1
hiYUQY8w.png,pegon,train,1113,1
Bv2oyw7P.png,pegon,train,1114,1
dLaKcGAs.png,lampung,train,1115,1
9hZnoYgP.png,sunda,train,3693,3
Re4aIUH9.png,lontara,train,1117,1
alDc3OSN.png,jawi,train,1118,1
pSWmA3Un.png,jawa,train,1119,1
2jtMkRoa.png,sunda,train,1120,1
h5GN86Z8.png,sunda,train,1121,1
g5EaEpvy.png,lontara,train,1122,1
lvH9xi3L.png,jawa,train,1123,1
7B9GsLot.png,sunda,train,1124,1
IYZ4iF9X.png,sunda,train,2434,42
5XOC7t4K.png,sunda,train,1126,1
sZVE2ywp.png,pegon,train,1127,1
RJPuZlBW.png,jawa,train,1128,1
ZpHspSiD.png,jawa,train,1129,1
tVLTxNyb.jpg,pegon,train,1130,1
uqQiKkIP.png,bali,train,1131,1
WHOTc9Kh.png,jawa,train,1132,1
OKkmXzt8.png,jawa,train,1133,1
72uKrvWD.png,jawa,train,1134,1
pxo8iU3u.png,lampung,train,1135,1
6lzzj1My.png,jawi,train,1136,1
CUJFtpU0.png,jawi,train,1137,1
Pn2o0YTT.jpg,jawa,train,1138,1
kdMmxAfq.png,sunda,train,1139,1
Y96AH3bs.png,lontara,train,1140,1
l8CCE88p.png,lampung,train,1141,1
mKIZSzSN.png,sunda,train,1142,1
aIifqU3i.png,jawi,train,1143,1
zrz1gBi8.png,pegon,train,1144,1
wNTWQ7Eu.png,jawa,train,1145,1
Klwhq4ps.png,jawi,train,1146,1
6L6oDkMj.png,pegon,train,1147,1
bnhZPFr1.png,sunda,train,1148,1
6Jj7eo3O.png,sunda,train,1149,1
wPTaDzIy.png,bali,train,1596,2
JAYqAwsv.png,bali,train,1151,1
VjC2Zk8B.png,jawi,train,1152,1
iYM4n0S7.png,pegon,train,1153,1
FAMrEL5t.png,jawa,train,1154,1
GqTzvICw.png,lontara,train,1155,1
kz50SphP.png,bali,train,1156,1
R7LZ7gT7.png,jawa,train,1157,1
cg6YBstG.png,sunda,train,1158,1
XzNnUpQh.png,sunda,train,2434,42
aN9eOSXS.jpg,jawi,train,1160,1
oTyT8UlN.png,sunda,train,1161,1
HSmSrC1f.png,jawi,train,1162,1
ieCwAOj8.png,lontara,train,1163,1
LRUV85Nq.png,lontara,train,1164,1
gEP1AjoU.png,sunda,train,1165,1
hXcSm3XE.png,sunda,train,1166,1
JbnV2aI4.png,pegon,train,1167,1
jp0XB4bC.png,jawi,train,2062,2
WximjsPa.png,lampung,train,1169,1
Cj6fhTfi.png,lontara,train,1170,1
pciJQTiE.png,lampung,train,1171,1
iNvknkP5.png,bali,train,1172,1
peQKGGlM.png,pegon,train,1173,1
wgJN7jBV.png,lontara,train,1174,1
fKR9IIiQ.png,jawi,train,1175,1
fWOVNtAL.png,lontara,train,1176,1
EWKLlLMS.png,jawi,train,1177,1
tycI2E60.png,jawa,train,1178,1
mX6JeAay.jpg,lontara,train,1179,1
UYStIPdv.png,lontara,train,1180,1
MYzLfnpF.png,bali,train,1181,1
pikUEMoX.png,lampung,train,1878,3
6CYeL72O.png,sunda,train,1183,1
CwYhcemU.png,jawi,train,2290,2
bK8eXPbH.png,jawa,train,1185,1
tcGUJD42.png,bali,train,1186,1
XE8xFXcX.png,jawi,train,3356,2
fN0sbRwP.png,lampung,train,1188,1
CkxgOrzC.png,bali,train,1189,1
2QJgfFSK.png,sunda,train,2434,42
e7lxgzEX.png,lontara,train,1191,1
tp9qoZRs.png,jawa,train,1192,1
NbPLh9RR.png,jawa,train,1193,1
fChr7anR.png,bali,train,1194,1
eYLW9c4b.png,jawi,train,1195,1
XbEHmHlv.png,pegon,train,1196,1
4jN9hS8W.png,sunda,train,1197,1
Wzbtjc6D.png,lontara,train,1198,1
MPS9kbYk.png,bali,train,1199,1
0P0G9kXl.png,sunda,train,1200,1
6xp7t7dv.png,lampung,train,1201,1
VNgFlTGn.png,sunda,train,1202,1
McbzBlOe.png,jawi,train,1203,1
3v4NqUc3.png,bali,train,1204,1
aqLVKvZq.png,lampung,train,1205,1
CfHqeTls.png,jawi,train,1206,1
jIilztY5.jpg,bali,train,1207,1
pS22M8WI.png,jawa,train,1208,1
bujx5toW.png,lontara,train,1209,1
g3tAkhyr.png,lampung,train,1210,1
YUFuRAx6.png,sunda,train,1211,1
h3exH7tZ.png,lampung,train,1212,1
CgDIIDUS.png,lontara,train,1213,1
JBoPkgax.png,jawa,train,1214,1
k90N8S4u.png,jawa,train,1215,1
5ghxWNyR.jpg,jawa,train,1216,1
9tdOj7fa.png,lontara,train,1217,1
HhhrLbSz.png,bali,train,1218,1
zAnFtNxA.png,jawa,train,1219,1
N8fx0ckv.png,sunda,train,1220,1
UmCki9z3.png,bali,train,1221,1
GOkjzosa.png,jawa,train,1222,1
IDpHW9DT.png,pegon,train,1223,1
oLaVz1RZ.png,sunda,train,1224,1
F6VAx3lT.png,jawi,train,1225,1
ZUT2PB1L.png,jawi,train,1226,1
4ocQNYId.png,lampung,train,3519,2
2fhz1UCI.png,jawi,train,1228,1
2Yex6aA9.png,lampung,train,1229,1
cCmV6Lgk.png,lampung,train,1230,1
sqBZ8Hk7.png,bali,train,1231,1
dT68gWIu.png,jawi,train,1350,2
9CLHUxKU.png,jawa,train,1233,1
Mze89h6X.png,lontara,train,1234,1
6NGSKGLk.png,lampung,train,1235,1
sb2Ps29j.png,bali,train,1236,1
jXAPE9Eo.png,jawa,train,1237,1
a2VxfwzN.png,jawi,train,1238,1
0qtTI1jU.png,jawa,train,1239,1
O9SD6pqN.png,lampung,train,1240,1
XxZwwo8P.png,bali,train,1241,1
3x3FnwZF.png,jawa,train,1242,1
oHI7dYTY.png,jawi,train,1243,2
BiHHi4at.png,sunda,train,1244,1
4DqqHcE9.png,pegon,train,1245,1
5JCZ9Xd0.png,jawi,train,1246,1
7A85hO7m.png,lontara,train,1247,1
3VNuE1ij.png,sunda,train,1248,1
JzKDVyzr.png,sunda,train,1249,1
A4F6q5kO.png,sunda,train,1250,1
2xWIPu4c.png,jawi,train,1251,1
ht8WgAl0.png,lampung,train,1252,1
bJgQiB3q.png,sunda,train,1253,1
XbNnHsqT.png,bali,train,1254,1
HSPlRvu6.jpg,lontara,train,1255,1
yCjpXHMD.png,jawi,train,1256,1
beQ9FGMV.png,pegon,train,1257,1
3ZsXk0D6.png,jawi,train,1258,1
kuKMn0V1.png,jawi,train,1259,1
sXD64T1B.png,lampung,train,1260,1
i7V6mkQt.png,sunda,train,1261,1
GHfdMfJf.png,jawa,train,1262,1
9bd0M7ij.png,pegon,train,1263,1
RCCBwFOz.png,jawi,train,1264,1
Ymh2tbFw.png,bali,train,1265,1
c7r3oRsw.png,lontara,train,1266,1
wy19yn7P.png,bali,train,1267,1
omJSP26e.png,jawi,train,1268,1
iuBUw6Z0.png,jawi,train,1269,1
hephL39u.png,sunda,train,1270,2
yG4PsbvZ.png,bali,train,1271,1
3E6RGIb9.png,lampung,train,2213,2
yv7y2Uyf.png,pegon,train,1273,1
oJe8JySY.png,bali,train,1274,1
MGaJkGc8.png,lontara,train,1275,1
nmN9SKz7.png,sunda,train,1276,1
jHj3sS9r.png,jawa,train,1277,1
Uvojcyqv.png,sunda,train,1278,1
zDUC5EK7.png,sunda,train,1279,1
VCA0rqrB.png,pegon,train,1280,1
auKXQuSg.png,sunda,train,1281,1
Z8VqzwQC.png,bali,train,1282,1
A9bGt749.png,sunda,train,1283,1
VbnNzoYT.png,jawa,train,1284,1
ixZuvAcb.png,lontara,train,1285,1
7aDRp8vj.jpg,jawa,train,1286,1
XPzLX5cB.png,jawi,train,1287,1
aoyEVfoQ.png,jawa,train,1288,1
lXOU7ZRb.png,jawi,train,1289,1
QSAznllM.png,pegon,train,1290,1
3dRlOZwL.png,pegon,train,1291,1
O8DUo3Q0.png,pegon,train,1292,1
khZ1OaBE.png,sunda,train,2946,4
IIjZGtAH.png,jawa,train,1294,1
kc1azKPu.png,bali,train,1295,1
toRzpmzN.png,lontara,train,1296,1
1JcDslfr.png,jawi,train,1297,1
gYf9v3FU.png,jawi,train,1298,1
8sJ8xcoT.png,lampung,train,1299,1
zL9Uvixs.png,sunda,train,1300,2
uuK4oQAM.png,jawi,train,1301,1
2H0tXNTD.png,jawa,train,1302,1
WWCrZrGd.jpg,bali,train,1303,1
oLu3aUf1.png,lampung,train,1304,1
gffa5wIo.png,pegon,train,1305,1
V4j3pTVL.png,bali,train,1306,1
EAumamZe.jpg,jawi,train,1307,1
Qf2P4kf8.png,lontara,train,1308,1
9OCyzKMd.png,jawi,train,1545,2
guc21whT.png,jawi,train,1310,1
WNbjDQsY.png,lontara,train,1311,1
WQnwcXli.png,sunda,train,1312,1
tSvmHzgw.png,pegon,train,1313,1
dsKJVHpv.png,sunda,train,1314,1
l3m9mDnW.png,lampung,train,1315,1
r9G0LEC3.png,jawi,train,2329,4
6hlKj9E8.png,jawi,train,1317,1
r8q94hOZ.png,sunda,train,1318,1
FyGyCJuF.png,sunda,train,1319,1
YRWrng7x.png,jawi,train,1320,1
jB3qCu2R.png,lampung,train,2190,4
Q6izBwPY.png,jawi,train,1322,1
meHehKb8.png,bali,train,1323,1
M0CnZ2cz.png,bali,train,1324,1
rCyplLeH.png,lampung,train,1325,1
hj9MdB5L.png,sunda,train,1326,1
Kz7831AM.png,jawa,train,1327,1
LckMmuIr.png,sunda,train,1328,1
