image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x
mQYCGlTg.png,bali,train,803,59,PNG,line,0,0,0.9281522497280368
Q3kRJ6xo.png,jawa,train,949,88,PNG,line,1,1,0.898544337459298
qKrhfGzf.png,jawi,train,439,64,PNG,line,2,2,0.8839893613205272
LhjUco2x.png,lampung,train,122,39,PNG,line,3,3,0.9114516318471203
uIBwhlqU.png,jawi,train,627,93,PNG,line,2,2,0.8880731389280498
ckJUAUBq.png,lontara,train,940,57,PNG,line,4,4,0.9180636823187343
47WprzGZ.png,bali,train,1511,68,PNG,line,0,0,0.9273108354531544
nbDYiJ5s.png,jawa,train,935,79,PNG,line,1,1,0.8988466264950745
GQtfL5mW.png,lampung,train,893,55,PNG,line,3,3,0.9156628745136968
HKwzw4nv.png,lampung,train,227,87,PNG,line,3,3,0.9155536859594741
xRVYH2Wt.png,lampung,train,141,47,PNG,line,3,3,0.9184294729038565
Zm5B81LE.png,lampung,train,120,37,PNG,line,3,3,0.9086119861162902
lPJpDgwW.jpg,bali,train,1200,675,JPEG,page,0,1,0.4933803684161888
Vz1nxIKv.png,jawi,train,700,446,PNG,page,2,5,0.8658445349033739
NB6PonAo.png,bali,train,1410,54,PNG,line,0,0,0.926984275736761
0ZdBQtWj.png,jawi,train,262,40,PNG,line,2,2,0.8968139562431477
CDwRTRLG.png,lampung,train,143,36,PNG,line,3,3,0.9123900575941382
XjP6P9L1.png,pegon,train,148,118,PNG,block,5,5,0.9353609141514041
j35vlXtu.png,lontara,train,919,82,PNG,line,4,4,0.9209907722663314
eWDZoAtS.png,jawa,train,651,98,PNG,line,1,1,0.8996150328767539
0yw3HUMJ.png,jawa,train,1019,131,PNG,line,1,1,0.8941002680676412
nTasNM93.png,lontara,train,235,51,PNG,line,4,4,0.921646812218278
4mbeSD03.png,jawi,train,500,52,PNG,line,2,2,0.898528277570505
BH0R4c3B.jpg,bali,train,735,463,JPEG,page,0,0,0.935825028182264
DMfn9sN7.png,jawa,train,364,60,PNG,line,1,1,0.8960768375038292
tRAMwJga.png,jawi,train,255,58,PNG,line,2,2,0.886967473639194
bG8nMmtY.png,bali,train,1421,71,PNG,line,0,0,0.9253965273468432
vgRH3hfk.webp,lontara,train,720,565,WEBP,page,4,4,0.9217425458149622
RjPg5YEs.png,lontara,train,1046,40,PNG,line,4,4,0.9279344878260507
p5Nke4ur.png,lontara,train,943,73,PNG,line,4,4,0.9224031381761268
dkcNWByU.png,lontara,train,943,55,PNG,line,4,4,0.9124739998813151
ZIMyFIYP.png,jawi,train,184,51,PNG,line,2,2,0.8827551061886839
1dLNRoUS.png,lampung,train,99,48,PNG,line,3,3,0.9116945268062838
KxPXeWmk.png,lontara,train,936,51,PNG,line,4,4,0.9219448703152525
szJtpSIy.png,pegon,train,126,118,PNG,block,5,5,0.5703199702371646
lfmVTRk6.png,bali,train,131,44,PNG,line,0,0,0.9220214058866479
45lJaV4Z.png,sunda,train,44,54,PNG,glyph,6,2,0.8782914597220757
qovgDuWs.png,jawi,train,190,48,PNG,line,2,2,0.8850359417675678
kckfQOzE.png,lampung,train,281,80,PNG,line,3,3,0.9148367298414095
nnhsY4Ch.png,jawi,train,408,58,PNG,line,2,2,0.8584876857733146
W2hIuZd0.png,sunda,train,42,35,PNG,glyph,6,6,0.8948208706491911
GA868jP9.png,lontara,train,938,56,PNG,line,4,4,0.9260996480787732
hqBcTp3a.png,lontara,train,543,43,PNG,line,4,4,0.9204380329853561
6sBveoL3.png,jawi,train,352,92,PNG,line,2,2,0.8670445083867125
TaKnFs4O.png,sunda,train,764,96,PNG,line,6,6,0.8982452926574883
s6OZpx9Q.png,jawa,train,923,66,PNG,line,1,1,0.896387078147592
2r1iIqoq.png,sunda,train,44,54,PNG,glyph,6,6,0.9013016052568738
6AetDGDX.png,jawa,train,535,63,PNG,line,1,1,0.8970818663222264
vOlQz7X4.png,jawa,train,897,59,PNG,line,1,1,0.8988648137956132
aRBdtt5d.png,lampung,train,112,36,PNG,line,3,3,0.9106650902237923
hf31jPKG.png,pegon,train,898,82,PNG,line,5,5,0.9360985890518407
XraAu4KR.png,sunda,train,55,56,PNG,glyph,6,6,0.8936821525521418
CVfP1EKb.png,jawa,train,611,79,PNG,line,1,1,0.8986989439532292
0PmCdXWH.png,jawi,train,807,82,PNG,line,2,2,0.8890367746005082
KyG3HZrn.png,lampung,train,152,43,PNG,line,3,3,0.9105664176744874
QUhZ58H3.png,pegon,train,183,155,PNG,block,5,5,0.9315129566887189
iJ9kUjfo.png,bali,train,1379,61,PNG,line,0,0,0.9254986675524374
TiUZu5be.png,jawi,train,792,70,PNG,line,2,2,0.8948072070071484
twC5znxg.png,lontara,train,769,54,PNG,line,4,4,0.9233865904140303
4kq9j1Pf.png,bali,train,584,61,PNG,line,0,0,0.9260002554560575
3ICL8wtf.png,bali,train,1405,64,PNG,line,0,0,0.9246158441026439
o87hFitu.png,pegon,train,65,62,PNG,glyph,5,5,0.9273140162822163
U7PXw2sv.png,jawa,train,93,43,PNG,line,0,0,0.9146113306915871
ZoYW5UTA.png,jawa,train,984,82,PNG,line,1,1,0.899842376422352
V4z6YJQd.png,jawi,train,803,69,PNG,line,2,2,0.8933476521420366
FPo8eKNu.webp,jawa,train,1280,720,WEBP,page,1,1,0.9028591500599418
hX1yIidx.png,sunda,train,256,70,PNG,line,6,6,0.9005679583666178
X7X88S7M.png,lampung,train,284,82,PNG,line,3,3,0.9119952636758984
bKCmBert.png,lampung,train,844,40,PNG,line,3,3,0.912460516186683
oAuDOcs1.png,pegon,train,864,60,PNG,line,5,5,0.9365697991424177
hMk547j4.png,jawi,train,151,86,PNG,block,2,2,0.8937074529325432
YUnQJDOQ.png,lampung,train,144,43,PNG,line,3,3,0.916861538823377
CBTHvbPw.png,jawa,train,603,59,PNG,line,1,1,0.8984714446077068
smPY9kPL.png,jawi,train,355,55,PNG,line,2,2,0.9103124974528652
j5Hqfx2s.png,lampung,train,84,33,PNG,line,3,3,0.9161486765444871
XBkOlqJG.png,bali,train,1405,65,PNG,line,0,0,0.9259996089125595
zM93gk21.png,sunda,train,80,55,PNG,block,6,6,0.8987541080700959
v0eRKhNN.jpg,lontara,train,750,500,JPEG,page,5,5,0.6711224911996756
kvNQnwyn.png,sunda,train,44,36,PNG,glyph,6,6,0.9082896343715339
VlCMn0lr.png,lontara,train,943,75,PNG,line,4,4,0.924709189246903
NI1PSZZR.png,lontara,train,760,50,PNG,line,4,4,0.9215258511085113
u68g7AwR.png,jawi,train,71,49,PNG,glyph,2,2,0.8884330231895033
7XGmQ6mf.png,jawa,train,986,73,PNG,line,1,1,0.8976675440653936
9Ugdllgt.png,lampung,train,175,84,PNG,line,3,3,0.9101188612436876
4kfjqqOT.png,jawi,train,799,87,PNG,line,2,2,0.8563507258959522
j6DBnD9K.png,sunda,train,789,73,PNG,line,6,6,0.8988380439141297
ej2161Uz.png,jawi,train,804,93,PNG,line,2,2,0.8981902192805571
oIPc51RQ.png,jawa,train,950,91,PNG,line,1,1,0.8967788121747907
6vzR4WZ6.png,jawa,train,956,71,PNG,line,1,1,0.8963821593143279
8ofWxJYc.png,lampung,train,116,43,PNG,line,3,3,0.916397170591573
SZpAml1X.png,sunda,train,280,44,PNG,line,6,6,0.905248554474555
FeBshSio.png,lampung,train,138,42,PNG,line,3,3,0.9120686356282524
yheWj3KC.png,lampung,train,116,36,PNG,line,3,3,0.9185318110431581
jcEoAn0N.png,lontara,train,938,50,PNG,line,4,4,0.9211736838212269
4vdvnZuM.png,jawa,train,899,59,PNG,line,1,1,0.8992297538894807
zmwL3UBK.png,jawi,train,800,75,PNG,line,2,2,0.896139937152112
Zxz9Llmw.png,bali,train,1294,64,PNG,line,0,0,0.9245955624033055
vVc2WZn3.png,jawi,train,242,65,PNG,line,2,2,0.887094782074458
tHvUSGPF.png,sunda,train,703,49,PNG,line,6,6,0.9021612601869473
z1gWHjA6.png,sunda,train,73,55,PNG,glyph,6,6,0.8900808474567863
p1nlqTvi.jpg,jawi,train,742,1080,JPEG,page,2,2,0.7931187437299018
3MuE8FY7.png,lampung,train,293,64,PNG,line,3,3,0.9131109641745973
9xvc7vM6.png,jawi,train,100,62,PNG,block,2,2,0.8764125488227653
uMBq6swg.png,bali,train,1095,71,PNG,line,0,0,0.9251548766213179
aIrqAzFn.png,jawi,train,348,69,PNG,line,2,2,0.8973904866369452
fIpdDLFH.png,lontara,train,935,53,PNG,line,4,4,0.923587568269311
keCE1USA.png,lampung,train,126,37,PNG,line,3,3,0.9148372132700153
k2FvNHaO.png,lampung,train,134,30,PNG,line,3,3,0.9162177285659177
2DTUQgGc.png,jawa,train,648,79,PNG,line,1,1,0.8990711815025163
fQI2qgTw.png,sunda,train,523,70,PNG,line,6,6,0.8990611111406563
bKIFksG8.png,lampung,train,151,37,PNG,line,3,3,0.9122118144463244
J7tNGxwh.png,sunda,train,781,71,PNG,line,6,6,0.8988551431995851
glOJOXcx.png,lampung,train,93,37,PNG,line,3,3,0.9148227579288735
HpJ8LzOu.png,sunda,train,117,45,PNG,line,6,6,0.9002732861450512
bdGRQd5v.png,sunda,train,311,42,PNG,line,6,6,0.8921938233533798
vJucb8db.png,sunda,train,815,67,PNG,line,6,6,0.8949609278874033
rNoV0RcT.png,jawi,train,361,52,PNG,line,2,2,0.8970396904699709
cszzH9hp.png,jawi,train,826,87,PNG,line,2,2,0.8930361801023954
p0ZYvG0T.png,sunda,train,265,42,PNG,line,6,6,0.9001323622868806
gS8V28Q0.png,jawa,train,689,64,PNG,line,1,1,0.9024041693743609
04Xl96UM.png,jawi,train,799,90,PNG,line,2,2,0.8845989434730697
4Sfkw8rm.png,sunda,train,40,36,PNG,glyph,6,6,0.9275394218622943
QDlvEOvV.png,sunda,train,124,56,PNG,line,6,6,0.905291847529863
ZbmjVhfI.png,sunda,train,57,47,PNG,glyph,6,6,0.9028624174174316
qZL4Jq7a.png,lampung,train,131,31,PNG,line,3,3,0.9141905461060473
kSGmDn7W.png,pegon,train,131,121,PNG,block,5,5,0.9372762170887714
db0c2Z4p.png,lampung,train,1074,575,PNG,page,3,2,0.5167314720657116
nYwmrm3I.png,lontara,train,936,52,PNG,line,4,4,0.919166945879806
bk0jl4qo.png,lontara,train,943,56,PNG,line,4,4,0.9212148265461718
mgAx8AiT.png,lampung,train,92,37,PNG,line,3,3,0.9190551496013278
GpM40HmE.png,jawi,train,252,72,PNG,line,2,2,0.9109655252200595
F2izSnYq.png,pegon,train,149,138,PNG,block,5,5,0.9332794592047041
g6OoA5L1.png,pegon,train,138,130,PNG,block,5,5,0.937493440684789
rpwRJFPi.png,lontara,train,819,65,PNG,line,4,4,0.9234851591912181
GlcHHmBv.png,lontara,train,949,35,PNG,line,4,4,0.9260710570149627
1zxp9geQ.jpg,jawa,train,1200,675,JPEG,page,1,1,0.8977517344808489
ih7t7yJy.png,jawi,train,110,76,PNG,block,2,2,0.7952536678697365
bDwOcDTg.png,lampung,train,99,36,PNG,line,3,3,0.9186705389011943
DIlL0Urz.png,jawi,train,141,93,PNG,block,2,2,0.8244351856634866
JWawKQ9Q.png,sunda,train,757,88,PNG,line,6,6,0.8976350170056123
vSBHNoJ1.png,jawi,train,896,72,PNG,line,2,2,0.8191783880037746
QGrVt7Vu.png,jawi,train,759,42,PNG,line,2,2,0.44807192344817864
2nQQobQf.png,lampung,train,234,87,PNG,line,3,3,0.906073623417918
WT8CWUGj.png,sunda,train,821,67,PNG,line,6,6,0.9006104830809455
mBTY89oL.png,sunda,train,213,48,PNG,line,6,6,0.9006735897523636
LO3HoNVO.png,bali,train,1385,68,PNG,line,0,0,0.9260758641864086
WJRPxjha.png,lampung,train,86,39,PNG,line,3,3,0.9116967120491025
MsLQzDrg.png,jawi,train,123,74,PNG,block,2,2,0.898410942621107
Zpy0Fr7R.png,jawa,train,988,61,PNG,line,1,1,0.8970631242424513
e4Me7LMM.png,pegon,train,148,129,PNG,block,5,5,0.9354412393471117
fhfb6Iy5.png,jawa,train,600,74,PNG,line,1,1,0.8976471187978421
KYF9xvKR.png,sunda,train,132,129,PNG,block,6,6,0.9003142493816821
RkaUxkjW.png,lampung,train,136,41,PNG,line,3,3,0.9147645240172531
rA5HNNrH.png,lampung,train,116,48,PNG,line,3,3,0.9156132849492937
hXTsTsZC.png,lontara,train,216,60,PNG,line,4,4,0.9235752646749402
nXMcwUDe.png,pegon,train,881,89,PNG,line,5,5,0.7045694545755445
4EW31qUo.png,bali,train,479,74,PNG,line,0,0,0.923137383770636
adLSFAug.png,lampung,train,135,37,PNG,line,3,3,0.9116688679136029
7n8YNOrd.png,sunda,train,74,40,PNG,glyph,6,6,0.8965835948561987
Vu91eBay.png,jawi,train,424,63,PNG,line,2,2,0.8872270499105585
XUDGbHlp.png,lampung,train,100,38,PNG,line,3,3,0.9123470521279398
v9lgekSy.png,pegon,train,839,72,PNG,line,5,5,0.9145851805275045
A3HWu1eb.png,sunda,train,35,33,PNG,glyph,6,6,0.8958326717407128
YLEyhwV4.png,jawi,train,347,52,PNG,line,2,2,0.9063507626387121
ztUA2eyb.png,lampung,train,122,36,PNG,line,3,3,0.9182462855296157
tB4d96sN.png,jawa,train,825,60,PNG,line,1,1,0.8969080965689562
xpLtIH56.png,lontara,train,941,47,PNG,line,4,4,0.9197263547394435
PgEIaKx4.png,sunda,train,702,47,PNG,line,6,6,0.9024185276868012
nGhp8rvR.jpg,lontara,train,528,800,JPEG,page,4,4,0.9237935208377586
yKdVboEu.png,pegon,train,139,126,PNG,block,5,5,0.934976370130454
Rj5VD0fQ.png,lampung,train,140,41,PNG,line,3,3,0.914467356048224
ZHkOKSy0.png,jawi,train,801,90,PNG,line,2,2,0.8795116667544793
VnTJSRqO.png,jawa,train,854,61,PNG,line,1,1,0.8955581255593645
WHAHum19.png,lampung,train,202,76,PNG,line,3,3,0.9117219341947275
92b3Lu4Z.png,sunda,train,61,54,PNG,glyph,6,6,0.901925225318397
GqN3J713.png,bali,train,1481,71,PNG,line,0,0,0.9245935979378966
bkznjpsi.png,jawi,train,786,74,PNG,line,2,2,0.8918932490711814
NBsppWE3.png,pegon,train,163,143,PNG,block,5,5,0.9290429343579077
BAbW4cIv.png,jawa,train,934,98,PNG,line,1,2,0.19996820668920579
svygWLbh.png,lampung,train,274,67,PNG,line,3,3,0.9113132019614125
NWOTfE5V.png,jawi,train,815,83,PNG,line,2,2,0.8923889352428103
tcXc4HNt.png,jawi,train,56,32,PNG,glyph,2,2,0.8800842583753425
vxqbLBEN.png,sunda,train,69,39,PNG,glyph,6,6,0.8858071831574769
Z4QcGBcg.png,lontara,train,828,49,PNG,line,4,4,0.9249572759438401
rIBiikZY.png,sunda,train,81,54,PNG,block,6,6,0.9090600174364757
UAFq2GKA.png,sunda,train,45,51,PNG,glyph,6,6,0.8869703377420508
cM7aMsIP.jpg,jawa,train,1024,543,JPEG,page,1,1,0.8852654124892513
0YnIb1mk.png,lampung,train,133,39,PNG,line,3,3,0.9185657070316491
chZLlGCH.png,lontara,train,961,42,PNG,line,4,4,0.9224490728059846
zGQ2vh1g.png,bali,train,1546,71,PNG,line,0,0,0.9202204883081317
TfrcAKgY.png,sunda,train,179,69,PNG,line,6,6,0.899076614118174
Ei2KJkYS.png,bali,train,1416,71,PNG,line,0,0,0.9252598352060893
qhrOiqcN.png,sunda,train,44,54,PNG,glyph,6,6,0.9155724268339307
4rzA2cl1.jpg,bali,train,1706,960,JPEG,page,0,0,0.8968878364093102
PC0AuloZ.png,jawi,train,892,68,PNG,line,2,2,0.8866842748538036
EYAoWksO.png,bali,train,1360,63,PNG,line,0,0,0.9278651418543381
r6Y1zvkz.png,bali,train,1279,73,PNG,line,0,0,0.9222078227138795
0B9h6mx2.png,jawa,train,685,66,PNG,line,1,1,0.8998468349595002
hGEa2KFw.png,lampung,train,214,95,PNG,line,3,3,0.9108712283377091
nYKoXEgH.png,lampung,train,144,42,PNG,line,3,3,0.9111705022049024
BekUheLH.png,jawi,train,197,66,PNG,line,2,2,0.890146134428361
tviyv7W0.jpg,lampung,train,970,544,JPEG,page,3,3,0.9160311988271019
sFkNBSo3.png,jawa,train,517,49,PNG,line,1,1,0.8949863169762226
bqKF2TcM.png,sunda,train,785,65,PNG,line,6,6,0.9141485237460482
65SxWsqy.png,jawi,train,521,74,PNG,line,2,2,0.8579125510353459
kKxTldHU.png,jawi,train,955,65,PNG,line,2,2,0.8509369980081052
9VjPtma0.png,jawa,train,650,78,PNG,line,1,1,0.8960979234992077
hhwxutSL.png,jawa,train,595,46,PNG,line,1,1,0.8945511560753808
tGgh8G2Z.png,jawi,train,376,82,PNG,line,2,0,0.7903927717422206
lhv9S38a.png,sunda,train,784,68,PNG,line,6,6,0.9018245849735217
vKu41bF1.png,bali,train,1395,66,PNG,line,0,0,0.9261600189330411
gjbw7Txw.png,lampung,train,98,36,PNG,line,3,3,0.9160371643654738
zokFdUSP.png,jawi,train,16,21,PNG,glyph,2,2,0.8886847230627868
U0Nfvmit.png,sunda,train,120,45,PNG,line,6,6,0.9038897815465274
LeLdY3Qb.png,bali,train,86,58,PNG,block,0,0,0.9257752304588935
ff0VFdBw.png,lontara,train,948,74,PNG,line,4,4,0.8342858174910639
fOhRpUOR.png,sunda,train,157,43,PNG,line,6,6,0.9011962047071741
dKAZufxE.png,lampung,train,885,51,PNG,line,3,3,0.9176804918656166
NlJH7RsA.png,jawa,train,611,74,PNG,line,1,1,0.9032120300413001
i7vsDYaI.png,jawa,train,955,98,PNG,line,1,1,0.9006073754438381
vvKbeERx.png,jawi,train,451,62,PNG,line,2,2,0.8889996739481691
QSVdE7IT.png,lampung,train,143,42,PNG,line,3,3,0.9154486157944282
fSfO4lAR.png,jawi,train,800,70,PNG,line,2,2,0.894426112765622
IcMQ729U.jpg,bali,train,480,360,JPEG,page,0,0,0.9247294796559313
PUJYfPqc.png,jawa,train,107,82,PNG,block,1,1,0.818613729539753
8Fj6gzLT.png,lampung,train,276,72,PNG,line,3,3,0.9067921659764714
aRd3KGa1.png,jawa,train,393,51,PNG,line,1,1,0.8619444942699719
uWSyOh6F.png,jawa,train,891,66,PNG,line,1,1,0.8959512561228965
Jeqg0M7h.png,bali,train,1375,64,PNG,line,0,0,0.9253355604066841
JBNBOY4K.png,jawa,train,630,66,PNG,line,1,1,0.90102239454377
tz0qToNY.png,jawi,train,796,96,PNG,line,2,2,0.8588803880671588
V5Yi5RNT.png,lontara,train,932,47,PNG,line,4,4,0.9217519516912465
4v7HlP24.png,jawa,train,697,51,PNG,line,1,1,0.8993832542753036
KQn86KbN.jpg,bali,train,503,856,JPEG,page,1,0,0.24888918199682236
QGQKm9s0.png,lampung,train,219,80,PNG,line,3,3,0.9125017964318316
zxipBKYy.png,jawa,train,571,66,PNG,line,1,1,0.829210188301491
9kSoqZEt.png,sunda,train,823,73,PNG,line,6,6,0.9018401298088689
8AuxnEhR.png,jawa,train,577,59,PNG,line,1,1,0.895335624321761
yBtnmgOy.png,jawi,train,391,57,PNG,line,2,2,0.8895025347532312
GEO1YdWF.png,jawi,train,73,38,PNG,glyph,2,2,0.882402484999555
bI31kQ7C.png,sunda,train,54,44,PNG,glyph,6,6,0.8931588080687823
F4xub8nN.png,jawa,train,667,54,PNG,line,1,1,0.8999720215758279
s7ZSiH4S.png,jawi,train,418,94,PNG,line,2,2,0.9010077921897482
oh2MaR6D.png,lontara,train,942,50,PNG,line,4,4,0.9221439173236546
1Kr2Pnpk.png,jawa,train,945,56,PNG,line,1,1,0.8949358288531664
XtCkDoX1.png,pegon,train,825,93,PNG,line,5,5,0.9328403464418478
IKinYpX9.png,sunda,train,156,136,PNG,block,6,6,0.8801336372098126
oCVV5Hjk.png,lampung,train,269,40,PNG,line,3,3,0.915554559385696
DIA0j6SU.png,lampung,train,186,75,PNG,line,3,3,0.9123413144610832
zZCDmzPe.png,lontara,train,952,74,PNG,line,4,4,0.9182167990000734
HnelVBgL.png,jawi,train,386,66,PNG,line,2,2,0.8909931085640149
ZJH0XFls.png,jawa,train,915,56,PNG,line,1,1,0.8991090455910494
3OIQLttH.png,sunda,train,84,55,PNG,block,6,6,0.8929393353846858
8EkknZD6.png,jawi,train,952,72,PNG,line,2,2,0.8879215225200789
pReQqu8e.png,lampung,train,143,33,PNG,line,3,3,0.9140033374392337
A86cbI0P.png,sunda,train,300,282,PNG,page,6,5,0.8483087374809211
LVq2TXoU.png,jawi,train,220,71,PNG,line,2,2,0.8609415990454351
wezgD0gF.png,pegon,train,158,147,PNG,block,5,5,0.935406188015663
rriODEG0.png,jawa,train,958,86,PNG,line,1,1,0.9009423086948614
shhbB1gz.png,jawa,train,338,56,PNG,line,1,1,0.8942315408825858
xLcxiNs9.png,sunda,train,777,59,PNG,line,6,6,0.8998058686064934
qr0Dsa4r.png,jawa,train,700,730,PNG,page,1,1,0.8829613297164272
dYxZEzBa.png,sunda,train,820,69,PNG,line,6,6,0.8978463874539317
BBvCgo51.png,jawa,train,988,89,PNG,line,1,1,0.8955666046906159
LeTEDZBH.png,lampung,train,141,31,PNG,line,3,3,0.9158149396099615
O7G1SxRA.png,sunda,train,80,55,PNG,block,6,6,0.8972561291933254
GUq8AaWM.png,jawa,train,855,79,PNG,line,1,1,0.8992867807530356
eYz5jjXC.png,lontara,train,935,56,PNG,line,4,4,0.8698839697450425
80g7zxyM.png,jawa,train,701,112,PNG,line,1,1,0.8957699909158369
SCdW6REG.png,jawi,train,202,50,PNG,line,2,2,0.8889993130237676
RSuXHIPF.png,jawa,train,449,84,PNG,line,1,1,0.8977502714202845
I63uqhLK.png,lontara,train,943,56,PNG,line,4,4,0.9238619306362543
LliQF9GY.png,sunda,train,44,54,PNG,glyph,6,6,0.896325601703876
OhtDRxOw.png,sunda,train,186,50,PNG,line,6,6,0.9016115682916889
BwRTQ582.png,jawa,train,845,72,PNG,line,1,1,0.8966412963920596
pSKsyIru.png,sunda,train,190,58,PNG,line,6,6,0.9055002828791764
22PuHPHT.png,lampung,train,938,48,PNG,line,3,3,0.9099581095075232
QGDNJquS.png,sunda,train,787,73,PNG,line,6,6,0.8980770138966018
ejv8VdvJ.png,jawa,train,727,87,PNG,line,1,1,0.9024427176950687
3XCKjrFv.png,bali,train,1404,62,PNG,line,0,0,0.9268344412499784
i6jX5VMn.png,sunda,train,244,45,PNG,line,6,6,0.9022296704351912
I5PChxPI.png,jawa,train,817,131,PNG,line,1,1,0.8940629314563628
HdxdThx8.png,bali,train,1336,68,PNG,line,0,0,0.9233203684407522
q8IFpkSi.png,bali,train,1355,71,PNG,line,0,0,0.9227967248127141
BY8lyTaX.png,sunda,train,801,47,PNG,line,6,6,0.9044438214561982
n3BBzqrJ.png,lontara,train,843,51,PNG,line,4,4,0.9232687006559791
baTQS37T.png,sunda,train,733,72,PNG,line,6,6,0.8984161230084318
8zX3Bk38.png,lontara,train,925,49,PNG,line,4,4,0.9251719166731521
11J5YDvg.png,jawa,train,664,78,PNG,line,1,1,0.898221155803501
mIZSvA7u.png,sunda,train,55,58,PNG,glyph,6,6,0.8891017928070614
MXJBUBMT.png,jawa,train,656,94,PNG,line,1,1,0.8975763874883167
ATThQiJO.png,pegon,train,175,151,PNG,block,5,2,0.4091396978438717
ezxa6soR.png,lampung,train,139,31,PNG,line,3,3,0.9104209811053451
zSQEmPHo.png,jawi,train,540,52,PNG,line,2,2,0.8964303374787761
jYd9XEoO.png,pegon,train,156,145,PNG,block,5,5,0.9336371855684863
o7uoMt0D.png,jawa,train,640,86,PNG,line,1,1,0.8961096818229494
lOsHKXKt.png,bali,train,1406,58,PNG,line,0,0,0.9238377890301156
YV05c7bO.png,pegon,train,927,63,PNG,line,5,5,0.8692226526159363
nz0luBwZ.png,sunda,train,692,65,PNG,line,6,6,0.8994681455162507
pSiKFjbE.png,lampung,train,138,41,PNG,line,3,3,0.9160561448533979
wrUViaar.png,jawa,train,987,76,PNG,line,1,1,0.8965547187896112
LtuVyyLs.png,jawi,train,323,54,PNG,line,2,2,0.8862408714286161
yK0QM0aZ.png,jawa,train,572,51,PNG,line,1,1,0.8951246007565793
F2BFe1Ft.png,pegon,train,112,94,PNG,block,5,5,0.9367537161594198
zIsxfEpX.png,jawa,train,136,108,PNG,block,1,1,0.8937005914952585
6qJNCoYy.png,jawi,train,84,47,PNG,block,2,2,0.8458781789817863
wBLg71Yy.png,lontara,train,2000,1600,PNG,page,4,4,0.7969480095555701
qpfkhEY1.png,pegon,train,132,132,PNG,block,5,5,0.9340061898743426
h3l9ppZ3.png,jawa,train,640,79,PNG,line,1,1,0.8986773221452994
cwBsh56a.png,pegon,train,101,100,PNG,block,5,5,0.9350837167941712
5CEDhrRj.png,sunda,train,40,35,PNG,glyph,6,6,0.8939673653251937
fuuZiyNB.jpg,lontara,train,433,616,JPEG,page,4,4,0.928466682115401
Qp5L2a6r.png,lontara,train,939,47,PNG,line,4,4,0.9228636269067902
A4lcvyH2.png,sunda,train,786,67,PNG,line,6,6,0.9032723697381435
Rw9cWoNQ.png,lontara,train,869,52,PNG,line,4,4,0.9242055810775582
gau3WdqE.png,jawi,train,295,45,PNG,line,2,2,0.903606739697663
6i4aihLB.png,jawa,train,669,53,PNG,line,1,1,0.9016486714274177
OInGUFul.png,jawi,train,811,77,PNG,line,2,2,0.8489869007585672
AaFlOUh2.png,jawi,train,808,80,PNG,line,2,2,0.8935806504312044
WeFVJU48.png,bali,train,113,68,PNG,block,0,0,0.9273240287425528
Bc8w4GiB.png,sunda,train,160,144,PNG,block,6,6,0.9013518342446971
nN36nXcf.png,sunda,train,34,32,PNG,glyph,6,6,0.893141369941841
RdbueIP3.png,jawi,train,581,79,PNG,line,2,2,0.892253807769498
IF7uM85N.png,bali,train,144,80,PNG,block,0,0,0.9331626572467991
bOpBfm5b.png,sunda,train,795,72,PNG,line,6,6,0.9039830264581443
aWDmeZnl.png,pegon,train,582,89,PNG,line,2,2,0.8646831717716706
aUXYRTlv.png,sunda,train,32,35,PNG,glyph,6,6,0.5515417333723356
dvfU4Fz4.png,jawi,train,810,81,PNG,line,2,2,0.8937702905468817
rruEa7kF.png,jawi,train,414,47,PNG,line,2,2,0.8639579212862388
Katgct1b.png,lampung,train,151,82,PNG,block,3,3,0.9145547065004358
DnGgNuXD.png,jawi,train,947,60,PNG,line,2,2,0.8890575230288749
8hHxmufk.png,bali,train,1399,56,PNG,line,0,0,0.9256988413063709
D05LoIbZ.png,jawi,train,814,85,PNG,line,2,2,0.8940261148027273
GimhRf53.png,jawi,train,24,26,PNG,glyph,2,2,0.8869463661243349
bCIsakwd.png,lampung,train,102,37,PNG,line,3,3,0.9083695445412915
i6A1RSR1.png,jawi,train,686,91,PNG,line,2,2,0.8936956860142731
yvhE48gD.png,pegon,train,148,120,PNG,block,5,5,0.9355459746131504
noNn865N.png,jawa,train,655,69,PNG,line,1,1,0.8982228609248782
BaycxHhF.png,jawi,train,238,79,PNG,line,2,2,0.8936229716584521
8aXb57MZ.png,jawi,train,36,45,PNG,glyph,2,2,0.32384337262564084
KqXg11it.png,jawa,train,264,62,PNG,line,1,1,0.8978999049613927
fru6b0zL.png,jawi,train,372,71,PNG,line,2,2,0.8945374980189504
2Ep3D91l.png,pegon,train,186,169,PNG,block,5,5,0.9332350038646111
NZSKqCu2.png,sunda,train,802,43,PNG,line,6,6,0.9002200488283303
j2pF621b.png,sunda,train,124,42,PNG,line,6,6,0.8986264692169429
lUs8lUdP.png,jawa,train,80,98,PNG,block,1,1,0.9097083072618554
Co0lR3pn.png,jawa,train,635,68,PNG,line,1,1,0.8970398555591307
qbOGYkER.png,jawa,train,114,85,PNG,block,1,1,0.9004735226722627
8Pg4QEHg.png,sunda,train,785,73,PNG,line,6,6,0.8993404958378738
