image_id,label,split,fmt,mode,w,h,bytes,has_alpha,exif_orient,dpi,ratio,megapix,bpp
ZoYW5UTA.png,jawa,train,PNG,RGB,984,82,17881,False,1,,12.0,0.080688,1.7728534602419195
V4z6YJQd.png,jawi,train,PNG,RGB,803,69,6964,False,1,,11.63768115942029,0.055407,1.0055047196202647
FPo8eKNu.webp,jawa,train,WEBP,RGB,1280,720,32806,False,1,,1.7777777777777777,0.9216,0.28477430555555555
hX1yIidx.png,sunda,train,PNG,RGB,256,70,2193,False,1,,3.657142857142857,0.01792,0.9790178571428572
X7X88S7M.png,lampung,train,PNG,RGB,284,82,2225,False,1,,3.4634146341463414,0.023288,0.7643421504637582
bKCmBert.png,lampung,train,PNG,RGB,844,40,3182,False,1,,21.1,0.03376,0.7540284360189573
oAuDOcs1.png,pegon,train,PNG,RGB,864,60,7849,False,1,,14.4,0.05184,1.2112654320987655
hMk547j4.png,jawi,train,PNG,RGB,151,86,1132,False,1,,1.755813953488372,0.012986,0.6973663945787771
YUnQJDOQ.png,lampung,train,PNG,RGB,144,43,1753,False,1,,3.3488372093023258,0.006192,2.264857881136951
CBTHvbPw.png,jawa,train,PNG,RGB,603,59,63691,False,1,,10.220338983050848,0.035577,14.321837141973747
smPY9kPL.png,jawi,train,PNG,RGB,355,55,2015,False,1,,6.454545454545454,0.019525,0.8256081946222791
j5Hqfx2s.png,lampung,train,PNG,RGB,84,33,1160,False,1,,2.5454545454545454,0.002772,3.347763347763348
XBkOlqJG.png,bali,train,PNG,RGB,1405,65,10947,False,1,,21.615384615384617,0.091325,0.9589488091979195
zM93gk21.png,sunda,train,PNG,RGB,80,55,798,False,1,,1.4545454545454546,0.0044,1.450909090909091
v0eRKhNN.jpg,lontara,train,JPEG,RGB,750,500,68026,False,1,,1.5,0.375,1.4512213333333333
kvNQnwyn.png,sunda,train,PNG,RGB,44,36,383,False,1,,1.2222222222222223,0.001584,1.9343434343434343
VlCMn0lr.png,lontara,train,PNG,RGB,943,75,4556,False,1,,12.573333333333334,0.070725,0.5153481795687522
NI1PSZZR.png,lontara,train,PNG,RGB,760,50,3591,False,1,,15.2,0.038,0.756
u68g7AwR.png,jawi,train,PNG,RGB,71,49,654,False,1,,1.4489795918367347,0.003479,1.5038804254096005
7XGmQ6mf.png,jawa,train,PNG,RGB,986,73,15332,False,1,,13.506849315068493,0.071978,1.7040762455194642
9Ugdllgt.png,lampung,train,PNG,RGB,175,84,1281,False,1,,2.0833333333333335,0.0147,0.6971428571428572
4kfjqqOT.png,jawi,train,PNG,RGB,799,87,7113,False,1,,9.183908045977011,0.069513,0.8186094687324673
j6DBnD9K.png,sunda,train,PNG,RGB,789,73,4792,False,1,,10.808219178082192,0.057597,0.6655902217129365
ej2161Uz.png,jawi,train,PNG,RGB,804,93,8231,False,1,,8.64516129032258,0.074772,0.8806505108864281
oIPc51RQ.png,jawa,train,PNG,RGB,950,91,8178,False,1,,10.43956043956044,0.08645,0.7567842683632158
6vzR4WZ6.png,jawa,train,PNG,RGB,956,71,5466,False,1,,13.464788732394366,0.067876,0.6442336024515293
8ofWxJYc.png,lampung,train,PNG,RGB,116,43,1437,False,1,,2.697674418604651,0.004988,2.3047313552526063
SZpAml1X.png,sunda,train,PNG,RGB,280,44,1697,False,1,,6.363636363636363,0.01232,1.101948051948052
FeBshSio.png,lampung,train,PNG,RGB,138,42,2283,False,1,,3.2857142857142856,0.005796,3.1511387163561078
yheWj3KC.png,lampung,train,PNG,RGB,116,36,1404,False,1,,3.2222222222222223,0.004176,2.689655172413793
jcEoAn0N.png,lontara,train,PNG,RGB,938,50,4078,False,1,,18.76,0.0469,0.6956076759061833
4vdvnZuM.png,jawa,train,PNG,RGB,899,59,6123,False,1,,15.23728813559322,0.053041,0.9235120001508267
zmwL3UBK.png,jawi,train,PNG,RGB,800,75,7138,False,1,,10.666666666666666,0.06,0.9517333333333333
Zxz9Llmw.png,bali,train,PNG,RGB,1294,64,8901,False,1,,20.21875,0.082816,0.8598338485316847
vVc2WZn3.png,jawi,train,PNG,RGB,242,65,1391,False,1,,3.723076923076923,0.01573,0.7074380165289256
tHvUSGPF.png,sunda,train,PNG,RGB,703,49,3899,False,1,,14.346938775510203,0.034447,0.9055070107701687
z1gWHjA6.png,sunda,train,PNG,RGB,73,55,634,False,1,,1.3272727272727274,0.004015,1.2632627646326275
p1nlqTvi.jpg,jawi,train,JPEG,RGB,742,1080,204770,False,1,"(72.0, 72.0)",0.687037037037037,0.80136,2.0442248178097233
3MuE8FY7.png,lampung,train,PNG,RGB,293,64,2049,False,1,,4.578125,0.018752,0.8741467576791809
9xvc7vM6.png,jawi,train,PNG,RGB,100,62,969,False,1,,1.6129032258064515,0.0062,1.2503225806451612
uMBq6swg.png,bali,train,PNG,RGB,1095,71,7662,False,1,,15.422535211267606,0.077745,0.7884236928419834
aIrqAzFn.png,jawi,train,PNG,RGB,348,69,1063,False,1,,5.043478260869565,0.024012,0.35415625520573046
fIpdDLFH.png,lontara,train,PNG,RGB,935,53,4051,False,1,,17.641509433962263,0.049555,0.6539804257895268
keCE1USA.png,lampung,train,PNG,RGB,126,37,1451,False,1,,3.4054054054054053,0.004662,2.48991848991849
k2FvNHaO.png,lampung,train,PNG,RGB,134,30,1853,False,1,,4.466666666666667,0.00402,3.6875621890547263
2DTUQgGc.png,jawa,train,PNG,RGB,648,79,10991,False,1,,8.20253164556962,0.051192,1.7176121268948272
fQI2qgTw.png,sunda,train,PNG,RGB,523,70,3129,False,1,,7.4714285714285715,0.03661,0.6837476099426386
bKIFksG8.png,lampung,train,PNG,RGB,151,37,1873,False,1,,4.081081081081081,0.005587,2.6819402183640593
J7tNGxwh.png,sunda,train,PNG,RGB,781,71,4821,False,1,,11.0,0.055451,0.695532993093001
glOJOXcx.png,lampung,train,PNG,RGB,93,37,1237,False,1,,2.5135135135135136,0.003441,2.875908166230747
HpJ8LzOu.png,sunda,train,PNG,RGB,117,45,960,False,1,,2.6,0.005265,1.4586894586894588
bdGRQd5v.png,sunda,train,PNG,RGB,311,42,1793,False,1,,7.404761904761905,0.013062,1.0981472975042106
vJucb8db.png,sunda,train,PNG,RGB,815,67,4392,False,1,,12.164179104477611,0.054605,0.6434575588316088
rNoV0RcT.png,jawi,train,PNG,RGB,361,52,2722,False,1,,6.9423076923076925,0.018772,1.1600255699978692
cszzH9hp.png,jawi,train,PNG,RGB,826,87,6910,False,1,,9.494252873563218,0.071862,0.7692521777851994
p0ZYvG0T.png,sunda,train,PNG,RGB,265,42,1588,False,1,,6.309523809523809,0.01113,1.1414195867026056
gS8V28Q0.png,jawa,train,PNG,RGB,689,64,117576,False,1,,10.765625,0.044096,21.330914368650216
04Xl96UM.png,jawi,train,PNG,RGB,799,90,8817,False,1,,8.877777777777778,0.07191,0.9808927826449729
4Sfkw8rm.png,sunda,train,PNG,RGB,40,36,368,False,1,,1.1111111111111112,0.00144,2.0444444444444443
QDlvEOvV.png,sunda,train,PNG,RGB,124,56,1102,False,1,,2.2142857142857144,0.006944,1.2695852534562213
ZbmjVhfI.png,sunda,train,PNG,RGB,57,47,538,False,1,,1.2127659574468086,0.002679,1.6065696155281821
qZL4Jq7a.png,lampung,train,PNG,RGB,131,31,1523,False,1,,4.225806451612903,0.004061,3.0002462447672986
kSGmDn7W.png,pegon,train,PNG,RGB,131,121,1906,False,1,,1.0826446280991735,0.015851,0.9619582360734339
db0c2Z4p.png,lampung,train,PNG,RGB,1074,575,117038,False,1,,1.8678260869565217,0.61755,1.516159015464335
nYwmrm3I.png,lontara,train,PNG,RGB,936,52,3825,False,1,,18.0,0.048672,0.628698224852071
bk0jl4qo.png,lontara,train,PNG,RGB,943,56,4076,False,1,,16.839285714285715,0.052808,0.6174821996667171
mgAx8AiT.png,lampung,train,PNG,RGB,92,37,1140,False,1,,2.4864864864864864,0.003404,2.6792009400705052
GpM40HmE.png,jawi,train,PNG,RGB,252,72,1382,False,1,,3.5,0.018144,0.609347442680776
F2izSnYq.png,pegon,train,PNG,RGB,149,138,3453,False,1,,1.0797101449275361,0.020562,1.3434490808287132
g6OoA5L1.png,pegon,train,PNG,RGB,138,130,1901,False,1,,1.0615384615384615,0.01794,0.8477146042363434
rpwRJFPi.png,lontara,train,PNG,RGB,819,65,5516,False,1,,12.6,0.053235,0.8289283366206444
GlcHHmBv.png,lontara,train,PNG,RGB,949,35,3702,False,1,,27.114285714285714,0.033215,0.8916453409604095
1zxp9geQ.jpg,jawa,train,JPEG,RGB,1200,675,95550,False,1,,1.7777777777777777,0.81,0.9437037037037037
ih7t7yJy.png,jawi,train,PNG,RGB,110,76,839,False,1,,1.4473684210526316,0.00836,0.8028708133971292
bDwOcDTg.png,lampung,train,PNG,RGB,99,36,1052,False,1,,2.75,0.003564,2.361391694725028
DIlL0Urz.png,jawi,train,PNG,RGB,141,93,1583,False,1,,1.5161290322580645,0.013113,0.9657591702890261
JWawKQ9Q.png,sunda,train,PNG,RGB,757,88,4722,False,1,,8.602272727272727,0.066616,0.5670709739401946
vSBHNoJ1.png,jawi,train,PNG,RGB,896,72,5300,False,1,,12.444444444444445,0.064512,0.6572420634920635
QGrVt7Vu.png,jawi,train,PNG,RGB,759,42,4184,False,1,,18.071428571428573,0.031878,1.0500031369596587
2nQQobQf.png,lampung,train,PNG,RGB,234,87,1876,False,1,,2.689655172413793,0.020358,0.7372040475488751
WT8CWUGj.png,sunda,train,PNG,RGB,821,67,4563,False,1,,12.253731343283581,0.055007,0.6636246295925973
mBTY89oL.png,sunda,train,PNG,RGB,213,48,1368,False,1,,4.4375,0.010224,1.0704225352112675
LO3HoNVO.png,bali,train,PNG,RGB,1385,68,9749,False,1,,20.36764705882353,0.09418,0.8281163729029518
WJRPxjha.png,lampung,train,PNG,RGB,86,39,1294,False,1,,2.2051282051282053,0.003354,3.086463923673226
MsLQzDrg.png,jawi,train,PNG,RGB,123,74,1063,False,1,,1.662162162162162,0.009102,0.934300153812349
Zpy0Fr7R.png,jawa,train,PNG,RGB,988,61,8959,False,1,,16.19672131147541,0.060268,1.1892214774009424
e4Me7LMM.png,pegon,train,PNG,RGB,148,129,2963,False,1,,1.1472868217054264,0.019092,1.2415671485438928
fhfb6Iy5.png,jawa,train,PNG,RGB,600,74,10368,False,1,,8.108108108108109,0.0444,1.8681081081081081
KYF9xvKR.png,sunda,train,PNG,RGB,132,129,2038,False,1,,1.0232558139534884,0.017028,0.9574817946910971
RkaUxkjW.png,lampung,train,PNG,RGB,136,41,1679,False,1,,3.317073170731707,0.005576,2.4088952654232423
rA5HNNrH.png,lampung,train,PNG,RGB,116,48,1516,False,1,,2.4166666666666665,0.005568,2.17816091954023
hXTsTsZC.png,lontara,train,PNG,RGB,216,60,1228,False,1,,3.6,0.01296,0.7580246913580246
nXMcwUDe.png,pegon,train,PNG,RGB,881,89,10192,False,1,,9.898876404494382,0.078409,1.0398806259485518
4EW31qUo.png,bali,train,PNG,RGB,479,74,3370,False,1,,6.472972972972973,0.035446,0.7605935789651865
adLSFAug.png,lampung,train,PNG,RGB,135,37,2004,False,1,,3.6486486486486487,0.004995,3.2096096096096094
7n8YNOrd.png,sunda,train,PNG,RGB,74,40,626,False,1,,1.85,0.00296,1.691891891891892
Vu91eBay.png,jawi,train,PNG,RGB,424,63,3528,False,1,,6.73015873015873,0.026712,1.0566037735849056
XUDGbHlp.png,lampung,train,PNG,RGB,100,38,1330,False,1,,2.6315789473684212,0.0038,2.8
v9lgekSy.png,pegon,train,PNG,RGB,839,72,8112,False,1,,11.652777777777779,0.060408,1.0742947953913389
A3HWu1eb.png,sunda,train,PNG,RGB,35,33,272,False,1,,1.0606060606060606,0.001155,1.883982683982684
YLEyhwV4.png,jawi,train,PNG,RGB,347,52,1851,False,1,,6.673076923076923,0.018044,0.8206606074041233
ztUA2eyb.png,lampung,train,PNG,RGB,122,36,1620,False,1,,3.388888888888889,0.004392,2.9508196721311477
tB4d96sN.png,jawa,train,PNG,RGB,825,60,4826,False,1,,13.75,0.0495,0.779959595959596
xpLtIH56.png,lontara,train,PNG,RGB,941,47,4017,False,1,,20.02127659574468,0.044227,0.7266149637099509
PgEIaKx4.png,sunda,train,PNG,RGB,702,47,3848,False,1,,14.936170212765957,0.032994,0.9330181245074862
nGhp8rvR.jpg,lontara,train,JPEG,RGB,528,800,35878,False,1,"(72, 72)",0.66,0.4224,0.6795075757575758
yKdVboEu.png,pegon,train,PNG,RGB,139,126,1963,False,1,,1.1031746031746033,0.017514,0.8966541052871988
Rj5VD0fQ.png,lampung,train,PNG,RGB,140,41,1748,False,1,,3.4146341463414633,0.00574,2.4362369337979093
ZHkOKSy0.png,jawi,train,PNG,RGB,801,90,8965,False,1,,8.9,0.07209,0.9948675267027327
VnTJSRqO.png,jawa,train,PNG,RGB,854,61,5190,False,1,,14.0,0.052094,0.797020770146274
WHAHum19.png,lampung,train,PNG,RGB,202,76,1538,False,1,,2.6578947368421053,0.015352,0.8014590932777488
92b3Lu4Z.png,sunda,train,PNG,RGB,61,54,538,False,1,,1.1296296296296295,0.003294,1.3066180935033394
GqN3J713.png,bali,train,PNG,RGB,1481,71,10938,False,1,,20.859154929577464,0.105151,0.832174682123803
bkznjpsi.png,jawi,train,PNG,RGB,786,74,6515,False,1,,10.621621621621621,0.058164,0.8960869266212778
NBsppWE3.png,pegon,train,PNG,RGB,163,143,3487,False,1,,1.1398601398601398,0.023309,1.1967909391222276
BAbW4cIv.png,jawa,train,PNG,RGB,934,98,8258,False,1,,9.53061224489796,0.091532,0.7217585106847878
svygWLbh.png,lampung,train,PNG,RGB,274,67,1706,False,1,,4.08955223880597,0.018358,0.743436104150779
NWOTfE5V.png,jawi,train,PNG,RGB,815,83,7601,False,1,,9.819277108433734,0.067645,0.8989282282504251
tcXc4HNt.png,jawi,train,PNG,RGB,56,32,359,False,1,,1.75,0.001792,1.6026785714285714
vxqbLBEN.png,sunda,train,PNG,RGB,69,39,534,False,1,,1.7692307692307692,0.002691,1.5875139353400223
Z4QcGBcg.png,lontara,train,PNG,RGB,828,49,3929,False,1,,16.897959183673468,0.040572,0.7747214827960169
rIBiikZY.png,sunda,train,PNG,RGB,81,54,805,False,1,,1.5,0.004374,1.472336534064929
UAFq2GKA.png,sunda,train,PNG,RGB,45,51,429,False,1,,0.8823529411764706,0.002295,1.4954248366013072
cM7aMsIP.jpg,jawa,train,JPEG,RGB,1024,543,71751,False,1,,1.8858195211786373,0.556032,1.0323290745856353
0YnIb1mk.png,lampung,train,PNG,RGB,133,39,1719,False,1,,3.41025641025641,0.005187,2.6512434933487565
chZLlGCH.png,lontara,train,PNG,RGB,961,42,3610,False,1,,22.88095238095238,0.040362,0.7155245032456271
zGQ2vh1g.png,bali,train,PNG,RGB,1546,71,11269,False,1,,21.774647887323944,0.109766,0.821310788404424
TfrcAKgY.png,sunda,train,PNG,RGB,179,69,1189,False,1,,2.5942028985507246,0.012351,0.7701400696299895
Ei2KJkYS.png,bali,train,PNG,RGB,1416,71,10005,False,1,,19.943661971830984,0.100536,0.7961327285748389
qhrOiqcN.png,sunda,train,PNG,RGB,44,54,404,False,1,,0.8148148148148148,0.002376,1.3602693602693603
4rzA2cl1.jpg,bali,train,JPEG,RGB,1706,960,215600,False,1,"(72, 72)",1.7770833333333333,1.63776,1.0531457600625245
PC0AuloZ.png,jawi,train,PNG,RGB,892,68,4818,False,1,,13.117647058823529,0.060656,0.6354523872329201
EYAoWksO.png,bali,train,PNG,RGB,1360,63,9798,False,1,,21.58730158730159,0.08568,0.9148459383753501
r6Y1zvkz.png,bali,train,PNG,RGB,1279,73,10208,False,1,,17.52054794520548,0.093367,0.8746559276832285
0B9h6mx2.png,jawa,train,PNG,RGB,685,66,83264,False,1,,10.378787878787879,0.04521,14.733731475337315
hGEa2KFw.png,lampung,train,PNG,RGB,214,95,1531,False,1,,2.2526315789473683,0.02033,0.6024594195769798
nYKoXEgH.png,lampung,train,PNG,RGB,144,42,1555,False,1,,3.4285714285714284,0.006048,2.056878306878307
BekUheLH.png,jawi,train,PNG,RGB,197,66,1654,False,1,,2.984848484848485,0.013002,1.017689586217505
tviyv7W0.jpg,lampung,train,JPEG,RGB,970,544,39594,False,1,,1.7830882352941178,0.52768,0.6002728926622195
sFkNBSo3.png,jawa,train,PNG,RGB,517,49,47456,False,1,,10.551020408163266,0.025333,14.986302451348044
bqKF2TcM.png,sunda,train,PNG,RGB,785,65,4752,False,1,,12.076923076923077,0.051025,0.745046545810877
65SxWsqy.png,jawi,train,PNG,RGB,521,74,4454,False,1,,7.04054054054054,0.038554,0.9242101986823675
kKxTldHU.png,jawi,train,PNG,RGB,955,65,5643,False,1,,14.692307692307692,0.062075,0.7272492952074104
9VjPtma0.png,jawa,train,PNG,RGB,650,78,10616,False,1,,8.333333333333334,0.0507,1.6751084812623274
hhwxutSL.png,jawa,train,PNG,RGB,595,46,56031,False,1,,12.934782608695652,0.02737,16.37734746072342
tGgh8G2Z.png,jawi,train,PNG,RGB,376,82,2121,False,1,,4.585365853658536,0.030832,0.5503373118837571
lhv9S38a.png,sunda,train,PNG,RGB,784,68,4647,False,1,,11.529411764705882,0.053312,0.6973289315726291
vKu41bF1.png,bali,train,PNG,RGB,1395,66,9854,False,1,,21.136363636363637,0.09207,0.8562180949277723
gjbw7Txw.png,lampung,train,PNG,RGB,98,36,1290,False,1,,2.7222222222222223,0.003528,2.925170068027211
zokFdUSP.png,jawi,train,PNG,RGB,16,21,198,False,1,,0.7619047619047619,0.000336,4.714285714285714
U0Nfvmit.png,sunda,train,PNG,RGB,120,45,855,False,1,,2.6666666666666665,0.0054,1.2666666666666666
LeLdY3Qb.png,bali,train,PNG,RGB,86,58,1045,False,1,,1.4827586206896552,0.004988,1.6760224538893345
ff0VFdBw.png,lontara,train,PNG,RGB,948,74,4957,False,1,,12.81081081081081,0.070152,0.565286805793135
fOhRpUOR.png,sunda,train,PNG,RGB,157,43,1144,False,1,,3.6511627906976742,0.006751,1.3556510146644942
dKAZufxE.png,lampung,train,PNG,RGB,885,51,3500,False,1,,17.352941176470587,0.045135,0.6203611388058048
NlJH7RsA.png,jawa,train,PNG,RGB,611,74,10784,False,1,,8.256756756756756,0.045214,1.9080815676560356
i7vsDYaI.png,jawa,train,PNG,RGB,955,98,7705,False,1,,9.744897959183673,0.09359,0.6586173736510311
vvKbeERx.png,jawi,train,PNG,RGB,451,62,3343,False,1,,7.274193548387097,0.027962,0.9564408840569344
QSVdE7IT.png,lampung,train,PNG,RGB,143,42,1954,False,1,,3.4047619047619047,0.006006,2.6027306027306025
fSfO4lAR.png,jawi,train,PNG,RGB,800,70,6413,False,1,,11.428571428571429,0.056,0.9161428571428571
IcMQ729U.jpg,bali,train,JPEG,RGB,480,360,24697,False,1,,1.3333333333333333,0.1728,1.1433796296296297
PUJYfPqc.png,jawa,train,PNG,RGB,107,82,722,False,1,,1.3048780487804879,0.008774,0.658308639161158
8Fj6gzLT.png,lampung,train,PNG,RGB,276,72,2157,False,1,,3.8333333333333335,0.019872,0.8683574879227053
aRd3KGa1.png,jawa,train,PNG,RGB,393,51,38137,False,1,,7.705882352941177,0.020043,15.222072544030334
uWSyOh6F.png,jawa,train,PNG,RGB,891,66,6712,False,1,,13.5,0.058806,0.913104105023297
Jeqg0M7h.png,bali,train,PNG,RGB,1375,64,8724,False,1,,21.484375,0.088,0.7930909090909091
JBNBOY4K.png,jawa,train,PNG,RGB,630,66,71956,False,1,,9.545454545454545,0.04158,13.844348244348245
tz0qToNY.png,jawi,train,PNG,RGB,796,96,9842,False,1,,8.291666666666666,0.076416,1.0303601340033501
V5Yi5RNT.png,lontara,train,PNG,RGB,932,47,3961,False,1,,19.829787234042552,0.043804,0.723404255319149
4v7HlP24.png,jawa,train,PNG,RGB,697,51,95265,False,1,,13.666666666666666,0.035547,21.43978394801249
KQn86KbN.jpg,bali,train,JPEG,RGB,503,856,124637,False,1,"(96, 96)",0.5876168224299065,0.430568,2.3157689377752178
QGQKm9s0.png,lampung,train,PNG,RGB,219,80,1697,False,1,,2.7375,0.01752,0.7748858447488585
zxipBKYy.png,jawa,train,PNG,RGB,571,66,4566,False,1,,8.651515151515152,0.037686,0.9692724088520936
9kSoqZEt.png,sunda,train,PNG,RGB,823,73,4914,False,1,,11.273972602739725,0.060079,0.6543384543684149
8AuxnEhR.png,jawa,train,PNG,RGB,577,59,68765,False,1,,9.779661016949152,0.034043,16.159562905736863
yBtnmgOy.png,jawi,train,PNG,RGB,391,57,2020,False,1,,6.859649122807017,0.022287,0.7250863732220577
GEO1YdWF.png,jawi,train,PNG,RGB,73,38,589,False,1,,1.9210526315789473,0.002774,1.6986301369863013
bI31kQ7C.png,sunda,train,PNG,RGB,54,44,484,False,1,,1.2272727272727273,0.002376,1.6296296296296295
F4xub8nN.png,jawa,train,PNG,RGB,667,54,98665,False,1,,12.351851851851851,0.036018,21.914598256427343
s7ZSiH4S.png,jawi,train,PNG,RGB,418,94,2186,False,1,,4.446808510638298,0.039292,0.44507787844853913
oh2MaR6D.png,lontara,train,PNG,RGB,942,50,3996,False,1,,18.84,0.0471,0.6787261146496816
1Kr2Pnpk.png,jawa,train,PNG,RGB,945,56,13456,False,1,,16.875,0.05292,2.03416477702192
XtCkDoX1.png,pegon,train,PNG,RGB,825,93,9070,False,1,,8.870967741935484,0.076725,0.9457152166829587
IKinYpX9.png,sunda,train,PNG,RGB,156,136,2533,False,1,,1.1470588235294117,0.021216,0.9551282051282052
oCVV5Hjk.png,lampung,train,PNG,RGB,269,40,1279,False,1,,6.725,0.01076,0.9509293680297398
DIA0j6SU.png,lampung,train,PNG,RGB,186,75,1151,False,1,,2.48,0.01395,0.6600716845878136
zZCDmzPe.png,lontara,train,PNG,RGB,952,74,4684,False,1,,12.864864864864865,0.070448,0.531910061321826
HnelVBgL.png,jawi,train,PNG,RGB,386,66,3148,False,1,,5.848484848484849,0.025476,0.9885382320615481
ZJH0XFls.png,jawa,train,PNG,RGB,915,56,5892,False,1,,16.339285714285715,0.05124,0.9199063231850118
3OIQLttH.png,sunda,train,PNG,RGB,84,55,581,False,1,,1.5272727272727273,0.00462,1.006060606060606
8EkknZD6.png,jawi,train,PNG,RGB,952,72,5164,False,1,,13.222222222222221,0.068544,0.6027077497665733
pReQqu8e.png,lampung,train,PNG,RGB,143,33,1895,False,1,,4.333333333333333,0.004719,3.212545030726849
A86cbI0P.png,sunda,train,PNG,RGB,300,282,187494,False,1,,1.0638297872340425,0.0846,17.729929078014184
LVq2TXoU.png,jawi,train,PNG,RGB,220,71,1519,False,1,,3.0985915492957745,0.01562,0.7779769526248399
wezgD0gF.png,pegon,train,PNG,RGB,158,147,3438,False,1,,1.0748299319727892,0.023226,1.184190131748902
rriODEG0.png,jawa,train,PNG,RGB,958,86,20319,False,1,,11.13953488372093,0.082388,1.9730057775404186
shhbB1gz.png,jawa,train,PNG,RGB,338,56,4850,False,1,,6.035714285714286,0.018928,2.0498732037193577
xLcxiNs9.png,sunda,train,PNG,RGB,777,59,4849,False,1,,13.169491525423728,0.045843,0.8461924394127784
qr0Dsa4r.png,jawa,train,PNG,P,700,730,46758,False,1,"(95.9866, 95.9866)",0.958904109589041,0.511,0.7320234833659491
dYxZEzBa.png,sunda,train,PNG,RGB,820,69,4356,False,1,,11.884057971014492,0.05658,0.6159066808059385
BBvCgo51.png,jawa,train,PNG,RGB,988,89,8189,False,1,,11.101123595505618,0.087932,0.7450302506482281
LeTEDZBH.png,lampung,train,PNG,RGB,141,31,1994,False,1,,4.548387096774194,0.004371,3.649508121711279
O7G1SxRA.png,sunda,train,PNG,RGB,80,55,698,False,1,,1.4545454545454546,0.0044,1.269090909090909
GUq8AaWM.png,jawa,train,PNG,RGB,855,79,7196,False,1,,10.822784810126583,0.067545,0.852291065215782
eYz5jjXC.png,lontara,train,PNG,RGB,935,56,4314,False,1,,16.696428571428573,0.05236,0.6591291061879297
80g7zxyM.png,jawa,train,PNG,RGB,701,112,24297,False,1,,6.258928571428571,0.078512,2.4757489300998574
SCdW6REG.png,jawi,train,PNG,RGB,202,50,1044,False,1,,4.04,0.0101,0.8269306930693069
RSuXHIPF.png,jawa,train,PNG,RGB,449,84,3122,False,1,,5.345238095238095,0.037716,0.6622123236822569
I63uqhLK.png,lontara,train,PNG,RGB,943,56,4010,False,1,,16.839285714285715,0.052808,0.6074837145886987
LliQF9GY.png,sunda,train,PNG,RGB,44,54,428,False,1,,0.8148148148148148,0.002376,1.4410774410774412
OhtDRxOw.png,sunda,train,PNG,RGB,186,50,1280,False,1,,3.72,0.0093,1.1010752688172043
BwRTQ582.png,jawa,train,PNG,RGB,845,72,6077,False,1,,11.73611111111111,0.06084,0.7990795529257068
pSKsyIru.png,sunda,train,PNG,RGB,190,58,1586,False,1,,3.2758620689655173,0.01102,1.151361161524501
22PuHPHT.png,lampung,train,PNG,RGB,938,48,3777,False,1,,19.541666666666668,0.045024,0.6711087420042644
QGDNJquS.png,sunda,train,PNG,RGB,787,73,5020,False,1,,10.780821917808218,0.057451,0.6990304781465945
ejv8VdvJ.png,jawa,train,PNG,RGB,727,87,12536,False,1,,8.35632183908046,0.063249,1.5856060965390757
3XCKjrFv.png,bali,train,PNG,RGB,1404,62,9566,False,1,,22.64516129032258,0.087048,0.8791471372116534
i6jX5VMn.png,sunda,train,PNG,RGB,244,45,1510,False,1,,5.4222222222222225,0.01098,1.1001821493624773
I5PChxPI.png,jawa,train,PNG,RGB,817,131,7798,False,1,,6.236641221374046,0.107027,0.5828809552729685
HdxdThx8.png,bali,train,PNG,RGB,1336,68,10315,False,1,,19.647058823529413,0.090848,0.9083303980274745
q8IFpkSi.png,bali,train,PNG,RGB,1355,71,9823,False,1,,19.08450704225352,0.096205,0.8168390416298529
BY8lyTaX.png,sunda,train,PNG,RGB,801,47,4636,False,1,,17.04255319148936,0.037647,0.9851515392992801
n3BBzqrJ.png,lontara,train,PNG,RGB,843,51,4169,False,1,,16.529411764705884,0.042993,0.7757541925429721
baTQS37T.png,sunda,train,PNG,RGB,733,72,4549,False,1,,10.180555555555555,0.052776,0.6895558587236623
8zX3Bk38.png,lontara,train,PNG,RGB,925,49,4922,False,1,,18.877551020408163,0.045325,0.8687479316050745
11J5YDvg.png,jawa,train,PNG,RGB,664,78,11337,False,1,,8.512820512820513,0.051792,1.7511584800741427
mIZSvA7u.png,sunda,train,PNG,RGB,55,58,419,False,1,,0.9482758620689655,0.00319,1.0507836990595611
MXJBUBMT.png,jawa,train,PNG,RGB,656,94,18042,False,1,,6.9787234042553195,0.061664,2.340685002594707
ATThQiJO.png,pegon,train,PNG,RGB,175,151,4399,False,1,,1.1589403973509933,0.026425,1.3317691579943236
ezxa6soR.png,lampung,train,PNG,RGB,139,31,1846,False,1,,4.483870967741935,0.004309,3.4272453005337664
zSQEmPHo.png,jawi,train,PNG,RGB,540,52,3651,False,1,,10.384615384615385,0.02808,1.0401709401709403
jYd9XEoO.png,pegon,train,PNG,RGB,156,145,3922,False,1,,1.0758620689655172,0.02262,1.3870910698496905
o7uoMt0D.png,jawa,train,PNG,RGB,640,86,145333,False,1,,7.441860465116279,0.05504,21.123982558139534
lOsHKXKt.png,bali,train,PNG,RGB,1406,58,9454,False,1,,24.24137931034483,0.081548,0.9274537695590327
YV05c7bO.png,pegon,train,PNG,RGB,927,63,8137,False,1,,14.714285714285714,0.058401,1.1146384479717812
nz0luBwZ.png,sunda,train,PNG,RGB,692,65,3584,False,1,,10.646153846153846,0.04498,0.6374388617163184
pSiKFjbE.png,lampung,train,PNG,RGB,138,41,2162,False,1,,3.3658536585365852,0.005658,3.0569105691056913
wrUViaar.png,jawa,train,PNG,RGB,987,76,16280,False,1,,12.986842105263158,0.075012,1.7362555324481417
