image_id,label,dup_group,fold,weight
emMjxGOq.png,jawi,3548,2,0.5
i7LJu09I.png,lampung,605,2,1.0
Xgu6c7a8.png,sunda,606,2,1.0
eLGHyiqR.png,bali,607,0,1.0
pXiAetoy.png,jawi,1950,3,0.5773502691896258
bBse9E8Y.png,jawa,609,0,1.0
RgrRqTFt.png,lontara,610,1,1.0
DHgrHgLr.png,sunda,2983,2,0.7071067811865475
T7d3iSG8.png,jawi,612,4,1.0
kOlIkBFH.png,bali,613,3,1.0
ANUT39NX.png,jawi,614,4,1.0
Tm3qlqOY.png,sunda,615,2,1.0
98OaxYfC.png,jawi,3654,1,0.22360679774997896
jEdo1CjR.png,sunda,617,2,1.0
UQ4cH1sk.png,sunda,618,3,1.0
Eo5PDAhP.png,pegon,619,2,1.0
r04Xep33.png,bali,620,4,1.0
wu8UrNFQ.png,lontara,621,0,1.0
8gbwpGQ3.png,lampung,622,3,1.0
o5YdNKLt.png,jawi,623,1,1.0
Jt0kChxc.png,sunda,624,3,1.0
DKleZU2C.png,jawa,625,1,1.0
KH2fk8Tr.png,sunda,626,3,1.0
4cQJzJ58.jpg,pegon,627,2,1.0
v8iQD1YR.png,lampung,628,4,1.0
3Iqw2j3Z.png,jawa,629,2,1.0
SpF9CSFQ.png,lontara,630,2,1.0
YJzwBZ1W.png,lampung,631,1,1.0
X8sf34uy.png,jawi,632,0,1.0
e0UVxPvs.png,sunda,633,2,1.0
3fkWEO2g.png,lampung,634,0,1.0
c51EHp9v.png,lontara,635,1,1.0
50M7u8ac.png,jawi,636,1,1.0
OEDXcIST.png,lontara,637,2,1.0
3rqeXFQ4.png,lampung,638,2,1.0
uLKywNbB.png,jawi,639,4,1.0
MEMj71vS.png,sunda,640,4,1.0
zDgrKgYV.png,jawa,641,0,1.0
FzUde3i5.png,sunda,642,4,1.0
fELO1z01.png,sunda,643,2,1.0
WiFuJUGL.png,jawa,644,0,1.0
B0y4rLV8.png,jawi,645,1,1.0
37VMQK8F.png,jawi,646,2,1.0
AXMZdhYS.png,lontara,647,0,1.0
tcMpHtgF.png,jawi,648,1,1.0
JNppT7xp.png,jawi,1489,4,0.7071067811865475
QuGz5D8G.png,pegon,650,3,1.0
E6kMcEiC.png,jawi,651,0,1.0
2HAs2PFB.png,jawa,652,2,1.0
Ifcb2r4C.jpg,jawa,653,0,1.0
h6dp5flA.png,lontara,654,0,1.0
7Bl20NPI.png,lontara,655,4,1.0
nCZUSO47.png,lontara,656,0,1.0
ojz5sEzd.png,lampung,657,2,1.0
cSqToiMa.jpg,bali,658,4,1.0
N2JxkPDy.png,lontara,659,2,1.0
ZTjt1UNI.jpg,bali,660,3,1.0
XkTXJuHL.png,bali,661,3,1.0
C1ItbRuK.png,lampung,662,2,1.0
RNff8a0B.png,jawi,663,2,0.3779644730092272
6HyOkO6K.png,sunda,664,3,1.0
8SdXjc5Q.png,lampung,665,4,1.0
SUpeGnqL.png,jawa,666,4,1.0
GJPk1yx2.png,lontara,667,0,1.0
a4jh7wTT.jpg,jawa,4719,2,1.0
H2So05rF.png,lampung,669,1,1.0
DZ2S8alb.png,jawa,670,1,1.0
WIWPKilN.png,bali,671,1,1.0
e5ZjpoAU.png,bali,672,3,1.0
sX3Wke3m.png,sunda,673,3,1.0
aWiq8IgM.png,jawa,674,4,1.0
uB9Us8VD.png,jawa,675,3,1.0
r2g1SCRN.png,pegon,676,3,1.0
B4fDcO84.png,sunda,677,0,1.0
ATKeORaE.png,bali,678,1,1.0
OrlluMAX.png,jawi,679,2,1.0
wISufpBg.png,jawi,1243,0,0.7071067811865475
zels8k1o.png,bali,681,2,1.0
hW9ckDAr.png,jawi,682,4,1.0
L4cIkqat.jpg,bali,683,3,1.0
rRQpjlcO.png,jawa,684,0,1.0
xaR1BJyC.png,jawi,685,2,1.0
gLKafNpK.png,jawa,686,2,1.0
yZwl8HNa.png,jawi,687,3,1.0
2d7sE8Pc.png,lontara,688,1,1.0
4GdmGVjg.png,sunda,2180,1,0.5773502691896258
4ElTzcrH.png,jawi,3654,1,0.22360679774997896
VivXjrOH.png,sunda,691,2,1.0
FtJgAj3z.png,jawa,692,4,1.0
AVjYB2z6.png,jawi,3530,0,0.4082482904638631
UWOkZppw.png,lampung,694,4,1.0
rdLmkUy7.png,jawi,695,3,1.0
gXeIZ31O.png,pegon,696,3,1.0
QNSHDhtU.png,jawa,697,2,1.0
C7N9K1we.png,jawi,698,1,1.0
fc56T1Kt.png,lampung,699,3,1.0
zL2KHuIF.png,lontara,700,0,1.0
8dVCzsvx.png,pegon,701,0,1.0
pXLID2Oz.png,sunda,702,4,1.0
NPGlMIWr.png,jawi,703,0,1.0
1u2I4e7K.png,sunda,704,0,1.0
KHeo5E5D.png,lontara,705,4,1.0
cFylpRIG.png,lampung,706,1,1.0
zf4vByQe.png,bali,707,2,1.0
KHGmYaNV.png,sunda,708,3,1.0
YJ3gjCEJ.png,sunda,709,1,1.0
bwQJdtjH.png,sunda,710,2,1.0
qDr2qXBx.png,pegon,711,1,1.0
DOH3uoeR.jpg,bali,712,3,1.0
zmpVYdML.png,bali,713,4,1.0
AQ479Wmf.png,sunda,714,2,1.0
aZW70Z5d.png,jawi,715,2,1.0
RTqafbRm.png,bali,716,3,1.0
HW0gtJ3z.png,jawa,717,4,1.0
pXrWfipo.png,jawa,718,0,1.0
H6XrSApP.png,lontara,719,1,1.0
R0SrSrZm.png,sunda,720,0,1.0
mQYCGlTg.png,bali,721,0,1.0
Q3kRJ6xo.png,jawa,722,0,1.0
qKrhfGzf.png,jawi,723,0,1.0
LhjUco2x.png,lampung,724,0,1.0
uIBwhlqU.png,jawi,725,2,1.0
ckJUAUBq.png,lontara,726,0,1.0
47WprzGZ.png,bali,727,0,1.0
nbDYiJ5s.png,jawa,728,1,1.0
GQtfL5mW.png,lampung,729,0,1.0
HKwzw4nv.png,lampung,730,0,1.0
xRVYH2Wt.png,lampung,731,0,1.0
Zm5B81LE.png,lampung,732,2,1.0
lPJpDgwW.jpg,bali,733,3,1.0
Vz1nxIKv.png,jawi,734,3,1.0
NB6PonAo.png,bali,735,0,1.0
0ZdBQtWj.png,jawi,736,1,1.0
CDwRTRLG.png,lampung,737,0,1.0
XjP6P9L1.png,pegon,738,3,1.0
j35vlXtu.png,lontara,739,3,1.0
eWDZoAtS.png,jawa,740,0,1.0
0yw3HUMJ.png,jawa,741,4,1.0
nTasNM93.png,lontara,742,1,1.0
4mbeSD03.png,jawi,743,0,1.0
BH0R4c3B.jpg,bali,744,1,1.0
DMfn9sN7.png,jawa,745,4,1.0
tRAMwJga.png,jawi,746,1,1.0
bG8nMmtY.png,bali,747,0,1.0
vgRH3hfk.webp,lontara,748,3,1.0
RjPg5YEs.png,lontara,749,0,1.0
p5Nke4ur.png,lontara,750,2,1.0
dkcNWByU.png,lontara,751,4,1.0
ZIMyFIYP.png,jawi,752,4,1.0
1dLNRoUS.png,lampung,753,4,1.0
KxPXeWmk.png,lontara,754,1,1.0
szJtpSIy.png,pegon,755,4,0.7071067811865475
lfmVTRk6.png,bali,2743,1,0.7071067811865475
45lJaV4Z.png,sunda,2434,0,0.1543033499620919
qovgDuWs.png,jawi,2093,4,0.7071067811865475
kckfQOzE.png,lampung,759,0,1.0
nnhsY4Ch.png,jawi,760,4,1.0
W2hIuZd0.png,sunda,2434,0,0.1543033499620919
GA868jP9.png,lontara,762,4,1.0
hqBcTp3a.png,lontara,763,0,1.0
6sBveoL3.png,jawi,929,2,0.7071067811865475
TaKnFs4O.png,sunda,765,3,1.0
s6OZpx9Q.png,jawa,766,2,1.0
2r1iIqoq.png,sunda,2434,0,0.1543033499620919
6AetDGDX.png,jawa,768,1,1.0
vOlQz7X4.png,jawa,769,3,1.0
aRBdtt5d.png,lampung,770,2,1.0
hf31jPKG.png,pegon,771,3,1.0
XraAu4KR.png,sunda,772,1,1.0
CVfP1EKb.png,jawa,773,2,1.0
0PmCdXWH.png,jawi,774,0,1.0
KyG3HZrn.png,lampung,775,2,1.0
QUhZ58H3.png,pegon,776,0,1.0
iJ9kUjfo.png,bali,777,1,1.0
TiUZu5be.png,jawi,778,0,1.0
twC5znxg.png,lontara,779,0,1.0
4kq9j1Pf.png,bali,780,0,1.0
3ICL8wtf.png,bali,781,3,1.0
o87hFitu.png,pegon,782,3,1.0
U7PXw2sv.png,jawa,783,2,1.0
ZoYW5UTA.png,jawa,784,0,1.0
V4z6YJQd.png,jawi,785,1,1.0
FPo8eKNu.webp,jawa,786,3,1.0
hX1yIidx.png,sunda,787,0,1.0
X7X88S7M.png,lampung,788,4,1.0
bKCmBert.png,lampung,789,3,1.0
oAuDOcs1.png,pegon,790,2,1.0
hMk547j4.png,jawi,791,1,1.0
YUnQJDOQ.png,lampung,792,1,1.0
CBTHvbPw.png,jawa,793,1,1.0
smPY9kPL.png,jawi,794,1,1.0
j5Hqfx2s.png,lampung,795,3,1.0
XBkOlqJG.png,bali,796,0,1.0
zM93gk21.png,sunda,797,2,1.0
v0eRKhNN.jpg,lontara,798,3,1.0
kvNQnwyn.png,sunda,799,4,1.0
VlCMn0lr.png,lontara,800,0,1.0
NI1PSZZR.png,lontara,801,2,1.0
u68g7AwR.png,jawi,802,1,1.0
7XGmQ6mf.png,jawa,803,4,1.0
9Ugdllgt.png,lampung,804,0,1.0
4kfjqqOT.png,jawi,805,4,1.0
j6DBnD9K.png,sunda,806,3,1.0
ej2161Uz.png,jawi,807,0,1.0
oIPc51RQ.png,jawa,808,3,1.0
6vzR4WZ6.png,jawa,809,3,1.0
8ofWxJYc.png,lampung,810,0,1.0
SZpAml1X.png,sunda,811,0,1.0
FeBshSio.png,lampung,812,0,1.0
yheWj3KC.png,lampung,813,0,1.0
jcEoAn0N.png,lontara,814,1,1.0
4vdvnZuM.png,jawa,815,3,1.0
zmwL3UBK.png,jawi,816,0,1.0
Zxz9Llmw.png,bali,817,3,1.0
vVc2WZn3.png,jawi,818,1,1.0
tHvUSGPF.png,sunda,819,2,1.0
z1gWHjA6.png,sunda,820,2,1.0
p1nlqTvi.jpg,jawi,821,0,1.0
3MuE8FY7.png,lampung,822,1,1.0
9xvc7vM6.png,jawi,823,3,1.0
uMBq6swg.png,bali,824,3,1.0
aIrqAzFn.png,jawi,825,0,1.0
fIpdDLFH.png,lontara,826,2,1.0
keCE1USA.png,lampung,827,2,1.0
k2FvNHaO.png,lampung,828,4,1.0
2DTUQgGc.png,jawa,829,3,1.0
fQI2qgTw.png,sunda,830,3,1.0
bKIFksG8.png,lampung,831,2,1.0
J7tNGxwh.png,sunda,832,4,1.0
glOJOXcx.png,lampung,833,0,1.0
HpJ8LzOu.png,sunda,834,4,1.0
bdGRQd5v.png,sunda,835,3,1.0
vJucb8db.png,sunda,836,3,1.0
rNoV0RcT.png,jawi,837,2,0.7071067811865475
cszzH9hp.png,jawi,838,0,1.0
p0ZYvG0T.png,sunda,839,0,1.0
gS8V28Q0.png,jawa,840,2,1.0
04Xl96UM.png,jawi,841,3,1.0
4Sfkw8rm.png,sunda,842,4,1.0
QDlvEOvV.png,sunda,3014,3,0.7071067811865475
ZbmjVhfI.png,sunda,844,4,1.0
qZL4Jq7a.png,lampung,845,0,1.0
kSGmDn7W.png,pegon,846,0,1.0
db0c2Z4p.png,lampung,847,2,1.0
nYwmrm3I.png,lontara,848,2,1.0
bk0jl4qo.png,lontara,849,1,1.0
mgAx8AiT.png,lampung,2736,3,0.7071067811865475
GpM40HmE.png,jawi,851,3,1.0
F2izSnYq.png,pegon,852,3,1.0
g6OoA5L1.png,pegon,853,1,1.0
rpwRJFPi.png,lontara,854,4,1.0
GlcHHmBv.png,lontara,855,0,1.0
1zxp9geQ.jpg,jawa,856,1,1.0
ih7t7yJy.png,jawi,857,4,1.0
bDwOcDTg.png,lampung,858,4,1.0
DIlL0Urz.png,jawi,3749,4,0.4472135954999579
JWawKQ9Q.png,sunda,860,3,1.0
vSBHNoJ1.png,jawi,861,4,1.0
QGrVt7Vu.png,jawi,3679,3,0.4082482904638631
2nQQobQf.png,lampung,863,4,1.0
WT8CWUGj.png,sunda,864,0,1.0
mBTY89oL.png,sunda,865,3,1.0
LO3HoNVO.png,bali,866,1,1.0
WJRPxjha.png,lampung,867,1,1.0
MsLQzDrg.png,jawi,1864,0,0.7071067811865475
Zpy0Fr7R.png,jawa,869,1,1.0
e4Me7LMM.png,pegon,870,4,1.0
fhfb6Iy5.png,jawa,871,2,1.0
KYF9xvKR.png,sunda,1041,2,0.5773502691896258
RkaUxkjW.png,lampung,873,2,1.0
rA5HNNrH.png,lampung,874,3,1.0
hXTsTsZC.png,lontara,875,3,1.0
nXMcwUDe.png,pegon,876,2,1.0
4EW31qUo.png,bali,877,1,1.0
adLSFAug.png,lampung,878,3,1.0
7n8YNOrd.png,sunda,879,0,1.0
Vu91eBay.png,jawi,880,1,1.0
XUDGbHlp.png,lampung,881,1,1.0
v9lgekSy.png,pegon,882,0,1.0
A3HWu1eb.png,sunda,2434,0,0.1543033499620919
YLEyhwV4.png,jawi,884,3,1.0
ztUA2eyb.png,lampung,885,1,1.0
tB4d96sN.png,jawa,886,0,1.0
xpLtIH56.png,lontara,887,1,1.0
PgEIaKx4.png,sunda,888,4,1.0
nGhp8rvR.jpg,lontara,889,1,1.0
yKdVboEu.png,pegon,890,1,1.0
Rj5VD0fQ.png,lampung,891,3,1.0
ZHkOKSy0.png,jawi,892,2,1.0
VnTJSRqO.png,jawa,893,3,1.0
WHAHum19.png,lampung,894,2,1.0
92b3Lu4Z.png,sunda,1868,2,0.7071067811865475
GqN3J713.png,bali,896,1,1.0
bkznjpsi.png,jawi,897,3,1.0
NBsppWE3.png,pegon,898,3,1.0
BAbW4cIv.png,jawa,899,2,1.0
svygWLbh.png,lampung,900,1,1.0
NWOTfE5V.png,jawi,901,2,1.0
tcXc4HNt.png,jawi,902,1,1.0
vxqbLBEN.png,sunda,903,3,1.0
Z4QcGBcg.png,lontara,904,2,1.0
rIBiikZY.png,sunda,905,3,1.0
UAFq2GKA.png,sunda,906,3,1.0
cM7aMsIP.jpg,jawa,907,1,1.0
0YnIb1mk.png,lampung,908,0,1.0
chZLlGCH.png,lontara,909,4,1.0
zGQ2vh1g.png,bali,910,4,1.0
TfrcAKgY.png,sunda,911,3,1.0
Ei2KJkYS.png,bali,912,0,1.0
qhrOiqcN.png,sunda,2434,0,0.1543033499620919
4rzA2cl1.jpg,bali,914,3,1.0
PC0AuloZ.png,jawi,915,0,1.0
EYAoWksO.png,bali,916,0,1.0
r6Y1zvkz.png,bali,917,4,1.0
0B9h6mx2.png,jawa,918,0,1.0
hGEa2KFw.png,lampung,919,0,1.0
nYKoXEgH.png,lampung,920,3,1.0
BekUheLH.png,jawi,921,0,1.0
tviyv7W0.jpg,lampung,922,1,1.0
sFkNBSo3.png,jawa,923,0,1.0
bqKF2TcM.png,sunda,924,4,1.0
65SxWsqy.png,jawi,925,4,1.0
kKxTldHU.png,jawi,926,4,1.0
9VjPtma0.png,jawa,927,4,1.0
hhwxutSL.png,jawa,928,2,1.0
tGgh8G2Z.png,jawi,929,2,0.7071067811865475
lhv9S38a.png,sunda,930,4,1.0
vKu41bF1.png,bali,931,2,1.0
gjbw7Txw.png,lampung,3327,3,0.7071067811865475
zokFdUSP.png,jawi,933,4,1.0
U0Nfvmit.png,sunda,934,4,0.7071067811865475
LeLdY3Qb.png,bali,2666,4,0.5773502691896258
ff0VFdBw.png,lontara,936,4,1.0
fOhRpUOR.png,sunda,937,4,1.0
dKAZufxE.png,lampung,938,2,1.0
NlJH7RsA.png,jawa,939,3,1.0
i7vsDYaI.png,jawa,940,0,1.0
vvKbeERx.png,jawi,941,0,1.0
QSVdE7IT.png,lampung,1878,4,0.5773502691896258
fSfO4lAR.png,jawi,943,0,1.0
IcMQ729U.jpg,bali,944,3,1.0
PUJYfPqc.png,jawa,945,0,1.0
8Fj6gzLT.png,lampung,946,0,1.0
aRd3KGa1.png,jawa,947,3,1.0
uWSyOh6F.png,jawa,948,3,1.0
Jeqg0M7h.png,bali,949,1,1.0
JBNBOY4K.png,jawa,950,0,1.0
tz0qToNY.png,jawi,951,4,1.0
V5Yi5RNT.png,lontara,3052,2,0.7071067811865475
4v7HlP24.png,jawa,953,4,1.0
KQn86KbN.jpg,bali,954,1,1.0
QGQKm9s0.png,lampung,955,3,1.0
zxipBKYy.png,jawa,956,1,1.0
9kSoqZEt.png,sunda,957,0,1.0
8AuxnEhR.png,jawa,958,4,1.0
yBtnmgOy.png,jawi,959,2,1.0
GEO1YdWF.png,jawi,960,2,1.0
bI31kQ7C.png,sunda,961,3,1.0
F4xub8nN.png,jawa,962,2,1.0
s7ZSiH4S.png,jawi,963,3,1.0
oh2MaR6D.png,lontara,964,4,1.0
1Kr2Pnpk.png,jawa,965,0,1.0
XtCkDoX1.png,pegon,966,4,1.0
IKinYpX9.png,sunda,967,3,1.0
oCVV5Hjk.png,lampung,968,2,1.0
DIA0j6SU.png,lampung,969,4,1.0
zZCDmzPe.png,lontara,970,4,1.0
HnelVBgL.png,jawi,971,0,1.0
ZJH0XFls.png,jawa,972,3,1.0
3OIQLttH.png,sunda,973,4,1.0
8EkknZD6.png,jawi,974,1,1.0
pReQqu8e.png,lampung,975,3,1.0
A86cbI0P.png,sunda,976,0,1.0
LVq2TXoU.png,jawi,977,4,1.0
wezgD0gF.png,pegon,978,3,1.0
rriODEG0.png,jawa,979,1,1.0
shhbB1gz.png,jawa,980,3,1.0
xLcxiNs9.png,sunda,981,1,1.0
qr0Dsa4r.png,jawa,982,4,1.0
dYxZEzBa.png,sunda,983,1,1.0
BBvCgo51.png,jawa,984,0,1.0
LeTEDZBH.png,lampung,985,4,1.0
O7G1SxRA.png,sunda,986,3,1.0
GUq8AaWM.png,jawa,987,0,1.0
eYz5jjXC.png,lontara,988,3,1.0
80g7zxyM.png,jawa,989,1,1.0
SCdW6REG.png,jawi,990,0,1.0
RSuXHIPF.png,jawa,991,3,1.0
I63uqhLK.png,lontara,992,3,1.0
LliQF9GY.png,sunda,2434,0,0.1543033499620919
OhtDRxOw.png,sunda,994,1,1.0
BwRTQ582.png,jawa,995,3,1.0
pSKsyIru.png,sunda,996,4,1.0
22PuHPHT.png,lampung,997,0,1.0
QGDNJquS.png,sunda,998,2,1.0
ejv8VdvJ.png,jawa,999,0,1.0
3XCKjrFv.png,bali,1000,2,1.0
i6jX5VMn.png,sunda,1001,0,1.0
I5PChxPI.png,jawa,1002,4,1.0
HdxdThx8.png,bali,1003,4,1.0
q8IFpkSi.png,bali,1004,4,1.0
BY8lyTaX.png,sunda,1005,0,1.0
n3BBzqrJ.png,lontara,1006,3,1.0
baTQS37T.png,sunda,1007,3,1.0
8zX3Bk38.png,lontara,1008,3,1.0
11J5YDvg.png,jawa,1009,1,1.0
mIZSvA7u.png,sunda,1105,3,0.7071067811865475
MXJBUBMT.png,jawa,1011,1,1.0
ATThQiJO.png,pegon,1012,2,1.0
ezxa6soR.png,lampung,1013,0,1.0
zSQEmPHo.png,jawi,1014,0,1.0
jYd9XEoO.png,pegon,1015,3,1.0
o7uoMt0D.png,jawa,1016,1,1.0
lOsHKXKt.png,bali,1017,4,1.0
YV05c7bO.png,pegon,1018,3,1.0
nz0luBwZ.png,sunda,1019,1,1.0
pSiKFjbE.png,lampung,1020,1,1.0
wrUViaar.png,jawa,1021,0,1.0
LtuVyyLs.png,jawi,1022,2,1.0
yK0QM0aZ.png,jawa,1023,4,1.0
F2BFe1Ft.png,pegon,1024,1,1.0
zIsxfEpX.png,jawa,1025,2,1.0
6qJNCoYy.png,jawi,2703,4,0.4082482904638631
wBLg71Yy.png,lontara,1027,1,1.0
qpfkhEY1.png,pegon,1028,4,1.0
h3l9ppZ3.png,jawa,1029,1,1.0
cwBsh56a.png,pegon,1030,1,1.0
5CEDhrRj.png,sunda,1031,4,1.0
fuuZiyNB.jpg,lontara,1032,1,1.0
Qp5L2a6r.png,lontara,1033,4,1.0
A4lcvyH2.png,sunda,1034,2,1.0
Rw9cWoNQ.png,lontara,1035,3,1.0
gau3WdqE.png,jawi,1036,0,1.0
6i4aihLB.png,jawa,1037,0,1.0
OInGUFul.png,jawi,1038,4,1.0
AaFlOUh2.png,jawi,1039,2,1.0
WeFVJU48.png,bali,1040,0,1.0
Bc8w4GiB.png,sunda,1041,2,0.5773502691896258
nN36nXcf.png,sunda,2434,0,0.1543033499620919
RdbueIP3.png,jawi,1043,3,1.0
IF7uM85N.png,bali,1044,3,1.0
bOpBfm5b.png,sunda,1045,2,1.0
aWDmeZnl.png,pegon,1046,2,1.0
aUXYRTlv.png,sunda,1047,2,1.0
dvfU4Fz4.png,jawi,1048,2,1.0
rruEa7kF.png,jawi,1049,4,1.0
Katgct1b.png,lampung,1050,4,1.0
DnGgNuXD.png,jawi,1051,0,1.0
8hHxmufk.png,bali,1052,2,1.0
D05LoIbZ.png,jawi,1053,2,1.0
GimhRf53.png,jawi,1054,3,1.0
bCIsakwd.png,lampung,1055,1,1.0
i6A1RSR1.png,jawi,1056,0,1.0
yvhE48gD.png,pegon,1057,1,1.0
noNn865N.png,jawa,1058,4,1.0
BaycxHhF.png,jawi,1059,2,1.0
8aXb57MZ.png,jawi,1060,2,1.0
KqXg11it.png,jawa,1061,1,1.0
fru6b0zL.png,jawi,1062,0,1.0
2Ep3D91l.png,pegon,1063,0,1.0
NZSKqCu2.png,sunda,1064,1,1.0
j2pF621b.png,sunda,1065,1,1.0
lUs8lUdP.png,jawa,1066,3,1.0
Co0lR3pn.png,jawa,1067,0,1.0
qbOGYkER.png,jawa,1068,2,1.0
8Pg4QEHg.png,sunda,1069,3,1.0
TSTe8GQ1.png,jawa,1070,4,1.0
GHmYgsU1.png,sunda,1071,0,1.0
MuR7rzdl.jpg,jawa,1072,4,1.0
BqUmXjph.png,sunda,1073,1,1.0
gOhGTv61.png,jawa,1074,2,1.0
pUiOAa74.png,jawi,1075,1,1.0
iodbCLbu.png,lontara,1076,3,1.0
MK1maYWw.png,lampung,1077,0,1.0
s9TzT5gN.png,lampung,1078,0,1.0
3U5RoRQk.png,jawi,1079,1,1.0
MMFqryiY.png,lampung,1080,1,1.0
5qMFRTiX.png,jawa,1081,4,1.0
4LRyTHiQ.png,sunda,1082,2,1.0
5AUniMPt.png,lontara,1083,3,1.0
QeEf1zIv.png,lampung,1084,4,1.0
8lodvJ0E.png,sunda,1085,1,1.0
Z0SqcnG4.png,sunda,2935,3,0.3779644730092272
9fr0iKs3.png,jawi,1087,0,1.0
HaZZ4QH2.png,lampung,1088,3,1.0
6xDUKb3K.png,lampung,1089,2,1.0
iI6in3eP.png,bali,1090,0,1.0
lU5xgYR0.png,jawi,1091,0,1.0
7i8PG9Ub.png,sunda,3836,4,1.0
sJ0iKoM1.png,jawi,1093,4,1.0
Ta0x7Eph.png,bali,1094,4,1.0
mnehekz3.png,jawa,1095,4,1.0
EOH2hydY.png,jawa,1096,1,1.0
krGxZur9.png,lontara,1097,1,1.0
kZHNa11x.png,lontara,1098,1,1.0
GGtyvDUK.png,jawi,1099,1,1.0
wbJxvXIi.png,jawi,1100,0,1.0
2SrsTCNZ.png,sunda,1101,3,1.0
QrQvIixH.png,sunda,1102,2,1.0
EvefOGy3.png,jawi,1103,4,1.0
zM4t7zMV.png,sunda,1104,3,1.0
Xeg5Vipo.png,sunda,1105,3,0.7071067811865475
PxvIygvK.png,sunda,1106,4,0.7071067811865475
MKEj9Egy.png,pegon,1107,4,1.0
xJX17TF8.png,jawi,1108,1,1.0
ewvo77IW.png,jawa,1109,4,1.0
4Z7OoWaz.png,sunda,2935,3,0.3779644730092272
SGWBg1Sk.png,sunda,1111,4,1.0
WyrlDhoh.png,jawi,1112,2,1.0
hiYUQY8w.png,pegon,1113,4,1.0
Bv2oyw7P.png,pegon,1114,4,1.0
dLaKcGAs.png,lampung,1115,2,1.0
9hZnoYgP.png,sunda,3693,1,0.5773502691896258
Re4aIUH9.png,lontara,1117,0,1.0
alDc3OSN.png,jawi,1118,3,1.0
pSWmA3Un.png,jawa,1119,3,1.0
2jtMkRoa.png,sunda,1120,0,1.0
h5GN86Z8.png,sunda,1121,2,1.0
g5EaEpvy.png,lontara,1122,0,1.0
lvH9xi3L.png,jawa,1123,4,1.0
7B9GsLot.png,sunda,1124,3,1.0
IYZ4iF9X.png,sunda,2434,0,0.1543033499620919
5XOC7t4K.png,sunda,1126,3,1.0
sZVE2ywp.png,pegon,1127,4,1.0
RJPuZlBW.png,jawa,1128,0,1.0
ZpHspSiD.png,jawa,1129,4,1.0
tVLTxNyb.jpg,pegon,1130,4,1.0
uqQiKkIP.png,bali,1131,0,1.0
WHOTc9Kh.png,jawa,1132,2,1.0
OKkmXzt8.png,jawa,1133,4,1.0
72uKrvWD.png,jawa,1134,2,1.0
pxo8iU3u.png,lampung,1135,3,1.0
6lzzj1My.png,jawi,1136,0,1.0
CUJFtpU0.png,jawi,1137,2,1.0
Pn2o0YTT.jpg,jawa,1138,0,1.0
kdMmxAfq.png,sunda,1139,1,1.0
Y96AH3bs.png,lontara,1140,0,1.0
l8CCE88p.png,lampung,1141,0,1.0
mKIZSzSN.png,sunda,1142,2,1.0
aIifqU3i.png,jawi,1143,4,1.0
zrz1gBi8.png,pegon,1144,2,1.0
wNTWQ7Eu.png,jawa,1145,4,1.0
Klwhq4ps.png,jawi,1146,2,1.0
6L6oDkMj.png,pegon,1147,0,1.0
bnhZPFr1.png,sunda,1148,1,1.0
6Jj7eo3O.png,sunda,1149,4,1.0
wPTaDzIy.png,bali,1596,0,0.7071067811865475
JAYqAwsv.png,bali,1151,0,1.0
VjC2Zk8B.png,jawi,1152,3,1.0
iYM4n0S7.png,pegon,1153,1,1.0
FAMrEL5t.png,jawa,1154,0,1.0
GqTzvICw.png,lontara,1155,0,1.0
kz50SphP.png,bali,1156,1,1.0
R7LZ7gT7.png,jawa,1157,0,1.0
cg6YBstG.png,sunda,1158,2,1.0
XzNnUpQh.png,sunda,2434,0,0.1543033499620919
aN9eOSXS.jpg,jawi,1160,3,1.0
oTyT8UlN.png,sunda,1161,2,1.0
HSmSrC1f.png,jawi,1162,2,1.0
ieCwAOj8.png,lontara,1163,3,1.0
LRUV85Nq.png,lontara,1164,2,1.0
gEP1AjoU.png,sunda,1165,3,1.0
hXcSm3XE.png,sunda,1166,3,1.0
JbnV2aI4.png,pegon,1167,0,1.0
jp0XB4bC.png,jawi,2062,3,0.7071067811865475
WximjsPa.png,lampung,1169,2,1.0
Cj6fhTfi.png,lontara,1170,4,1.0
pciJQTiE.png,lampung,1171,1,1.0
iNvknkP5.png,bali,1172,2,1.0
peQKGGlM.png,pegon,1173,0,1.0
wgJN7jBV.png,lontara,1174,3,1.0
fKR9IIiQ.png,jawi,1175,3,1.0
fWOVNtAL.png,lontara,1176,2,1.0
EWKLlLMS.png,jawi,1177,3,1.0
tycI2E60.png,jawa,1178,3,1.0
mX6JeAay.jpg,lontara,1179,0,1.0
UYStIPdv.png,lontara,1180,1,1.0
MYzLfnpF.png,bali,1181,4,1.0
pikUEMoX.png,lampung,1878,4,0.5773502691896258
6CYeL72O.png,sunda,1183,2,1.0
CwYhcemU.png,jawi,2290,3,0.7071067811865475
bK8eXPbH.png,jawa,1185,2,1.0
tcGUJD42.png,bali,1186,1,1.0
XE8xFXcX.png,jawi,3356,0,0.7071067811865475
fN0sbRwP.png,lampung,1188,1,1.0
CkxgOrzC.png,bali,1189,4,1.0
2QJgfFSK.png,sunda,2434,0,0.1543033499620919
e7lxgzEX.png,lontara,1191,3,1.0
tp9qoZRs.png,jawa,1192,1,1.0
NbPLh9RR.png,jawa,1193,2,1.0
fChr7anR.png,bali,1194,0,1.0
eYLW9c4b.png,jawi,1195,4,1.0
XbEHmHlv.png,pegon,1196,2,1.0
