image_id,ctype,B,top2,conf,agree,pair,bin,p_err_oof,p_err_conf
jM8Jsl4A.png,glyph,lampung,pegon,0.9155977026512853,1.0,lampung / pegon,"(0.9, 1.01]",0.0,0.08440229734871474
s74sHDUk.png,line,sunda,pegon,0.9047309056615269,1.0,pegon / sunda,"(0.9, 1.01]",0.0013131976362442547,0.09526909433847308
0n7QAEVG.png,block,jawi,pegon,0.733508033118085,0.6,jawi / pegon,"(0.7, 0.8]",0.0,0.266491966881915
l7zErLnw.jpg,page,sunda,lampung,0.6829603364003674,1.0,lampung / sunda,"(0.6, 0.7]",0.3333333333333333,0.31703966359963265
LPbJ8Xa9.png,line,jawa,lampung,0.8959330801139233,1.0,jawa / lampung,"(0.8, 0.9]",0.004735595895816891,0.10406691988607675
uneupKp4.jpg,page,pegon,lontara,0.9284148901573431,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.07158510984265687
RQ3dXMka.png,block,sunda,pegon,0.905992348469549,1.0,pegon / sunda,"(0.9, 1.01]",0.013745704467353952,0.09400765153045099
gPxFUf2Q.png,line,lampung,pegon,0.9126244869094025,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08737551309059755
gCeXTM6f.png,page,jawi,pegon,0.5709391341943273,1.0,jawi / pegon,"(0.5, 0.6]",0.3333333333333333,0.4290608658056727
RCAhhZd5.png,line,lontara,pegon,0.9223295616720033,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.0776704383279967
EZsD6yU2.png,line,lampung,pegon,0.9179327996235201,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08206720037647985
YwAccQRI.jpg,page,lampung,pegon,0.9133746282890017,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08662537171099827
YUSbZwlL.png,block,pegon,bali,0.932668070370488,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.06733192962951196
etGskeZb.png,line,lampung,pegon,0.9191714171148184,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08082858288518158
hLjOXcIt.png,line,lampung,pegon,0.9114111267060936,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08858887329390641
XHfBbGro.png,line,bali,pegon,0.9229747697358108,1.0,bali / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07702523026418917
qq4ruweS.png,line,lampung,pegon,0.9153240144889576,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08467598551104238
88um4MLL.png,line,jawi,pegon,0.8787101431732829,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.12128985682671711
mh0dnpYt.png,line,jawi,pegon,0.8494524731364189,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.15054752686358108
EkcAINcb.jpg,page,pegon,jawi,0.9199528075579397,1.0,jawi / pegon,"(0.9, 1.01]",0.07476635514018691,0.08004719244206027
t4WWJWrm.png,line,lontara,jawi,0.3402493900511446,0.2,jawi / lontara,"(0.0, 0.5]",0.5294117647058824,0.6597506099488555
CnD6r3Nc.png,line,sunda,pegon,0.9011267140947222,1.0,pegon / sunda,"(0.9, 1.01]",0.0013131976362442547,0.09887328590527777
KErle2IZ.png,line,lampung,pegon,0.9146493636576937,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08535063634230633
OxqIjBqf.png,page,jawi,pegon,0.8758850394696243,1.0,jawi / pegon,"(0.8, 0.9]",0.1875,0.12411496053037574
eQdRb66P.bmp,page,lampung,pegon,0.9086250210655553,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.09137497893444468
rAp05mwt.jpg,page,lampung,pegon,0.9109309219979883,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08906907800201169
NOtYR2fS.png,line,lampung,pegon,0.9146581467889472,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08534185321105281
2JOdaZIF.jpg,page,jawa,pegon,0.8881367525702444,1.0,jawa / pegon,"(0.8, 0.9]",0.1875,0.11186324742975562
U7VOFbSp.png,line,lampung,pegon,0.9118309408281267,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08816905917187334
8oq6zqeT.jpg,page,lontara,pegon,0.9190490763084318,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.0809509236915682
A8vOjcCg.png,line,pegon,jawi,0.9373029075497674,1.0,jawi / pegon,"(0.9, 1.01]",0.0013131976362442547,0.06269709245023258
Pof0hs8v.png,line,jawi,pegon,0.8839459039481451,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.1160540960518549
wHZdMejr.jpg,page,pegon,jawi,0.7565628156593568,0.2,jawi / pegon,"(0.7, 0.8]",0.125,0.2434371843406432
UNtkdcp9.png,line,jawi,pegon,0.8839933274121284,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.11600667258787156
XkbrUkn5.png,line,lontara,lampung,0.2510043134733121,0.6,lampung / lontara,"(0.0, 0.5]",0.5294117647058824,0.7489956865266879
31eEtdGH.png,line,jawa,pegon,0.8940329456334979,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10596705436650211
eGkKGqww.png,line,jawa,pegon,0.8969358228182678,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10306417718173222
7CyTFt1f.png,line,sunda,jawa,0.6648751178979986,1.0,jawa / sunda,"(0.6, 0.7]",0.375,0.3351248821020014
oY0gb7Sn.jpg,page,jawa,sunda,0.885927498580315,1.0,jawa / sunda,"(0.8, 0.9]",0.1875,0.11407250141968495
LfkwfRXY.png,line,jawi,pegon,0.8229696258014044,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.17703037419859557
Ep42uvIt.jpg,page,bali,pegon,0.9246129636107726,1.0,bali / pegon,"(0.9, 1.01]",0.07476635514018691,0.07538703638922739
Dm7oXhal.png,line,lampung,lontara,0.9145600767324448,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08543992326755523
VoJ1Xg9b.png,block,jawa,pegon,0.902675295267793,1.0,jawa / pegon,"(0.9, 1.01]",0.013745704467353952,0.097324704732207
GFi010T3.png,line,jawa,pegon,0.8986341019130482,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10136589808695184
3thCZSyH.jpg,page,sunda,pegon,0.8974548744794941,0.8,pegon / sunda,"(0.8, 0.9]",0.1875,0.10254512552050588
LiB3gmQw.png,page,jawa,lampung,0.886719443627972,1.0,jawa / lampung,"(0.8, 0.9]",0.1875,0.11328055637202805
fI8C362v.png,glyph,sunda,pegon,0.8979487430913384,1.0,pegon / sunda,"(0.8, 0.9]",0.01834862385321101,0.10205125690866157
pFSi98wx.png,line,jawa,bali,0.8864871252150897,1.0,bali / jawa,"(0.8, 0.9]",0.004735595895816891,0.11351287478491034
K1OaxX8K.png,line,jawa,pegon,0.8973107489936998,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10268925100630022
MLej2rDG.png,line,lampung,pegon,0.9182548711986914,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08174512880130858
VbUDzy4i.jpg,page,lontara,pegon,0.9243200176714848,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.07567998232851525
ujjDXtsH.png,block,pegon,lontara,0.9353328015964385,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.0646671984035615
o6wvvIED.jpg,page,lontara,lampung,0.8895271266443926,0.8,lampung / lontara,"(0.8, 0.9]",0.1875,0.1104728733556074
UIyE3mPI.png,line,lampung,pegon,0.9142976762352573,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08570232376474274
DFkLcO4k.png,line,jawa,pegon,0.8971578593345594,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10284214066544062
KjfiynKK.jpg,page,jawa,pegon,0.8965205320110853,1.0,jawa / pegon,"(0.8, 0.9]",0.1875,0.10347946798891472
FBTHN0rk.jpg,block,pegon,jawi,0.9208341274772,1.0,jawi / pegon,"(0.9, 1.01]",0.013745704467353952,0.07916587252280005
bxQcDY0h.png,line,jawa,pegon,0.8971211523691736,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10287884763082644
oJMW3lXi.png,line,jawa,pegon,0.895355863812578,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10464413618742197
UZkcwMR2.png,block,pegon,bali,0.9341683120056485,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.06583168799435146
ay6KXtZE.png,line,lontara,jawi,0.5417342062994261,0.8,jawi / lontara,"(0.5, 0.6]",0.3333333333333333,0.45826579370057385
O2jk1qCX.png,block,jawa,sunda,0.8815473859537011,1.0,jawa / sunda,"(0.8, 0.9]",0.04081632653061224,0.11845261404629892
iQAE0e2j.png,line,jawa,jawi,0.7785770494954374,1.0,jawa / jawi,"(0.7, 0.8]",0.14285714285714285,0.22142295050456262
JR8H0DtD.png,line,sunda,jawa,0.7551480111358486,0.8,jawa / sunda,"(0.7, 0.8]",0.14285714285714285,0.24485198886415138
O8zOrSNi.png,line,lampung,lontara,0.9117316689141777,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08826833108582233
XNKeg34p.png,block,pegon,lontara,0.9379430714491681,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06205692855083189
YUrX9JYE.png,glyph,sunda,pegon,0.8952012948777195,1.0,pegon / sunda,"(0.8, 0.9]",0.01834862385321101,0.10479870512228051
GsTqjyBm.png,line,jawi,pegon,0.8855329869221331,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.11446701307786689
ezwvAKNA.png,line,jawi,lontara,0.8931618947654864,1.0,jawi / lontara,"(0.8, 0.9]",0.004735595895816891,0.10683810523451365
mgq2eH5y.png,line,jawi,pegon,0.8830661677932732,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.11693383220672682
1kBHFF7b.png,line,jawa,pegon,0.8957050958011241,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10429490419887588
8fctJinJ.png,line,jawi,lontara,0.6217933562892923,1.0,jawi / lontara,"(0.6, 0.7]",0.375,0.37820664371070767
TQ0omJqB.png,block,pegon,lontara,0.9317676038009243,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06823239619907573
Y4p39xPf.png,block,pegon,lontara,0.9382584876895997,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06174151231040026
D2al3WFj.png,line,jawa,pegon,0.8975275820195098,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10247241798049023
aFNQd7Wq.jpg,page,jawa,pegon,0.9011788468561346,1.0,jawa / pegon,"(0.9, 1.01]",0.07476635514018691,0.09882115314386541
lEgRN8gs.png,line,lampung,pegon,0.9130858332270335,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08691416677296648
00T8kKS9.png,line,jawi,pegon,0.9020114864142202,1.0,jawi / pegon,"(0.9, 1.01]",0.0013131976362442547,0.09798851358577976
dNOv6cil.png,line,sunda,lontara,0.9019307139553717,1.0,lontara / sunda,"(0.9, 1.01]",0.0013131976362442547,0.09806928604462828
pkr1vakn.png,line,lampung,pegon,0.9102646069068415,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08973539309315848
3PuR8UUd.png,line,sunda,lontara,0.8957057522110465,1.0,lontara / sunda,"(0.8, 0.9]",0.004735595895816891,0.10429424778895346
Ybv4ejqR.jpg,page,lampung,pegon,0.9141594500945626,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08584054990543744
fJlFp9qb.png,line,sunda,pegon,0.8995549457809263,1.0,pegon / sunda,"(0.8, 0.9]",0.004735595895816891,0.10044505421907368
SegSnPMo.png,line,lampung,lontara,0.9164507285569983,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08354927144300173
jTbRy3wy.png,line,lontara,pegon,0.9226606231224475,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07733937687755255
wfrQPPz0.png,line,lampung,pegon,0.9122393845214557,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.0877606154785443
l7zm4ex5.jpg,page,lontara,pegon,0.8921478835965917,1.0,lontara / pegon,"(0.8, 0.9]",0.1875,0.1078521164034083
i2Po8naX.png,line,lontara,pegon,0.9179034215989434,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08209657840105655
J1wE89Kg.png,line,lontara,pegon,0.9236497254247471,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.0763502745752529
IFsvMMMZ.png,line,jawa,pegon,0.8945111903027041,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.1054888096972959
JxJ5O6S2.png,block,pegon,lontara,0.9351178963441621,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06488210365583791
bdWh7vZy.jpg,page,jawa,bali,0.8969702900932989,0.8,bali / jawa,"(0.8, 0.9]",0.1875,0.10302970990670113
xKOr051L.png,block,pegon,bali,0.940277536176352,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.05972246382364799
u04JTLXq.png,line,jawa,bali,0.8796761907543729,1.0,bali / jawa,"(0.8, 0.9]",0.004735595895816891,0.12032380924562713
wZXItSQr.png,line,sunda,pegon,0.9068347812256012,1.0,pegon / sunda,"(0.9, 1.01]",0.0013131976362442547,0.09316521877439876
kiTqS47o.png,line,jawa,pegon,0.8943473200309375,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10565267996906247
2DNZmXTB.png,block,pegon,lontara,0.9429386195304994,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.0570613804695006
FwX91kPV.png,line,sunda,jawa,0.603265895955689,1.0,jawa / sunda,"(0.6, 0.7]",0.375,0.396734104044311
KUPPAWQo.png,line,jawa,lontara,0.8923465804557793,1.0,jawa / lontara,"(0.8, 0.9]",0.004735595895816891,0.1076534195442207
ZkaIdXph.png,block,pegon,lontara,0.9349382403590779,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06506175964092209
ipee2D8y.png,line,bali,pegon,0.9263048408875335,1.0,bali / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07369515911246649
3htXo3T1.png,line,sunda,pegon,0.9008009738575439,1.0,pegon / sunda,"(0.9, 1.01]",0.0013131976362442547,0.09919902614245613
VpiyizbZ.png,line,lampung,pegon,0.9049532985436699,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.0950467014563301
Osr6x8QO.jpg,page,lampung,pegon,0.9122605204162648,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08773947958373518
pEh1Rkyx.png,line,pegon,jawi,0.9277182200908672,1.0,jawi / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07228177990913276
hkW7FAtu.png,line,lampung,lontara,0.910891105658812,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08910889434118796
EfsKBSzv.png,block,lampung,jawa,0.8992482753225584,1.0,jawa / lampung,"(0.8, 0.9]",0.04081632653061224,0.10075172467744165
ucJ8RJ0x.png,block,pegon,bali,0.9362881035487398,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.06371189645126019
KWPvaaiz.png,line,jawa,pegon,0.8970408717018655,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10295912829813447
3P33Mx6w.png,line,bali,pegon,0.9222697662295097,1.0,bali / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07773023377049026
m8gGjDUO.png,line,lontara,pegon,0.9210452042593772,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07895479574062281
2kwxMF1P.png,line,jawa,bali,0.6483861644072612,1.0,bali / jawa,"(0.6, 0.7]",0.375,0.35161383559273884
YrcxD0Iz.png,line,jawi,pegon,0.8749645711852316,1.0,jawi / pegon,"(0.8, 0.9]",0.004735595895816891,0.12503542881476837
LDnDYpYN.png,line,lontara,lampung,0.9085842740884607,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.09141572591153935
Ql34AEov.png,block,pegon,lontara,0.9341315417396231,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.0658684582603769
0G6K6Mgx.png,line,jawa,sunda,0.87579055245793,1.0,jawa / sunda,"(0.8, 0.9]",0.004735595895816891,0.12420944754206997
rCFHzah9.jpg,page,bali,jawa,0.8912031780107192,0.4,bali / jawa,"(0.8, 0.9]",0.1875,0.10879682198928076
nYuKVvtP.png,glyph,sunda,pegon,0.8971701763977944,1.0,pegon / sunda,"(0.8, 0.9]",0.01834862385321101,0.1028298236022056
iMzXnHzi.png,line,lontara,jawi,0.7827594244716723,1.0,jawi / lontara,"(0.7, 0.8]",0.14285714285714285,0.21724057552832765
H2wD2Cwp.jpg,page,jawa,pegon,0.8937827444365055,1.0,jawa / pegon,"(0.8, 0.9]",0.1875,0.10621725556349448
nmE8gjqc.png,block,pegon,lampung,0.9343187834719616,1.0,lampung / pegon,"(0.9, 1.01]",0.013745704467353952,0.06568121652803838
hu2IO3uu.png,block,jawi,pegon,0.7936247050913855,1.0,jawi / pegon,"(0.7, 0.8]",0.0,0.2063752949086145
pOdWxgnU.jpg,page,pegon,bali,0.9344649130510001,1.0,bali / pegon,"(0.9, 1.01]",0.07476635514018691,0.0655350869489999
Urll2kV8.png,block,pegon,bali,0.9400338213894834,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.05996617861051656
3WOfUs8V.jpg,page,pegon,jawi,0.7751309555807331,1.0,jawi / pegon,"(0.7, 0.8]",0.125,0.22486904441926692
QnomGMrW.png,page,jawi,pegon,0.6343231342827097,0.8,jawi / pegon,"(0.6, 0.7]",0.3333333333333333,0.3656768657172903
qdyOBJMm.png,line,lampung,lontara,0.9172086155802827,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08279138441971734
AJtfjse4.png,line,jawa,pegon,0.8966471736297474,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10335282637025256
uo2fXOOg.png,line,sunda,pegon,0.8980193252712638,1.0,pegon / sunda,"(0.8, 0.9]",0.004735595895816891,0.10198067472873618
bzYOfktG.jpg,page,bali,pegon,0.9269220861600683,1.0,bali / pegon,"(0.9, 1.01]",0.07476635514018691,0.07307791383993167
MEIIpTFk.jpg,page,lampung,pegon,0.9102696471390306,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08973035286096942
vbTrP2XB.png,glyph,sunda,pegon,0.8941865418034217,1.0,pegon / sunda,"(0.8, 0.9]",0.01834862385321101,0.10581345819657828
cgKILzhK.png,block,pegon,lontara,0.933799391854991,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06620060814500905
wddJmAo6.png,line,lontara,pegon,0.9239862959115565,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07601370408844355
iApRoWXi.png,line,jawa,pegon,0.8987794373227815,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10122056267721846
hzmyHjwd.png,line,jawa,pegon,0.8876357041274489,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.11236429587255115
ANvXuugy.jpg,page,sunda,lontara,0.8510198905522868,0.8,lontara / sunda,"(0.8, 0.9]",0.1875,0.14898010944771323
mHPYOxBd.png,line,lampung,pegon,0.9099930674755047,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.09000693252449532
3Vb1a9Jq.png,line,jawa,pegon,0.8878436567563387,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.1121563432436613
ZBvUKEFY.jpg,page,lampung,sunda,0.8275950464113795,1.0,lampung / sunda,"(0.8, 0.9]",0.1875,0.1724049535886205
j2A8mZqi.png,line,bali,jawa,0.45983590455739065,0.6,bali / jawa,"(0.0, 0.5]",0.5294117647058824,0.5401640954426093
GVuvm0Fe.png,line,sunda,pegon,0.8989407647351726,1.0,pegon / sunda,"(0.8, 0.9]",0.004735595895816891,0.10105923526482741
yH8kDyOL.png,line,lampung,pegon,0.9135774121107456,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08642258788925439
pmpFP6tE.jpg,page,jawa,lontara,0.8948669312863823,1.0,jawa / lontara,"(0.8, 0.9]",0.1875,0.10513306871361772
HmO2XhX4.png,line,lampung,pegon,0.915536535687305,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08446346431269502
DzyTnG3l.png,line,lampung,bali,0.9132417448647077,1.0,bali / lampung,"(0.9, 1.01]",0.0013131976362442547,0.08675825513529234
2vw5LSXt.png,block,pegon,lontara,0.9263580491489203,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.07364195085107972
BdjIUfGT.png,line,pegon,bali,0.9388698556002936,1.0,bali / pegon,"(0.9, 1.01]",0.0013131976362442547,0.06113014439970643
a2xlyNPU.png,line,lampung,pegon,0.9129103251273181,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08708967487268193
jKDXOxK5.png,line,jawa,pegon,0.8956310028163111,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10436899718368886
tCOj1eAD.png,block,pegon,bali,0.9347893490278789,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.06521065097212109
2T7yQYeE.jpg,page,lontara,pegon,0.914201263137344,0.8,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.08579873686265604
VPd59w2G.png,glyph,sunda,lontara,0.890969635549484,0.8,lontara / sunda,"(0.8, 0.9]",0.01834862385321101,0.10903036445051595
TkC0OpHV.png,line,lampung,lontara,0.9135324575830746,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.08646754241692545
fEklPkNb.png,block,pegon,lontara,0.9317538412648865,1.0,lontara / pegon,"(0.9, 1.01]",0.013745704467353952,0.06824615873511353
nb7zv9pn.png,line,lampung,lontara,0.8443886642392817,1.0,lampung / lontara,"(0.8, 0.9]",0.004735595895816891,0.15561133576071828
3Ab69ql6.jpg,page,pegon,lontara,0.9325201980741911,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.06747980192580894
T2fp5mfj.png,line,sunda,jawa,0.5399197066828443,1.0,jawa / sunda,"(0.5, 0.6]",0.3333333333333333,0.4600802933171557
fjnGrtEu.png,line,lampung,pegon,0.9152175785303303,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08478242146966974
HgFDeeQj.png,line,jawi,pegon,0.7602155331376161,1.0,jawi / pegon,"(0.7, 0.8]",0.14285714285714285,0.23978446686238386
khaxzjZo.png,glyph,sunda,lampung,0.8743178204278566,1.0,lampung / sunda,"(0.8, 0.9]",0.01834862385321101,0.12568217957214345
AGHPVJzn.png,line,jawa,pegon,0.8981340326260867,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10186596737391329
nNFES8AI.png,line,lampung,lontara,0.901524719129184,1.0,lampung / lontara,"(0.9, 1.01]",0.0013131976362442547,0.09847528087081603
o36fxQgG.jpg,page,jawa,pegon,0.8927377027648239,1.0,jawa / pegon,"(0.8, 0.9]",0.1875,0.10726229723517611
94w0nbLY.jpg,page,lampung,pegon,0.9122667696476295,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08773323035237046
WfW6DiJL.png,line,jawa,pegon,0.8950778797591973,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10492212024080272
3VEBASAg.png,line,bali,pegon,0.9200536699843065,1.0,bali / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07994633001569351
T0d4kIfP.jpg,page,lontara,pegon,0.9326182163850983,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.06738178361490166
fL2JmXEd.png,block,sunda,bali,0.9052321525169355,1.0,bali / sunda,"(0.9, 1.01]",0.013745704467353952,0.09476784748306455
XptxcyjW.png,line,bali,jawa,0.7881378210576632,0.8,bali / jawa,"(0.7, 0.8]",0.14285714285714285,0.21186217894233683
EnCEWDE8.jpg,page,lontara,bali,0.9170767570708973,0.8,bali / lontara,"(0.9, 1.01]",0.07476635514018691,0.08292324292910269
KBBAssZV.webp,page,sunda,jawa,0.8635216478723203,0.8,jawa / sunda,"(0.8, 0.9]",0.1875,0.13647835212767967
5K0ntO8j.png,line,lampung,pegon,0.9167289230238482,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08327107697615177
4Exa86KL.png,block,pegon,bali,0.9374159966929166,1.0,bali / pegon,"(0.9, 1.01]",0.013745704467353952,0.06258400330708336
mx7LCCNB.png,line,lontara,pegon,0.9196175563258862,1.0,lontara / pegon,"(0.9, 1.01]",0.0013131976362442547,0.08038244367411385
9KPYHyTK.jpg,page,bali,jawa,0.9228923137431309,1.0,bali / jawa,"(0.9, 1.01]",0.07476635514018691,0.07710768625686915
SCCerkBY.jpg,page,sunda,jawa,0.735175898121031,0.2,jawa / sunda,"(0.7, 0.8]",0.125,0.264824101878969
IINdF7pr.webp,page,pegon,jawi,0.9246678649029544,1.0,jawi / pegon,"(0.9, 1.01]",0.07476635514018691,0.07533213509704562
5IMxeqAJ.png,line,jawa,pegon,0.903251467376645,1.0,jawa / pegon,"(0.9, 1.01]",0.0013131976362442547,0.09674853262335503
chtz5jzk.jpg,page,lontara,pegon,0.9214309693431314,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.0785690306568686
8jfXGtZJ.png,line,bali,jawa,0.8898830549680896,0.8,bali / jawa,"(0.8, 0.9]",0.004735595895816891,0.11011694503191038
sZuRUcfR.png,line,jawa,pegon,0.8965684369723685,1.0,jawa / pegon,"(0.8, 0.9]",0.004735595895816891,0.10343156302763146
5wSDIkxd.png,line,jawa,pegon,0.9014675222646572,1.0,jawa / pegon,"(0.9, 1.01]",0.0013131976362442547,0.0985324777353428
WsL7EGKU.jpg,page,lontara,pegon,0.9267000418416202,1.0,lontara / pegon,"(0.9, 1.01]",0.07476635514018691,0.07329995815837975
TttzcFgE.jpg,page,bali,pegon,0.9273614997541781,1.0,bali / pegon,"(0.9, 1.01]",0.07476635514018691,0.07263850024582186
EqOy0Ygp.jpg,line,pegon,lampung,0.9244603889350586,1.0,lampung / pegon,"(0.9, 1.01]",0.0013131976362442547,0.07553961106494145
MWUxUolm.png,line,bali,lampung,0.619948071464574,1.0,bali / lampung,"(0.6, 0.7]",0.375,0.380051928535426
vI3WShwa.bmp,page,sunda,pegon,0.9034899459345918,1.0,pegon / sunda,"(0.9, 1.01]",0.07476635514018691,0.09651005406540825
yPoCDaF4.png,glyph,sunda,pegon,0.8962102670910111,1.0,pegon / sunda,"(0.8, 0.9]",0.01834862385321101,0.10378973290898885
xR0SEbgG.png,line,jawa,sunda,0.8802274056153218,1.0,jawa / sunda,"(0.8, 0.9]",0.004735595895816891,0.11977259438467824
fF7SuGhV.png,glyph,sunda,bali,0.8998006808821183,0.8,bali / sunda,"(0.8, 0.9]",0.01834862385321101,0.10019931911788171
W6smHRuA.png,line,sunda,jawa,0.6440581921155968,1.0,jawa / sunda,"(0.6, 0.7]",0.375,0.3559418078844032
EMntqvyh.png,block,jawi,sunda,0.7913670620259298,1.0,jawi / sunda,"(0.7, 0.8]",0.0,0.20863293797407023
4OR8cPdh.jpg,page,lampung,pegon,0.912808317575745,1.0,lampung / pegon,"(0.9, 1.01]",0.07476635514018691,0.08719168242425501
zdu2Zw13.png,block,pegon,lampung,0.933594990994693,1.0,lampung / pegon,"(0.9, 1.01]",0.013745704467353952,0.06640500900530699
