image_id,label,split,w,h,ink_h,stroke,angle,stroke_rel
h5GN86Z8.png,sunda,train,124,56,45,4.47213595499958,,0.09938079899999065
g5EaEpvy.png,lontara,train,956,60,60,4.0,0.0,0.06666666666666667
lvH9xi3L.png,jawa,train,884,83,83,6.0,-1.0,0.07228915662650602
7B9GsLot.png,sunda,train,689,54,37,4.0,0.0,0.10810810810810811
IYZ4iF9X.png,sunda,train,44,54,30,6.0,,0.2
5XOC7t4K.png,sunda,train,725,49,43,4.0,0.0,0.09302325581395349
sZVE2ywp.png,pegon,train,134,101,101,2.8284271247461903,,0.02800422895788307
RJPuZlBW.png,jawa,train,643,75,75,2.0,0.0,0.02666666666666667
ZpHspSiD.png,jawa,train,794,69,69,6.0,0.0,0.08695652173913043
tVLTxNyb.jpg,pegon,train,561,561,554,2.0,,0.0036101083032490976
uqQiKkIP.png,bali,train,262,77,65,4.0,-1.0,0.06153846153846154
WHOTc9Kh.png,jawa,train,950,75,75,4.0,-1.0,0.05333333333333334
OKkmXzt8.png,jawa,train,94,67,58,4.47213595499958,,0.07710579232757896
72uKrvWD.png,jawa,train,439,79,79,2.0,0.0,0.02531645569620253
pxo8iU3u.png,lampung,train,82,37,37,2.8284271247461903,,0.07644397634449163
6lzzj1My.png,jawi,train,375,76,76,6.0,0.0,0.07894736842105263
CUJFtpU0.png,jawi,train,828,92,92,8.0,0.0,0.08695652173913043
Pn2o0YTT.jpg,jawa,train,565,514,483,4.0,,0.008281573498964804
kdMmxAfq.png,sunda,train,766,96,53,5.656854249492381,0.0,0.10673309904702605
Y96AH3bs.png,lontara,train,925,49,49,4.0,0.0,0.08163265306122448
l8CCE88p.png,lampung,train,146,42,37,2.8284271247461903,0.0,0.07644397634449163
mKIZSzSN.png,sunda,train,1122,62,62,4.0,0.0,0.06451612903225806
aIifqU3i.png,jawi,train,817,104,104,8.0,0.0,0.07692307692307693
zrz1gBi8.png,pegon,train,102,94,79,2.8284271247461903,,0.03580287499678722
wNTWQ7Eu.png,jawa,train,972,101,101,4.47213595499958,-1.0,0.044278573811877026
Klwhq4ps.png,jawi,train,500,50,44,2.8284271247461903,0.0,0.0642824346533225
6L6oDkMj.png,pegon,train,87,71,71,4.0,,0.056338028169014086
bnhZPFr1.png,sunda,train,298,42,32,4.0,0.0,0.125
6Jj7eo3O.png,sunda,train,695,72,54,4.47213595499958,0.0,0.08281733249999222
wPTaDzIy.png,bali,train,99,68,33,2.8284271247461903,,0.08570991287109668
JAYqAwsv.png,bali,train,1410,63,63,4.0,-1.0,0.06349206349206349
VjC2Zk8B.png,jawi,train,944,57,54,4.0,0.0,0.07407407407407407
iYM4n0S7.png,pegon,train,180,145,143,4.0,,0.027972027972027972
FAMrEL5t.png,jawa,train,734,75,75,2.0,0.0,0.02666666666666667
GqTzvICw.png,lontara,train,766,60,60,4.47213595499958,-2.0,0.07453559924999299
kz50SphP.png,bali,train,1409,49,49,2.8284271247461903,0.0,0.05772300254584062
R7LZ7gT7.png,jawa,train,965,76,76,2.0,0.0,0.02631578947368421
cg6YBstG.png,sunda,train,167,51,41,4.0,0.0,0.0975609756097561
XzNnUpQh.png,sunda,train,47,54,43,4.47213595499958,,0.10400316174417627
aN9eOSXS.jpg,jawi,train,768,1024,682,2.0,,0.002932551319648094
oTyT8UlN.png,sunda,train,79,41,31,4.0,,0.12903225806451613
HSmSrC1f.png,jawi,train,293,64,42,4.0,0.0,0.09523809523809523
ieCwAOj8.png,lontara,train,844,47,47,4.47213595499958,-1.0,0.0951518288297783
LRUV85Nq.png,lontara,train,712,70,70,4.0,-1.0,0.05714285714285714
gEP1AjoU.png,sunda,train,140,43,27,4.0,0.0,0.14814814814814814
hXcSm3XE.png,sunda,train,112,65,54,4.0,,0.07407407407407407
JbnV2aI4.png,pegon,train,122,50,38,4.0,,0.10526315789473684
jp0XB4bC.png,jawi,train,42,39,26,4.0,,0.15384615384615385
WximjsPa.png,lampung,train,138,43,38,2.0,-1.0,0.05263157894736842
Cj6fhTfi.png,lontara,train,942,51,49,5.656854249492381,0.0,0.11544600509168124
pciJQTiE.png,lampung,train,93,38,38,2.8284271247461903,,0.0744322927564787
iNvknkP5.png,bali,train,185,68,45,2.8284271247461903,,0.0628539361054709
peQKGGlM.png,pegon,train,172,165,164,4.0,,0.024390243902439025
wgJN7jBV.png,lontara,train,866,47,47,4.47213595499958,-1.0,0.0951518288297783
fKR9IIiQ.png,jawi,train,48,44,34,6.0,,0.17647058823529413
fWOVNtAL.png,lontara,train,938,51,50,5.656854249492381,0.0,0.1131370849898476
EWKLlLMS.png,jawi,train,814,97,97,6.0,0.0,0.061855670103092786
tycI2E60.png,jawa,train,443,66,62,4.0,-1.0,0.06451612903225806
mX6JeAay.jpg,lontara,train,572,481,446,2.0,,0.004484304932735426
UYStIPdv.png,lontara,train,943,52,44,6.324555320336759,0.0,0.14373989364401726
MYzLfnpF.png,bali,train,188,68,49,2.8284271247461903,,0.05772300254584062
pikUEMoX.png,lampung,train,150,42,42,4.0,0.0,0.09523809523809523
6CYeL72O.png,sunda,train,74,44,28,4.0,,0.14285714285714285
CwYhcemU.png,jawi,train,32,31,22,6.0,,0.2727272727272727
bK8eXPbH.png,jawa,train,541,48,47,4.0,-1.0,0.0851063829787234
tcGUJD42.png,bali,train,1337,62,62,4.0,-1.0,0.06451612903225806
XE8xFXcX.png,jawi,train,259,102,90,8.0,,0.08888888888888889
fN0sbRwP.png,lampung,train,107,31,31,2.8284271247461903,-2.0,0.09123958466923195
CkxgOrzC.png,bali,train,1407,59,59,4.0,0.0,0.06779661016949153
2QJgfFSK.png,sunda,train,41,40,29,4.0,,0.13793103448275862
e7lxgzEX.png,lontara,train,477,45,45,4.47213595499958,-2.0,0.09938079899999065
tp9qoZRs.png,jawa,train,874,75,75,5.656854249492381,-1.0,0.07542472332656508
NbPLh9RR.png,jawa,train,900,49,49,5.656854249492381,0.0,0.11544600509168124
fChr7anR.png,bali,train,690,63,63,2.8284271247461903,-1.0,0.044895668646764926
eYLW9c4b.png,jawi,train,212,43,30,2.0,0.0,0.06666666666666667
XbEHmHlv.png,pegon,train,95,89,89,4.0,,0.0449438202247191
4jN9hS8W.png,sunda,train,777,60,56,4.47213595499958,0.0,0.07985957062499249
Wzbtjc6D.png,lontara,train,819,41,41,4.47213595499958,0.0,0.10907648670730682
MPS9kbYk.png,bali,train,1443,64,62,4.0,0.0,0.06451612903225806
0P0G9kXl.png,sunda,train,113,38,27,4.0,,0.14814814814814814
6xp7t7dv.png,lampung,train,144,36,34,2.8284271247461903,4.0,0.0831890330807703
VNgFlTGn.png,sunda,train,806,46,37,4.0,0.0,0.10810810810810811
McbzBlOe.png,jawi,train,553,56,49,4.0,-1.0,0.08163265306122448
3v4NqUc3.png,bali,train,759,55,55,4.0,0.0,0.07272727272727272
aqLVKvZq.png,lampung,train,152,72,71,4.0,,0.056338028169014086
CfHqeTls.png,jawi,train,271,73,73,6.0,1.0,0.0821917808219178
jIilztY5.jpg,bali,train,260,146,146,2.0,,0.0136986301369863
pS22M8WI.png,jawa,train,923,80,80,4.47213595499958,0.0,0.05590169943749475
bujx5toW.png,lontara,train,936,47,47,5.656854249492381,0.0,0.12035860105302937
g3tAkhyr.png,lampung,train,128,42,40,2.0,0.0,0.05
YUFuRAx6.png,sunda,train,1123,62,62,4.0,0.0,0.06451612903225806
h3exH7tZ.png,lampung,train,148,81,74,2.8284271247461903,,0.03822198817224581
CgDIIDUS.png,lontara,train,875,55,55,2.0,-2.0,0.03636363636363636
JBoPkgax.png,jawa,train,670,81,81,2.0,0.0,0.024691358024691357
k90N8S4u.png,jawa,train,363,67,67,2.0,0.0,0.029850746268656716
5ghxWNyR.jpg,jawa,train,585,329,329,4.0,,0.0121580547112462
9tdOj7fa.png,lontara,train,182,42,39,4.47213595499958,-1.0,0.11467015269229691
HhhrLbSz.png,bali,train,1408,67,67,4.0,0.0,0.05970149253731343
zAnFtNxA.png,jawa,train,913,73,73,4.0,0.0,0.0547945205479452
N8fx0ckv.png,sunda,train,832,68,55,4.0,1.0,0.07272727272727272
UmCki9z3.png,bali,train,133,76,50,4.0,,0.08
GOkjzosa.png,jawa,train,667,73,73,2.0,0.0,0.0273972602739726
IDpHW9DT.png,pegon,train,185,178,178,2.8284271247461903,,0.01589004002666399
oLaVz1RZ.png,sunda,train,149,42,29,4.0,0.0,0.13793103448275862
F6VAx3lT.png,jawi,train,271,61,61,4.47213595499958,-2.0,0.07331370418032097
ZUT2PB1L.png,jawi,train,937,64,51,4.47213595499958,0.0,0.08768894029410941
4ocQNYId.png,lampung,train,139,36,32,2.8284271247461903,-2.0,0.08838834764831845
2fhz1UCI.png,jawi,train,812,82,82,6.324555320336759,0.0,0.07712872341874097
2Yex6aA9.png,lampung,train,261,80,80,4.0,-4.0,0.05
cCmV6Lgk.png,lampung,train,139,36,32,2.8284271247461903,-3.0,0.08838834764831845
sqBZ8Hk7.png,bali,train,1380,69,69,4.0,-1.0,0.057971014492753624
dT68gWIu.png,jawi,train,31,33,27,4.0,,0.14814814814814814
9CLHUxKU.png,jawa,train,968,73,68,4.0,0.0,0.058823529411764705
Mze89h6X.png,lontara,train,932,50,50,5.656854249492381,0.0,0.1131370849898476
6NGSKGLk.png,lampung,train,188,76,74,4.0,,0.05405405405405406
sb2Ps29j.png,bali,train,885,64,63,4.0,0.0,0.06349206349206349
jXAPE9Eo.png,jawa,train,724,59,59,4.47213595499958,-1.0,0.0757989144915183
a2VxfwzN.png,jawi,train,807,78,78,8.48528137423857,0.0,0.10878565864408422
0qtTI1jU.png,jawa,train,775,48,48,4.0,0.0,0.08333333333333333
O9SD6pqN.png,lampung,train,152,36,34,2.8284271247461903,2.0,0.0831890330807703
XxZwwo8P.png,bali,train,1418,79,79,4.0,0.0,0.05063291139240506
3x3FnwZF.png,jawa,train,930,103,101,4.47213595499958,-1.0,0.044278573811877026
oHI7dYTY.png,jawi,train,81,48,45,4.47213595499958,,0.09938079899999065
BiHHi4at.png,sunda,train,85,39,30,4.0,,0.13333333333333333
4DqqHcE9.png,pegon,train,103,90,58,4.0,,0.06896551724137931
5JCZ9Xd0.png,jawi,train,372,76,76,6.0,0.0,0.07894736842105263
7A85hO7m.png,lontara,train,210,30,27,5.656854249492381,-1.0,0.20951312035156966
3VNuE1ij.png,sunda,train,117,56,48,4.47213595499958,,0.09316949906249124
JzKDVyzr.png,sunda,train,73,55,33,4.0,,0.12121212121212122
A4F6q5kO.png,sunda,train,125,50,37,4.0,,0.10810810810810811
2xWIPu4c.png,jawi,train,51,44,26,4.0,,0.15384615384615385
ht8WgAl0.png,lampung,train,373,84,72,4.0,-3.0,0.05555555555555555
bJgQiB3q.png,sunda,train,175,62,52,4.0,,0.07692307692307693
XbNnHsqT.png,bali,train,373,87,80,2.8284271247461903,0.0,0.035355339059327376
HSPlRvu6.jpg,lontara,train,355,259,258,2.0,,0.007751937984496124
yCjpXHMD.png,jawi,train,800,68,68,8.0,0.0,0.11764705882352941
beQ9FGMV.png,pegon,train,145,146,146,4.0,,0.0273972602739726
3ZsXk0D6.png,jawi,train,500,65,65,4.47213595499958,0.0,0.06880209161537815
kuKMn0V1.png,jawi,train,886,40,32,4.0,1.0,0.125
sXD64T1B.png,lampung,train,130,60,57,2.8284271247461903,,0.049621528504319126
i7V6mkQt.png,sunda,train,801,50,36,4.0,0.0,0.1111111111111111
GHfdMfJf.png,jawa,train,373,66,66,4.0,-1.0,0.06060606060606061
9bd0M7ij.png,pegon,train,127,122,122,2.8284271247461903,,0.023183828891362217
RCCBwFOz.png,jawi,train,457,57,57,5.82842712474619,-1.0,0.10225310745168754
Ymh2tbFw.png,bali,train,864,864,436,16.492422502470642,,0.037826657115758354
c7r3oRsw.png,lontara,train,1001,43,43,4.0,0.0,0.09302325581395349
wy19yn7P.png,bali,train,1368,63,60,2.8284271247461903,0.0,0.047140452079103175
omJSP26e.png,jawi,train,328,42,39,4.0,0.0,0.10256410256410256
iuBUw6Z0.png,jawi,train,891,47,47,4.0,1.0,0.0851063829787234
hephL39u.png,sunda,train,72,54,47,4.47213595499958,,0.0951518288297783
yG4PsbvZ.png,bali,train,1379,56,56,4.0,0.0,0.07142857142857142
3E6RGIb9.png,lampung,train,96,31,23,4.0,3.0,0.17391304347826086
yv7y2Uyf.png,pegon,train,156,155,155,4.0,,0.025806451612903226
oJe8JySY.png,bali,train,1416,84,81,2.8284271247461903,0.0,0.034918853391928274
MGaJkGc8.png,lontara,train,271,37,30,5.656854249492381,0.0,0.1885618083164127
nmN9SKz7.png,sunda,train,757,93,71,5.656854249492381,-1.0,0.07967400351397719
jHj3sS9r.png,jawa,train,412,57,54,4.0,0.0,0.07407407407407407
Uvojcyqv.png,sunda,train,802,45,40,4.0,0.0,0.1
zDUC5EK7.png,sunda,train,426,50,36,4.0,0.0,0.1111111111111111
VCA0rqrB.png,pegon,train,151,126,126,2.8284271247461903,,0.022447834323382463
auKXQuSg.png,sunda,train,760,90,57,5.656854249492381,-1.0,0.09924305700863825
Z8VqzwQC.png,bali,train,116,63,48,2.0,,0.041666666666666664
A9bGt749.png,sunda,train,63,54,44,4.47213595499958,,0.10163945352271772
VbnNzoYT.png,jawa,train,662,65,65,2.0,0.0,0.03076923076923077
ixZuvAcb.png,lontara,train,938,50,50,5.656854249492381,0.0,0.1131370849898476
7aDRp8vj.jpg,jawa,train,480,675,644,2.8284271247461903,,0.004391967585009612
XPzLX5cB.png,jawi,train,795,79,79,7.211102550927978,0.0,0.0912797791256706
aoyEVfoQ.png,jawa,train,966,83,80,4.47213595499958,0.0,0.05590169943749475
lXOU7ZRb.png,jawi,train,110,79,77,4.0,,0.05194805194805195
QSAznllM.png,pegon,train,104,84,84,2.8284271247461903,,0.033671751485073696
3dRlOZwL.png,pegon,train,123,124,124,4.0,,0.03225806451612903
O8DUo3Q0.png,pegon,train,127,96,94,5.656854249492381,,0.060179300526514684
khZ1OaBE.png,sunda,train,181,162,152,2.0,,0.013157894736842105
IIjZGtAH.png,jawa,train,896,79,78,4.47213595499958,-1.0,0.057335076346148456
kc1azKPu.png,bali,train,1552,68,68,4.0,-1.0,0.058823529411764705
toRzpmzN.png,lontara,train,754,54,54,4.47213595499958,-2.0,0.08281733249999222
1JcDslfr.png,jawi,train,541,44,32,4.0,1.0,0.125
gYf9v3FU.png,jawi,train,535,61,49,4.0,0.0,0.08163265306122448
8sJ8xcoT.png,lampung,train,137,31,28,2.8284271247461903,0.0,0.10101525445522108
zL9Uvixs.png,sunda,train,77,54,39,4.47213595499958,,0.11467015269229691
uuK4oQAM.png,jawi,train,197,56,56,4.0,0.0,0.07142857142857142
2H0tXNTD.png,jawa,train,887,69,65,4.47213595499958,-1.0,0.06880209161537815
WWCrZrGd.jpg,bali,train,1200,800,800,2.8284271247461903,,0.0035355339059327377
oLu3aUf1.png,lampung,train,144,36,30,4.0,-2.0,0.13333333333333333
gffa5wIo.png,pegon,train,172,161,161,4.0,,0.024844720496894408
V4j3pTVL.png,bali,train,1416,66,66,2.8284271247461903,-1.0,0.04285495643554834
EAumamZe.jpg,jawi,train,1024,683,678,4.0,,0.0058997050147492625
Qf2P4kf8.png,lontara,train,1160,676,367,44.40720662234904,,0.12100056300367584
9OCyzKMd.png,jawi,train,24,23,13,4.0,,0.3076923076923077
guc21whT.png,jawi,train,335,70,66,4.47213595499958,0.0,0.06775963568181181
WNbjDQsY.png,lontara,train,354,40,39,4.47213595499958,-2.0,0.11467015269229691
WQnwcXli.png,sunda,train,165,56,37,4.47213595499958,,0.12086853932431296
tSvmHzgw.png,pegon,train,172,145,145,4.47213595499958,,0.030842316931031583
dsKJVHpv.png,sunda,train,338,44,40,4.0,0.0,0.1
l3m9mDnW.png,lampung,train,269,75,69,4.47213595499958,-3.0,0.0648135645652113
r9G0LEC3.png,jawi,train,65,51,43,6.0,,0.13953488372093023
6hlKj9E8.png,jawi,train,669,46,39,4.0,1.0,0.10256410256410256
r8q94hOZ.png,sunda,train,683,74,58,4.47213595499958,0.0,0.07710579232757896
FyGyCJuF.png,sunda,train,272,44,39,4.0,0.0,0.10256410256410256
YRWrng7x.png,jawi,train,396,57,57,5.656854249492381,1.0,0.09924305700863825
jB3qCu2R.png,lampung,train,135,31,29,2.8284271247461903,0.0,0.09753196981883415
Q6izBwPY.png,jawi,train,286,51,31,2.0,0.0,0.06451612903225806
meHehKb8.png,bali,train,1379,66,62,4.0,0.0,0.06451612903225806
M0CnZ2cz.png,bali,train,1403,49,49,2.8284271247461903,0.0,0.05772300254584062
rCyplLeH.png,lampung,train,887,55,45,4.0,0.0,0.08888888888888889
hj9MdB5L.png,sunda,train,314,44,31,4.0,0.0,0.12903225806451613
Kz7831AM.png,jawa,train,662,57,57,2.0,0.0,0.03508771929824561
LckMmuIr.png,sunda,train,135,50,37,4.0,,0.10810810810810811
iv1jiudl.png,bali,train,212,83,83,2.0,,0.024096385542168676
p3Fi7ikK.png,sunda,train,794,79,78,4.47213595499958,0.0,0.057335076346148456
k0wsl0ON.png,jawi,train,798,80,80,6.324555320336759,0.0,0.07905694150420949
JDSTsd9m.png,jawi,train,366,58,58,6.0,-1.0,0.10344827586206896
cj8ZpPgo.png,bali,train,1412,56,56,2.8284271247461903,0.0,0.05050762722761054
LLcdarUM.png,sunda,train,812,49,42,4.0,0.0,0.09523809523809523
vg1mNlvD.png,sunda,train,553,48,36,4.0,0.0,0.1111111111111111
3zdl9RbT.png,jawi,train,36,36,25,4.0,,0.16
2Qb6JinM.png,sunda,train,76,54,31,4.47213595499958,,0.14426245016127676
sWuB86xZ.png,bali,train,1406,59,59,4.0,-1.0,0.06779661016949153
QNEvz4dm.jpg,pegon,train,820,457,338,2.8284271247461903,,0.00836812758800648
ErsHzyfq.png,jawi,train,382,91,91,6.0,0.0,0.06593406593406594
4RJXJvVO.png,jawa,train,817,58,56,4.47213595499958,0.0,0.07985957062499249
THKiuW6M.png,jawa,train,413,65,65,4.0,-1.0,0.06153846153846154
DN9PXJsK.png,jawa,train,952,111,111,4.47213595499958,-1.0,0.04028951310810432
wiQM3IqJ.png,jawi,train,83,48,42,6.0,,0.14285714285714285
f5Rqnzh1.png,sunda,train,130,37,32,4.0,0.0,0.125
x96FUfNK.jpg,lampung,train,225,225,168,2.0,,0.011904761904761904
lINChAs2.png,bali,train,1502,60,60,2.8284271247461903,0.0,0.047140452079103175
RIQh8NON.png,lontara,train,958,68,61,6.0,0.0,0.09836065573770492
W180Qta2.png,lontara,train,941,57,56,5.656854249492381,0.0,0.10101525445522108
0Db15pA8.png,jawi,train,34,35,27,4.0,,0.14814814814814814
ElsqQbhZ.png,sunda,train,823,76,57,4.0,-1.0,0.07017543859649122
Bq9WTgx7.png,pegon,train,861,64,64,4.0,0.0,0.0625
a7rT8TDi.jpg,jawa,train,300,194,194,2.0,,0.010309278350515464
pYL28KSV.png,jawa,train,958,86,81,4.47213595499958,0.0,0.05521155499999481
nVOjkbo9.png,jawa,train,921,72,72,2.0,0.0,0.027777777777777776
XKPPCuZU.png,jawa,train,557,81,81,4.47213595499958,-1.0,0.05521155499999481
b50JE2et.png,jawa,train,259,65,65,4.0,0.0,0.06153846153846154
W8rL1ivl.png,jawa,train,998,102,102,4.47213595499958,-1.0,0.043844470147054705
196j1AA5.png,lampung,train,139,42,42,4.0,0.0,0.09523809523809523
6TFhEP5x.png,sunda,train,171,44,27,4.0,0.0,0.14814814814814814
6gS3NXIS.png,sunda,train,729,65,60,4.0,-1.0,0.06666666666666667
iwyxuPoR.png,lontara,train,947,54,48,5.656854249492381,0.0,0.11785113019775793
NRxim99z.png,lampung,train,132,37,32,2.8284271247461903,0.0,0.08838834764831845
EZBg9JJx.png,jawa,train,568,74,74,4.0,0.0,0.05405405405405406
F8Plyiva.png,pegon,train,134,134,134,4.0,,0.029850746268656716
gENQiblp.png,sunda,train,40,36,24,4.0,,0.16666666666666666
YV3foCub.png,lampung,train,149,37,28,2.8284271247461903,2.0,0.10101525445522108
lkZUfCn0.jpg,jawa,train,954,397,372,4.47213595499958,,0.012021870846773064
POApg2ai.png,sunda,train,640,404,388,4.47213595499958,,0.011526123595359742
zOMPhDUE.jpg,lampung,train,2192,1231,1231,10.0,,0.008123476848090982
7ejFm824.png,sunda,train,77,40,26,4.0,,0.15384615384615385
Ms67SfCP.png,jawi,train,82,68,55,6.0,,0.10909090909090909
NYJMq1wS.png,jawa,train,591,73,73,2.0,0.0,0.0273972602739726
03F12zNN.png,bali,train,648,61,61,2.8284271247461903,-1.0,0.046367657782724434
EZ9bE0CW.png,pegon,train,158,133,133,4.0,,0.03007518796992481
f2Lu2HQI.png,pegon,train,929,87,87,4.0,1.0,0.04597701149425287
AScgzXu9.png,jawi,train,236,47,43,4.0,0.0,0.09302325581395349
FP3Ie4ST.png,lampung,train,322,87,87,4.0,-4.0,0.04597701149425287
WCHCFDE6.jpg,jawi,train,1024,766,764,2.0,,0.002617801047120419
3yNFUOhf.png,sunda,train,418,74,66,4.47213595499958,0.0,0.06775963568181181
Obz43fp1.png,lampung,train,100,42,40,2.8284271247461903,,0.07071067811865475
Np5YnHQS.png,bali,train,1399,56,56,2.8284271247461903,0.0,0.05050762722761054
pRc0lF7M.png,bali,train,243,77,67,4.0,0.0,0.05970149253731343
2ZTZ8Ikx.png,jawi,train,886,82,76,4.0,0.0,0.05263157894736842
XftNiUZ4.png,lampung,train,156,31,27,2.8284271247461903,-1.0,0.10475656017578483
YjPqaDjJ.png,jawi,train,811,85,85,8.0,0.0,0.09411764705882353
u943bcWl.png,pegon,train,844,67,67,4.0,1.0,0.05970149253731343
bOIpF8oq.png,jawa,train,655,85,85,2.0,0.0,0.023529411764705882
hUK8nuQB.png,jawi,train,808,81,81,7.211102550927978,0.0,0.08902595741886393
GVDAedZc.png,jawa,train,821,87,87,2.8284271247461903,-2.0,0.03251065660627805
zgOgt2be.png,pegon,train,135,119,119,2.8284271247461903,,0.023768295165934372
eHgVQniK.png,lampung,train,250,86,83,2.8284271247461903,,0.034077435237905906
FoQP5iHt.png,jawi,train,408,58,58,4.47213595499958,0.0,0.07710579232757896
QY7k8HPn.png,jawa,train,456,79,76,4.47213595499958,0.0,0.05884389414473131
LvlGhuyB.png,lontara,train,940,57,57,5.656854249492381,-1.0,0.09924305700863825
46hBzRHT.png,sunda,train,797,79,79,4.47213595499958,0.0,0.05660931588607063
e4hQQYNO.png,lontara,train,947,49,49,5.656854249492381,0.0,0.11544600509168124
ero1Ey5b.png,jawi,train,894,55,55,4.0,1.0,0.07272727272727272
zWbJCxFk.png,jawa,train,705,65,65,2.0,0.0,0.03076923076923077
OGOrvNES.png,sunda,train,824,69,60,4.0,-1.0,0.06666666666666667
kvcemRRT.png,lampung,train,275,40,35,4.0,0.0,0.11428571428571428
85jolbs7.png,sunda,train,804,48,37,4.0,0.0,0.10810810810810811
UMp0acRh.png,sunda,train,787,70,60,4.47213595499958,0.0,0.07453559924999299
ZMBv01UD.png,pegon,train,818,92,92,4.0,0.0,0.043478260869565216
Ri3Z5pPu.png,jawi,train,811,88,88,7.211102550927978,0.0,0.08194434716963611
aaGL9ufc.jpg,sunda,train,650,488,437,4.0,,0.009153318077803204
AhAzofzP.png,sunda,train,52,42,33,4.0,,0.12121212121212122
G3r5EbvY.png,bali,train,1368,66,66,4.0,-1.0,0.06060606060606061
FxsyuSxE.png,jawa,train,782,74,71,4.0,-1.0,0.056338028169014086
cHhCbyyZ.png,bali,train,1406,61,61,4.0,0.0,0.06557377049180328
T4JLatBz.png,jawa,train,855,74,74,4.0,-1.0,0.05405405405405406
YYjuRWFX.png,jawi,train,87,45,38,6.0,,0.15789473684210525
VyEA0m9Y.png,sunda,train,798,41,36,4.0,0.0,0.1111111111111111
1XIObnAS.png,lampung,train,94,36,34,2.8284271247461903,,0.0831890330807703
9HXjsPfe.png,lampung,train,92,42,42,2.8284271247461903,,0.06734350297014739
DX7h97mZ.png,jawi,train,789,96,96,6.0,0.0,0.0625
8LjNxpMR.png,jawa,train,125,106,90,4.47213595499958,,0.049690399499995326
3sagdqe0.png,lontara,train,941,49,48,5.656854249492381,0.0,0.11785113019775793
IeiK43RB.png,sunda,train,244,42,28,4.0,0.0,0.14285714285714285
3baaEuYZ.png,jawa,train,900,76,76,4.47213595499958,-1.0,0.05884389414473131
RWteoUZc.png,sunda,train,162,144,144,4.0,,0.027777777777777776
sF5OwWUB.png,jawi,train,358,69,69,2.0,0.0,0.028985507246376812
dJmigvE4.png,sunda,train,64,35,20,4.0,,0.2
USvUNK13.png,pegon,train,105,87,67,8.94427190999916,,0.13349659567162925
GMGUEqmg.png,lampung,train,567,43,35,2.8284271247461903,0.0,0.08081220356417687
fKVrUNNF.png,lontara,train,845,41,41,4.47213595499958,0.0,0.10907648670730682
esLndHHd.png,sunda,train,160,146,132,2.0,,0.015151515151515152
4NrSuMzE.png,sunda,train,37,38,31,4.0,,0.12903225806451613
Fzt8fiIZ.png,jawa,train,694,77,73,4.0,-1.0,0.0547945205479452
Wfsqr4mk.png,jawi,train,327,69,69,5.656854249492381,2.0,0.08198339492017943
LP4N8hta.png,pegon,train,93,83,83,4.0,,0.04819277108433735
MVm287Er.png,lampung,train,358,74,72,4.47213595499958,0.0,0.06211299937499416
1hjGIOew.png,sunda,train,229,43,34,4.0,0.0,0.11764705882352941
Wj6Cwahq.png,pegon,train,175,151,148,4.0,,0.02702702702702703
s2qyhZk1.png,sunda,train,124,56,52,4.0,,0.07692307692307693
gUYt9U06.png,lontara,train,867,57,57,4.47213595499958,0.0,0.07845852552630841
dW42Xqc0.png,lampung,train,147,43,42,4.0,0.0,0.09523809523809523
y0uFaJnx.png,jawa,train,1200,1200,892,2.8284271247461903,,0.003170882426845505
sfQ5NoIs.png,sunda,train,102,46,39,4.0,,0.10256410256410256
AQWqoAqN.png,jawi,train,166,79,79,5.82842712474619,,0.07377755854109101
RS7IohRL.png,pegon,train,120,100,95,4.0,,0.042105263157894736
8VHrTv1N.png,jawi,train,28,36,23,4.0,,0.17391304347826086
zngeIoPx.png,sunda,train,704,49,38,4.0,0.0,0.10526315789473684
a6e261ou.png,lampung,train,108,38,34,2.8284271247461903,,0.0831890330807703
FCyW5YHL.png,bali,train,1045,66,66,2.8284271247461903,-1.0,0.04285495643554834
f18wyMjo.png,lampung,train,137,42,33,4.0,-2.0,0.12121212121212122
UQYBS2kZ.png,lontara,train,783,48,48,4.47213595499958,0.0,0.09316949906249124
uFdt7bB5.png,sunda,train,154,44,35,4.0,0.0,0.11428571428571428
loFIcWQV.png,pegon,train,173,154,154,2.8284271247461903,,0.018366409900949288
D2qKAOzK.png,jawi,train,948,64,64,4.0,0.0,0.0625
t0lEZa9v.png,jawa,train,683,76,74,4.47213595499958,-1.0,0.06043426966215648
mg4sR2J0.png,jawa,train,103,92,58,6.0,,0.10344827586206896
uCao3z9Y.png,sunda,train,269,44,42,4.0,0.0,0.09523809523809523
8tLVMECM.png,jawa,train,285,61,60,4.47213595499958,-1.0,0.07453559924999299
oC1rLK6d.png,jawi,train,188,48,31,2.0,0.0,0.06451612903225806
VCEnvgza.png,sunda,train,783,69,61,5.656854249492381,0.0,0.09273531556544887
fm6QbtDG.png,lampung,train,207,87,83,4.0,,0.04819277108433735
TKOqx3OX.png,sunda,train,247,39,34,4.0,0.0,0.11764705882352941
2gTsOdSh.png,sunda,train,801,48,45,4.0,0.0,0.08888888888888889
zgJkvBv7.png,pegon,train,92,70,70,2.8284271247461903,,0.040406101782088436
vdWnn8ZJ.png,jawi,train,796,72,72,7.211102550927978,0.0,0.10015420209622192
pavbfL0r.png,jawi,train,951,74,65,4.0,0.0,0.06153846153846154
hf1aJZJs.jpg,jawa,train,1080,589,589,4.0,,0.006791171477079796
