image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x,pred,conf,agree,pp_w,pp_h,raw_glyph_h,n_glyphs,v2_scale,v2_glyph_h,zoom_to_line_scale
NFZIt3sH.png,lontara,train,404,316,PNG,page,4.0,4.0,0.9218504089689143,,,,363,63,5.0,51,1.7630853994490359,8.81542699724518,11.4
bgn3EjVU.jpg,lampung,train,201,280,JPEG,page,3.0,3.0,0.917326410112129,,,,201,280,14.0,47,0.5714285714285714,8.0,4.071428571428571
WbYvLu7A.webp,pegon,train,2560,1440,WEBP,page,5.0,5.0,0.901113436607888,,,,2386,1440,34.0,789,0.1111111111111111,3.7777777777777777,1.6764705882352942
9N5DsZPR.jpg,lampung,train,736,1308,JPEG,page,3.0,3.0,0.5481413062913066,,,,736,1308,27.0,185,0.12232415902140673,3.3027522935779814,2.111111111111111
JEm2YNFD.jpg,jawa,train,600,356,JPEG,page,1.0,1.0,0.8987155152279587,,,,441,356,11.0,336,0.449438202247191,4.943820224719101,5.181818181818182
a2qh7aww.png,jawa,train,1024,335,PNG,page,1.0,1.0,0.8949164507136287,,,,1023,311,36.0,69,0.5144694533762058,18.520900321543408,1.5833333333333333
0pQOih09.jpg,jawa,train,626,338,JPEG,page,1.0,1.0,0.8923843919751734,,,,626,338,14.0,167,0.47337278106508873,6.627218934911243,4.071428571428571
tEXmYAkO.jpg,lontara,train,400,391,JPEG,page,4.0,4.0,0.897442904697388,,,,400,391,5.0,286,0.4092071611253197,2.0460358056265986,11.4
1icXIUfR.jpg,jawa,train,750,487,JPEG,page,5.0,5.0,0.5371277972452431,,,,679,487,16.0,83,0.32854209445585214,5.256673511293634,3.5625
EvWOEOgu.jpg,jawa,train,630,458,JPEG,page,1.0,5.0,0.8176849667317407,,,,630,458,11.0,147,0.34934497816593885,3.842794759825327,5.181818181818182
79vWCUW8.jpg,lampung,train,600,338,JPEG,page,4.0,4.0,0.5014535284744353,,,,600,338,6.0,38,0.47337278106508873,2.8402366863905324,9.5
Bz01Prso.jpg,jawi,train,689,591,JPEG,page,2.0,2.0,0.8207856405576184,,,,689,547,21.0,87,0.29250457038391225,6.1425959780621575,2.7142857142857144
johVZUvs.png,jawa,train,600,450,PNG,page,1.0,1.0,0.901373618248415,,,,600,450,12.0,135,0.35555555555555557,4.266666666666667,4.75
z5dSF1Z0.jpg,jawi,train,787,1106,JPEG,page,2.0,2.0,0.8604770097419463,,,,787,1106,6.0,1369,0.14466546112115733,0.867992766726944,9.5
GVqxMBMQ.jpg,bali,train,1706,960,JPEG,page,0.0,0.0,0.8888664673933401,,,,1706,960,6.0,2506,0.16666666666666666,1.0,9.5
3OW9abKi.webp,pegon,train,400,300,WEBP,page,5.0,5.0,0.929427250714942,,,,400,300,5.0,189,0.5333333333333333,2.6666666666666665,11.4
P7pWofbr.jpg,jawa,train,537,929,JPEG,page,1.0,1.0,0.4584840515541336,,,,537,901,12.0,242,0.17758046614872364,2.1309655937846834,4.75
oSjsdcIc.jpg,lontara,train,454,675,JPEG,page,4.0,4.0,0.6889021562978661,,,,454,675,7.0,619,0.23703703703703705,1.6592592592592594,8.142857142857142
QQXTSG81.jpg,lampung,train,781,622,JPEG,page,3.0,6.0,0.4461503823478273,,,,695,622,13.0,196,0.2572347266881029,3.3440514469453375,4.384615384615385
GoGj1Sor.webp,jawa,train,644,277,WEBP,page,1.0,1.0,0.9085347611880694,,,,644,277,14.0,160,0.5776173285198556,8.086642599277978,4.071428571428571
Upp8Rm0A.jpg,jawa,train,972,632,JPEG,page,1.0,1.0,0.9103131698243966,,,,972,632,44.0,68,0.25316455696202533,11.139240506329115,1.2954545454545454
ge440A3b.jpg,lontara,train,4608,3456,JPEG,page,4.0,4.0,0.4584703819643098,,,,4608,3456,16.0,846,0.046296296296296294,0.7407407407407407,3.5625
9D9NLBaF.jpg,sunda,train,736,1152,JPEG,page,1.0,5.0,0.8309195523677668,,,,736,1152,18.0,663,0.1388888888888889,2.5,3.1666666666666665
p1KvJOpI.jpg,jawa,train,768,1024,JPEG,page,1.0,1.0,0.8632336300913185,,,,700,933,9.0,414,0.1714898177920686,1.5434083601286173,6.333333333333333
4t6j7WDj.jpg,lampung,train,1270,954,JPEG,page,3.0,3.0,0.9248131341587964,,,,1270,954,21.0,403,0.16771488469601678,3.5220125786163523,2.7142857142857144
ZfZb7Wre.jpg,jawa,train,1440,1920,JPEG,page,1.0,1.0,0.8926189250626013,,,,1440,1920,27.0,840,0.08333333333333333,2.25,2.111111111111111
hz0i0VAL.jpg,jawi,train,654,480,JPEG,page,5.0,5.0,0.9268371488988852,,,,654,480,8.5,54,0.3333333333333333,2.833333333333333,6.705882352941177
o7wasDKU.jpg,jawi,train,1237,1600,JPEG,page,2.0,2.0,0.807836878790584,,,,1175,1498,17.0,234,0.1068090787716956,1.8157543391188251,3.3529411764705883
T5ThUHie.jpg,jawi,train,840,570,JPEG,page,2.0,2.0,0.7842377471964006,,,,840,570,5.0,311,0.2807017543859649,1.4035087719298245,11.4
S2lydPJ3.jpg,pegon,train,355,492,JPEG,page,5.0,5.0,0.8881184016608207,,,,355,492,6.0,59,0.3252032520325203,1.951219512195122,9.5
vFM0jy9H.jpg,jawa,train,847,999,JPEG,page,1.0,1.0,0.8860995013419569,,,,847,999,32.0,403,0.16016016016016016,5.125125125125125,1.78125
EYpmsJp4.jpg,bali,train,1024,768,JPEG,page,1.0,1.0,0.8975896606570122,,,,1024,656,22.0,208,0.24390243902439024,5.365853658536585,2.590909090909091
ItQogqk5.jpg,,test,720,961,JPEG,page,,,,0.0,0.8849919469134864,5.0,720,961,9.0,622,0.16649323621227888,1.4984391259105099,6.333333333333333
ZqydnzgJ.png,,test,423,340,PNG,page,,,,5.0,0.9141577680209996,5.0,385,340,11.0,289,0.47058823529411764,5.176470588235294,5.181818181818182
LYSJlPHg.jpg,,test,1024,1024,JPEG,page,,,,3.0,0.917033593306067,5.0,1024,1024,15.0,424,0.15625,2.34375,3.8
r0elQ0IA.jpg,,test,480,288,JPEG,page,,,,2.0,0.6026845155472145,5.0,480,288,10.0,55,0.5555555555555556,5.555555555555555,5.7
KTQSUrrc.jpg,,test,1200,800,JPEG,page,,,,2.0,0.7197551710639101,5.0,1200,602,9.0,78,0.26578073089701,2.39202657807309,6.333333333333333
KEu2kTL0.jpg,,test,1503,986,JPEG,page,,,,0.0,0.9315791475408824,5.0,1342,828,94.0,11,0.1932367149758454,18.164251207729468,0.6063829787234043
vlFWLeRt.jpg,,test,750,938,JPEG,page,,,,2.0,0.5576112350315545,3.0,750,938,39.0,99,0.17057569296375266,6.652452025586354,1.4615384615384615
OejnTLcZ.png,,test,665,525,PNG,page,,,,5.0,0.7930863135410124,5.0,519,521,10.0,119,0.30710172744721687,3.071017274472169,5.7
XSED2XWK.jpg,,test,1080,1440,JPEG,page,,,,1.0,0.8958258738176287,5.0,1080,1440,33.0,210,0.1111111111111111,3.6666666666666665,1.7272727272727273
ndpkiGAu.jpg,,test,405,626,JPEG,page,,,,1.0,0.8694818491318065,5.0,405,626,13.0,330,0.25559105431309903,3.322683706070287,4.384615384615385
HC8195r5.jpg,,test,1024,683,JPEG,page,,,,1.0,0.4014946432710288,4.0,1024,683,25.0,118,0.2342606149341142,5.856515373352855,2.28
DouTwCmZ.jpg,,test,768,503,JPEG,page,,,,3.0,0.9186638566384996,5.0,752,461,14.0,185,0.3470715835140998,4.859002169197397,4.071428571428571
26WUdDnL.jpg,,test,500,333,JPEG,page,,,,1.0,0.9049604488222056,5.0,500,333,21.0,92,0.4804804804804805,10.09009009009009,2.7142857142857144
MXzGfFQm.jpg,,test,716,476,JPEG,page,,,,5.0,0.8434450552153241,5.0,716,476,7.0,157,0.33613445378151263,2.3529411764705883,8.142857142857142
TWwOlCLX.webp,,test,700,436,WEBP,page,,,,2.0,0.7688789634244633,5.0,700,421,42.5,33,0.38004750593824227,16.152019002375297,1.3411764705882352
VjUX1UMA.jpg,,test,1500,1600,JPEG,page,,,,1.0,0.8996469250469719,5.0,1500,1600,162.0,119,0.1,16.2,0.35185185185185186
yDpRmpun.jpg,,test,3120,4160,JPEG,page,,,,2.0,0.508669480954764,4.0,3120,4133,9.0,1956,0.03871279941930801,0.3484151947737721,6.333333333333333
ih56UWvz.jpg,,test,1706,960,JPEG,page,,,,0.0,0.9346437762444244,5.0,1487,960,13.5,86,0.16666666666666666,2.25,4.222222222222222
fWSSeXCX.webp,,test,960,695,WEBP,page,,,,5.0,0.9272401053061554,5.0,960,695,9.0,680,0.2302158273381295,2.0719424460431655,6.333333333333333
YZumQKNy.jpg,,test,720,985,JPEG,page,,,,6.0,0.2899450304774777,4.0,720,985,8.0,276,0.16243654822335024,1.299492385786802,7.125
dzq5cujj.jpg,,test,1000,1778,JPEG,page,,,,5.0,0.729550474336768,4.0,982,1511,30.5,406,0.10589013898080742,3.229649238914626,1.8688524590163935
q0xsg3Dy.jpg,,test,4608,3456,JPEG,page,,,,4.0,0.5453602908589705,3.0,4608,3456,14.0,1250,0.046296296296296294,0.6481481481481481,4.071428571428571
lUuephPg.jpg,,test,824,448,JPEG,page,,,,4.0,0.3640306285291471,3.0,824,448,13.0,375,0.35714285714285715,4.642857142857143,4.384615384615385
aQis1ndJ.jpg,,test,236,376,JPEG,page,,,,1.0,0.8958202353343943,5.0,236,376,8.0,353,0.425531914893617,3.404255319148936,7.125
zFNBzMgh.jpg,,test,1080,1440,JPEG,page,,,,2.0,0.6365242928337248,3.0,888,1440,7.0,215,0.1111111111111111,0.7777777777777777,8.142857142857142
BKre5xTa.jpg,,test,1024,1024,JPEG,page,,,,1.0,0.8908079512908058,5.0,1024,944,17.0,661,0.1694915254237288,2.8813559322033897,3.3529411764705883
vE1lC5ua.jpg,,test,800,437,JPEG,page,,,,2.0,0.739054013383047,5.0,641,437,9.0,228,0.36613272311212813,3.2951945080091534,6.333333333333333
F50UsMaR.webp,,test,2048,2899,WEBP,page,,,,2.0,0.5720180170273909,5.0,2048,2899,,0,0.055191445325974475,,
26z1ANyb.jpg,,test,768,1024,JPEG,page,,,,2.0,0.8337796258846962,5.0,619,1024,8.0,560,0.15625,1.25,7.125
rHj8SiVp.png,,test,601,897,PNG,page,,,,5.0,0.9082480681126718,5.0,601,897,9.0,424,0.17837235228539577,1.605351170568562,6.333333333333333
UnwSaMS8.png,,test,1400,990,PNG,page,,,,1.0,0.8866264168123827,5.0,1364,988,46.0,130,0.16194331983805668,7.449392712550607,1.2391304347826086
Fj83bcac.jpg,,test,794,1024,JPEG,page,,,,1.0,0.8908974287012154,5.0,794,1024,13.0,695,0.15625,2.03125,4.384615384615385
FWqUTKFt.jpg,,test,4344,3258,JPEG,page,,,,4.0,0.9277310822799578,5.0,4344,3258,15.0,540,0.04910988336402701,0.7366482504604052,3.8
GtqK3cHR.jpg,,test,480,357,JPEG,page,,,,1.0,0.8902211607812364,5.0,466,357,7.0,217,0.4481792717086835,3.1372549019607843,8.142857142857142
Xre8jQe3.webp,,test,952,700,WEBP,page,,,,5.0,0.262309244152959,3.0,952,700,6.0,117,0.22857142857142856,1.3714285714285714,9.5
k5xdnWK8.png,,test,500,380,PNG,page,,,,6.0,0.9045325915791826,5.0,493,370,18.0,94,0.43243243243243246,7.783783783783784,3.1666666666666665
1RE1VcHj.jpg,,test,1080,687,JPEG,page,,,,6.0,0.4353502790384782,2.0,1080,687,9.0,235,0.2328966521106259,2.096069868995633,6.333333333333333
H036HViM.jpg,,test,601,563,JPEG,page,,,,6.0,0.8424897269394023,5.0,601,563,8.0,929,0.2841918294849023,2.2735346358792183,7.125
yuiAa6pM.jpg,,test,1024,416,JPEG,page,,,,1.0,0.8941727235010111,5.0,1024,416,15.0,155,0.38461538461538464,5.769230769230769,3.8
PFdjl0p9.jpg,,test,480,354,JPEG,page,,,,5.0,0.8837465822098217,5.0,480,354,10.0,151,0.4519774011299435,4.519774011299435,5.7
ItKYqOPE.jpg,,test,830,556,JPEG,page,,,,1.0,0.9025060934701244,5.0,830,532,35.0,129,0.3007518796992481,10.526315789473683,1.6285714285714286
a9BmtPJb.jpg,,test,768,544,JPEG,page,,,,3.0,0.9167321229501162,5.0,743,479,11.0,241,0.33402922755741127,3.674321503131524,5.181818181818182
y4Div1Ps.jpg,,test,404,316,JPEG,page,,,,4.0,0.7402015633400995,5.0,404,285,16.0,15,0.5614035087719298,8.982456140350877,3.5625
6nRakZMt.png,,test,864,864,PNG,page,,,,0.0,0.9290069298811316,5.0,581,311,,0,0.5144694533762058,,
4sMBUagD.png,,test,1200,800,PNG,page,,,,1.0,0.9013397268711052,5.0,1193,476,27.0,140,0.33613445378151263,9.075630252100842,2.111111111111111
ipYw1jbF.jpg,,test,1320,990,JPEG,page,,,,5.0,0.6835102471852309,4.0,1320,990,17.0,234,0.16161616161616163,2.747474747474748,3.3529411764705883
zpaJVslx.png,,test,640,279,PNG,page,,,,5.0,0.9300894401515798,5.0,640,262,9.0,106,0.6106870229007634,5.4961832061068705,6.333333333333333
K3eaNag9.png,,test,1707,900,PNG,page,,,,0.0,0.9326749776676864,5.0,1698,900,7.0,245,0.17777777777777778,1.2444444444444445,8.142857142857142
Y43lbNxD.jpg,,test,660,400,JPEG,page,,,,5.0,0.8761376043195828,5.0,660,400,19.0,16,0.4,7.6000000000000005,3.0
056AqPTe.jpg,,test,800,439,JPEG,page,,,,5.0,0.9347707770334632,5.0,800,439,14.0,450,0.36446469248291574,5.10250569476082,4.071428571428571
tuQn2tFG.jpg,,test,1280,720,JPEG,page,,,,2.0,0.6070267235183036,4.0,1269,720,39.0,177,0.2222222222222222,8.666666666666666,1.4615384615384615
kOzZg1JG.jpg,,test,1280,720,JPEG,page,,,,0.0,0.9004197047307032,5.0,1280,720,18.0,34,0.2222222222222222,4.0,3.1666666666666665
l7zErLnw.jpg,,test,279,494,JPEG,page,,,,6.0,0.4914011370513902,3.0,279,494,11.0,213,0.32388663967611336,3.562753036437247,5.181818181818182
uneupKp4.jpg,,test,1024,714,JPEG,page,,,,5.0,0.9301641158772808,5.0,1024,714,8.0,960,0.22408963585434175,1.792717086834734,7.125
gCeXTM6f.png,,test,2226,3356,PNG,page,,,,2.0,0.8471153311881702,5.0,2226,3356,40.0,822,0.04767580452920143,1.907032181168057,1.425
YwAccQRI.jpg,,test,600,423,JPEG,page,,,,3.0,0.919151163905655,5.0,600,423,18.0,171,0.37825059101654845,6.808510638297872,3.1666666666666665
EkcAINcb.jpg,,test,395,720,JPEG,page,,,,5.0,0.7912800604006937,5.0,395,692,8.0,466,0.23121387283236994,1.8497109826589595,7.125
OxqIjBqf.png,,test,1280,865,PNG,page,,,,2.0,0.8647966795334103,5.0,1040,678,43.0,86,0.2359882005899705,10.14749262536873,1.3255813953488371
eQdRb66P.bmp,,test,822,667,BMP,page,,,,3.0,0.915118598090125,5.0,822,667,21.0,197,0.239880059970015,5.037481259370315,2.7142857142857144
rAp05mwt.jpg,,test,1200,750,JPEG,page,,,,3.0,0.9149740015828184,5.0,860,750,10.0,551,0.21333333333333335,2.1333333333333333,5.7
2JOdaZIF.jpg,,test,449,252,JPEG,page,,,,1.0,0.8813531956813664,5.0,449,252,20.0,35,0.6349206349206349,12.698412698412698,2.85
8oq6zqeT.jpg,,test,768,1024,JPEG,page,,,,4.0,0.821263194053075,4.0,682,944,8.0,1132,0.1694915254237288,1.3559322033898304,7.125
wHZdMejr.jpg,,test,768,1024,JPEG,page,,,,2.0,0.4730745527786588,3.0,698,857,8.0,1048,0.1866977829638273,1.4935822637106184,7.125
oY0gb7Sn.jpg,,test,750,500,JPEG,page,,,,1.0,0.7434888941846696,4.0,750,500,11.0,266,0.32,3.52,5.181818181818182
Ep42uvIt.jpg,,test,736,515,JPEG,page,,,,0.0,0.9234259811887606,5.0,561,506,26.0,90,0.31620553359683795,8.221343873517787,2.1923076923076925
3thCZSyH.jpg,,test,569,753,JPEG,page,,,,1.0,0.479536213704624,3.0,569,753,10.0,481,0.21248339973439576,2.1248339973439574,5.7
LiB3gmQw.png,,test,1299,1672,PNG,page,,,,1.0,0.884031803111958,5.0,1299,1672,48.0,75,0.09569377990430622,4.5933014354066986,1.1875
VbUDzy4i.jpg,,test,500,291,JPEG,page,,,,4.0,0.9289325290452832,5.0,383,264,7.0,248,0.6060606060606061,4.242424242424242,8.142857142857142
o6wvvIED.jpg,,test,330,255,JPEG,page,,,,4.0,0.6682489683569072,5.0,330,255,5.0,106,0.6274509803921569,3.1372549019607843,11.4
KjfiynKK.jpg,,test,600,450,JPEG,page,,,,1.0,0.903983701660992,5.0,589,450,26.0,132,0.35555555555555557,9.244444444444445,2.1923076923076925
aFNQd7Wq.jpg,,test,640,480,JPEG,page,,,,1.0,0.9083547990405088,5.0,640,393,17.0,120,0.4071246819338422,6.921119592875318,3.3529411764705883
Ybv4ejqR.jpg,,test,1024,1024,JPEG,page,,,,3.0,0.9201465697137448,5.0,838,1024,13.0,291,0.15625,2.03125,4.384615384615385
l7zm4ex5.jpg,,test,640,558,JPEG,page,,,,4.0,0.6736191511024201,4.0,640,558,9.0,1384,0.2867383512544803,2.5806451612903225,6.333333333333333
bdWh7vZy.jpg,,test,774,1032,JPEG,page,,,,1.0,0.7837915624121923,5.0,774,1032,10.0,263,0.15503875968992248,1.550387596899225,5.7
Osr6x8QO.jpg,,test,790,445,JPEG,page,,,,3.0,0.9157336901569476,5.0,790,445,33.0,87,0.3595505617977528,11.865168539325843,1.7272727272727273
rCFHzah9.jpg,,test,750,375,JPEG,page,,,,1.0,0.5310480517056209,3.0,736,375,39.5,93,0.4266666666666667,16.853333333333335,1.4430379746835442
H2wD2Cwp.jpg,,test,800,534,JPEG,page,,,,1.0,0.901190247273639,5.0,766,534,21.0,143,0.299625468164794,6.292134831460674,2.7142857142857144
pOdWxgnU.jpg,,test,743,534,JPEG,page,,,,5.0,0.9378938733249236,5.0,743,534,5.0,217,0.299625468164794,1.4981273408239701,11.4
3WOfUs8V.jpg,,test,780,552,JPEG,page,,,,5.0,0.7550075430705754,4.0,780,552,8.0,705,0.2898550724637681,2.318840579710145,7.125
QnomGMrW.png,,test,830,805,PNG,page,,,,2.0,0.6681904257286674,4.0,770,805,15.0,328,0.19875776397515527,2.981366459627329,3.8
bzYOfktG.jpg,,test,1706,960,JPEG,page,,,,0.0,0.7204948941349951,4.0,1706,960,11.0,407,0.16666666666666666,1.8333333333333333,5.181818181818182
MEIIpTFk.jpg,,test,1200,800,JPEG,page,,,,3.0,0.9134830328951592,5.0,1155,800,23.0,149,0.2,4.6000000000000005,2.4782608695652173
ANvXuugy.jpg,,test,750,500,JPEG,page,,,,1.0,0.61658522575896,5.0,750,471,5.0,361,0.33970276008492567,1.6985138004246283,11.4
ZBvUKEFY.jpg,,test,700,493,JPEG,page,,,,3.0,0.8890943385753847,5.0,700,493,,1,0.32454361054766734,,
pmpFP6tE.jpg,,test,1200,800,JPEG,page,,,,1.0,0.8967968010534172,5.0,1145,684,49.0,55,0.23391812865497075,11.461988304093566,1.163265306122449
2T7yQYeE.jpg,,test,600,471,JPEG,page,,,,4.0,0.8866967141398737,5.0,600,471,15.0,166,0.33970276008492567,5.095541401273885,3.8
3Ab69ql6.jpg,,test,640,376,JPEG,page,,,,5.0,0.9322822513042396,5.0,640,376,5.0,423,0.425531914893617,2.127659574468085,11.4
o36fxQgG.jpg,,test,600,600,JPEG,page,,,,1.0,0.8949624095687394,5.0,600,588,14.0,109,0.272108843537415,3.8095238095238098,4.071428571428571
94w0nbLY.jpg,,test,1158,1600,JPEG,page,,,,3.0,0.9182606722581322,5.0,1158,1600,29.0,125,0.1,2.9000000000000004,1.9655172413793103
T0d4kIfP.jpg,,test,480,272,JPEG,page,,,,4.0,0.940082962938292,5.0,480,272,7.0,177,0.5882352941176471,4.11764705882353,8.142857142857142
EnCEWDE8.jpg,,test,750,500,JPEG,page,,,,4.0,0.91767787795387,5.0,750,500,10.0,390,0.32,3.2,5.7
KBBAssZV.webp,,test,750,500,WEBP,page,,,,6.0,0.5458771350464291,4.0,750,500,7.0,691,0.32,2.24,8.142857142857142
9KPYHyTK.jpg,,test,768,1024,JPEG,page,,,,0.0,0.4680089523424704,2.0,561,948,9.0,333,0.16877637130801687,1.5189873417721518,6.333333333333333
SCCerkBY.jpg,,test,1654,2340,JPEG,page,,,,0.0,0.4042176344751693,2.0,1654,2340,33.0,359,0.06837606837606838,2.256410256410257,1.7272727272727273
IINdF7pr.webp,,test,1200,676,WEBP,page,,,,5.0,0.89065320245548,5.0,1200,664,11.0,907,0.24096385542168675,2.6506024096385543,5.181818181818182
chtz5jzk.jpg,,test,768,1024,JPEG,page,,,,4.0,0.902631998696647,5.0,714,953,15.0,886,0.16789087093389296,2.5183630640083945,3.8
WsL7EGKU.jpg,,test,801,435,JPEG,page,,,,4.0,0.9353067489489872,5.0,724,435,7.0,380,0.367816091954023,2.574712643678161,8.142857142857142
TttzcFgE.jpg,,test,650,367,JPEG,page,,,,0.0,0.9222203104422828,5.0,649,367,6.0,397,0.4359673024523161,2.6158038147138964,9.5
vI3WShwa.bmp,,test,144,254,BMP,page,,,,6.0,0.8926251047482857,5.0,144,251,21.0,75,0.6374501992031872,13.386454183266933,2.7142857142857144
4OR8cPdh.jpg,,test,1082,767,JPEG,page,,,,3.0,0.917863818955475,5.0,984,746,24.0,75,0.21447721179624665,5.1474530831099194,2.375
W2n52G1r.jpg,,test,1024,874,JPEG,page,,,,5.0,0.7628571739195329,5.0,825,681,31.0,137,0.23494860499265785,7.283406754772393,1.8387096774193548
hgfKArJw.png,,test,480,309,PNG,page,,,,1.0,0.5411592558442044,4.0,480,300,17.0,229,0.5333333333333333,9.066666666666666,3.3529411764705883
QlEiR0iG.jpg,,test,1280,720,JPEG,page,,,,2.0,0.3770696752165021,5.0,1114,709,14.0,132,0.22566995768688294,3.159379407616361,4.071428571428571
6walxVK4.jpg,,test,768,768,JPEG,page,,,,2.0,0.5662333263034391,3.0,729,768,36.0,151,0.20833333333333334,7.5,1.5833333333333333
pWnaLPgR.jpg,,test,736,515,JPEG,page,,,,0.0,0.927571279275947,5.0,734,515,23.0,87,0.3106796116504854,7.1456310679611645,2.4782608695652173
TkcyO0pK.jpg,,test,768,1024,JPEG,page,,,,3.0,0.925167998607731,5.0,768,1024,6.0,122,0.15625,0.9375,9.5
WrucuNTl.jpg,,test,830,1478,JPEG,page,,,,5.0,0.4719534546870029,3.0,830,1336,40.0,141,0.11976047904191617,4.790419161676647,1.425
zT9aeQxi.jpg,,test,1706,960,JPEG,page,,,,0.0,0.9232301890771192,5.0,1706,960,9.0,957,0.16666666666666666,1.5,6.333333333333333
Q9imR7oT.jpg,,test,768,544,JPEG,page,,,,0.0,0.9088662050101398,5.0,705,540,9.0,308,0.2962962962962963,2.6666666666666665,6.333333333333333
HUGi0nLM.jpg,,test,500,330,JPEG,page,,,,5.0,0.2637006428208369,2.0,500,330,10.0,17,0.48484848484848486,4.848484848484849,5.7
2yagSjhm.png,,test,243,286,PNG,page,,,,4.0,0.895513056273964,5.0,243,286,8.0,25,0.5594405594405595,4.475524475524476,7.125
TXkxko1i.jpg,,test,1033,774,JPEG,page,,,,5.0,0.9353290344323254,5.0,1033,774,20.0,352,0.20671834625322996,4.134366925064599,2.85
BF2a88L9.webp,,test,1200,728,WEBP,page,,,,3.0,0.9117922953445812,5.0,1200,728,24.0,63,0.21978021978021978,5.274725274725275,2.375
iiCd7aNl.jpg,,test,242,280,JPEG,page,,,,0.0,0.931596642490626,5.0,234,280,14.0,85,0.5714285714285714,8.0,4.071428571428571
CURsUyvi.jpg,,test,480,360,JPEG,page,,,,3.0,0.9242169241033475,5.0,480,360,8.0,382,0.4444444444444444,3.5555555555555554,7.125
TSJcHALM.jpg,,test,700,368,JPEG,page,,,,6.0,0.9144201562403362,5.0,685,347,8.0,160,0.4610951008645533,3.6887608069164264,7.125
gxSxzmWq.png,,test,626,443,PNG,page,,,,4.0,0.7938167055577638,5.0,626,443,12.0,467,0.3611738148984199,4.334085778781039,4.75
KJdY1jWR.jpg,,test,752,564,JPEG,page,,,,1.0,0.891175940174203,5.0,649,497,6.0,507,0.32193158953722334,1.93158953722334,9.5
qO6OKcRs.jpg,,test,716,537,JPEG,page,,,,5.0,0.719509339660947,4.0,716,537,18.0,309,0.297951582867784,5.363128491620112,3.1666666666666665
XMWlmHYn.webp,,test,1200,675,WEBP,page,,,,1.0,0.898578365970726,5.0,1143,512,14.0,223,0.3125,4.375,4.071428571428571
cIvpkHsH.jpg,,test,453,472,JPEG,page,,,,2.0,0.8037328625380503,5.0,453,472,15.0,140,0.3389830508474576,5.084745762711864,3.8
Y978qcT3.jpg,,test,705,667,JPEG,page,,,,3.0,0.9167926885653556,5.0,705,667,16.0,224,0.239880059970015,3.83808095952024,3.5625
0GsnAjkh.jpg,,test,1200,677,JPEG,page,,,,3.0,0.9142052085639496,5.0,1194,677,28.0,79,0.2363367799113737,6.617429837518463,2.0357142857142856
UtmpkmTz.jpg,,test,736,1164,JPEG,page,,,,1.0,0.7945832568926414,5.0,736,1164,18.0,474,0.13745704467353953,2.4742268041237114,3.1666666666666665
u18BMse4.jpg,,test,1024,535,JPEG,page,,,,1.0,0.7093340906491851,5.0,1024,535,8.0,1195,0.29906542056074764,2.392523364485981,7.125
yEwOuwUz.jpg,,test,1200,1599,JPEG,page,,,,2.0,0.6099890465711602,5.0,1200,1520,15.0,887,0.10526315789473684,1.5789473684210527,3.8
FNnSLEoz.jpg,,test,700,700,JPEG,page,,,,3.0,0.9171738529899454,5.0,700,420,21.0,106,0.38095238095238093,8.0,2.7142857142857144
WUwowK3j.jpg,,test,736,1004,JPEG,page,,,,1.0,0.899393720271674,5.0,736,1004,18.0,284,0.1593625498007968,2.8685258964143427,3.1666666666666665
3nA3W49u.jpg,,test,588,971,JPEG,page,,,,5.0,0.8674175906701102,5.0,588,971,11.0,392,0.164778578784758,1.8125643666323379,5.181818181818182
nq6bdC2J.jpg,,test,330,549,JPEG,page,,,,1.0,0.808522718474074,5.0,330,549,9.0,170,0.29143897996357016,2.6229508196721314,6.333333333333333
0QmUSo8n.jpg,,test,774,947,JPEG,page,,,,1.0,0.7003177692468544,5.0,774,947,8.0,7,0.1689545934530095,1.351636747624076,7.125
kSLTls5b.jpg,,test,768,1024,JPEG,page,,,,2.0,0.654518703672226,4.0,750,1024,21.0,228,0.15625,3.28125,2.7142857142857144
cGozUXSG.jpg,,test,790,445,JPEG,page,,,,3.0,0.9143562631753632,5.0,790,445,18.0,203,0.3595505617977528,6.47191011235955,3.1666666666666665
hqJ103Sp.jpg,,test,1024,768,JPEG,page,,,,0.0,0.673960277459884,4.0,1024,740,32.0,200,0.21621621621621623,6.918918918918919,1.78125
raGbK5Tu.png,,test,625,630,PNG,page,,,,1.0,0.8467494885402431,5.0,625,630,13.0,348,0.25396825396825395,3.3015873015873014,4.384615384615385
qATEq0HP.jpg,,test,414,276,JPEG,page,,,,1.0,0.6069434472897933,5.0,375,260,12.0,43,0.6153846153846154,7.384615384615385,4.75
oMiIYb91.jpg,,test,1366,616,JPEG,page,,,,5.0,0.590560513124566,4.0,1325,616,13.0,1358,0.2597402597402597,3.3766233766233764,4.384615384615385
pZsW1GoY.jpg,,test,1200,800,JPEG,page,,,,0.0,0.9209610780491368,5.0,1199,652,14.0,474,0.24539877300613497,3.4355828220858897,4.071428571428571
hSxVaXor.jpg,,test,739,492,JPEG,page,,,,0.0,0.921448822734814,5.0,739,492,10.0,599,0.3252032520325203,3.252032520325203,5.7
fCHu0AYO.jpg,,test,1060,597,JPEG,page,,,,5.0,0.9340826279854362,5.0,1060,597,9.0,476,0.26800670016750416,2.4120603015075375,6.333333333333333
